key	forename	family_name	clan_name	other_name	weight	unique	art_set_override	is_male	voiceover_actor	min_rounds_to_stay_in_a_pool	max_rounds_to_stay_in_a_pool	max_rounds_in_all_pools_before_destroyed	spawn_age_range	min_spawn_round	max_spawn_round	can_be_born	ai_skill_generation	subtype
3k_dlc04_template_historical_chen_dan_hangong_metal	549015438	1501895880	708784361	0	1.0000	true	3k_main_art_set_generic_male_37_general_metal	true	vo_actor_group_generic_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_chen_dan_hangong_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_chen_deng_yuanlong_water	1354640248	1501895880	840440655	0	100.0000	true	3k_main_art_set_generic_male_17_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_chen_deng_yuanlong_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_chen_su_water	1870955893	1501895880	0	0	100.0000	true	3k_main_art_set_generic_male_48_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_chen_su_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_cheng_qiu_water	757644262	1897966491	0	0	100.0000	true	3k_main_art_set_generic_male_50_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_cheng_qiu_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_chu_gong_metal	992080009	1799824588	0	0	100.0000	true	3k_main_art_set_generic_male_33_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_chu_gong_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_deng_sheng_boneng_fire	1538301227	355118090	1853333939	0	1.0000	true	3k_main_art_set_generic_male_48_general_fire	true	vo_actor_group_generic_male_fire_2_general	2	6	20	3k_dlc04_age_fixed_historical_deng_sheng_boneng_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_ding_yuan_wood	1412897717	1490523127	127201756	0	100.0000	true	3k_main_art_set_generic_male_47_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_ding_yuan_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_dong_he_earth	1860649317	62828720	127265652	0	100.0000	true	3k_main_art_set_generic_male_19_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_dong_he_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_dong_zhong_metal	1739184251	62828720	0	0	1.0000	true	3k_main_art_set_generic_male_02_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_dong_zhong_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_duan_gui_ziyin_fire	382004661	1675524414	1904320928	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_duan_gui	true	vo_actor_group_generic_male_fire_2_general	2	6	20	3k_dlc04_age_fixed_historical_duan_gui_ziyin_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_emperor_ling_earth	540599683	2012172474	0	0	1.0000	true	3k_dlc04_art_set_historical_emperor_ling_earth	true	vo_actor_group_generic_male_wood_2_general	2	6	20	3k_dlc04_age_fixed_historical_emperor_ling_earth	-1	-1	true	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_emperor_shao_earth	584839666	2012172474	0	0	1.0000	true	3k_main_art_set_generic_male_33_general_fire	true	vo_actor_group_generic_male_fire_2_general	2	6	20	3k_dlc04_age_fixed_historical_emperor_shao_fire	-1	-1	true	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_emperor_xian_earth	463467713	2012172474	1610590664	0	1.0000	true	3k_dlc07_art_set_historical_emperor_xian_general	true	vo_actor_group_generic_any_male_earth_general	2	6	50	3k_main_age_fixed_historical_liu_xie_hero_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_empress_he_fire	0	1649343409	0	0	100.0000	true	3k_dlc04_art_set_historical_empress_he_fire	false	vo_actor_group_generic_female_earth_general	2	6	20	3k_dlc04_age_fixed_historical_empress_he_fire	0	255	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_feng_fang_earth	325411011	73589236	0	0	1.0000	true	3k_main_art_set_generic_male_04_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_feng_fang_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_fu_xie_nanrong_wood	368703559	907913703	1587031139	0	100.0000	true	3k_main_art_set_generic_male_06_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_fu_xie_nanrong_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_gao_wang_water	208929935	2039402527	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_gao_wang	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_gao_wang_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_gao_you_water	1476462338	2039402527	0	0	100.0000	true	3k_main_art_set_generic_male_08_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_gao_you_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_geng_bi_wood	1122482288	1524108387	0	0	100.0000	true	3k_main_art_set_generic_male_26_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_geng_bi_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_guo_sheng_metal	1293244096	1484336999	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_guo_sheng	true	vo_actor_group_generic_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_guo_sheng_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_han_kui_earth	2006540524	2028361413	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_han_kui	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_han_kui_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_han_zhong_water	265260683	2028361413	0	0	100.0000	true	3k_main_art_set_generic_male_37_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_han_zhong_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_he_jin_metal	1585857911	1093045837	1049348688	0	100.0000	true	3k_dlc04_art_set_historical_he_jin_metal	true	vo_actor_group_general_He_Jin	2	6	50	3k_dlc04_age_fixed_historical_he_jin_metal	0	255	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_huang_yan_water	1498756258	558065911	0	0	100.0000	true	3k_main_art_set_generic_male_10_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_huang_yan_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_jiu_dan_water	549015438	1222424915	0	0	1.0000	true	3k_main_art_set_generic_male_09_general_water_strategist	true	vo_actor_group_generic_male_water_2_general	2	6	20	3k_dlc04_age_fixed_historical_jiu_dan_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_lady_ding_earth	0	371844694	0	0	100.0000	true	3k_main_art_set_generic_female_03_general_earth	false	vo_actor_group_generic_female_earth_general	2	6	20	3k_dlc04_age_fixed_historical_lady_ding_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_lady_lu_metal	0	1735882471	0	0	100.0000	true	3k_main_art_set_generic_female_12_general_metal	false	vo_actor_group_generic_female_metal_general	2	6	20	3k_dlc04_age_fixed_historical_lady_lu_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_lady_mi_earth	0	173475566	0	0	50.5000	true	3k_dlc05_art_set_historical_lady_mi_general	false	vo_actor_group_generic_female_earth_general	2	6	50	3k_dlc04_age_fixed_historical_lady_mi_earth	0	240	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_lady_wang_song_water	156999076	95799204	0	0	100.0000	true	3k_main_art_set_generic_female_09_general_water_strategist	false	vo_actor_group_generic_female_water_general	2	6	20	3k_dlc04_age_fixed_historical_lady_wang_song_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_li_song_fire	1028575234	1758708438	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_li_song	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_li_song_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_li_wenhou_wood	59080635	1804280123	0	0	100.0000	true	3k_main_art_set_generic_male_24_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_li_wenhou_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_liang_boning_water	258551353	506504136	0	0	100.0000	true	3k_main_art_set_generic_male_17_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_liang_boning_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_liang_zhongning_wood	1547687950	506504136	0	0	100.0000	true	3k_main_art_set_generic_male_44_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_liang_zhongning_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_ling_zheng_metal	916987767	337842935	0	0	100.0000	true	3k_main_art_set_generic_male_12_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_ling_zheng_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_liu_cheng_hero_earth	1787965409	2012172474	0	0	100.0000	true	3k_main_art_set_generic_male_06_general_earth	true	vo_actor_group_generic_any_male_earth_general	3	10	20	3k_dlc04_age_fixed_historical_liu_cheng_earth	0	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_liu_hong_water	1705378997	2012172474	0	0	100.0000	true	3k_main_art_set_generic_male_01_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_liu_hong_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_liu_xun_fire	1250259407	2012172474	44546357	0	100.0000	true	3k_main_art_set_generic_male_08_general_fire	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_liu_xun_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_lu_bao_shuming_wood	2017290880	1615683025	1150788757	0	100.0000	true	3k_main_art_set_generic_male_40_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_lu_bao_shuming_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_lu_boshe_wood	1165981306	1549685392	0	0	100.0000	true	3k_main_art_set_generic_male_02_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_lu_boshe_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_lu_jun_earth	590675638	1615683025	0	0	100.0000	true	3k_main_art_set_generic_male_05_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_lu_jun_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_lu_jun_jicai_earth	1707064275	1615683025	2100537303	0	100.0000	true	3k_main_art_set_generic_male_10_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_lu_jun_jicai_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_lu_kang_brother_wood	1660942172	1615683025	0	0	100.0000	true	3k_main_art_set_generic_male_23_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_lu_kang_brother_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_lu_shang_fire	1607253408	1615683025	0	0	100.0000	true	3k_main_art_set_generic_male_42_general_fire	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_lu_shang_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_lu_yu_metal	1186564431	1615683025	0	0	100.0000	true	3k_main_art_set_generic_male_18_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_lu_yu_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_lu_zhi_hero_water	521225764	355768581	1966794007	0	100.0000	true	3k_dlc04_art_set_historical_lu_zhi_water	true	vo_actor_group_general_Lu_Zhi	2	6	50	3k_main_age_fixed_historical_lu_zhi_hero_metal	0	270	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_luo_jun_xiaoyuan_wood	492023763	735616854	850644699	0	100.0000	true	3k_main_art_set_generic_male_32_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_luo_jun_xiaoyuan_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_ma_xiang_water	1537826191	202752559	0	0	100.0000	true	3k_main_art_set_generic_male_11_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_ma_xiang_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_ma_yuanyi_metal	1880046300	202752559	0	0	100.0000	true	3k_main_art_set_generic_male_06_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_ma_yuanyi_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_mi_fang_metal	1219057659	1426211990	808142097	0	50.5000	true	3k_main_art_set_generic_male_13_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_main_age_fixed_historical_congqian_hero_metal	0	240	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_qiao_xuan_gongzu_water	2033364858	810236420	2135402211	0	1.0000	true	3k_main_art_set_generic_male_18_general_water_strategist	true	vo_actor_group_generic_male_water_2_general	2	6	20	3k_dlc04_age_fixed_historical_qiao_xuan_gongzu_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_sima_ju_metal	2119253549	1712813878	0	0	100.0000	true	3k_main_art_set_generic_male_05_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_sima_ju_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_song_dian_earth	287395202	1064797262	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_song_dian	true	vo_actor_group_generic_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_song_dian_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_sun_zhang_wood	1521226077	2142516540	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_sun_zhang	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_sun_zhang_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_tang_zhou_water	359021553	748055066	0	0	100.0000	true	3k_main_art_set_generic_male_46_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_tang_zhou_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_wang_guo_metal	115292361	95799204	0	0	100.0000	true	3k_main_art_set_generic_male_16_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_wang_guo_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_wang_rui_fire	1422959999	95799204	166731562	0	100.0000	true	3k_main_art_set_generic_male_41_general_fire	true	vo_actor_group_generic_male_fire_2_general	2	6	20	3k_dlc04_age_fixed_historical_wang_rui_tongyao_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_wu_ba_water	2057701792	1328442562	0	0	100.0000	true	3k_main_art_set_generic_male_41_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_wu_ba_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_wu_qiong_deyu_earth	1550911293	1971455096	1592999145	0	100.0000	true	3k_main_art_set_generic_male_14_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_wu_qiong_deyu_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_xia_yun_water	800575577	213447959	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_xia_yun	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_xia_yun_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_xing_zhang_wood	1521226077	413906615	0	0	1.0000	true	3k_main_art_set_generic_male_47_general_wood	true	vo_actor_group_generic_male_wood_2_general	2	6	20	3k_dlc04_age_fixed_historical_xing_zhang_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_xue_zhou_wood	820314474	957313562	0	0	100.0000	true	3k_main_art_set_generic_male_49_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_xue_zhou_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_xun_shuang_ciming_wood	354486656	1154760109	657385062	0	1.0000	true	3k_main_art_set_generic_male_37_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_xun_shuang_ciming_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_ying_feng_shishu_earth	859142432	138114232	795868848	0	100.0000	true	3k_main_art_set_generic_male_11_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_ying_feng_shishu_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_ying_xun_jiyu_fire	1027789970	138114232	132658759	0	100.0000	true	3k_main_art_set_generic_male_48_general_fire	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_ying_xun_jiyu_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_zhang_bao_veteran	276353823	2132474979	0	0	100.0000	true	3k_dlc04_art_set_historical_zhang_bao_veteran	true	vo_actor_group_general_Zhang_Bao	2	6	50	3k_dlc04_age_fixed_historical_zhang_bao_veteran	0	255	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_zhang_gong_wood	671721176	2132474979	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_zhang_gong	true	vo_actor_group_generic_male_wood_2_general	2	6	20	3k_dlc04_age_fixed_historical_zhang_gong_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_zhang_jue_healer	113374587	2132474979	0	0	100.0000	true	3k_dlc04_art_set_historical_zhang_jue_healer	true	vo_actor_group_general_Zhang_Jue	2	6	50	3k_dlc04_age_fixed_historical_zhang_jue_healer	0	255	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_zhang_liang_veteran	1280201008	2132474979	0	0	100.0000	true	3k_dlc04_art_set_historical_zhang_liang_veteran	true	vo_actor_group_general_Zhang_Liang	2	6	50	3k_dlc04_age_fixed_historical_zhang_liang_veteran	0	255	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_zhang_mancheng_wood	1853461802	2132474979	0	0	100.0000	true	3k_main_art_set_generic_male_47_general_wood	true	vo_actor_group_generic_any_male_wood_general	2	6	20	3k_dlc04_age_fixed_historical_zhang_mancheng_wood	-1	-1	false	default_character_skill_selection_policy	3k_general_wood
3k_dlc04_template_historical_zhang_rang_earth	1189071336	2132474979	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_zhang_rang	true	vo_actor_group_generic_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_zhang_rang_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_zhao_hong_water	567045085	321968781	0	0	100.0000	true	3k_main_art_set_generic_male_24_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_zhao_hong_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_zhao_zhi_metal	162070731	321968781	0	0	100.0000	true	3k_main_art_set_generic_male_38_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_zhao_zhi_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_zhao_zhong_water	265260683	321968781	0	0	1.0000	true	3k_dlc04_art_set_historical_eunuchs_zhao_zhong	true	vo_actor_group_generic_male_water_2_general	2	6	20	3k_dlc04_age_fixed_historical_zhao_zhong_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_zhou_ang_earth	1868845151	1140884222	0	0	100.0000	true	3k_main_art_set_generic_male_14_general_earth	true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_dlc04_age_fixed_historical_zhou_ang_earth	-1	-1	false	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_historical_zhou_bi_zhongyuan_water	878381163	1140884222	443495323	0	100.0000	true	3k_main_art_set_generic_male_48_general_water_strategist	true	vo_actor_group_generic_any_male_water_general	2	6	20	3k_dlc04_age_fixed_historical_zhou_bi_zhongyuan_water	-1	-1	false	default_character_skill_selection_policy	3k_general_water
3k_dlc04_template_historical_zhou_shen_metal	1732304837	1140884222	0	0	100.0000	true	3k_main_art_set_generic_male_43_general_metal	true	vo_actor_group_generic_any_male_metal_general	2	6	20	3k_dlc04_age_fixed_historical_zhou_shen_metal	-1	-1	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_historical_zhou_yu_renming_fire	304158183	1140884222	1752665563	0	100.0000	true	3k_main_art_set_generic_male_48_general_fire	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_zhou_yu_renming_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_zong_yuan_fire	170843879	1932217299	0	0	100.0000	true	3k_main_art_set_generic_male_47_general_fire	true	vo_actor_group_generic_any_male_fire_general	2	6	20	3k_dlc04_age_fixed_historical_zong_yuan_fire	-1	-1	false	default_character_skill_selection_policy	3k_general_fire
3k_dlc04_template_historical_zou_jing_hero_metal	1597472005	1617550055	0	0	100.0000	true	3k_main_art_set_generic_male_09_general_metal	true	vo_actor_group_generic_any_male_metal_general	3	10	20	3k_dlc_04_age_fixed_historical_zou_jing_hero_metal	0	100	false	default_character_skill_selection_policy	3k_general_metal
3k_dlc04_template_scripted_han_chinese_earth_average_early	0	0	0	0	1.0000	false		true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_scripted_han_chinese_earth_average_late	0	0	0	0	1.0000	false		true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_earth
3k_dlc04_template_scripted_han_chinese_earth_average_middle	0	0	0	0	1.0000	false		true	vo_actor_group_generic_any_male_earth_general	2	6	20	3k_main_age_range_random	0	999999	true	default_character_skill_selection_policy	3k_general_earth
