auto_id	initial_data_stage	category	slot_index	equipped_ceo	target
1017004132	3k_dlc04_ceo_initial_data_character_historical_non_deployable_song_dian_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	character_equipment
1020255417	3k_main_ceo_initial_data_character_historical_liu_qi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
102084048	3k_dlc04_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_one_handed_axe_common	character_equipment
10239822	3k_main_ceo_initial_data_character_historical_deng_zhi_unique_ironic_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_deng_zhi_unique_ironic_armour_unique	character_equipment
1023992490	3k_main_ceo_initial_data_character_historical_yufuluo_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xiongnu_horse	character_equipment
1025834867	3k_main_ceo_initial_data_character_historical_chen_ying_z_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1025903093	3k_main_ceo_initial_data_character_historical_xun_you_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1026089853	3k_main_ceo_initial_data_character_historical_cao_cao_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_accessory_blade_of_seven_gems	character_equipment
1026369017	3k_main_ceo_initial_data_character_historical_gurudun_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	character_equipment
1026980083	3k_dlc04_ceo_initial_data_character_historical_non_deployable_cao_ding_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1027130656	3k_main_ceo_initial_data_character_historical_liu_bao_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	character_equipment
102995002	3k_main_ceo_initial_data_character_historical_miao_wanwan_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_miao_wanwan_armour_unique	character_equipment
1032521948	3k_main_ceo_initial_data_character_historical_yuan_yao_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_yuan_yao_armour_unique	character_equipment
1032936208	3k_main_ceo_initial_data_character_historical_xu_rong_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_xu_rong_armour_unique	character_equipment
1034551679	3k_main_ceo_initial_data_character_historical_tian_chou_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_tian_chou_armour_unique	character_equipment
1034864368	3k_main_ceo_initial_data_character_historical_handan_shang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1036259584	3k_main_ceo_initial_data_character_historical_yue_jiu_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
103931292	3k_main_ceo_initial_data_character_historical_mei_cheng_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1041122301	3k_main_ceo_initial_data_character_historical_gao_gan_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_gao_gan_armour_unique	character_equipment
1041131894	3k_main_ceo_initial_data_character_historical_lady_cai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1042036207	3k_main_ceo_initial_data_character_historical_Zhang_Chunhua_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_Zhang_Chunhua_armour_unique	character_equipment
1042151562	3k_main_ceo_initial_data_character_historical_Bao_Sanniang_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_Bao_Sanniang_armour_unique	character_equipment
1042469032	3k_main_ceo_initial_data_character_historical_xun_chen_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
104379344	3k_mtu_ceo_initial_data_character_historical_lady_dong_peishan_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1044666973	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_fire	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
104503	3k_main_ceo_initial_data_character_historical_zhu_min_ironic_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1045036788	3k_main_ceo_initial_data_character_historical_wangdong_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	character_equipment
1045044649	3k_main_ceo_initial_data_character_historical_lu_xun_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_lu_xun_armour_unique	character_equipment
1047639897	3k_main_ceo_initial_data_character_historical_zhang_meng_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1047948218	ep_ceo_initial_data_character_generic_metal_ancillaries_02	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1049333685	3k_main_ceo_initial_data_character_historical_huche_er_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1053885054	3k_dlc04_ceo_initial_data_character_historical_non_deployable_song_dian_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
105422243	3k_main_ceo_initial_data_character_historical_yang_feng_nw_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1054229414	3k_main_ceo_initial_data_character_historical_wang_kuang_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_wang_kuang_armour_unique	character_equipment
1054593988	3k_main_ceo_initial_data_character_historical_tian_feng_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1055522642	3k_dlc04_ceo_initial_data_character_historical_he_jin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1055642521	3k_main_ceo_initial_data_character_historical_zhao_bo_ytr_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_zhao_bo_ytr_armour_unique	character_equipment
1056553946	3k_main_ceo_initial_data_character_historical_cao_zhi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1056995443	3k_main_ceo_initial_data_character_historical_cao_xi_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_cao_xi_armour_unique	character_equipment
1057374656	3k_main_ceo_initial_data_character_historical_Mohuba_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1058693156	3k_main_ceo_initial_data_character_historical_tian_feng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1059291805	3k_main_ceo_initial_data_character_historical_xin_ping_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_xin_ping_armour_unique	character_equipment
106003010	3k_main_ceo_initial_data_character_historical_tao_shang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1060328867	3k_mtu_ceo_initial_data_character_historical_lady_xiao_qiao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1060610344	3k_main_ceo_initial_data_character_historical_liu_pingming_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1060829833	3k_main_ceo_initial_data_character_historical_liao_hua_ytr_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1061515916	3k_main_ceo_initial_data_character_historical_yuan_yao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1062859490	3k_dlc04_ceo_initial_data_character_historical_lu_zhi_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1062949614	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_meng_huo	3k_main_ceo_category_ancillary_armour	0	3k_dlc06_ancillary_armour_nanman_king_meng_huo_unique	character_equipment
1064030289	3k_main_ceo_initial_data_character_historical_lady_ze_deng_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1064322861	3k_main_ceo_initial_data_character_historical_xu_rong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1065106859	3k_main_ceo_initial_data_character_historical_liu_pan_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_liu_pan_armour_unique	character_equipment
1065247631	3k_main_ceo_initial_data_character_historical_lu_shang_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1066085090	3k_main_ceo_initial_data_character_historical_zang_ba_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1067052078	3k_main_ceo_initial_data_character_historical_su_fei_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_composite_bow_refined	character_equipment
1067118813	3k_main_ceo_initial_data_character_historical_ma_ai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1067479643	3k_main_ceo_initial_data_character_historical_liu_yao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1072732638	3k_mtu_ceo_initial_data_character_historical_lady_wu_minyu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1074971888	3k_main_ceo_initial_data_character_historical_guan_chun_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1078922941	3k_main_ceo_initial_data_character_historical_zhu_jun_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
107959712	3k_mtu_ceo_initial_data_character_historical_lady_shi_anicillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1080243914	3k_main_ceo_initial_data_character_historical_Man_Chong_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1080388969	3k_ytr_ceo_initial_data_character_generic_wood_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1081018154	3k_main_ceo_initial_data_character_historical_xun_yu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1081205491	3k_main_ceo_initial_data_character_historical_yuan_yin_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1081324022	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_dongtuna	3k_main_ceo_category_ancillary_armour	0	3k_dlc06_ancillary_armour_nanman_dongtuna_unique	character_equipment
10823279	3k_dlc04_ceo_initial_data_character_historical_non_deployable_li_song_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	character_equipment
1084430228	3k_main_ceo_initial_data_character_historical_huang_yueying_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1084683794	3k_main_ceo_initial_data_character_historical_Mi_Heng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1087435806	3k_main_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1087694805	3k_main_ceo_initial_data_character_historical_zhu_hao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1089032557	3k_dlc04_ceo_initial_data_character_historical_non_deployable_sun_zhang_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1091199399	3k_main_ceo_initial_data_character_historical_yuan_shu_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancillary_armour_yuan_shus_armour_unique	character_equipment
1091446200	3k_ytr_ceo_initial_data_stage_character_traits_historical_he_man	3k_main_ceo_category_ancillary_weapon	0	3k_ytr_ancillary_weapon_dual_maces_refined	character_equipment
1091655987	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_mulu	3k_main_ceo_category_ancillary_armour	0	3k_dlc06_ancillary_armour_nanman_king_mulu_unique	character_equipment
1092440562	3k_main_ceo_initial_data_character_historical_qin_yilu_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1093574109	3k_dlc05_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1093778708	3k_dlc04_ceo_initial_data_character_historical_non_deployable_emperor_shao_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common	character_equipment
1094185084	3k_main_ceo_initial_data_character_historical_da_qiao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
109462098	ep_ceo_initial_data_character_historical_sima_liang_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_refined	character_equipment
1095390662	3k_main_ceo_initial_data_character_historical_lady_sun_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_mtu_ancillary_weapon_shengxie	character_equipment
1096367295	ep_ceo_initial_data_character_historical_sima_lun_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_dual_swords_refined	character_equipment
109728	3k_main_ceo_initial_data_character_historical_huanglong_luo_ironic_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_huanglong_luo_ironic_armour_unique	character_equipment
1097728522	3k_main_ceo_initial_data_character_historical_liu_biao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
109925	3k_main_ceo_initial_data_character_historical_mao_jie_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1100348587	ep_ceo_initial_data_stage_character_historical_cao_huan_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
110199739	3k_main_ceo_initial_data_character_historical_zhang_he_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_dlc07_ancillary_armour_zhang_he_armour_unique	character_equipment
1103127293	3k_mtu_ceo_initial_data_character_historical_lady_lu_ji_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_mtu_ancillary_armour_lady_lu_jis_armour_unique	character_equipment
1103183790	3k_main_ceo_initial_data_character_historical_bao_xin_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1103441151	3k_main_ceo_initial_data_character_historical_cao_de_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1103613327	3k_main_ceo_initial_data_character_historical_Bao_Sanniang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1104762235	3k_main_ceo_initial_data_character_historical_Liu_Feng_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
110547750	3k_main_ceo_initial_data_character_historical_ling_tong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1106433283	3k_main_ceo_initial_data_character_historical_sun_guan_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_sun_guan_armour_unique	character_equipment
1111831534	ep_ceo_initial_data_character_historical_sima_ai_ancillaries	3k_main_ceo_category_ancillary_armour	0	ep_ancillary_sima_ai_armour_unique	character_equipment
1113080710	3k_main_ceo_initial_data_character_historical_taishi_ci_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1113124826	3k_main_ceo_initial_data_character_historical_tian_yu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1113693836	3k_main_ceo_initial_data_character_historical_han_xian_ytr_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1115106673	3k_main_ceo_initial_data_character_historical_chen_lan_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1116620927	3k_main_ceo_initial_data_character_historical_Li_Dian_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1118637247	3k_main_ceo_initial_data_character_historical_wang_baolan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
112010727	3k_main_ceo_initial_data_character_historical_bao_xun_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_bao_xun_armour_unique	character_equipment
1121009511	3k_main_ceo_initial_data_character_historical_xu_jing_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1121541714	3k_main_ceo_initial_data_character_historical_zhou_yu_renming_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1122325149	3k_main_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1122844364	3k_main_ceo_initial_data_character_historical_syiyan_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_syiyan_armour_unique	character_equipment
1123973856	3k_main_ceo_initial_data_character_historical_qu_pan_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_ironic_ancillary_accessory_commander_lu	character_equipment
112571365	3k_mtu_ceo_initial_data_character_historical_lady_ma_lanli_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_mtu_ancillary_armour_lady_ma_lanlis_armour_unique	character_equipment
1127086065	3k_main_ceo_initial_data_character_historical_Wei_Xu_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_Wei_Xu_armour_unique	character_equipment
1128365622	3k_main_ceo_initial_data_character_historical_fa_zheng_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_dlc07_ancillary_armour_fa_zheng_armour_unique	character_equipment
112876	3k_main_ceo_initial_data_character_historical_he_qi_ironic_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1128980252	3k_main_ceo_initial_data_character_historical_sun_ce_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancillary_armour_sun_ces_armour_unique	character_equipment
1129098654	3k_main_ceo_initial_data_character_historical_zhang_yanyan_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1129152763	3k_main_ceo_initial_data_character_historical_cao_xiu_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_exceptional	character_equipment
1130240663	3k_main_ceo_initial_data_character_historical_liu_dai_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancillary_armour_strategist_light_armour_water_refined	character_equipment
1130484302	3k_main_ceo_initial_data_character_historical_huang_yueying_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_huang_yueying_armour_unique	character_equipment
1130722274	3k_main_ceo_initial_data_character_historical_zhang_cheng_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_zhang_cheng_armour_unique	character_equipment
1132645011	3k_main_ceo_initial_data_character_historical_lady_yan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1133442579	3k_dlc04_ceo_initial_data_character_historical_non_deployable_zhao_zhong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1134463033	3k_main_ceo_initial_data_character_historical_wuyan_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	character_equipment
1136173766	3k_main_ceo_initial_data_character_historical_gongsun_zan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1136638729	3k_main_ceo_initial_data_character_historical_yuan_xi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1137153013	3k_main_ceo_initial_data_character_historical_han_hao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_exceptional	character_equipment
1137232870	3k_main_ceo_initial_data_character_historical_handan_shang_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_handan_shang_armour_unique	character_equipment
1139430140	3k_main_ceo_initial_data_character_historical_ju_shou_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
1139859446	3k_main_ceo_initial_data_character_historical_da_qiao_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_dual_swords_common	character_equipment
1140137243	ep_ceo_initial_data_stage_character_historical_sima_ju_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1141580182	3k_main_ceo_initial_data_character_historical_zheng_jiang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1142712004	ep_ceo_initial_data_character_generic_wood_ancillaries_01	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1144429387	3k_main_ceo_initial_data_character_historical_lei_xu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1146518396	3k_main_ceo_initial_data_character_historical_huchuquan_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_double_edged_sword_common	character_equipment
1149993998	3k_main_ceo_initial_data_character_historical_huang_zu_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1151094930	3k_main_ceo_initial_data_character_historical_zhang_xiu_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1151525549	3k_main_ceo_initial_data_character_historical_yang_hong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1151912796	3k_main_ceo_initial_data_character_historical_zhang_hu_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_composite_bow_common	character_equipment
115220	3k_main_ceo_initial_data_character_historical_sun_shao_sun_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_main_ancilliary_armour_sun_shao_sun_armour_unique	character_equipment
1152603629	3k_mtu_ceo_initial_data_character_historical_lady_fei_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_ceremonial_sword_refined	character_equipment
1156058202	3k_main_ceo_initial_data_character_historical_Suli_ancillaries	3k_main_ceo_category_ancillary_accessory	0	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	character_equipment
1156101887	3k_main_ceo_initial_data_character_historical_yuan_shang_ancillaries	3k_main_ceo_category_ancillary_armour	0	3k_dlc07_ancillary_armour_yuan_shang_armour_unique	character_equipment
1159213229	3k_main_ceo_initial_data_character_historical_yang_ren_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_two_handed_spear_common	character_equipment
1164609577	3k_main_ceo_initial_data_character_historical_liu_dai_ancillaries	3k_main_ceo_category_ancillary_weapon	0	3k_main_ancillary_weapon_single_edged_sword_common	character_equipment
