auto_id	initial_data_stage	category	slot_index	equipped_ceo	target
1181625569	3k_main_ceo_initial_data_character_historical_Deng_Ai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1194425386	3k_main_ceo_initial_data_character_historical_dong_zhuo_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1198168755	3k_mtu_ceo_initial_data_character_historical_chunyu_qiong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1207330324	3k_main_ceo_initial_data_character_historical_liu_shang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
121474702	3k_main_ceo_initial_data_character_historical_yu_jin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1214956260	3k_main_ceo_initial_data_character_historical_zhang_fu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1215602335	3k_main_ceo_initial_data_character_historical_zhang_he_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1215773463	3k_main_ceo_initial_data_character_historical_yuan_tan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1218514432	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_earth	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
12269485	3k_dlc05_ceo_initial_data_character_historical_li_jue_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1227147747	3k_mtu_ceo_initial_data_character_historical_ma_dai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1227318441	3k_main_ceo_initial_data_character_historical_chen_chao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
123342824	3k_main_ceo_initial_data_character_historical_chen_deng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1235811340	3k_main_ceo_initial_data_character_historical_zhao_wei_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1236747791	3k_main_ceo_initial_data_character_historical_li_ying_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1240968693	3k_main_ceo_initial_data_character_historical_cheng_yin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1243260150	3k_main_ceo_initial_data_character_historical_gongsun_fan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
124394893	3k_mtu_ceo_initial_data_character_historical_lady_dong_bai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1245019496	3k_ytr_ceo_initial_data_character_historical_he_man_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1246168755	3k_main_ceo_initial_data_character_historical_Guan_Ping_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1248321443	3k_main_ceo_initial_data_character_historical_chen_wen_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
125168585	3k_main_ceo_initial_data_character_historical_peng_yang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1251765054	3k_main_ceo_initial_data_character_historical_shi_huang_sg_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1252110389	3k_main_ceo_initial_data_character_historical_zhao_e_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
125768579	3k_ytr_ceo_initial_data_character_generic_wood_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
126028	3k_main_ceo_initial_data_character_historical_wu_jing_ironic_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
126740296	3k_main_ceo_initial_data_character_historical_cao_ang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
126966193	3k_main_ceo_initial_data_character_historical_zhang_jin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
12731	3k_main_ceo_initial_data_character_historical_fan_yufeng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1282412237	3k_main_ceo_initial_data_character_historical_zhao_ang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1287274951	3k_main_ceo_initial_data_character_historical_fa_zheng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
128784475	3k_main_ceo_initial_data_character_historical_guo_tu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1296489948	3k_main_ceo_initial_data_character_historical_liang_mao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1300402911	3k_dlc05_ceo_initial_data_character_historical_yan_yu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1307262215	3k_main_ceo_initial_data_character_historical_lady_ze_deng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1307474717	3k_main_ceo_initial_data_character_historical_chen_lan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1307640827	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_wood	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1309425488	3k_main_ceo_initial_data_character_historical_mi_zhu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1310083804	3k_main_ceo_initial_data_character_historical_xiahou_jie_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1315340106	3k_main_ceo_initial_data_character_historical_cai_mao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1320617744	3k_main_ceo_initial_data_character_historical_Song_Xian_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
132086	3k_main_ceo_initial_data_character_historical_wang_ping_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1326745704	3k_mtu_ceo_initial_data_character_historical_lady_guan_yinping_anicillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1327750720	3k_main_ceo_initial_data_character_historical_Wei_Xu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1329038782	3k_main_ceo_initial_data_character_historical_gao_lan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1329804373	3k_main_ceo_initial_data_character_historical_QIianman_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
1332586279	3k_main_ceo_initial_data_character_historical_yang_bo_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1332767993	3k_main_ceo_initial_data_character_historical_lady_zhang_zhumeng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1338001657	3k_main_ceo_initial_data_character_historical_tufa_pigu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
1342007172	3k_main_ceo_initial_data_character_historical_gongsun_kang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1344644210	3k_mtu_ceo_initial_data_character_historical_jian_yong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1345381984	3k_main_ceo_initial_data_character_historical_cheng_yi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1349053147	3k_main_ceo_initial_data_character_historical_zhuge_jin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
135854	3k_main_ceo_initial_data_character_historical_shi_huan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1365924728	3k_main_ceo_initial_data_character_historical_yang_biao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1366329771	3k_dlc04_ceo_initial_data_character_historical_non_deployable_emperor_ling_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_thoroughbred	character_equipment
1366499163	3k_main_ceo_initial_data_character_historical_tao_ying_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
137396667	3k_main_ceo_initial_data_character_historical_liu_ji_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1383214807	3k_main_ceo_initial_data_character_historical_huang_zu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1385464869	3k_main_ceo_initial_data_character_historical_guo_da_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1387189945	3k_main_ceo_initial_data_character_historical_yuan_yin_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1395361229	3k_main_ceo_initial_data_character_historical_tuoba_jiefan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
1397849761	3k_main_ceo_initial_data_character_historical_zhuge_liang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1404088138	3k_main_ceo_initial_data_character_historical_liu_bei_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1405041328	3k_dlc04_ceo_initial_data_character_historical_non_deployable_emperor_shao_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1408850738	3k_main_ceo_initial_data_character_historical_yan_yan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
14113	3k_main_ceo_initial_data_character_historical_sun_deng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1420436215	3k_main_ceo_initial_data_character_historical_gu_ruilan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1423281175	3k_main_ceo_initial_data_character_historical_wang_fangyue_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1428495243	3k_main_ceo_initial_data_character_historical_hou_xuan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1429004708	3k_main_ceo_initial_data_character_historical_kuai_yue_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1429971998	3k_main_ceo_initial_data_character_historical_xu_you_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1430090511	3k_main_ceo_initial_data_character_historical_ma_wan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1431247046	3k_main_ceo_initial_data_character_historical_hu_zhen_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
14320188	3k_main_ceo_initial_data_character_historical_liu_dai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1436188689	3k_main_ceo_initial_data_character_historical_jue_jiejie_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1436761802	3k_main_ceo_initial_data_character_historical_cao_zhen_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
144253850	3k_dlc04_ceo_initial_data_character_historical_liu_chong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_dlc04_ancillary_mount_liu_chong	character_equipment
144456482	3k_main_ceo_initial_data_character_historical_yang_qianwan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1446940897	3k_main_ceo_initial_data_character_historical_kuai_liang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1448160671	3k_mtu_ceo_initial_data_character_historical_lady_lu_ji_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1448354748	3k_main_ceo_initial_data_character_historical_ren_qi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1448930543	3k_main_ceo_initial_data_character_historical_liu_shuo_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1449895733	3k_main_ceo_initial_data_character_historical_jiang_wei_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1449998034	3k_main_ceo_initial_data_character_historical_Mohuba_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
1455063778	3k_main_ceo_initial_data_character_historical_Kebineng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
145514840	3k_main_ceo_initial_data_character_historical_leipan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_wuhuan_horse	character_equipment
145942204	3k_main_ceo_initial_data_character_historical_xu_chu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1462106482	3k_main_ceo_initial_data_character_historical_tian_chou_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
146231030	3k_main_ceo_initial_data_character_historical_chen_ji_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1462604359	3k_main_ceo_initial_data_character_historical_zhang_cheng_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1472906680	3k_main_ceo_initial_data_character_historical_wang_hong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1475733260	3k_main_ceo_initial_data_character_historical_wang_yu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
147604	3k_main_ceo_initial_data_character_historical_liu_ai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1476048232	3k_main_ceo_initial_data_character_historical_cai_zhong_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1481950347	3k_main_ceo_initial_data_character_historical_gongsun_xu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1482877749	3k_main_ceo_initial_data_character_historical_sui_gu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1490326446	3k_main_ceo_initial_data_character_historical_Guo_Huai_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1494396489	3k_ytr_ceo_initial_data_character_historical_he_yi_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1496492044	3k_main_ceo_initial_data_character_historical_xun_you_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
14979864	3k_main_ceo_initial_data_character_historical_lai_xun_unique_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1500830614	3k_main_ceo_initial_data_character_historical_liu_zhang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1503205745	3k_main_ceo_initial_data_character_historical_cao_rui_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1506976474	3k_main_ceo_initial_data_character_historical_guo_nuwang_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_white_horse	character_equipment
1508103956	3k_main_ceo_initial_data_character_generic_wood_ancillaries_02	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_brown_horse	character_equipment
1511575221	3k_mtu_ceo_initial_data_character_historical_gao_shun_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
1511741343	3k_main_ceo_initial_data_character_historical_liu_he_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1512940928	3k_main_ceo_initial_data_character_historical_zhang_yun_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_black_horse	character_equipment
1514393224	3k_main_ceo_initial_data_character_historical_miao_wanwan_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_grey_horse	character_equipment
1515100732	3k_main_ceo_initial_data_character_historical_Chenglugui_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_xianbei_horse	character_equipment
1515229971	3k_main_ceo_initial_data_character_historical_ma_xiu_ancillaries	3k_main_ceo_category_ancillary_mount	0	3k_main_ancillary_mount_red_horse	character_equipment
