character_skill_key	effect_key	level	effect_scope	value
ironic_special_ability_qu_yi	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	8.0000
ironic_special_ability_gongsun_du	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	8.0000
ironic_special_ability_gongsun_du	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	8.0000
ironic_mod_gan_ji_drunken_talk	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_mod_gan_ji_drunken_talk	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_mod_gan_ji_drunken_talk	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_gan_ji_drunken_talk	ironic_mod_gan_ji_drunken_talk	1	character_to_character_own	1.0000
ironic_mod_mi_heng_trolling	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_mod_mi_heng_trolling	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_mod_mi_heng_trolling	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_mi_heng_trolling	ironic_mod_mi_heng_trolling	1	character_to_character_own	1.0000
ironic_mod_hua_tuo_healing	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_mod_hua_tuo_healing	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_mod_hua_tuo_healing	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_hua_tuo_healing	ironic_mod_hua_tuo_healing	1	character_to_character_own	1.0000
ironic_mod_zuo_ci_wisdom	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_mod_zuo_ci_wisdom	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_mod_zuo_ci_wisdom	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_zuo_ci_wisdom	ironic_mod_zuo_ci_wisdom	1	character_to_character_own	1.0000
ironic_mod_zuo_ci_hidden	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_mod_zuo_ci_hidden	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_mod_zuo_ci_hidden	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_zuo_ci_hidden	ironic_mod_zuo_ci_hidden	1	character_to_character_own	1.0000
ironic_mod_hua_tuo_ability_cooldown	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_mod_hua_tuo_ability_cooldown	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_mod_hua_tuo_ability_cooldown	3k_main_effect_ai_hint_general	1	character_to_character_own	5.0000
ironic_mod_hua_tuo_ability_cooldown	ironic_mod_hua_tuo_ability_cooldown	1	character_to_character_own	1.0000
