character_skill_key	effect_key	level	effect_scope	value
ironic_korea_skill_ability_bride_from_the_sea	ironic_korea_effect_ability_bride_from_the_sea	1	character_to_character_own	1.0000
ironic_korea_skill_ability_second_king	3k_main_effect_ai_hint_minister	1	character_to_character_own	10.0000
ironic_korea_skill_ability_second_king	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_second_king	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_second_king	ironic_korea_effect_ability_second_king	1	character_to_character_own	1.0000
ironic_korea_skill_ability_clear_the_fields	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_clear_the_fields	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_clear_the_fields	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_clear_the_fields	ironic_korea_effect_ability_clear_the_fields	1	character_to_character_own	1.0000
ironic_korea_skill_ability_dongmaeng_oath	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_dongmaeng_oath	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_dongmaeng_oath	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_dongmaeng_oath	ironic_korea_effect_ability_dongmaeng_oath	1	character_to_character_own	1.0000
ironic_korea_skill_ability_buyeo_horse_lords	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_buyeo_horse_lords	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_buyeo_horse_lords	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_buyeo_horse_lords	ironic_korea_effect_ability_buyeo_horse_lords	1	character_to_character_own	1.0000
ironic_korea_skill_ability_horses_of_the_maga	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_horses_of_the_maga	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_horses_of_the_maga	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_horses_of_the_maga	ironic_korea_effect_ability_horses_of_the_maga	1	character_to_character_own	1.0000
ironic_korea_skill_ability_hwandudaedo_cut	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_hwandudaedo_cut	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_hwandudaedo_cut	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_hwandudaedo_cut	ironic_korea_effect_ability_hwandudaedo_cut	1	character_to_character_own	1.0000
ironic_korea_skill_ability_iron_cuirass	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_iron_cuirass	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_iron_cuirass	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_iron_cuirass	ironic_korea_effect_ability_iron_cuirass	1	character_to_character_own	1.0000
ironic_korea_skill_ability_maek_bow	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_maek_bow	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_maek_bow	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_maek_bow	ironic_korea_effect_ability_maek_bow	1	character_to_character_own	1.0000
ironic_korea_skill_ability_dangung_reach	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_dangung_reach	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_dangung_reach	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_dangung_reach	ironic_korea_effect_ability_dangung_reach	1	character_to_character_own	1.0000
ironic_korea_skill_ability_cheonguns_ground	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_cheonguns_ground	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_cheonguns_ground	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_cheonguns_ground	ironic_korea_effect_ability_cheonguns_ground	1	character_to_character_own	1.0000
ironic_korea_skill_ability_bells_and_drums	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_korea_skill_ability_bells_and_drums	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_bells_and_drums	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_korea_skill_ability_bells_and_drums	ironic_korea_effect_ability_bells_and_drums	1	character_to_character_own	1.0000
