character_skill_key	effect_key	level	effect_scope	value
ironic_cao_zhi_2	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_cao_zhi_2	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_cao_zhi_2	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_cao_zhi_2	ironic_cao_zhi_2	1	character_to_character_own	1.0000
ironic_deng_ai	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_deng_ai	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_deng_ai	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_deng_ai	ironic_deng_ai	1	character_to_character_own	1.0000
ironic_gongsun_yuan	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_gongsun_yuan	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_gongsun_yuan	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_gongsun_yuan	ironic_gongsun_yuan	1	character_to_character_own	1.0000
ironic_guan_suo	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_guan_suo	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_guan_suo	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_guan_suo	ironic_guan_suo	1	character_to_character_own	1.0000
ironic_guo_huai	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_guo_huai	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_guo_huai	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_guo_huai	ironic_guo_huai	1	character_to_character_own	1.0000
ironic_huang_yueying	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_huang_yueying	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_huang_yueying	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_huang_yueying	ironic_huang_yueying	1	character_to_character_own	1.0000
ironic_jia_chong	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_jia_chong	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_jia_chong	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_jia_chong	ironic_jia_chong	1	character_to_character_own	1.0000
ironic_liu_shan_active	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_liu_shan_active	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_liu_shan_active	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_liu_shan_active	ironic_liu_shan_active	1	character_to_character_own	1.0000
ironic_liu_shan_passive	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_liu_shan_passive	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_liu_shan_passive	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_liu_shan_passive	ironic_liu_shan_passive	1	character_to_character_own	1.0000
ironic_lu_ji	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_lu_ji	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_lu_ji	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_lu_ji	ironic_lu_ji	1	character_to_character_own	1.0000
ironic_lu_xun	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_lu_xun	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_lu_xun	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_lu_xun	ironic_lu_xun	1	character_to_character_own	1.0000
ironic_ma_dai	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_ma_dai	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_ma_dai	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_ma_dai	ironic_ma_dai	1	character_to_character_own	1.0000
ironic_ma_liang	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_ma_liang	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_ma_liang	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_ma_liang	ironic_ma_liang	1	character_to_character_own	1.0000
ironic_ma_su	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_ma_su	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_ma_su	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_ma_su	ironic_ma_su	1	character_to_character_own	1.0000
ironic_ma_zhong	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_ma_zhong	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_ma_zhong	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_ma_zhong	ironic_ma_zhong	1	character_to_character_own	1.0000
ironic_man_chong	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_man_chong	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_man_chong	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_man_chong	ironic_man_chong	1	character_to_character_own	1.0000
ironic_qian_zhao	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_qian_zhao	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_qian_zhao	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_qian_zhao	ironic_qian_zhao	1	character_to_character_own	1.0000
ironic_sima_shi	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_sima_shi	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_sima_shi	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_sima_shi	ironic_sima_shi	1	character_to_character_own	1.0000
ironic_sima_shi	ironic_sima_shi_2	1	character_to_character_own	1.0000
ironic_sima_shi_2	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_sima_shi_2	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_sima_shi_2	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_sima_shi_2	ironic_sima_shi_2	1	character_to_character_own	1.0000
ironic_sima_zhao	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_sima_zhao	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_sima_zhao	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_sima_zhao	ironic_sima_zhao	1	character_to_character_own	1.0000
ironic_wang_ping	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_wang_ping	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_wang_ping	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_wang_ping	ironic_wang_ping	1	character_to_character_own	1.0000
ironic_wang_yuanji	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_wang_yuanji	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_wang_yuanji	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_wang_yuanji	ironic_wang_yuanji	1	character_to_character_own	1.0000
ironic_wu_jing	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_wu_jing	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_wu_jing	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_wu_jing	ironic_wu_jing	1	character_to_character_own	1.0000
ironic_xiahou_ba	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_xiahou_ba	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_xiahou_ba	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_xiahou_ba	ironic_xiahou_ba	1	character_to_character_own	1.0000
ironic_xin_xianying	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_xin_xianying	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_xin_xianying	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_xin_xianying	ironic_xin_xianying	1	character_to_character_own	1.0000
ironic_xin_xianying_2	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_xin_xianying_2	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_xin_xianying_2	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_xin_xianying_2	ironic_xin_xianying_2	1	character_to_character_own	1.0000
ironic_xu_shao	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_xu_shao	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_xu_shao	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_xu_shao	ironic_xu_shao	1	character_to_character_own	1.0000
ironic_xu_shu	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_xu_shu	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_xu_shu	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_xu_shu	ironic_xu_shu	1	character_to_character_own	1.0000
ironic_zhang_chunhua	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhang_chunhua	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhang_chunhua	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhang_chunhua	ironic_zhang_chunhua	1	character_to_character_own	1.0000
ironic_zhang_ni	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhang_ni	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhang_ni	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhang_ni	ironic_zhang_ni	1	character_to_character_own	1.0000
ironic_zhang_yi	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhang_yi	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhang_yi	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhang_yi	ironic_zhang_yi	1	character_to_character_own	1.0000
ironic_zhong_hui	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhong_hui	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhong_hui	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhong_hui	ironic_zhong_hui	1	character_to_character_own	1.0000
ironic_zhong_yao	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhong_yao	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhong_yao	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhong_yao	ironic_zhong_yao	1	character_to_character_own	1.0000
ironic_zhou_cang	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhou_cang	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhou_cang	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhou_cang	ironic_zhou_cang	1	character_to_character_own	1.0000
ironic_zhu_huan	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhu_huan	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhu_huan	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhu_huan	ironic_zhu_huan	1	character_to_character_own	1.0000
ironic_zhu_ran	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhu_ran	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhu_ran	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhu_ran	ironic_zhu_ran	1	character_to_character_own	1.0000
ironic_zhuge_dan	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhuge_dan	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhuge_dan	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhuge_dan	ironic_zhuge_dan	1	character_to_character_own	1.0000
ironic_zhuge_jin	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhuge_jin	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhuge_jin	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhuge_jin	ironic_zhuge_jin	1	character_to_character_own	1.0000
ironic_zhuge_ke	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
ironic_zhuge_ke	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
ironic_zhuge_ke	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
ironic_zhuge_ke	ironic_zhuge_ke	1	character_to_character_own	1.0000
