character_skill_key	effect_key	level	effect_scope	value
3k_dlc05_skill_mastery_fire_4_rapacity_mlvl_3	3k_main_effect_force_siege_escalation_effectiveness_increase	1	character_to_force_own_when_commanding	100.0000
3k_dlc05_skill_mastery_fire_5_shamelessness_mlvl_3	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_fire_5_shamelessness_mlvl_3	3k_main_effect_force_all_campaign_post_battle_loot_income	1	character_to_character_own_when_present	25.0000
3k_dlc05_skill_mastery_fire_5_shamelessness_mlvl_3	3k_main_effect_force_military_supplies_enemy_territory_from_characters	1	character_to_force_own_enemy_territory_when_commanding	10.0000
3k_dlc05_skill_mastery_metal_2_unpredictability_mlvl_3	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_metal_2_unpredictability_mlvl_3	3k_main_effect_unit_stats_morale_abs	1	character_to_force_enemy_regionwide	-2.0000
3k_dlc05_skill_mastery_metal_2_unpredictability_mlvl_3	3k_main_skill_guerrilla_deployment	1	character_to_military_force_retinue_own	1.0000
3k_dlc05_skill_mastery_metal_4_evasiveness_mlvl_3	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_metal_4_evasiveness_mlvl_3	3k_main_effect_character_captives_escape_chance	1	character_to_character_own	25.0000
3k_dlc05_skill_mastery_metal_4_evasiveness_mlvl_3	3k_main_effect_unit_stats_melee_defence_mod_metal_units	1	character_to_character_own_retinue	5.0000
3k_dlc05_skill_mastery_metal_5_stealth_mlvl_3	3k_dlc06_dummy_ancillary_stalk	1	character_to_character_own	1.0000
3k_dlc05_skill_mastery_metal_5_stealth_mlvl_3	3k_main_ancillary_stalk	1	character_to_character_own	1.0000
3k_dlc05_skill_mastery_metal_5_stealth_mlvl_3	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_metal_5_stealth_mlvl_3	3k_main_effect_undercover_character_cover_points_per_turn_mod	1	character_to_character_own	3.0000
3k_dlc05_skill_mastery_water_strategist_3_ruthlessness_mlvl_3	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_water_strategist_3_ruthlessness_mlvl_3	3k_main_effect_character_stat_mod_missile_damage	1	character_to_force_own	10.0000
3k_dlc05_skill_mastery_water_strategist_3_ruthlessness_mlvl_3	3k_main_effect_enable_projectile_poison_arrows	1	character_to_military_force_retinue_own	1.0000
3k_dlc05_skill_mastery_water_strategist_4_villainy_mlvl_3	3k_dummy_effect_assignment_unlock_water_find_villainous_and_corrupt	1	character_to_faction_unseen	1.0000
3k_dlc05_skill_mastery_water_strategist_4_villainy_mlvl_3	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_water_strategist_4_villainy_mlvl_3	3k_main_effect_skill_ambush_attack_chance	1	character_to_force_own	25.0000
3k_dlc05_skill_mastery_water_strategist_4_villainy_mlvl_3	3k_main_effect_skill_ambush_defence_chance	1	character_to_force_own	25.0000
3k_dlc05_skill_mastery_water_strategist_5_craft_mlvl_3	3k_dlc04_deployables_caltrops_enable	1	character_to_force_own	3.0000
3k_dlc05_skill_mastery_water_strategist_5_craft_mlvl_3	3k_dlc04_deployables_wooden_stakes_enable	1	character_to_force_own	3.0000
3k_dlc05_skill_mastery_water_strategist_5_craft_mlvl_3	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_wood_2_gluttony_mlvl_3	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_wood_2_gluttony_mlvl_3	3k_main_effect_force_military_supplies_enemy_territory_from_characters	1	character_to_force_own_enemy_territory	10.0000
3k_dlc05_skill_mastery_wood_2_gluttony_mlvl_3	3k_main_effect_force_military_supplies_from_characters	1	character_to_force_enemy_provincewide	-15.0000
3k_dlc05_skill_mastery_wood_4_treachery_mlvl_3	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_mastery_wood_4_treachery_mlvl_3	3k_main_effect_character_stat_mod_melee_defence	1	character_to_force_own	5.0000
3k_dlc05_skill_mastery_wood_4_treachery_mlvl_3	3k_main_effect_enable_projectile_poison_arrows	1	character_to_military_force_retinue_own	10.0000
3k_dlc05_skill_special_ability_earth_into_the_breach	3k_dlc05_skill_into_the_breach	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_earth_into_the_breach	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc05_skill_special_ability_earth_into_the_breach	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_earth_into_the_breach	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_earth_qiao_sisters	3k_dlc05_ability_qiao_sisters	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_earth_qiao_sisters	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_earth_qiao_sisters	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_fire_scattering_blows	3k_dlc05_ability_scattering_blows	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_fire_scattering_blows	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_special_ability_fire_targeted_strike	3k_dlc05_skill_targeted_strike	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_fire_targeted_strike	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc05_skill_special_ability_fire_targeted_strike	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_fire_targeted_strike	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_fire_undying_vow	3k_dlc05_ability_undying_vow	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_fire_undying_vow	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_special_ability_metal_exemplar	3k_dlc05_ability_exemplar	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_metal_exemplar	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_metal_exemplar	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_metal_poison_volley	3k_dlc05_skill_poison_volley	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_metal_poison_volley	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc05_skill_special_ability_metal_poison_volley	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_metal_poison_volley	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_metal_tactical_withdrawal	3k_dlc05_ability_tactical_withdrawal	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_metal_tactical_withdrawal	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_metal_tactical_withdrawal	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_water_analyse_weakness	3k_dlc05_ability_analyse_weakness	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_water_analyse_weakness	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	8.0000
3k_dlc05_skill_special_ability_water_stalker	3k_dlc05_skill_stalker	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_water_stalker	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc05_skill_special_ability_water_stalker	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_water_stalker	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_water_two_zhangs	3k_dlc05_ability_two_zhangs	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_water_two_zhangs	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_water_two_zhangs	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_wood_mending	3k_dlc05_skill_mending	1	character_to_character_own	1.0000
3k_dlc05_skill_special_ability_wood_mending	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc05_skill_special_ability_wood_mending	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_dlc05_skill_special_ability_wood_mending	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_nanman_authority	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	10.0000
3k_dlc06_skill_nanman_authority	3k_main_effect_character_attribute_authority_mod	2	character_to_character_own	20.0000
3k_dlc06_skill_nanman_authority	3k_main_effect_character_attribute_authority_mod	3	character_to_character_own	30.0000
3k_dlc06_skill_nanman_authority	3k_main_effect_character_attribute_authority_mod	4	character_to_character_own	40.0000
3k_dlc06_skill_nanman_authority	3k_main_effect_character_attribute_authority_mod	5	character_to_character_own	50.0000
3k_dlc06_skill_nanman_cunning	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	10.0000
3k_dlc06_skill_nanman_cunning	3k_main_effect_character_attribute_cunning_mod	2	character_to_character_own	20.0000
3k_dlc06_skill_nanman_cunning	3k_main_effect_character_attribute_cunning_mod	3	character_to_character_own	30.0000
3k_dlc06_skill_nanman_cunning	3k_main_effect_character_attribute_cunning_mod	4	character_to_character_own	40.0000
3k_dlc06_skill_nanman_cunning	3k_main_effect_character_attribute_cunning_mod	5	character_to_character_own	50.0000
3k_dlc06_skill_nanman_expertise	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	10.0000
3k_dlc06_skill_nanman_expertise	3k_main_effect_character_attribute_expertise_mod	2	character_to_character_own	20.0000
3k_dlc06_skill_nanman_expertise	3k_main_effect_character_attribute_expertise_mod	3	character_to_character_own	30.0000
3k_dlc06_skill_nanman_expertise	3k_main_effect_character_attribute_expertise_mod	4	character_to_character_own	40.0000
3k_dlc06_skill_nanman_expertise	3k_main_effect_character_attribute_expertise_mod	5	character_to_character_own	50.0000
3k_dlc06_skill_nanman_instinct	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	10.0000
3k_dlc06_skill_nanman_instinct	3k_main_effect_character_attribute_instinct_mod	2	character_to_character_own	20.0000
3k_dlc06_skill_nanman_instinct	3k_main_effect_character_attribute_instinct_mod	3	character_to_character_own	30.0000
3k_dlc06_skill_nanman_instinct	3k_main_effect_character_attribute_instinct_mod	4	character_to_character_own	40.0000
3k_dlc06_skill_nanman_instinct	3k_main_effect_character_attribute_instinct_mod	5	character_to_character_own	50.0000
3k_dlc06_skill_nanman_resolve	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	10.0000
3k_dlc06_skill_nanman_resolve	3k_main_effect_character_attribute_resolve_mod	2	character_to_character_own	20.0000
3k_dlc06_skill_nanman_resolve	3k_main_effect_character_attribute_resolve_mod	3	character_to_character_own	30.0000
3k_dlc06_skill_nanman_resolve	3k_main_effect_character_attribute_resolve_mod	4	character_to_character_own	40.0000
3k_dlc06_skill_nanman_resolve	3k_main_effect_character_attribute_resolve_mod	5	character_to_character_own	50.0000
3k_dlc06_skill_special_ability_ancient_wisdom	3k_dlc06_ability_ancient_wisdom	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_ancient_wisdom	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_ancient_wisdom	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_blood_price	3k_dlc06_skill_blood_price	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_blow_for_blow	3k_dlc06_skill_blow_for_blow	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_bold_command	3k_dlc06_ability_bold_command	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_crippling_blow	3k_dlc06_dummy_skill_crippling_blow	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_crippling_blow	3k_dlc06_skill_crippling_blow	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_defiant_cry	3k_dlc06_skill_defiant_cry	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_desperate_rage	3k_dlc06_skill_desperate_rage	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_endless_volley	3k_dlc06_ability_endless_volley	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_expose	3k_dlc06_ability_expose	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_flying_daggers	3k_dlc06_ability_flying_daggers	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_fury	3k_dlc06_skill_fury	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_hold_firm	3k_dlc06_ability_hold_firm	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_hold_firm	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_hold_firm	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_natures_protection	3k_dlc06_skill_natures_protection	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_off_guard	3k_dlc06_ability_off_guard	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_power_of_love	3k_dlc06_ability_power_of_love	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_reckless_strike	3k_dlc06_ability_reckless_strike	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_reckless_strike	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_reckless_strike	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_rending_strike	3k_dlc06_skill_rending_strike	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_southern_wrath	3k_dlc06_skill_southern_wrath	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_subdue	3k_dlc06_skill_subdue	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_swift_steps	3k_dlc06_ability_swift_steps	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_water_natures_ally	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc06_skill_special_ability_water_natures_ally	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_natures_ally	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_natures_ally	3k_main_skill_natures_ally	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_water_turning_the_tides	3k_dlc04_ability_turning_the_tide	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_water_turning_the_tides	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_turning_the_tides	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_unyielding_earth	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc06_skill_special_ability_water_unyielding_earth	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_unyielding_earth	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_water_unyielding_earth	3k_main_skill_unyeilding_earth	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_wood_into_the_breach	3k_dlc05_skill_into_the_breach	1	character_to_character_own	1.0000
3k_dlc06_skill_special_ability_wood_into_the_breach	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_dlc06_skill_special_ability_wood_into_the_breach	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_dlc06_skill_special_ability_wood_into_the_breach	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_dlc07_skill_emperor_earth_calculating	3k_main_effect_ai_hint_minister	1	character_to_character_own	10.0000
3k_dlc07_skill_emperor_earth_calculating	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	8.0000
3k_dlc07_skill_emperor_earth_calculating	3k_main_effect_diplomacy_trade_agreement_capacity	1	character_to_faction_unseen	1.0000
3k_dlc07_skill_emperor_earth_calculating	3k_main_effect_economy_trade_power	1	character_to_faction_unseen	15.0000
3k_dlc07_skill_emperor_earth_calm	3k_main_effect_ai_hint_minister	1	character_to_character_own	10.0000
3k_dlc07_skill_emperor_earth_calm	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	8.0000
3k_dlc07_skill_emperor_earth_calm	3k_main_effect_characters_experience_bonus	1	character_to_character_own_factionwide	10.0000
3k_dlc07_skill_emperor_earth_calm	3k_main_effect_province_public_order_faction	1	character_to_province_own_factionwide	10.0000
3k_dlc07_skill_emperor_earth_discretion	3k_main_effect_ai_hint_minister	1	character_to_character_own	10.0000
3k_dlc07_skill_emperor_earth_discretion	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	8.0000
3k_dlc07_skill_emperor_earth_discretion	3k_main_effect_undercover_character_additional_discover_chance	1	character_to_character_own_factionwide	-10.0000
3k_dlc07_skill_emperor_earth_discretion	3k_main_effect_undercover_character_cover_point_cost_bonus	1	character_to_character_own_factionwide	-10.0000
