character_skill_key	effect_key	level	effect_scope	value
3k_main_skill_special_ability_fire_breakthrough_in_concentration	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_breakthrough_in_concentration	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_breakthrough_in_concentration	3k_main_skill_breakthrough_in_concentration	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_camp_crushing	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_camp_crushing	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_camp_crushing	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_camp_crushing	3k_main_skill_camp_crushing	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_experienced_rider	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_experienced_rider	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_experienced_rider	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_experienced_rider	3k_main_skill_experienced_rider	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_suppressive_fire	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_suppressive_fire	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_suppressive_fire	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_suppressive_fire	3k_main_skill_suppressive_fire	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_xianchenying	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_xianchenying	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_xianchenying	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_xianchenying	3k_main_skill_xianchenying	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_double_sword_dance	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_double_sword_dance	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_double_sword_dance	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_double_sword_dance	3k_main_skill_double_sword_dance	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_vigor_of_a_warrior	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_vigor_of_a_warrior	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_vigor_of_a_warrior	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_vigor_of_a_warrior	3k_main_skill_vigor_of_a_warrior	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_experienced_rider	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_experienced_rider	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_experienced_rider	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_experienced_rider	3k_main_skill_experienced_rider	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_cautious_approach	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_cautious_approach	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_cautious_approach	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_cautious_approach	3k_main_skill_cautious_approach	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_shower_of_arrows	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_shower_of_arrows	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_shower_of_arrows	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_shower_of_arrows	3k_main_skill_shower_of_arrows	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_eloquent_speaker	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_eloquent_speaker	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_eloquent_speaker	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_eloquent_speaker	3k_main_skill_eloquent_speaker_1	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_broad_Knowledge	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_broad_Knowledge	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_broad_Knowledge	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_broad_Knowledge	3k_main_skill_broad_Knowledge_1	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_broad_Knowledge	3k_main_skill_broad_Knowledge_2	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_provocation	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_provocation	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_provocation	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_provocation	3k_main_skill_provocation	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_story_telling	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_story_telling	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_story_telling	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_story_telling	3k_main_skill_story_telling_1	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_story_telling	3k_main_skill_story_telling_2	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_call_of_courage	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_call_of_courage	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_call_of_courage	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_call_of_courage	3k_main_skill_call_of_courage	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_persistent_attack	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_persistent_attack	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_persistent_attack	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_persistent_attack	3k_main_skill_persistent_attack	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_pursuit	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_pursuit	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_pursuit	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_pursuit	3k_main_skill_pursuit	1	character_to_character_own	1.0000
3k_main_skill_special_ability_metal_critical strike	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_metal_critical strike	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_critical strike	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_metal_critical strike	3k_main_skill_critical_strike	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_poison	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_poison	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_poison	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_poison	3k_main_skill_poison	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_foul_wits	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_foul_wits	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_foul_wits	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_foul_wits	3k_main_skill_foul_wits	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_tragic_foresight	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_tragic_foresight	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_tragic_foresight	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_tragic_foresight	3k_main_skill_tragic_foresight	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_distrust_power	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_distrust_power	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_distrust_power	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_distrust_power	3k_main_skill_distrust_power	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_sister_bandits	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_sister_bandits	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_sister_bandits	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_sister_bandits	3k_main_skill_sister_bandits	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_martial_prodigy	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_martial_prodigy	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_martial_prodigy	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_martial_prodigy	3k_main_skill_martial_prodigy	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_rage_of_lu_ji	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_rage_of_lu_ji	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_rage_of_lu_ji	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_rage_of_lu_ji	3k_main_skill_rage_of_lu_ji	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_flower_on_the_battlefield	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_flower_on_the_battlefield	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_flower_on_the_battlefield	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_flower_on_the_battlefield	3k_main_skill_flower_on_the_battlefield	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_unwed_warrior	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_unwed_warrior	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_unwed_warrior	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_unwed_warrior	3k_main_skill_unwed_warrior	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_hope_of_nam_viet	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_hope_of_nam_viet	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_hope_of_nam_viet	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_hope_of_nam_viet	3k_main_skill_hope_of_nam_viet	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_goddess_of_battle	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_goddess_of_battle	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_goddess_of_battle	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_goddess_of_battle	3k_main_skill_goddess_of_battle	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_guardian	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_guardian	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_guardian	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_guardian	3k_main_skill_guardian	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_strike_of_justice	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_strike_of_justice	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_strike_of_justice	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_strike_of_justice	3k_main_skill_strike_of_justice	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_prevent_assassination	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_wood_prevent_assassination	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_prevent_assassination	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_wood_prevent_assassination	3k_main_skill_prevent_assassination1	1	character_to_character_own	1.0000
3k_main_skill_special_ability_wood_prevent_assassination	3k_main_skill_prevent_assassination2	1	character_to_character_own	1.0000
3k_main_skill_special_ability_fire_father_daughter	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_fire_father_daughter	3k_main_effect_character_attribute_resolve_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_father_daughter	3k_main_effect_character_attribute_instinct_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_fire_father_daughter	3k_main_skill_father_daughter	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_loyal_advice	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_loyal_advice	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_loyal_advice	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_loyal_advice	3k_main_skill_loyal_advice	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_calculated_judgment	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_calculated_judgment	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_calculated_judgment	3k_main_effect_character_attribute_expertise_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_calculated_judgment	3k_main_skill_calculated_judgment	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_console	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_console	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_console	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_console	3k_main_skill_console	1	character_to_character_own	1.0000
3k_main_skill_special_ability_water_elegant_and_cultured	3k_main_effect_ai_hint_general	1	character_to_character_own	10.0000
3k_main_skill_special_ability_water_elegant_and_cultured	3k_main_effect_character_attribute_cunning_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_elegant_and_cultured	3k_main_effect_character_attribute_authority_mod	1	character_to_character_own	4.0000
3k_main_skill_special_ability_water_elegant_and_cultured	3k_main_skill_elegant_and_cultured	1	character_to_character_own	1.0000
