key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui	game_mode	can_meet_parent_requirment_with_children
3k_main_skillset_historical_dong_min_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_dong_min		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_dong_min		0.1000	0.0000		1	1	true		true
3k_main_skillset_historical_dong_min_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_dong_min		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_dong_min		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_dong_min		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_dong_min		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_dong_min		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_dong_min_2A_romance		3k_main_skill_special_ability_earth_stone_bulwark	3k_main_skillset_historical_dong_min		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_dong_min_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_dong_min		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_dong_min		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_dong_min_2C_romance		3k_main_skill_special_ability_earth_greedy_tyrant	3k_main_skillset_historical_dong_min		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_dong_min_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_dong_min		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_dong_min_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_dong_min		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_dong_min_2E_romance		3k_main_skill_special_ability_earth_coward	3k_main_skillset_historical_dong_min		2.9000	1.0000		0	1	true	romance	true
3k_dlc04_skillset_historical_diao_chan_2E_romance		3k_main_skill_special_ability_water_blossoming_beauty	3k_dlc04_skillset_historical_diao_chan		2.9000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		1.5000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_wu_minyu		0.1000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2A_romance		3k_main_skill_special_ability_earth_shout	3k_main_skillset_historical_lady_wu_minyu		0.1000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_wu_minyu		1.5000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2C_romance		3k_main_skill_special_ability_earth_natures_ally	3k_main_skillset_historical_lady_wu_minyu		1.5000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_wu_minyu_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_wu_minyu		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_wu_minyu_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_wu_minyu		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_wu_minyu_2E_romance		3k_main_skill_special_ability_earth_unyielding_earth	3k_main_skillset_historical_lady_wu_minyu		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.1000	0.0000		1	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_dong_peishan		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_dong_peishan_2A_romance		3k_main_skill_special_ability_earth_stone_bulwark	3k_main_skillset_historical_lady_dong_peishan		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_dong_peishan		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_dong_peishan_2C_romance		3k_main_skill_special_ability_earth_empress_dong	3k_main_skillset_historical_lady_dong_peishan		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_dong_peishan_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_dong_peishan		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_dong_peishan_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_dong_peishan		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_dong_peishan_2E_romance		3k_main_skill_special_ability_earth_lady_dong_cruel_command	3k_main_skillset_historical_lady_dong_peishan		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_feng_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_feng		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_feng_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_feng		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_lady_feng		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_lady_feng		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_lady_feng		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_feng		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_feng		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_lady_feng		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_feng		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_lady_feng		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_lady_feng		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_feng_2A_romance		3k_main_skill_special_ability_earth_cheers_of_encouragement	3k_main_skillset_historical_lady_feng		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_lady_feng_2B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_feng		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_lady_feng		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_feng_2C_romance		3k_main_skill_special_ability_earth_natures_ally	3k_main_skillset_historical_lady_feng		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_feng_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_lady_feng		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_feng_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_lady_feng		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_feng_2E_romance		3k_main_skill_special_ability_earth_unyielding_earth	3k_main_skillset_historical_lady_feng		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_zhang_xun_0A		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_zhang_xun		0.1000	2.0000		1	1	true		true
3k_main_skillset_historical_zhang_xun_0B		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_zhang_xun		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_0C		3k_main_skill_mastery_earth_1_nobility_mlvl_3	3k_main_skillset_historical_zhang_xun		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_0D		3k_main_skill_mastery_metal_4_understanding_mlvl_3	3k_main_skillset_historical_zhang_xun		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_0E		3k_main_skill_mastery_earth_4_stability_mlvl_3	3k_main_skillset_historical_zhang_xun		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_1A		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_zhang_xun		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_1B		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_zhang_xun		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_1C		3k_main_skill_mastery_earth_5_meditation_mlvl_3	3k_main_skillset_historical_zhang_xun		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_1D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_zhang_xun		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_1E		3k_main_skill_mastery_water_archer_4_perception_mlvl_3	3k_main_skillset_historical_zhang_xun		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_2A_historical		3k_main_skill_bodyguard_earth_alt_1	3k_main_skillset_historical_zhang_xun		0.1000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_zhang_xun_2A_romance		3k_main_skill_special_ability_fire_xianchenying	3k_main_skillset_historical_zhang_xun		0.1000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_zhang_xun_2B		3k_main_skill_mastery_metal_2_intuition_mlvl_3	3k_main_skillset_historical_zhang_xun		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_2C_historical		3k_main_skill_bodyguard_earth	3k_main_skillset_historical_zhang_xun		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_zhang_xun_2C_romance		3k_main_skill_special_ability_earth_natures_ally	3k_main_skillset_historical_zhang_xun		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_zhang_xun_2D		3k_main_skill_mastery_water_strategist_3_composure_mlvl_3	3k_main_skillset_historical_zhang_xun		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_zhang_xun_2E_historical		3k_main_skill_bodyguard_earth_alt_2	3k_main_skillset_historical_zhang_xun		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_zhang_xun_2E_romance		3k_main_skill_special_ability_earth_unyielding_earth	3k_main_skillset_historical_zhang_xun		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_chunyu_qiong_0A		3k_main_skill_mastery_water_archer_5_reach_mlvl_3	3k_main_skillset_historical_chunyu_qiong		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_0B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_chunyu_qiong		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_0C		3k_main_skill_mastery_fire_4_passion_mlvl_3	3k_main_skillset_historical_chunyu_qiong		1.5000	2.0000		1	1	true		true
3k_main_skillset_historical_chunyu_qiong_0D		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_chunyu_qiong		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_0E		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_chunyu_qiong		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_1A		3k_main_skill_mastery_fire_3_vengeance_mlvl_3	3k_main_skillset_historical_chunyu_qiong		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_1B		3k_main_skill_mastery_wood_1_endurance_mlvl_3	3k_main_skillset_historical_chunyu_qiong		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_1C		3k_main_skill_mastery_fire_2_fury_mlvl_3	3k_main_skillset_historical_chunyu_qiong		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_1D		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_chunyu_qiong		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_1E		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_chunyu_qiong		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_2A_historical		3k_main_skill_bodyguard_fire_alt_1	3k_main_skillset_historical_chunyu_qiong		0.1000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_chunyu_qiong_2A_romance		3k_main_skill_special_ability_fire_flames_of_the_phoenix	3k_main_skillset_historical_chunyu_qiong		0.1000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_chunyu_qiong_2B		3k_main_skill_mastery_water_archer_3_guile_mlvl_3	3k_main_skillset_historical_chunyu_qiong		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_2C_historical		3k_main_skill_bodyguard_fire	3k_main_skillset_historical_chunyu_qiong		1.5000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_chunyu_qiong_2C_romance		3k_main_skill_special_ability_fire_ferocious_rush	3k_main_skillset_historical_chunyu_qiong		1.5000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_chunyu_qiong_2D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_chunyu_qiong		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_chunyu_qiong_2E_historical		3k_main_skill_bodyguard_fire_alt_2	3k_main_skillset_historical_chunyu_qiong		2.9000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_chunyu_qiong_2E_romance		3k_main_skill_special_ability_fire_roar_of_the_beast	3k_main_skillset_historical_chunyu_qiong		2.9000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_zhang_xingcai_0A		3k_main_skill_mastery_water_archer_5_reach_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_0B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_0C		3k_main_skill_mastery_fire_4_passion_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_0D		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_0E		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		2.9000	2.0000		1	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_1A		3k_main_skill_mastery_fire_3_vengeance_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_1B		3k_main_skill_mastery_wood_1_endurance_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_1C		3k_main_skill_mastery_fire_2_fury_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_1D		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		2.2000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_1E		3k_main_skill_mastery_fire_1_intensity_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		2.9000	0.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_2A_historical		3k_main_skill_bodyguard_fire_alt_1	3k_main_skillset_historical_lady_zhang_xingcai		0.1000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_zhang_xingcai_2A_romance		3k_main_skill_special_ability_fire_roar_of_the_beast	3k_main_skillset_historical_lady_zhang_xingcai		0.1000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_zhang_xingcai_2B		3k_main_skill_mastery_water_archer_3_guile_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		0.8000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_2C_historical		3k_main_skill_bodyguard_fire	3k_main_skillset_historical_lady_zhang_xingcai		1.5000	1.0000		0	1	true	historical	true
3k_main_skillset_historical_lady_zhang_xingcai_2C_romance		3k_main_skill_special_ability_fire_blood_flower	3k_main_skillset_historical_lady_zhang_xingcai		1.5000	1.0000		0	1	true	romance	true
3k_main_skillset_historical_lady_zhang_xingcai_2D		3k_main_skill_mastery_metal_3_zeal_mlvl_3	3k_main_skillset_historical_lady_zhang_xingcai		2.2000	1.0000		0	1	true		true
3k_main_skillset_historical_lady_zhang_xingcai_2E_historical		3k_main_skill_bodyguard_fire_alt_2	3k_main_skillset_historical_lady_zhang_xingcai		2.9000	1.0000		1	1	true	historical	true
3k_main_skillset_historical_lady_zhang_xingcai_2E_romance		3k_main_skill_special_ability_fire_concentrated_strikes	3k_main_skillset_historical_lady_zhang_xingcai		2.9000	1.0000		1	1	true	romance	true
3k_main_skillset_historical_zhang_bao_0A		3k_main_skill_mastery_water_archer_5_reach_mlvl_3	3k_main_skillset_historical_zhang_bao		0.1000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_0B		3k_main_skill_mastery_water_archer_2_flexibility_mlvl_3	3k_main_skillset_historical_zhang_bao		0.8000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_0C		3k_main_skill_mastery_fire_4_passion_mlvl_3	3k_main_skillset_historical_zhang_bao		1.5000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_0D		3k_main_skill_mastery_earth_3_clarity_mlvl_3	3k_main_skillset_historical_zhang_bao		2.2000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_0E		3k_main_skill_mastery_fire_5_dignity_mlvl_3	3k_main_skillset_historical_zhang_bao		2.9000	2.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_1A		3k_main_skill_mastery_fire_3_vengeance_mlvl_3	3k_main_skillset_historical_zhang_bao		0.1000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_1B		3k_main_skill_mastery_wood_1_endurance_mlvl_3	3k_main_skillset_historical_zhang_bao		0.8000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_1C		3k_main_skill_mastery_fire_2_fury_mlvl_3	3k_main_skillset_historical_zhang_bao		1.5000	0.0000		0	1	true		true
3k_main_skillset_historical_zhang_bao_1D		3k_main_skill_mastery_earth_2_mobility_mlvl_3	3k_main_skillset_historical_zhang_bao		2.2000	0.0000		0	1	true		true
