key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
3k_dlc05_ancillary_title_master_of_the_hunt	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_master_of_writing	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_orator	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_ox_horn_general	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_pacifier_of_the_han	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_patrol_commander	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_protector_of_righteousness	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_senior_officer	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_steward_of_the_changle_palace	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc05_ancillary_title_yellow_dragon	faction_ceo_manager	3k_dlc05_ceo_category_ancillary_titles	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
