key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
3k_dlc04_ancillary_armour_prince_liu_chongs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_armour_xun_yus_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_armour_zhang_baos_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_armour_zhang_jues_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancillary_armour_yan_baihus_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_chen_gong_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_cheng_pu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_da_qiao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_gao_shun_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_ji_ling_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_lady_bian_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_lady_mi_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_li_jue_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_liu_yao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_wang_lang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_xiao_qiao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_xu_shu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_yan_yu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_zhang_hong_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_zhang_zhao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc05_ancilliary_armour_zhou_tai_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_ahuinan_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_dongtuna_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_jinhuansanjie_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_king_duosi_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_king_meng_huo_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_king_mulu_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_king_shamoke_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_king_wutugu_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_lady_zhurong_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_mangyachang_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_medium_common	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	common	true	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_medium_exceptional	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_medium_refined	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_medium_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_meng_jie_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_meng_you_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_tu_an_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_xi_ni_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancillary_armour_nanman_yang_feng_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancilliary_armour_li_ru_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancilliary_armour_wei_yan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc06_ancilliary_armour_xun_you_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_cao_pi_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	false	character_equipment	0
3k_dlc07_ancillary_armour_cao_ren_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_emperor_xian_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	false	character_equipment	0
3k_dlc07_ancillary_armour_fa_zheng_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_lady_zhen_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_liu_yan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_wen_chou_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_yan_liang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_yu_jin_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_yuan_shang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_yuan_tan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc07_ancillary_armour_zhang_he_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_bi_jieyan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_chen_chao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_fu_gan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_huang_quan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_lady_liu_mengan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_lady_liu_zhang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_lady_wu_xian_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_lady_yang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_lei_tong_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_li_xiu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_liu_dan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_liu_fan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_liu_mao_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_liu_xun_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_ma_tie_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_ma_xiu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_pang_xi_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_peng_yang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_ren_qi_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_wang_yun_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_wu_ban_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_wu_kuang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_wu_yi_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yan_pu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yan_yan_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yang_ang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yang_bo_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yang_ren_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yang_song_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_yu_minxiang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhang_fu_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhang_guang_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhang_ren_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhang_wei_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhao_wei_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_ironic_ancilliary_armour_zhu_gui_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_archer_light_armour_water_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_archer_light_armour_water_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_cao_caos_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_cao_chuns_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	true	character_equipment	0
3k_main_ancillary_armour_cao_hongs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	true	character_equipment	0
3k_main_ancillary_armour_cao_xius_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	true	character_equipment	0
3k_main_ancillary_armour_cao_zhens_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	false	true	character_equipment	0
3k_main_ancillary_armour_dian_weis_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_dong_zhuos_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_gan_nings_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_gongsun_zans_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_guan_yus_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_han_suis_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_fire_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_fire_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_wood_and_fire_common	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	common	true	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_wood_and_fire_refined	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_wood_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_heavy_armour_wood_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_huang_zhongs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_kong_rongs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_lady_suns_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_earth_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_earth_metal_and_water_common	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	common	true	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_earth_metal_and_water_refined	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_earth_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_metal_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_light_armour_metal_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_liu_beis_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_liu_biaos_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_liu_zhangs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_lu_bus_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_ma_chaos_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_ma_tengs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_earth_and_metal_common	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	common	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_earth_and_metal_refined	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_earth_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_earth_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_fire_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_fire_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_metal_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_metal_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_wood_and_fire_common	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	common	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_wood_and_fire_refined	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_wood_extraordinary	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_armour_medium_armour_wood_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
