key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
3k_main_ancillary_follower_herdsman	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	common	true	true	true	character_equipment	0
3k_main_ancillary_follower_hua_tuo	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_follower_inspector	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_jade_sculptor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_labour_recruiter	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	common	true	true	true	character_equipment	0
3k_main_ancillary_follower_land_shaper	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_law_enforcer	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_legalist_fanatic	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_local_administrator	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_master_craftsman	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_mathematician	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_merchant	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_military_expert	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_military_instructor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	common	true	true	true	character_equipment	0
3k_main_ancillary_follower_monk	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_officer	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_overseer	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_philosopher	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_prefect	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_follower_professional_instuctor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_professor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_follower_provincial_advisor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_provincial_auditor	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_main_ancillary_follower_scholar	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_spy_master	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_tax_collector	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_main_ancillary_follower_trader	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	common	true	true	true	character_equipment	0
3k_main_ancillary_follower_tycoon	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	exceptional	true	true	true	character_equipment	0
3k_main_ancillary_follower_weapon_craftsman	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
