key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_fealty_minor_zangke	faction_ceo_manager	3k_dlc06_ceo_category_factional_nanman_fealty	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger	faction_ceo_manager	3k_dlc06_ceo_category_factional_king_mulu_rituals	1	0	0	0		false	0	false	false	unique	false	false	true	faction_equipment	0
