key	exists_in_location	category	priority	turns_to_expire	point_change_per_turn_if_inactive	point_change_per_turn_while_active	provides_scripted_permissions_on_spawn	can_be_looted_post_battle	inheritance_chance	can_be_traded_in_diplomacy	can_be_stolen	rarity	can_be_unequipped	can_be_transferred_if_equipped	cannot_reequip_until_next_round_if_unequipped	equipped_in_location	point_change_per_turn_while_equipped
3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	character_ceo_manager	3k_main_ceo_category_ancillary_armour	1	0	0	0		false	0	false	false	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_follower_apprentice_crafter	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	common	true	true	true	character_equipment	0
3k_dlc04_ancillary_follower_master_crafter	faction_ceo_manager	3k_main_ceo_category_ancillary_follower	1	0	0	0		true	0	true	true	refined	true	true	true	character_equipment	0
3k_dlc04_ancillary_mount_liu_chong	faction_ceo_manager	3k_main_ceo_category_ancillary_mount	1	0	0	0		true	0	true	true	unique	true	true	true	character_equipment	0
3k_dlc04_ancillary_weapon_bow_huangfu_song_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_accessory	1	0	0	0		true	0	true	true	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_accessory	1	0	0	0		true	0	true	true	unique	false	true	true	character_equipment	0
3k_dlc04_ancillary_weapon_staff_zhang_jue_unique	faction_ceo_manager	3k_main_ceo_category_ancillary_weapon	1	0	0	0		true	0	true	false	unique	true	true	true	character_equipment	0
3k_dlc04_ceo_career_historical_bao_dan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_beigong_boyu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_bi_lan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_bian_zhang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_bo_cai	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_cai_yong_bojie	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_cao_de	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_cao_song_jugao	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_chen_deng_yuanlong	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_chen_gui_hanyu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_chen_su	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_cheng_qiu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_diao_chan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ding_yuan_jianyang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_dong_he_youzai	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_du_ji_bohou	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_duan_gui_ziyin	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_emperor_ling	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	false	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_emperor_shao	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	false	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_empress_he	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_feng_fang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_fu_xie_nanrong	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_gao_wang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_gao_you	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_guan_hai	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_guo_sheng	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_han_xian	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_he_jin	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_huangfu_song	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_jin_xuan_yuanji	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_jiu_dan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lady_cai_yan_wenji	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lady_da_qiao	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lady_wang_song	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lady_xiao_qiao	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_li_wenhou	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_liu_chong	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_liu_hong_yuanzhuo	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_liu_pi	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_liu_xun_zitai	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_boshe	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_ji_gongji	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_jun	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_kang_jining	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_yu_zijia	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_lu_zhi	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_luo_jun_xiaoyuan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_luo_tong_gongxu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ma_midi_wengshu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ma_yuanyi	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_qiao_mao_yuanwei	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_qiao_xuan_gongzu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_song_dian	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_song_jian	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_tang_zhou	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_wang_guo	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_wu_qiong_deyu	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_xia_yun	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_xue_zhou	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_xun_shuang_ciming	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ying_qu_xiulian	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ying_shao_zhongyuan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_ying_yang_delian	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_yuan_yi_boye	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_bao	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_jue	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_liang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_mancheng	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_rang	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhang_wen_boshen	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhao_hong	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhao_zhong	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhou_bi_zhongyuan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zhou_xin_daming	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_career_historical_zong_yuan	character_ceo_manager	3k_main_ceo_category_career	1	0	0	0		false	0	false	false	common	true	false	true	character_equipment	0
3k_dlc04_ceo_factional_great_library_authority_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_exceptional	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_exceptional_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_authority_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_exceptional	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_exceptional_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_cunning_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_exceptional	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_exceptional_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_expertise_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_exceptional	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_exceptional_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_instinct_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_exceptional	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_exceptional_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	exceptional	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_great_library_resolve_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_lu_zhi	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	unique	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	common	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined_locked	faction_ceo_manager	3k_dlc04_ceo_category_factional_liu_chong	1	0	0	0		false	0	false	false	refined	true	false	true	faction_equipment	0
