permission	requirement	unit	is_restriction
ironic_tribal_units	level_6	3k_ironic_unit_water_sworn_archers	false
ironic_tribal_units	no_requirement	3k_ironic_unit_metal_untried_warriors	false
ironic_tribal_units	level_3	3k_ironic_unit_metal_hardened_warriors	false
ironic_tribal_units	level_6	3k_ironic_unit_metal_sworn_warriors	false
ironic_tribal_units	no_requirement	3k_ironic_unit_metal_untried_blades	false
ironic_tribal_units	level_3	3k_ironic_unit_metal_hardened_blades	false
ironic_tribal_units	level_6	3k_ironic_unit_metal_sworn_blades	false
ironic_tribal_units	no_requirement	3k_ironic_unit_earth_untried_nobles	false
ironic_tribal_units	level_3	3k_ironic_unit_earth_hardened_nobles	false
ironic_tribal_units	level_6	3k_ironic_unit_earth_sworn_nobles	false
ironic_tribal_units	no_requirement	3k_ironic_unit_water_untried_skirmishers	false
ironic_tribal_units	level_3	3k_ironic_unit_water_hardened_skirmishers	false
ironic_tribal_units	level_6	3k_ironic_unit_water_sworn_skirmishers	false
ironic_tribal_units	no_requirement	3k_ironic_unit_fire_untried_riders	false
ironic_tribal_units	level_3	3k_ironic_unit_fire_hardened_riders	false
ironic_tribal_units	level_6	3k_ironic_unit_fire_sworn_riders	false
ironic_tribal_units	no_requirement	3k_ironic_unit_wood_untried_spears	false
ironic_tribal_units	level_3	3k_ironic_unit_wood_hardened_spears	false
ironic_tribal_units	level_6	3k_ironic_unit_wood_sworn_spears	false
ironic_tribal_units	level_3	3k_ironic_unit_wood_hardened_brutes	false
ironic_tribal_units	level_6	3k_ironic_unit_wood_sworn_brutes	false
ironic_tribal_units	level_3	3k_ironic_unit_wood_hardened_shields	false
ironic_tribal_units	level_6	3k_ironic_unit_wood_sworn_shields	false
ironic_liu_yao_faction	level_3	unit_water_yang_crossbows	false
ironic_liu_yao_faction	level_6	unit_wood_yang_halbrediers	false
ironic_wu_jing_faction	level_6	unit_metal_wu_engineers	false
ironic_wu_jing_faction	level_3	unit_water_fuchun_militia	false
ironic_wang_lang_faction	level_3	unit_earth_shanyue_volunteer_cavalry	false
ironic_wang_lang_faction	level_6	unit_water_kuaji_archers	false
ironic_zu_lang_faction	no_requirement	unit_metal_zu_lang_shanyue_bandits	false
ironic_zu_lang_faction	level_6	unit_metal_zu_lang_coastal_marauders	false
ironic_tong_zhi_faction	level_3	unit_metal_tong_zhi_wu_drafted_guards	false
ironic_tong_zhi_faction	level_6	unit_metal_tong_zhi_southern_honor_guard	false
ironic_wang_sheng_faction	level_3	unit_wood_wang_sheng_shanyue_levies	false
ironic_wang_sheng_faction	level_6	unit_wood_wang_sheng_provincial_defenders	false
ironic_hua_xin_faction	level_3	unit_wood_hua_xin_poyang_civic_spearmen	false
ironic_hua_xin_faction	level_6	unit_wood_hua_xin_southern_ambushers	false
ironic_zhu_hao_faction	level_3	unit_water_zhu_hao_volunteer_bowmen	false
ironic_zhu_hao_faction	level_6	unit_wood_zhu_hao_zhu_loyalist_guards	false
ironic_zhuge_xuan_faction	level_3	unit_wood_zhuge_xuan_yuzhang_spearmen	false
ironic_zhuge_xuan_faction	level_6	unit_water_zhuge_xuan_white_dragon_crossbowmen	false
ironic_sheng_xian_faction	level_3	unit_wood_sheng_xian_danyang_volunteers	false
ironic_sheng_xian_faction	level_6	unit_wood_sheng_xian_wu_peacekeepers	false
ironic_ma_ai_faction	level_3	unit_water_ma_ai_wraths_of_jiuquan	false
ironic_ma_ai_faction	level_6	unit_fire_ma_ai_wusun_horsemen	false
ironic_handan_shang_faction	level_3	unit_metal_handan_shang_caravan_guards	false
ironic_handan_shang_faction	level_6	unit_earth_handan_shang_nothern_pillagers	false
ironic_huang_ang_faction	level_3	unit_wood_huang_ang_frontier_guardians	false
ironic_huang_ang_faction	level_6	unit_earth_huang_ang_household_riders	false
ironic_zu_lang_faction	3k_dlc05_unit_requirement_metal_yue_remnant_warriors_building_shanyue_2	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_zu_lang_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_1	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_zu_lang_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_2	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_pan_lin_faction	3k_dlc05_unit_requirement_metal_yue_remnant_warriors_building_shanyue_2	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_pan_lin_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_1	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_pan_lin_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_2	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_you_tu_faction	3k_dlc05_unit_requirement_metal_yue_remnant_warriors_building_shanyue_2	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_you_tu_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_1	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_you_tu_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_2	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_fei_zhan_faction	3k_dlc05_unit_requirement_metal_yue_remnant_warriors_building_shanyue_2	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_fei_zhan_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_1	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_fei_zhan_faction	3k_dlc05_unit_requirement_wood_yue_tribesmen_building_shanyue_2	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_zhao_wei_faction	level_3	3k_main_unit_water_yi_archers	false
ironic_zhao_wei_faction	level_6	3k_main_unit_water_yi_marksmen	false
3k_main_unit_permission_faction_liu_bei	3k_main_unit_requirement_water_yi_archers	3k_main_unit_water_yi_archers	true
3k_main_unit_permission_faction_liu_bei	3k_main_unit_requirement_water_yi_marksmen	3k_main_unit_water_yi_marksmen	true
ironic_you_tu_faction	level_6	unit_wood_yue_enforcers	false
ironic_you_tu_faction	level_3	unit_metal_jiangdong_stormbreakers	false
