permission	requirement	unit	is_restriction
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_poyang	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_shangyong	3k_ytr_unit_metal_scholar_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_taishan	3k_ytr_unit_metal_peoples_warband	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_xiapi	3k_main_unit_metal_jian_swordguards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_xihe	3k_ytr_unit_metal_white_wave_veterans	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_metal_bandit_network_xindu	3k_dlc05_unit_metal_white_tiger_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_nanman_bandit_network_jiaozhi	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_nanman_bandit_network_yunnan	3k_dlc06_unit_water_fire_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_nanman_bandit_network_yunnan	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_ba	3k_main_unit_water_repeating_crossbowmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_badong	3k_main_unit_water_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_chen	3k_main_unit_water_repeating_crossbowmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_chengdu	3k_main_unit_water_yi_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_dai	ep_unit_water_xianbei_horse_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_guangling	3k_main_unit_water_heavy_crossbowmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_jiangxia	3k_main_unit_water_mounted_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_jiaozhi	3k_dlc06_unit_water_fire_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_jincheng	3k_main_unit_water_qiang_hunters	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_kuaiji	3k_main_unit_water_repeating_crossbowmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_shangdang	3k_main_unit_water_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_yongchang	3k_dlc06_unit_water_javelin_throwers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_yongchang	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_you_outer_east	3k_main_unit_water_mounted_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_youbeiping	3k_main_unit_water_mounted_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_yulin	3k_main_unit_water_heavy_crossbowmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_water_bandit_network_zhongshan	3k_ytr_unit_water_horseback_huntsmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_bohai	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_changan	3k_main_unit_wood_spear_guards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_changsha	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_donghai	3k_main_unit_wood_spear_guards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_dongou	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_gaoliang	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_jianye	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_runan	3k_ytr_unit_wood_militia_of_virtue	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_tongan	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_weijun	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_xiangyang	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_yanmen	3k_main_unit_wood_black_mountain_outlaws	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_yingchuan	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_youzhou	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_yuzhang	3k_main_unit_fire_raider_cavalry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_zangke	3k_dlc06_unit_metal_nanman_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc05_unit_requirement_wood_bandit_network_zangke	3k_dlc06_unit_metal_valley_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_fire_bandit_network_wuling	3k_dlc06_unit_metal_nanman_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_fuling	3k_dlc06_unit_metal_nanman_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_fuling	3k_dlc06_unit_metal_valley_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_jianning	3k_dlc06_unit_water_javelin_throwers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_jianning	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_jiuzhen	3k_main_unit_metal_jian_swordguards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_metal_bandit_network_xiapi	3k_main_unit_metal_jian_swordguards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_anding	3k_main_unit_metal_sabre_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_badong	3k_main_unit_water_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_bohai	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_changan	3k_main_unit_wood_spear_guards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_changsha	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_donghai	3k_main_unit_wood_spear_guards	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_dongjun	3k_main_unit_metal_hidden_axes	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_donglai	3k_main_unit_metal_sabre_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_dongou	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_gaoliang	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_hepu	3k_main_unit_metal_sabre_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_houguan	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_jianan	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_jianye	3k_dlc05_unit_wood_yue_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_jiaozhi	3k_dlc06_unit_water_fire_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_jiaozhi	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_nanhai	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_poyang	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_shangdang	3k_main_unit_water_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_tongan	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_weijun	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_xiangyang	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_yanmen	3k_main_unit_wood_black_mountain_outlaws	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_yingchuan	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_youzhou	3k_main_unit_wood_ji_infantry	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_yunnan	3k_dlc06_unit_water_fire_archers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_yunnan	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_zangke	3k_dlc06_unit_metal_nanman_warriors	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_zangke	3k_dlc06_unit_metal_valley_tribesmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_nanman_bandit_network_zhongshan	3k_ytr_unit_water_horseback_huntsmen	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_water_bandit_network_yongchang	3k_dlc06_unit_water_javelin_throwers	false
3k_dlc05_unit_permission_bandit_network	3k_dlc06_unit_requirement_water_bandit_network_yongchang	3k_dlc06_unit_water_nanman_slingers	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc04_unit_water_multiple_bolt_crossbow_bastion	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc05_unit_earth_bandit_marauders	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc05_unit_fire_bandit_raiders	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc05_unit_metal_bandit_warriors	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc05_unit_water_bandit_hunters	false
3k_dlc05_unit_permission_bandits_no_requirement	no_requirement	3k_dlc05_unit_wood_bandit_gang	false
3k_dlc05_unit_permission_faction_lu_bu	3k_dlc05_unit_requirement_fire_formation_breakers	3k_dlc05_unit_fire_formation_breakers	false
