permission	requirement	unit	is_restriction
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	3k_main_unit_wood_defenders_of_hebei	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	3k_main_unit_wood_warriors_of_ye	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	3k_main_unit_metal_rapid_tiger_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	3k_main_unit_metal_warriors_of_the_left	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	3k_main_unit_metal_black_mountain_marauders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	3k_main_unit_water_black_mountain_hunters	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	3k_main_unit_wood_black_mountain_outlaws	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	3k_main_unit_metal_fists_of_the_bandit_queen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	3k_main_unit_metal_hidden_axes	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_sui	ironic_chibi_sui_wu_hu_warband	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_liang_rebels	ironic_chibi_jian_qiang_lords	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_liang_rebels	ironic_chibi_jian_qiang_rangers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	3k_mod_unit_earth_wuhuan_cavalry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	3k_mod_unit_fire_wuhuan_dragons	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	3k_mod_unit_metal_wuhuan_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	3k_mod_unit_water_wuhuan_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xiongnu_tribes	3k_mod_unit_water_xiongnu_assassins	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	unit_metal_ironic_gan_ning_metal_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	unit_fire_ironic_gan_ning_fire_cavalry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gao_gan	unit_fire_ironic_gao_gan_fire_cavalry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gao_gan	unit_metal_ironic_gao_gan_metal_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	unit_wood_ironic_spear_milita_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	unit_wood_ironic_han_fu_wood_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	unit_metal_ironic_zhang_yang_metal_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	unit_earth_ironic_zhang_yang_earth_cavalry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	unit_water_ironic_wang_kuang_water_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	unit_wood_ironic_wang_kuang_wood_infantry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_chen_gui	unit_water_ironic_chen_gui_water_crossbow	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_chen_gui	unit_water_ironic_chen_gui_water_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_yang_feng	3k_ytr_unit_earth_white_wave_horsemen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_yang_feng	3k_ytr_unit_metal_white_wave_veterans	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	ironic_zhenren_defenders_wood	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	ironic_tao_penitents_wood	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	unit_earth_ironic_wuhuan_noble_riders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	unit_metal_ironic_xianbei_mercenary	false
ironic_chen_wen_unique_faction	level_3	unit_water_ironic_alliance_sharpshooters	false
ironic_chen_wen_unique_faction	level_6	unit_wood_ironic_alliance_defenders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	unit_metal_ironic_gentry_household_guards	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	unit_wood_ironic_yi_spearmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	unit_wood_ironic_scholar_spearmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	unit_water_ironic_scholar_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	unit_water_ironic_yan_crossbow	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	unit_metal_ironic_yanjin_swashbucklers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	unit_metal_artist_guangling	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	unit_metal_guangling_pirates	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ying_shao	unit_metal_savant_warriors	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ying_shao	unit_wood_empire_watchmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_du	unit_metal_liaodong_headhunters	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_du	unit_water_liaodong_rangers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_lu_kang	unit_wood_yang_spearmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_lu_kang	unit_metal_stalwart_axes	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	unit_metal_bomb_throwers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	unit_water_warrior_monks	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	3k_mod_unit_earth_xianbei_swordguard	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	3k_mod_unit_metal_xianbei_headhunters	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	ep_unit_fire_xianbei_riders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	ep_unit_water_xianbei_horse_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_di_marauders_earth	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_di_horse_archers_water	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_di_raiders_fire	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_di_cataphracts_fire	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	unit_water_yang_crossbows	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	unit_wood_yang_halbrediers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_wu_jing	unit_metal_wu_engineers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_wu_jing	unit_water_fuchun_militia	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	unit_earth_shanyue_volunteer_cavalry	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	unit_water_kuaji_archers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	unit_metal_zu_lang_shanyue_bandits	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	unit_metal_zu_lang_coastal_marauders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	unit_metal_tong_zhi_wu_drafted_guards	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	unit_metal_tong_zhi_southern_honor_guard	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	unit_wood_wang_sheng_shanyue_levies	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	unit_wood_wang_sheng_provincial_defenders	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_hua_xin	unit_wood_hua_xin_poyang_civic_spearmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_hua_xin	unit_wood_hua_xin_southern_ambushers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	unit_water_zhu_hao_volunteer_bowmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	unit_wood_zhu_hao_zhu_loyalist_guards	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	unit_wood_zhuge_xuan_yuzhang_spearmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	unit_water_zhuge_xuan_white_dragon_crossbowmen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_sheng_xian	unit_wood_sheng_xian_danyang_volunteers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_sheng_xian	unit_wood_sheng_xian_wu_peacekeepers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	unit_water_ma_ai_wraths_of_jiuquan	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	unit_fire_ma_ai_wusun_horsemen	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	unit_metal_handan_shang_caravan_guards	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	unit_earth_handan_shang_nothern_pillagers	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	unit_wood_huang_ang_frontier_guardians	false
ironic_chen_wen_unique_faction	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	unit_earth_huang_ang_household_riders	false
