permission	requirement	unit	is_restriction
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_elite_long_spear_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_long_spear_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_long_spear_militia	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_peasant_spearmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_veteran_spear_guards	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_korean_unit_wood_spear_guards	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_fire	rew_iro_goguryeo_unit_fire_gaema_lancers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_fire	rew_iro_goguryeo_unit_fire_noble_gaema_lancers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_fire	rew_iro_goguryeo_unit_fire_noble_gaema_cataphracts	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_metal	rew_iro_goguryeo_unit_metal_kingsguard	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_korea_wood	rew_iro_goguryeo_unit_wood_gaema_tribesmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	3k_mod_unit_earth_wuhuan_cavalry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	3k_mod_unit_earth_xianbei_swordguard	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	3k_mod_unit_fire_wuhuan_dragons	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_metal	3k_mod_unit_metal_wuhuan_infantry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_metal	3k_mod_unit_metal_xianbei_headhunters	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_water	3k_mod_unit_water_wuhuan_archers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_water	3k_mod_unit_water_xiongnu_assassins	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	ironic_di_cataphracts_fire	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	ironic_di_horse_archers_water	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	ironic_di_marauders_earth	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	ironic_di_raiders_fire	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	unit_earth_ironic_wuhuan_noble_riders	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_metal	unit_metal_ironic_xianbei_mercenary	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_wood	ironic_chibi_jian_qiang_lords	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	3k_dlc07_unit_earth_northern_sabre_cavalry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_earth	3k_dlc07_unit_earth_northern_veteran_sabre_cavalry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	3k_dlc07_unit_fire_northern_lancer_cavalry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_fire	3k_dlc07_unit_fire_northern_veteran_lancers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_metal	3k_dlc07_unit_metal_northern_sabre_infantry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_metal	3k_dlc07_unit_metal_northern_veteran_sabre_infantry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_water	3k_dlc07_unit_water_northern_mounted_archers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_water	3k_dlc07_unit_water_northern_mounted_raiders	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_wood	3k_dlc07_unit_wood_northern_ji_infantry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_wood	3k_dlc07_unit_wood_northern_spear_guards	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_wood	3k_dlc07_unit_wood_northern_veteran_ji_infantry	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_barbarian_wood	3k_dlc07_unit_wood_northern_veteran_spears	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_animal	3k_dlc06_unit_fire_southern_elephants	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_animal	3k_dlc06_unit_fire_war_elephants	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_axe_throwers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_followers_of_the_flame	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_might_of_the_valley	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_nanman_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_nanzhong_champions	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_ravine_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_animal	3k_dlc06_unit_metal_tiger_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_valley_tribesmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_wugou_axe_throwers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_metal_wuling_fighters	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_fire_archers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_hidden_vipers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_javelin_throwers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_nanman_slingers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_animal	3k_dlc06_unit_water_nanzhong_elephants	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_sanjiang_poison_darts	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_animal	3k_dlc06_unit_water_tiger_slingers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_water_wuling_slingers	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_javelin_spear_guards	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_javelin_spearmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_nanman_spearmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_nanzhong_spearmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_sanjiang_poison_spears	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_shields_of_the_south	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_nanman_infantry	3k_dlc06_unit_wood_wolf_pack	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_metal	3k_dlc05_unit_metal_white_tiger_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_metal	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_water	3k_dlc05_unit_water_white_tiger_raiders	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_wood	3k_dlc05_unit_wood_yue_tribesmen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_metal	3k_main_unit_metal_black_mountain_marauders	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_water	3k_main_unit_water_black_mountain_hunters	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_wood	3k_main_unit_wood_black_mountain_outlaws	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_metal	3k_main_unit_metal_fists_of_the_bandit_queen	false
3k_main_unit_permission_generals	3k_gsz_ancillary_follower_bandit_metal	3k_main_unit_metal_hidden_axes	false
