permission	requirement	unit	is_restriction
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_earth_elite	3k_main_unit_earth_yellow_dragons	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_fire_elite	3k_main_unit_fire_jade_dragons	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_fire_peasant_raiders	3k_main_unit_fire_peasant_raiders	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_metal_elite	3k_main_unit_metal_pearl_dragons	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_water_elite	3k_main_unit_water_onyx_dragons	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_wood_elite	3k_main_unit_wood_azure_dragons	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_wood_peasant_band	3k_main_unit_wood_peasant_band	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_fire_base	3k_main_unit_fire_raider_cavalry	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_water_advanced	3k_main_unit_water_repeating_crossbowmen	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_water_base	3k_main_unit_water_crossbowmen	false
ironic_zhang_lu_permission_unit	ep_unit_requirement_fire_cataphracts_main_campaign	ep_unit_fire_cataphracts	false
ironic_zhang_lu_permission_unit	ep_unit_requirement_fire_heavy_cataphracts_main_campaign	ep_unit_fire_heavy_cataphracts	false
ironic_zhang_lu_permission_unit	3k_main_unit_requirement_earth_base	3k_main_unit_water_crossbowmen	false
ironic_zhang_lu_permission_unit	3k_dlc05_unit_requirement_metal_zhanmajian_infantry	3k_dlc05_unit_metal_zhanmajian_infantry	false
ironic_zhang_lu_permission_unit	ironic_tao_penitents_wood_requirement_all	ironic_tao_penitents_wood	false
ironic_zhang_lu_permission_unit	ironic_zhenren_defenders_wood_requirement_all	ironic_zhenren_defenders_wood	false
ironic_zhang_lu_permission_unit	ironic_qiang	3k_main_unit_fire_qiang_marauders	false
ironic_zhang_lu_permission_unit	ironic_qiang	3k_dlc04_unit_metal_qiang_warriors	false
ironic_zhang_lu_permission_unit	ironic_qiang	3k_dlc04_unit_wood_qiang_polearms	false
ironic_zhang_lu_permission_unit	ironic_qiang	3k_dlc04_unit_water_qiang_archers	false
ironic_zhang_lu_permission_unit	ironic_xiongnu	3k_dlc07_unit_earth_xiongnu_noble_cavalry	false
ironic_zhang_lu_permission_unit	ironic_xiongnu	ep_unit_fire_xiongnu_cavalry	false
ironic_zhang_lu_permission_unit	ironic_xiongnu	ep_unit_fire_xiongnu_cataphracts	false
ironic_zhang_lu_permission_unit	ironic_xiongnu	3k_mod_unit_water_xiongnu_assassins	false
ironic_zhang_lu_permission_unit	ironic_qi	ep_unit_water_qi_crossbowmen	false
ironic_zhang_lu_permission_unit	ironic_qi	ep_unit_wood_qi_guardsmen	false
ironic_zhang_lu_permission_unit	ironic_chu	ep_unit_metal_chu_infantry	false
ironic_zhang_lu_permission_unit	ironic_chu	ep_unit_wood_chu_spearmen	false
ironic_zhang_lu_permission_unit	ironic_xiliang	3k_main_unit_fire_xiliang_cavalry	false
ironic_zhang_lu_permission_unit	ironic_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
ironic_zhang_lu_permission_unit	ironic_xianbei	ep_unit_water_xianbei_horse_archers	false
ironic_zhang_lu_permission_unit	ironic_xianbei	ep_unit_fire_xianbei_riders	false
ironic_zhang_lu_permission_unit	ironic_xianbei	3k_mod_unit_earth_xianbei_swordguard	false
ironic_zhang_lu_permission_unit	ironic_xianbei	3k_mod_unit_metal_xianbei_headhunters	false
ironic_zhang_lu_permission_unit	ironic_yue	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_zhang_lu_permission_unit	ironic_yue	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_zhang_lu_permission_unit	ironic_wuhuan	3k_mod_unit_earth_wuhuan_cavalry	false
ironic_zhang_lu_permission_unit	ironic_wuhuan	3k_mod_unit_fire_wuhuan_dragons	false
ironic_zhang_lu_permission_unit	ironic_wuhuan	3k_mod_unit_metal_wuhuan_infantry	false
ironic_zhang_lu_permission_unit	ironic_wuhuan	3k_mod_unit_water_wuhuan_archers	false
ironic_zhang_lu_permission_unit	3k_dlc06_unit_requirement_nanman_archers	3k_main_unit_water_archers	false
ironic_zhang_lu_permission_unit	3k_dlc06_unit_requirement_nanman_base	3k_main_unit_wood_spear_guards	false
ironic_zhang_lu_permission_unit	3k_dlc06_unit_requirement_nanman_ji_infantry	3k_main_unit_wood_ji_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc06_unit_requirement_nanman_sabre_infantry	3k_main_unit_metal_sabre_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_earth_northern_sabre_cavalry	3k_dlc07_unit_earth_northern_sabre_cavalry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_earth_northern_sabre_cavalry	3k_main_unit_earth_mounted_sabre_militia	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_earth_northern_veteran_sabre_cavalry	3k_dlc07_unit_earth_northern_veteran_sabre_cavalry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_earth_northern_veteran_sabre_cavalry	3k_main_unit_earth_sabre_cavalry	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_fire_northern_lancer_cavalry	3k_dlc07_unit_fire_northern_lancer_cavalry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_fire_northern_lancer_cavalry	3k_main_unit_fire_mounted_lancer_militia	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_fire_northern_veteran_lancers	3k_dlc07_unit_fire_northern_veteran_lancers	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_fire_northern_veteran_lancers	3k_main_unit_fire_lance_cavalry	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_metal_northern_sabre_infantry	3k_dlc07_unit_metal_northern_sabre_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_metal_northern_sabre_infantry	3k_main_unit_metal_sabre_militia	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_metal_northern_veteran_sabre_infantry	3k_dlc07_unit_metal_northern_veteran_sabre_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_metal_northern_veteran_sabre_infantry	3k_main_unit_metal_sabre_infantry	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_water_northern_mounted_archers	3k_main_unit_water_mounted_archers	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_water_northern_mounted_raiders	3k_main_unit_water_mounted_archers	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_ji_infantry	3k_dlc07_unit_wood_northern_ji_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_ji_infantry	3k_main_unit_wood_ji_militia	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_spear_guards	3k_dlc07_unit_wood_northern_spear_guards	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_spear_guards	3k_main_unit_wood_spear_guards	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_dlc07_unit_wood_northern_veteran_ji_infantry	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_main_unit_wood_heavy_ji_infantry	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_veteran_ji_infantry	3k_main_unit_wood_ji_infantry	true
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_veteran_spears	3k_dlc07_unit_wood_northern_veteran_spears	false
ironic_zhang_lu_permission_unit	3k_dlc07_unit_requirement_wood_northern_veteran_spears	3k_main_unit_wood_heavy_spear_guards	true
ironic_zhang_lu_permission_unit	3k_main_unit_requirements_water_juggernaut	3k_dlc06_unit_water_juggernaut	false
ironic_zhang_lu_permission_region	yong_wood_downtrodden_refugees_standard	rew_iro_regional_yong_wood_downtrodden_refugees	false
ironic_zhang_lu_permission_region	yong_wood_downtrodden_refugees_xiongnu	rew_iro_regional_yong_wood_downtrodden_refugees	false
ironic_zhang_lu_permission_region	yong_wood_downtrodden_refugees_xiliang	rew_iro_regional_yong_wood_downtrodden_refugees	false
ironic_zhang_lu_permission_region	yong_wood_downtrodden_refugees_qiang	rew_iro_regional_yong_wood_downtrodden_refugees	false
ironic_zhang_lu_permission_region	yan_wood_yellow_turban_remnants_standard	rew_iro_regional_yan_wood_yellow_turban_remnants	false
ironic_zhang_lu_permission_region	yi_water_yizhou_stalkers_standard	rew_iro_regional_yi_water_yizhou_stalkers	false
ironic_zhang_lu_permission_region	yi_water_yizhou_stalkers_di	rew_iro_regional_yi_water_yizhou_stalkers	false
ironic_zhang_lu_permission_region	yi_water_yizhou_stalkers_nanman	rew_iro_regional_yi_water_yizhou_stalkers	false
ironic_zhang_lu_permission_region	yi_metal_forest_fighters_standard	rew_iro_regional_yi_metal_forest_fighters	false
ironic_zhang_lu_permission_region	yi_metal_forest_fighters_di	rew_iro_regional_yi_metal_forest_fighters	false
ironic_zhang_lu_permission_region	yi_metal_forest_fighters_nanman	rew_iro_regional_yi_metal_forest_fighters	false
ironic_zhang_lu_permission_region	yu_metal_yuzhou_assault_infantry_standard	rew_iro_regional_yu_metal_yuzhou_assault_infantry	false
ironic_zhang_lu_permission_region	yang_metal_yangtze_patrollers_standard	rew_iro_regional_yang_metal_yangtze_patrollers	false
ironic_zhang_lu_permission_region	yang_metal_yangtze_patrollers_yue	rew_iro_regional_yang_metal_yangtze_patrollers	false
ironic_zhang_lu_permission_region	jiao_wood_headcrushers_standard	rew_iro_regional_jiao_wood_headcrushers	false
ironic_zhang_lu_permission_region	jiao_wood_headcrushers_vietnam	rew_iro_regional_jiao_wood_headcrushers	false
ironic_zhang_lu_permission_region	qing_water_thunderous_repeaters_standard	rew_iro_regional_qing_water_thunderous_repeaters	false
ironic_zhang_lu_permission_region	xu_water_coastal_homeguard_standard	rew_iro_regional_xu_water_coastal_homeguard	false
ironic_zhang_lu_permission_region	liang_wood_xiliang_spearmen_standard	rew_iro_regional_liang_wood_xiliang_spearmen	false
ironic_zhang_lu_permission_region	liang_wood_xiliang_spearmen_xiliang	rew_iro_regional_liang_wood_xiliang_spearmen	false
ironic_zhang_lu_permission_region	liang_wood_xiliang_spearmen_qiang	rew_iro_regional_liang_wood_xiliang_spearmen	false
ironic_zhang_lu_permission_region	ji_wood_cavalrybane_infantry_standard	rew_iro_regional_ji_wood_cavalrybane_infantry	false
ironic_zhang_lu_permission_region	liang_metal_xiliang_macemen_standard	rew_iro_regional_liang_metal_xiliang_macemen	false
ironic_zhang_lu_permission_region	liang_metal_xiliang_macemen_xiliang	rew_iro_regional_liang_metal_xiliang_macemen	false
ironic_zhang_lu_permission_region	liang_metal_xiliang_macemen_qiang	rew_iro_regional_liang_metal_xiliang_macemen	false
ironic_zhang_lu_permission_region	sili_wood_dynasty_warriors_standard	rew_iro_regional_sili_wood_dynasty_warriors	false
ironic_zhang_lu_permission_region	sili_wood_dynasty_warriors_chu	rew_iro_regional_sili_wood_dynasty_warriors	false
ironic_zhang_lu_permission_region	jiao_metal_blades_of_the_south_standard	rew_iro_regional_jiao_metal_blades_of_the_south	false
ironic_zhang_lu_permission_region	jiao_metal_blades_of_the_south_vietnam	rew_iro_regional_jiao_metal_blades_of_the_south	false
ironic_zhang_lu_permission_region	bing_water_auxilia_xianbei_skirmishers_standard	rew_iro_regional_bing_water_auxilia_xianbei_skirmishers	false
ironic_zhang_lu_permission_region	bing_water_auxilia_xianbei_skirmishers_xiongnu	rew_iro_regional_bing_water_auxilia_xianbei_skirmishers	false
ironic_zhang_lu_permission_region	bing_water_auxilia_xianbei_skirmishers_xiliang	rew_iro_regional_bing_water_auxilia_xianbei_skirmishers	false
ironic_zhang_lu_permission_region	yan_water_river_guards_standard	rew_iro_regional_yan_water_river_guards	false
ironic_zhang_lu_permission_region	xu_wood_valiant_vigilantes_standard	rew_iro_regional_xu_wood_valiant_vigilantes	false
ironic_zhang_lu_permission_region	jing_metal_sword_saints_standard	rew_iro_regional_jing_metal_sword_saints	false
ironic_zhang_lu_permission_region	jing_metal_sword_saints_chu	rew_iro_regional_jing_metal_sword_saints	false
ironic_zhang_lu_permission_region	ji_metal_jizhou_elite_swordguards_standard	rew_iro_regional_ji_metal_jizhou_elite_swordguards	false
ironic_zhang_lu_permission_region	yang_wood_yang_guardians_standard	rew_iro_regional_yang_wood_yang_guardians	false
ironic_zhang_lu_permission_region	yang_wood_yang_guardians_yue	rew_iro_regional_yang_wood_yang_guardians	false
ironic_zhang_lu_permission_region	you_metal_fierce_northern_axemen_standard	rew_iro_regional_you_metal_fierce_northern_axemen	false
ironic_zhang_lu_permission_region	you_metal_fierce_northern_axemen_wuhuan	rew_iro_regional_you_metal_fierce_northern_axemen	false
ironic_zhang_lu_permission_region	you_metal_fierce_northern_axemen_xianbei	rew_iro_regional_you_metal_fierce_northern_axemen	false
ironic_zhang_lu_permission_region	qing_earth_bookish_cavaliers_standard	rew_iro_regional_qing_earth_bookish_cavaliers	false
ironic_zhang_lu_permission_region	sili_wood_brave_protectors_standard	rew_iro_regional_sili_wood_brave_protectors	false
ironic_zhang_lu_permission_region	sili_wood_brave_protectors_chu	rew_iro_regional_sili_wood_brave_protectors	false
ironic_zhang_lu_permission_region	yu_fire_firestarter_cavalry_standard	rew_iro_regional_yu_fire_firestarter_cavalry	false
ironic_zhang_lu_permission_region	bing_earth_auxilia_xiongnu_raiders_standard	rew_iro_regional_bing_earth_auxilia_xiongnu_raiders	false
ironic_zhang_lu_permission_region	bing_earth_auxilia_xiongnu_raiders_xiongnu	rew_iro_regional_bing_earth_auxilia_xiongnu_raiders	false
ironic_zhang_lu_permission_region	bing_earth_auxilia_xiongnu_raiders_xiliang	rew_iro_regional_bing_earth_auxilia_xiongnu_raiders	false
ironic_zhang_lu_permission_region	you_fire_auxiliary_wuhuan_raiders_standard	rew_iro_regional_you_fire_auxiliary_wuhuan_raiders	false
ironic_zhang_lu_permission_region	you_fire_auxiliary_wuhuan_raiders_wuhuan	rew_iro_regional_you_fire_auxiliary_wuhuan_raiders	false
ironic_zhang_lu_permission_region	you_fire_auxiliary_wuhuan_raiders_xianbei	rew_iro_regional_you_fire_auxiliary_wuhuan_raiders	false
ironic_zhang_lu_permission_region	yong_metal_defenders_of_capitals_standard	rew_iro_regional_yong_metal_defenders_of_capitals	false
ironic_zhang_lu_permission_region	yong_metal_defenders_of_capitals_xiongnu	rew_iro_regional_yong_metal_defenders_of_capitals	false
ironic_zhang_lu_permission_region	yong_metal_defenders_of_capitals_xiliang	rew_iro_regional_yong_metal_defenders_of_capitals	false
ironic_zhang_lu_permission_region	yong_metal_defenders_of_capitals_qiang	rew_iro_regional_yong_metal_defenders_of_capitals	false
ironic_zhang_lu_permission_region	jing_earth_northern_nobles_standard	rew_iro_regional_jing_earth_northern_nobles	false
ironic_zhang_lu_permission_region	jing_earth_northern_nobles_chu	rew_iro_regional_jing_earth_northern_nobles	false
ironic_zhang_lu_permission_region	3k_mod_unit_water_xiongnu_assassins_yong_xiongnu	3k_mod_unit_water_xiongnu_assassins	false
ironic_zhang_lu_permission_region	3k_dlc07_unit_earth_xiongnu_noble_cavalry_yong_xiongnu	3k_dlc07_unit_earth_xiongnu_noble_cavalry	false
ironic_zhang_lu_permission_region	ep_unit_fire_xiongnu_cataphracts_yong_xiongnu	ep_unit_fire_xiongnu_cataphracts	false
ironic_zhang_lu_permission_region	ep_unit_fire_xiongnu_cavalry_yong_xiongnu	ep_unit_fire_xiongnu_cavalry	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_heavy_xiliang_cavalry_yong_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_xiliang_cavalry_yong_xiliang	3k_main_unit_fire_xiliang_cavalry	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_metal_qiang_warriors_yong_qiang	3k_dlc04_unit_metal_qiang_warriors	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_water_qiang_archers_yong_qiang	3k_dlc04_unit_water_qiang_archers	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_wood_qiang_polearms_yong_qiang	3k_dlc04_unit_wood_qiang_polearms	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_qiang_marauders_yong_qiang	3k_main_unit_fire_qiang_marauders	false
ironic_zhang_lu_permission_region	ironic_di_marauders_earth_yi_di	ironic_di_marauders_earth	false
ironic_zhang_lu_permission_region	ironic_di_horse_archers_water_yi_di	ironic_di_horse_archers_water	false
ironic_zhang_lu_permission_region	ironic_di_raiders_fire_yi_di	ironic_di_raiders_fire	false
ironic_zhang_lu_permission_region	ironic_di_cataphracts_fire_yi_di	ironic_di_cataphracts_fire	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_water_fire_archers_yi_nanman	3k_dlc06_unit_water_fire_archers	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_wood_nanman_spearmen_yi_nanman	3k_dlc06_unit_wood_nanman_spearmen	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_metal_nanman_warriors_yi_nanman	3k_dlc06_unit_metal_nanman_warriors	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_metal_valley_tribesmen_yi_nanman	3k_dlc06_unit_metal_valley_tribesmen	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_water_javelin_throwers_yi_nanman	3k_dlc06_unit_water_javelin_throwers	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_wood_javelin_spearmen_yi_nanman	3k_dlc06_unit_wood_javelin_spearmen	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_metal_axe_throwers_yi_nanman	3k_dlc06_unit_metal_axe_throwers	false
ironic_zhang_lu_permission_region	3k_dlc05_unit_wood_yue_tribesmen_yang_yue	3k_dlc05_unit_wood_yue_tribesmen	false
ironic_zhang_lu_permission_region	3k_dlc05_unit_metal_yue_remnant_warriors_yang_yue	3k_dlc05_unit_metal_yue_remnant_warriors	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_fire_southern_elephants_jiao_vietnam	3k_dlc06_unit_fire_southern_elephants	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_fire_war_elephants_jiao_vietnam	3k_dlc06_unit_fire_war_elephants	false
ironic_zhang_lu_permission_region	3k_dlc06_unit_water_nanzhong_elephants_jiao_vietnam	3k_dlc06_unit_water_nanzhong_elephants	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_heavy_xiliang_cavalry_liang_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_xiliang_cavalry_liang_xiliang	3k_main_unit_fire_xiliang_cavalry	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_metal_qiang_warriors_liang_qiang	3k_dlc04_unit_metal_qiang_warriors	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_water_qiang_archers_liang_qiang	3k_dlc04_unit_water_qiang_archers	false
ironic_zhang_lu_permission_region	3k_dlc04_unit_wood_qiang_polearms_liang_qiang	3k_dlc04_unit_wood_qiang_polearms	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_qiang_marauders_liang_qiang	3k_main_unit_fire_qiang_marauders	false
ironic_zhang_lu_permission_region	ep_unit_wood_chu_spearmen_sili_chu	ep_unit_wood_chu_spearmen	false
ironic_zhang_lu_permission_region	ep_unit_metal_chu_infantry_sili_chu	ep_unit_metal_chu_infantry	false
ironic_zhang_lu_permission_region	3k_mod_unit_water_xiongnu_assassins_bing_xiongnu	3k_mod_unit_water_xiongnu_assassins	false
ironic_zhang_lu_permission_region	3k_dlc07_unit_earth_xiongnu_noble_cavalry_bing_xiongnu	3k_dlc07_unit_earth_xiongnu_noble_cavalry	false
ironic_zhang_lu_permission_region	ep_unit_fire_xiongnu_cataphracts_bing_xiongnu	ep_unit_fire_xiongnu_cataphracts	false
ironic_zhang_lu_permission_region	ep_unit_fire_xiongnu_cavalry_bing_xiongnu	ep_unit_fire_xiongnu_cavalry	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_heavy_xiliang_cavalry_bing_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
ironic_zhang_lu_permission_region	3k_main_unit_fire_xiliang_cavalry_bing_xiliang	3k_main_unit_fire_xiliang_cavalry	false
ironic_zhang_lu_permission_region	ep_unit_wood_chu_spearmen_jing_chu	ep_unit_wood_chu_spearmen	false
ironic_zhang_lu_permission_region	ep_unit_metal_chu_infantry_jing_chu	ep_unit_metal_chu_infantry	false
ironic_zhang_lu_permission_region	3k_mod_unit_earth_wuhuan_cavalry_you_wuhuan	3k_mod_unit_earth_wuhuan_cavalry	false
ironic_zhang_lu_permission_region	3k_mod_unit_fire_wuhuan_dragons_you_wuhuan	3k_mod_unit_fire_wuhuan_dragons	false
ironic_zhang_lu_permission_region	3k_mod_unit_metal_wuhuan_infantry_you_wuhuan	3k_mod_unit_metal_wuhuan_infantry	false
ironic_zhang_lu_permission_region	3k_mod_unit_water_wuhuan_archers_you_wuhuan	3k_mod_unit_water_wuhuan_archers	false
ironic_zhang_lu_permission_region	3k_mod_unit_earth_xianbei_swordguard_you_xianbei	3k_mod_unit_earth_xianbei_swordguard	false
ironic_zhang_lu_permission_region	3k_mod_unit_metal_xianbei_headhunters_you_xianbei	3k_mod_unit_metal_xianbei_headhunters	false
ironic_zhang_lu_permission_region	ep_unit_water_xianbei_horse_archers_you_xianbei	ep_unit_water_xianbei_horse_archers	false
ironic_zhang_lu_permission_region	ep_unit_fire_xianbei_riders_you_xianbei	ep_unit_fire_xianbei_riders	false
