permission	requirement	unit	is_restriction
3k_main_unit_permission_generals	3k_dlc06_unit_metal_nanman_warriors_yi_nanman	3k_dlc06_unit_metal_nanman_warriors	false
3k_main_unit_permission_generals	3k_dlc06_unit_metal_valley_tribesmen_yi_nanman	3k_dlc06_unit_metal_valley_tribesmen	false
3k_main_unit_permission_generals	3k_dlc06_unit_water_javelin_throwers_yi_nanman	3k_dlc06_unit_water_javelin_throwers	false
3k_main_unit_permission_generals	3k_dlc06_unit_wood_javelin_spearmen_yi_nanman	3k_dlc06_unit_wood_javelin_spearmen	false
3k_main_unit_permission_generals	3k_dlc06_unit_metal_axe_throwers_yi_nanman	3k_dlc06_unit_metal_axe_throwers	false
3k_main_unit_permission_generals	3k_dlc05_unit_wood_yue_tribesmen_yang_yue	3k_dlc05_unit_wood_yue_tribesmen	false
3k_main_unit_permission_generals	3k_dlc05_unit_metal_yue_remnant_warriors_yang_yue	3k_dlc05_unit_metal_yue_remnant_warriors	false
3k_main_unit_permission_generals	3k_dlc06_unit_fire_southern_elephants_jiao_vietnam	3k_dlc06_unit_fire_southern_elephants	false
3k_main_unit_permission_generals	3k_dlc06_unit_fire_war_elephants_jiao_vietnam	3k_dlc06_unit_fire_war_elephants	false
3k_main_unit_permission_generals	3k_dlc06_unit_water_nanzhong_elephants_jiao_vietnam	3k_dlc06_unit_water_nanzhong_elephants	false
3k_main_unit_permission_generals	3k_main_unit_fire_heavy_xiliang_cavalry_liang_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
3k_main_unit_permission_generals	3k_main_unit_fire_xiliang_cavalry_liang_xiliang	3k_main_unit_fire_xiliang_cavalry	false
3k_main_unit_permission_generals	3k_dlc04_unit_metal_qiang_warriors_liang_qiang	3k_dlc04_unit_metal_qiang_warriors	false
3k_main_unit_permission_generals	3k_dlc04_unit_water_qiang_archers_liang_qiang	3k_dlc04_unit_water_qiang_archers	false
3k_main_unit_permission_generals	3k_dlc04_unit_wood_qiang_polearms_liang_qiang	3k_dlc04_unit_wood_qiang_polearms	false
3k_main_unit_permission_generals	3k_main_unit_fire_qiang_marauders_liang_qiang	3k_main_unit_fire_qiang_marauders	false
3k_main_unit_permission_generals	ep_unit_wood_chu_spearmen_sili_chu	ep_unit_wood_chu_spearmen	false
3k_main_unit_permission_generals	ep_unit_metal_chu_infantry_sili_chu	ep_unit_metal_chu_infantry	false
3k_main_unit_permission_generals	3k_mod_unit_water_xiongnu_assassins_bing_xiongnu	3k_mod_unit_water_xiongnu_assassins	false
3k_main_unit_permission_generals	3k_dlc07_unit_earth_xiongnu_noble_cavalry_bing_xiongnu	3k_dlc07_unit_earth_xiongnu_noble_cavalry	false
3k_main_unit_permission_generals	ep_unit_fire_xiongnu_cataphracts_bing_xiongnu	ep_unit_fire_xiongnu_cataphracts	false
3k_main_unit_permission_generals	ep_unit_fire_xiongnu_cavalry_bing_xiongnu	ep_unit_fire_xiongnu_cavalry	false
3k_main_unit_permission_generals	3k_main_unit_fire_heavy_xiliang_cavalry_bing_xiliang	3k_main_unit_fire_heavy_xiliang_cavalry	false
3k_main_unit_permission_generals	3k_main_unit_fire_xiliang_cavalry_bing_xiliang	3k_main_unit_fire_xiliang_cavalry	false
3k_main_unit_permission_generals	ep_unit_wood_chu_spearmen_jing_chu	ep_unit_wood_chu_spearmen	false
3k_main_unit_permission_generals	ep_unit_metal_chu_infantry_jing_chu	ep_unit_metal_chu_infantry	false
3k_main_unit_permission_generals	3k_mod_unit_earth_wuhuan_cavalry_you_wuhuan	3k_mod_unit_earth_wuhuan_cavalry	false
3k_main_unit_permission_generals	3k_mod_unit_fire_wuhuan_dragons_you_wuhuan	3k_mod_unit_fire_wuhuan_dragons	false
3k_main_unit_permission_generals	3k_mod_unit_metal_wuhuan_infantry_you_wuhuan	3k_mod_unit_metal_wuhuan_infantry	false
3k_main_unit_permission_generals	3k_mod_unit_water_wuhuan_archers_you_wuhuan	3k_mod_unit_water_wuhuan_archers	false
3k_main_unit_permission_generals	3k_mod_unit_earth_xianbei_swordguard_you_xianbei	3k_mod_unit_earth_xianbei_swordguard	false
3k_main_unit_permission_generals	3k_mod_unit_metal_xianbei_headhunters_you_xianbei	3k_mod_unit_metal_xianbei_headhunters	false
3k_main_unit_permission_generals	ep_unit_water_xianbei_horse_archers_you_xianbei	ep_unit_water_xianbei_horse_archers	false
3k_main_unit_permission_generals	ep_unit_fire_xianbei_riders_you_xianbei	ep_unit_fire_xianbei_riders	false
