art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
3k_main_art_set_generic_male_01_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_01_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_01_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_01_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_02_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_02_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_02_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_02_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_02_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_02_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_03_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_03_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_03_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_03_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_03_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_03_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_04_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_04_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_04_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_04_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_04_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_04_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_05_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_05_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_05_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_05_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_05_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_05_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_06_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_06_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_06_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_06_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_06_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_06_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_07_colonel	general	3k_main_chinese	3k_main_chinese		false	true	3k_colonel	1.0000
3k_main_art_set_generic_male_07_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_07_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_07_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_07_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_07_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_08_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_08_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_08_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_08_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_08_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_09_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_09_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_09_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_09_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_09_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_10_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_10_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_10_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_10_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_10_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_11_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_11_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_11_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_11_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_11_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_12_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_12_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_12_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_12_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_12_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_13_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_13_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_13_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_13_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_13_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_14_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_14_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_14_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_14_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_14_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_15_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_15_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_15_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_15_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_15_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_16_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_16_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_16_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_16_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_16_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_17_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_17_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_17_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_17_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_17_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_18_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_18_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_18_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_18_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_18_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_19_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_19_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_19_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_19_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_19_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_20_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_20_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_20_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_20_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_20_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_21_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_21_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_21_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_21_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_21_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_22_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_22_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_22_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_22_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_22_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_23_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_23_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_23_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_23_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_23_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_24_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_24_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_24_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_24_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_24_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_25_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_25_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_25_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_25_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_25_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_26_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_26_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_26_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_26_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_26_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_27_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_27_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_27_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_27_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_27_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_28_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_28_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_28_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_28_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_28_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_29_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_29_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_29_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_29_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_29_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_30_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_30_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_30_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_30_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_30_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_31_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_31_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_31_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_31_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_31_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_32_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_32_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_32_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_32_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_32_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_33_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_33_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_33_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_33_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_33_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_34_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_34_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_34_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_34_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_34_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_35_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_35_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_35_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_35_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_35_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_36_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
3k_main_art_set_generic_male_36_general_fire	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_fire	1.0000
3k_main_art_set_generic_male_36_general_metal	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_metal	1.0000
3k_main_art_set_generic_male_36_general_water_strategist	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_water	1.0000
3k_main_art_set_generic_male_36_general_wood	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_wood	1.0000
3k_main_art_set_generic_male_37_general_earth	general	3k_main_chinese	3k_main_chinese		false	true	3k_general_earth	1.0000
