member	context	faction
3k_dlc05_campaign_group_faction_bandit_public_order_effects_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_campaign_group_campaign_features_governors_enabled_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_campaign_group_can_spy_factions_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_campaign_group_faction_bandits_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_campaign_group_world_leaders_can_become_leader_by_capturing_seat_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_campaign_group_world_leaders_can_proclaim_seat_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_main_group_settlement_actions_gift_to_mercenary_master_major_xianbei_tuoba	actor	ironic_faction_xianbei_tuoba
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_xianbei_tuoba	actor	ironic_faction_xianbei_tuoba
3k_dlc05_campaign_group_faction_pooled_resource_mercenary_activity_battles_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_dlc05_campaign_group_member_governor_independence_trigger_xianbei_tuoba	owner	ironic_faction_xianbei_tuoba
3k_dlc05_campaign_group_member_governor_independence_trigger_xianbei_tuoba_separatists	owner	ironic_faction_xianbei_tuoba_separatists
3k_dlc05_campaign_group_faction_bandit_public_order_effects_di_tribes	owner	ironic_faction_di_tribes
3k_main_campaign_group_campaign_features_governors_enabled_di_tribes	owner	ironic_faction_di_tribes
3k_main_campaign_group_can_spy_factions_di_tribes	owner	ironic_faction_di_tribes
3k_main_campaign_group_faction_bandits_di_tribes	owner	ironic_faction_di_tribes
3k_main_campaign_group_world_leaders_can_become_leader_by_capturing_seat_di_tribes	owner	ironic_faction_di_tribes
3k_main_campaign_group_world_leaders_can_proclaim_seat_di_tribes	owner	ironic_faction_di_tribes
3k_main_group_settlement_actions_gift_to_mercenary_master_major_di_tribes	actor	ironic_faction_di_tribes
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_di_tribes	actor	ironic_faction_di_tribes
3k_dlc05_campaign_group_faction_pooled_resource_mercenary_activity_battles_di_tribes	owner	ironic_faction_di_tribes
3k_dlc05_campaign_group_member_governor_independence_trigger_di_tribes	owner	ironic_faction_di_tribes
3k_dlc05_campaign_group_member_governor_independence_trigger_di_tribes_separatists	owner	ironic_faction_di_tribes_separatists
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_yang_feng	owner	ironic_faction_gan_ning
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_gan_ning	owner	3k_dlc05_faction_yang_feng
3k_main_settlement_actions_minor_default_xiongnu	actor	ironic_faction_xiongnu_tribes
3k_main_settlement_actions_major_default_xiongnu	actor	ironic_faction_xiongnu_tribes
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_zu_lang	owner	ironic_faction_zu_lang
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_you_tu	owner	ironic_faction_you_tu
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_pan_lin	owner	3k_dlc07_faction_shanyue_rebels
3k_dlc05_campaign_group_member_faction_pooled_resource_mercenary_activity_battles_fei_zhan	owner	ironic_faction_fei_zhan
3k_main_group_settlement_actions_gift_to_mercenary_master_major_zu_lang	actor	ironic_faction_zu_lang
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_zu_lang	actor	ironic_faction_zu_lang
3k_main_group_settlement_actions_gift_to_mercenary_master_major_you_tu	actor	ironic_faction_you_tu
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_you_tu	actor	ironic_faction_you_tu
3k_main_group_settlement_actions_gift_to_mercenary_master_major_pan_lin	actor	3k_dlc07_faction_shanyue_rebels
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_pan_lin	actor	3k_dlc07_faction_shanyue_rebels
3k_main_group_settlement_actions_gift_to_mercenary_master_major_fei_zhan	actor	ironic_faction_fei_zhan
3k_main_group_settlement_actions_gift_to_mercenary_master_minor_fei_zhan	actor	ironic_faction_fei_zhan
