member	context	faction
ironic_campaign_group_member_governor_independence_trigger_zhang_xian	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_governor_independence_trigger_zhang_xian_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhang_xian	owner	ironic_faction_zhang_xian
ironic_campaign_group_can_spy_factions_zhang_xian	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_xian	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_xian_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_cannot_spy_zhang_xian_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_faction_zhang_xian_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_faction_zhang_xian_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_xian
3k_main_campaign_group_member_faction_zhang_xian_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_xian_separatists
3k_main_campaign_group_member_faction_zhang_xian_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_world_leader	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_3	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_4	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_world_leader_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_3_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_xian_4_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_xian	owner	ironic_faction_zhang_xian
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_xian_separatists	owner	ironic_faction_zhang_xian_separatists
ironic_campaign_group_member_governor_independence_trigger_liu_pan	owner	ironic_faction_liu_pan
ironic_campaign_group_member_governor_independence_trigger_liu_pan_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_campaign_features_governors_enabled_liu_pan	owner	ironic_faction_liu_pan
ironic_campaign_group_can_spy_factions_liu_pan	owner	ironic_faction_liu_pan
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_pan	owner	ironic_faction_liu_pan
ironic_campaign_group_member_campaign_feature_governor_enabled_liu_pan_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_cannot_spy_liu_pan_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_faction_liu_pan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_pan
ironic_campaign_group_member_faction_liu_pan_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_pan
3k_main_campaign_group_member_faction_liu_pan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_liu_pan_separatists
3k_main_campaign_group_member_faction_liu_pan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_world_leader	owner	ironic_faction_liu_pan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_3	owner	ironic_faction_liu_pan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_4	owner	ironic_faction_liu_pan
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_world_leader_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_3_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_liu_pan_4_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_pan	owner	ironic_faction_liu_pan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_liu_pan_separatists	owner	ironic_faction_liu_pan_separatists
ironic_campaign_group_member_governor_independence_trigger_zhu_hao	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_governor_independence_trigger_zhu_hao_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhu_hao	owner	ironic_faction_zhu_hao
ironic_campaign_group_can_spy_factions_zhu_hao	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhu_hao	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_campaign_feature_governor_enabled_zhu_hao_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_cannot_spy_zhu_hao_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_faction_zhu_hao_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_faction_zhu_hao_world_leaders_can_proclaim_seat	owner	ironic_faction_zhu_hao
3k_main_campaign_group_member_faction_zhu_hao_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhu_hao_separatists
3k_main_campaign_group_member_faction_zhu_hao_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_world_leader	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_3	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_4	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_world_leader_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_3_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhu_hao_4_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhu_hao	owner	ironic_faction_zhu_hao
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhu_hao_separatists	owner	ironic_faction_zhu_hao_separatists
ironic_campaign_group_member_governor_independence_trigger_bian_rang	owner	ironic_faction_bian_rang
ironic_campaign_group_member_governor_independence_trigger_bian_rang_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_campaign_features_governors_enabled_bian_rang	owner	ironic_faction_bian_rang
ironic_campaign_group_can_spy_factions_bian_rang	owner	ironic_faction_bian_rang
ironic_campaign_group_member_campaign_feature_governor_enabled_bian_rang	owner	ironic_faction_bian_rang
ironic_campaign_group_member_campaign_feature_governor_enabled_bian_rang_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_cannot_spy_bian_rang_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_faction_bian_rang_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_bian_rang
ironic_campaign_group_member_faction_bian_rang_world_leaders_can_proclaim_seat	owner	ironic_faction_bian_rang
3k_main_campaign_group_member_faction_bian_rang_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_bian_rang_separatists
3k_main_campaign_group_member_faction_bian_rang_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_world_leader	owner	ironic_faction_bian_rang
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_3	owner	ironic_faction_bian_rang
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_4	owner	ironic_faction_bian_rang
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_world_leader_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_3_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_bian_rang_4_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_bian_rang	owner	ironic_faction_bian_rang
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_bian_rang_separatists	owner	ironic_faction_bian_rang_separatists
ironic_campaign_group_member_governor_independence_trigger_chen_wen	owner	ironic_faction_chen_wen
ironic_campaign_group_member_governor_independence_trigger_chen_wen_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_campaign_features_governors_enabled_chen_wen	owner	ironic_faction_chen_wen
ironic_campaign_group_can_spy_factions_chen_wen	owner	ironic_faction_chen_wen
ironic_campaign_group_member_campaign_feature_governor_enabled_chen_wen	owner	ironic_faction_chen_wen
ironic_campaign_group_member_campaign_feature_governor_enabled_chen_wen_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_cannot_spy_chen_wen_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_faction_chen_wen_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_chen_wen
ironic_campaign_group_member_faction_chen_wen_world_leaders_can_proclaim_seat	owner	ironic_faction_chen_wen
3k_main_campaign_group_member_faction_chen_wen_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_chen_wen_separatists
3k_main_campaign_group_member_faction_chen_wen_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_world_leader	owner	ironic_faction_chen_wen
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_3	owner	ironic_faction_chen_wen
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_4	owner	ironic_faction_chen_wen
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_world_leader_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_3_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_chen_wen_4_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_chen_wen	owner	ironic_faction_chen_wen
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_chen_wen_separatists	owner	ironic_faction_chen_wen_separatists
ironic_campaign_group_member_governor_independence_trigger_gan_ning	owner	ironic_faction_gan_ning
ironic_campaign_group_member_governor_independence_trigger_gan_ning_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_campaign_features_governors_enabled_gan_ning	owner	ironic_faction_gan_ning
ironic_campaign_group_can_spy_factions_gan_ning	owner	ironic_faction_gan_ning
ironic_campaign_group_member_campaign_feature_governor_enabled_gan_ning	owner	ironic_faction_gan_ning
ironic_campaign_group_member_campaign_feature_governor_enabled_gan_ning_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_cannot_spy_gan_ning_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_faction_gan_ning_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_gan_ning
ironic_campaign_group_member_faction_gan_ning_world_leaders_can_proclaim_seat	owner	ironic_faction_gan_ning
3k_main_campaign_group_member_faction_gan_ning_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_gan_ning_separatists
3k_main_campaign_group_member_faction_gan_ning_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_world_leader	owner	ironic_faction_gan_ning
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_3	owner	ironic_faction_gan_ning
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_4	owner	ironic_faction_gan_ning
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_world_leader_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_3_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_gan_ning_4_separatists	owner	ironic_faction_gan_ning_separatists
ironic_campaign_group_member_governor_independence_trigger_zhang_jin_border	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_governor_independence_trigger_zhang_jin_border_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_campaign_features_governors_enabled_zhang_jin_border	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_can_spy_factions_zhang_jin_border	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_jin_border	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_campaign_feature_governor_enabled_zhang_jin_border_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_cannot_spy_zhang_jin_border_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_faction_zhang_jin_border_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_faction_zhang_jin_border_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_jin_border
3k_main_campaign_group_member_faction_zhang_jin_border_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_zhang_jin_border_separatists
3k_main_campaign_group_member_faction_zhang_jin_border_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_world_leader	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_3	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_4	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_world_leader_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_3_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_zhang_jin_border_4_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_jin_border	owner	ironic_faction_zhang_jin_border
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_zhang_jin_border_separatists	owner	ironic_faction_zhang_jin_border_separatists
ironic_campaign_group_member_governor_independence_trigger_ma_ai	owner	ironic_faction_ma_ai
ironic_campaign_group_member_governor_independence_trigger_ma_ai_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_campaign_features_governors_enabled_ma_ai	owner	ironic_faction_ma_ai
ironic_campaign_group_can_spy_factions_ma_ai	owner	ironic_faction_ma_ai
ironic_campaign_group_member_campaign_feature_governor_enabled_ma_ai	owner	ironic_faction_ma_ai
ironic_campaign_group_member_campaign_feature_governor_enabled_ma_ai_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_cannot_spy_ma_ai_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_faction_ma_ai_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_ma_ai
ironic_campaign_group_member_faction_ma_ai_world_leaders_can_proclaim_seat	owner	ironic_faction_ma_ai
3k_main_campaign_group_member_faction_ma_ai_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_ma_ai_separatists
3k_main_campaign_group_member_faction_ma_ai_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_world_leader	owner	ironic_faction_ma_ai
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_3	owner	ironic_faction_ma_ai
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_4	owner	ironic_faction_ma_ai
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_world_leader_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_3_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_ma_ai_4_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_ai	owner	ironic_faction_ma_ai
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_ma_ai_separatists	owner	ironic_faction_ma_ai_separatists
ironic_campaign_group_member_governor_independence_trigger_huang_clan	owner	ironic_faction_huang_clan
ironic_campaign_group_member_governor_independence_trigger_huang_clan_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_campaign_features_governors_enabled_huang_clan	owner	ironic_faction_huang_clan
ironic_campaign_group_can_spy_factions_huang_clan	owner	ironic_faction_huang_clan
ironic_campaign_group_member_campaign_feature_governor_enabled_huang_clan	owner	ironic_faction_huang_clan
ironic_campaign_group_member_campaign_feature_governor_enabled_huang_clan_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_cannot_spy_huang_clan_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_faction_huang_clan_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_huang_clan
ironic_campaign_group_member_faction_huang_clan_world_leaders_can_proclaim_seat	owner	ironic_faction_huang_clan
3k_main_campaign_group_member_faction_huang_clan_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_huang_clan_separatists
3k_main_campaign_group_member_faction_huang_clan_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_world_leader	owner	ironic_faction_huang_clan
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_3	owner	ironic_faction_huang_clan
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_4	owner	ironic_faction_huang_clan
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_world_leader_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_3_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_huang_clan_4_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_huang_clan	owner	ironic_faction_huang_clan
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_huang_clan_separatists	owner	ironic_faction_huang_clan_separatists
ironic_campaign_group_member_governor_independence_trigger_wang_sheng	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_governor_independence_trigger_wang_sheng_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_campaign_features_governors_enabled_wang_sheng	owner	ironic_faction_wang_sheng
ironic_campaign_group_can_spy_factions_wang_sheng	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_campaign_feature_governor_enabled_wang_sheng	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_campaign_feature_governor_enabled_wang_sheng_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_cannot_spy_wang_sheng_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_faction_wang_sheng_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_faction_wang_sheng_world_leaders_can_proclaim_seat	owner	ironic_faction_wang_sheng
3k_main_campaign_group_member_faction_wang_sheng_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_wang_sheng_separatists
3k_main_campaign_group_member_faction_wang_sheng_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_world_leader	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_3	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_4	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_world_leader_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_3_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_wang_sheng_4_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_sheng	owner	ironic_faction_wang_sheng
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_wang_sheng_separatists	owner	ironic_faction_wang_sheng_separatists
ironic_campaign_group_member_governor_independence_trigger_tong_zhi	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_governor_independence_trigger_tong_zhi_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_campaign_features_governors_enabled_tong_zhi	owner	ironic_faction_tong_zhi
ironic_campaign_group_can_spy_factions_tong_zhi	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_campaign_feature_governor_enabled_tong_zhi	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_campaign_feature_governor_enabled_tong_zhi_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_cannot_spy_tong_zhi_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_faction_tong_zhi_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_faction_tong_zhi_world_leaders_can_proclaim_seat	owner	ironic_faction_tong_zhi
3k_main_campaign_group_member_faction_tong_zhi_separatists_world_leaders_can_become_leader_by_capturing_seat	owner	ironic_faction_tong_zhi_separatists
3k_main_campaign_group_member_faction_tong_zhi_separatists_world_leaders_can_proclaim_seat	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_world_leader	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_3	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_4	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_world_leader_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_3_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_cosmetic_tag_faction_name_tong_zhi_4_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_tong_zhi	owner	ironic_faction_tong_zhi
ironic_campaign_group_member_pooled_resource_imperial_favour_main_faction_tong_zhi_separatists	owner	ironic_faction_tong_zhi_separatists
ironic_campaign_group_member_governor_independence_trigger_hu_mao	owner	ironic_faction_hu_mao
ironic_campaign_group_member_governor_independence_trigger_hu_mao_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_campaign_features_governors_enabled_hu_mao	owner	ironic_faction_hu_mao
ironic_campaign_group_can_spy_factions_hu_mao	owner	ironic_faction_hu_mao
ironic_campaign_group_member_campaign_feature_governor_enabled_hu_mao	owner	ironic_faction_hu_mao
ironic_campaign_group_member_campaign_feature_governor_enabled_hu_mao_separatists	owner	ironic_faction_hu_mao_separatists
ironic_campaign_group_member_cannot_spy_hu_mao_separatists	owner	ironic_faction_hu_mao_separatists
