member	context	faction
ep_campaign_group_member_buildings_district_military_equipment_2_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_capital_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_capital_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_capital_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_province_northern_horses_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_province_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_province_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_province_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_1_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_military_security_2_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_support_1_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_support_2_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_support_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_support_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_support_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_tools_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_tools_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_government_tools_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_landlords_1_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_landlords_2_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_landlords_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_landlords_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_landlords_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_livestock_market_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_logistics_1_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_logistics_2_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_logistics_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_logistics_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_logistics_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_market_3_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_market_4_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_buildings_district_residential_market_5_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_faction_pooled_resource_reformation	owner	ironic_faction_su_dai
ep_campaign_group_member_politics_sima_ai	owner	ironic_faction_su_dai
ep_campaign_group_member_pooled_resource_reformation_level_1	owner	ironic_faction_su_dai
ep_campaign_group_member_pooled_resource_reformation_level_2	owner	ironic_faction_su_dai
ep_campaign_group_member_pooled_resource_reformation_level_3	owner	ironic_faction_su_dai
ep_campaign_group_member_pooled_resource_reformation_level_4	owner	ironic_faction_su_dai
ep_campaign_group_member_pooled_resource_reformation_level_5	owner	ironic_faction_su_dai
