auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
1327778246	3k_dlc05_ceo_node_factional_warrior_defeated_chen_gong_02	3k_main_effect_province_corruption	-10.0000	faction_to_province_own	
1648961928	3k_dlc05_ceo_node_factional_warrior_defeated_dian_wei_02	3k_main_effect_unit_stats_armour_mod_wood_units	5.0000	faction_to_force_own_factionwide	
1791014935	3k_dlc05_ceo_node_factional_warrior_defeated_diaochan_02	3k_main_effect_unit_stats_morale_abs	-4.0000	faction_to_faction_leader	
2060630822	3k_dlc05_ceo_node_factional_warrior_defeated_ding_yuan_01	3k_dlc05_effect_unlock_xiliang_cavalry_dummy	1.0000	faction_to_faction_own_unseen	
1323384383	3k_dlc05_ceo_node_factional_warrior_defeated_dong_zhuo_01	3k_dlc05_effect_unlocks_coerce_dummy	1.0000	character_to_faction_unseen	
299458371	3k_dlc05_ceo_node_factional_warrior_defeated_dong_zhuo_01	3k_dlc05_effect_unlocks_raze_dummy	1.0000	character_to_faction_unseen	
1818490764	3k_dlc05_ceo_node_factional_warrior_defeated_gan_ning_02	3k_main_effect_unit_stats_charge_bonus_abs_fire_units	25.0000	faction_to_force_own_factionwide	
1723012483	3k_dlc05_ceo_node_factional_warrior_defeated_gao_shun_02	3k_main_effect_unit_stats_unit_upkeep_fire_units	-10.0000	faction_to_force_own_factionwide	
1934183969	3k_dlc05_ceo_node_factional_warrior_defeated_gong_du_02	3k_main_effect_force_military_supplies_from_faction	5.0000	faction_to_force_own_factionwide	
1490828040	3k_dlc05_ceo_node_factional_warrior_defeated_gongsun_zan_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
789235155	3k_dlc05_ceo_node_factional_warrior_defeated_gongsun_zan_02	3k_main_effect_character_stat_mod_battle_movement_speed_fire_units	15.0000	faction_to_force_own_factionwide	
2001216480	3k_dlc05_ceo_node_factional_warrior_defeated_guan_yu_02	3k_main_effect_character_stat_mod_ap_damage_melee	25.0000	faction_to_faction_leader	
1643591350	3k_dlc05_ceo_node_factional_warrior_defeated_guo_jia_02	3k_main_effect_force_all_campaign_movement_range	5.0000	faction_to_force_own_factionwide	
259235389	3k_dlc05_ceo_node_factional_warrior_defeated_guo_si_02	3k_main_effect_campaign_progression_han_empire	15.0000	faction_to_faction_own_unseen	
1056854648	3k_dlc05_ceo_node_factional_warrior_defeated_han_sui_02	3k_main_effect_unit_stats_armour_mod_cavalry	10.0000	faction_to_force_own_factionwide	
217571250	3k_dlc05_ceo_node_factional_warrior_defeated_han_sui_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
966358483	3k_dlc05_ceo_node_factional_warrior_defeated_he_yi_02	3k_ytr_ability_recovery	1.0000	faction_to_faction_leader	
1610711636	3k_dlc05_ceo_node_factional_warrior_defeated_huang_gai_02	3k_main_effect_force_all_campaign_movement_range	5.0000	faction_to_force_own_factionwide	
511910871	3k_dlc05_ceo_node_factional_warrior_defeated_huang_shao_02	3k_main_skill_unit_experience	5.0000	faction_to_force_own_factionwide	
744167182	3k_dlc05_ceo_node_factional_warrior_defeated_huang_zhong_02	3k_main_effect_character_stat_mod_ammunition	100.0000	faction_to_faction_leader	
663374752	3k_dlc05_ceo_node_factional_warrior_defeated_jia_xu_02	3k_main_effect_undercover_character_max_count_bonus	2.0000	faction_to_faction_own_unseen	
1767460805	3k_dlc05_ceo_node_factional_warrior_defeated_kong_rong_02	3k_main_effect_diplomacy_trade_agreement_capacity	2.0000	faction_to_faction_own_unseen	
799783637	3k_dlc05_ceo_node_factional_warrior_defeated_kong_rong_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
1971839322	3k_dlc05_ceo_node_factional_warrior_defeated_li_jue_02	3k_main_effect_campaign_progression_han_empire	15.0000	faction_to_faction_own_unseen	
1613847961	3k_dlc05_ceo_node_factional_warrior_defeated_liu_bei_02	3k_main_effect_campaign_progression_han_empire	25.0000	faction_to_faction_own_unseen	
1885724008	3k_dlc05_ceo_node_factional_warrior_defeated_liu_bei_02	3k_main_effect_characters_satisfaction_bonus_faction	5.0000	faction_to_character_own_factionwide_all_characters	
1011146947	3k_dlc05_ceo_node_factional_warrior_defeated_liu_biao_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
840986037	3k_dlc05_ceo_node_factional_warrior_defeated_liu_biao_02	3k_main_effect_characters_experience_bonus	20.0000	faction_to_character_own_factionwide_all_characters	
1655528012	3k_dlc05_ceo_node_factional_warrior_defeated_ma_chao_02	3k_main_effect_unit_stats_unit_upkeep_fire_units	-10.0000	faction_to_force_own_factionwide	
1001171640	3k_dlc05_ceo_node_factional_warrior_defeated_ma_teng_02	3k_main_effect_unit_stats_fatigue_resistance_mod_fire_units	-15.0000	faction_to_force_own_factionwide	
990030589	3k_dlc05_ceo_node_factional_warrior_defeated_ma_teng_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
274923426	3k_dlc05_ceo_node_factional_warrior_defeated_pang_tong_02	3k_main_effect_undercover_character_upkeep_cost_mod	-25.0000	faction_to_faction_own_unseen	
73904423	3k_dlc05_ceo_node_factional_warrior_defeated_sima_yi_02	3k_main_ancillary_shield_wall_formation	1.0000	faction_to_force_own_factionwide	
2111872324	3k_dlc05_ceo_node_factional_warrior_defeated_sun_ce_02	3k_main_effect_campaign_progression_han_empire	25.0000	faction_to_faction_own_unseen	
308832721	3k_dlc05_ceo_node_factional_warrior_defeated_sun_ce_02	3k_main_effect_force_army_melee_damage	15.0000	faction_to_force_own_factionwide	
1436143066	3k_dlc05_ceo_node_factional_warrior_defeated_sun_quan_02	3k_main_effect_province_public_order_faction	3.0000	faction_to_province_own	
1959924595	3k_dlc05_ceo_node_factional_warrior_defeated_sun_ren_02	3k_main_effect_character_stat_mod_missile_damage	100.0000	faction_to_faction_leader	
233388325	3k_dlc05_ceo_node_factional_warrior_defeated_taishi_ci_02	3k_main_effect_force_army_reload	10.0000	faction_to_force_own_factionwide	
768896482	3k_dlc05_ceo_node_factional_warrior_defeated_xiahou_dun_01	3k_main_effect_unit_stats_melee_defence_mod_wood_units	5.0000	faction_to_force_own_factionwide	
33675360	3k_dlc05_ceo_node_factional_warrior_defeated_xiahou_yuan_01	3k_main_effect_unit_stats_charge_bonus_abs_cavalry	25.0000	faction_to_force_own_factionwide	
1564165821	3k_dlc05_ceo_node_factional_warrior_defeated_xu_chu_02	3k_main_effect_character_stat_mod_health_romance_personal	25.0000	faction_to_faction_leader	romance
644544009	3k_dlc05_ceo_node_factional_warrior_defeated_xu_chu_02	3k_main_effect_character_stat_mod_health_records_bodyguard	25.0000	faction_to_faction_leader	historical
1023303162	3k_dlc05_ceo_node_factional_warrior_defeated_xu_huang_02	3k_main_effect_unit_stats_morale_abs	5.0000	faction_to_force_own_factionwide	
1472688536	3k_dlc05_ceo_node_factional_warrior_defeated_yan_baihu_02	3k_main_ancillary_stalk	5.0000	faction_to_faction_leader	
33300108	3k_dlc05_ceo_node_factional_warrior_defeated_yu_jin_02	3k_main_effect_unit_stats_melee_defence_mod_metal_units	5.0000	faction_to_force_own_factionwide	
1450442139	3k_dlc05_ceo_node_factional_warrior_defeated_yuan_shao_02	3k_main_effect_diplomacy_modify_vassal_income	50.0000	faction_to_faction_own_unseen	
354939912	3k_dlc05_ceo_node_factional_warrior_defeated_yuan_shao_02	3k_main_effect_campaign_progression_han_empire	25.0000	faction_to_faction_own_unseen	
184486625	3k_dlc05_ceo_node_factional_warrior_defeated_yuan_shu_02	3k_main_effect_undercover_character_defence_against_action_network_cost_bonus	25.0000	faction_to_faction_own_unseen	
2049907683	3k_dlc05_ceo_node_factional_warrior_defeated_yuan_shu_02	3k_main_effect_campaign_progression_han_empire	10.0000	faction_to_faction_own_unseen	
155889184	3k_dlc05_ceo_node_factional_warrior_defeated_yue_jin_02	3k_main_skill_attack_rate	10.0000	faction_to_force_own_factionwide	
1888265894	3k_dlc05_ceo_node_factional_warrior_defeated_zhang_fei_02	3k_main_ancillary_cause_terror	1.0000	faction_to_faction_leader	historical
517415285	3k_dlc05_ceo_node_factional_warrior_defeated_zhang_fei_02	3k_main_skill_blazing_roar	1.0000	faction_to_faction_leader	romance
55898752	3k_dlc05_ceo_node_factional_warrior_defeated_zhang_liao_02	3k_main_effect_unit_stats_armour_mod	5.0000	faction_to_force_own_factionwide	
1287959651	3k_dlc05_ceo_node_factional_warrior_defeated_zhang_yan_02	3k_main_effect_force_all_campaign_post_battle_loot_income	25.0000	faction_to_character_own_factionwide	
1168632402	3k_dlc05_ceo_node_factional_warrior_defeated_zhange_he_02	3k_main_effect_character_stat_mod_battle_movement_speed	25.0000	faction_to_faction_leader	
606839607	3k_dlc05_ceo_node_factional_warrior_defeated_zhao_yun_02	3k_main_ancillary_fatigue_immune	1.0000	faction_to_faction_leader	
1485314507	3k_dlc05_ceo_node_factional_warrior_defeated_zheng_jiang_02	3k_main_effect_enable_projectile_poison_arrows	5.0000	faction_to_force_own_factionwide	historical
190586271	3k_dlc05_ceo_node_factional_warrior_defeated_zheng_jiang_02	3k_main_skill_poisioned_blade	1.0000	faction_to_faction_leader	romance
175919800	3k_dlc05_ceo_node_factional_warrior_defeated_zhou_tai_02	3k_main_effect_character_num_lives	1.0000	faction_to_character_own_factionwide_all_characters	
1500824099	3k_dlc05_ceo_node_factional_warrior_defeated_zhou_yu_02	3k_main_effect_enable_projectile_fire_arrows	5.0000	faction_to_force_own_factionwide	
1975191977	3k_dlc05_ceo_node_factional_warrior_defeated_zhuge_liang_02	3k_main_effect_character_stat_mod_ammunition	25.0000	faction_to_faction_leader	
1975191978	3k_dlc05_ceo_factional_warrior_defeated_tuoba_jiefan_02	3k_main_effect_force_all_campaign_loot_income	25.0000	faction_to_faction_own_unseen	
1975191979	3k_dlc05_ceo_factional_warrior_defeated_tadun_02	3k_main_effect_unit_stats_ranged_ap_damage_water_units	15.0000	faction_to_force_own_factionwide	
1975191980	3k_dlc05_ceo_factional_warrior_defeated_kuitou_02	3k_main_effect_unit_stats_ammo_mod_water_units	25.0000	faction_to_force_own_factionwide	
1975191981	3k_dlc05_ceo_factional_warrior_defeated_dou_mao_02	3k_dlc07_effect_unit_stats_fatigue_resistance_mod_cavalry	-15.0000	faction_to_force_own_factionwide	
1975191982	3k_dlc05_ceo_factional_warrior_defeated_yufuluo_02	3k_main_effect_unit_stats_armour_mod_earth_units	10.0000	faction_to_force_own_factionwide	
1975191983	3k_dlc05_ceo_factional_warrior_defeated_cao_chun_02	3k_main_effect_faction_trait_tigers_fury_sun_jian	25.0000	faction_to_force_own_factionwide	
1975191984	3k_dlc05_ceo_factional_warrior_defeated_cao_ren_02	3k_main_effect_unit_stats_charge_bonus_abs_cavalry	15.0000	faction_to_force_own_factionwide	
1975191985	3k_dlc05_ceo_factional_warrior_defeated_yang_feng_02	3k_dlc05_skill_mending	1.0000	faction_to_faction_leader	romance
1975191986	3k_dlc05_ceo_factional_warrior_defeated_yang_feng_02	3k_main_effect_forces_replenishment_foreign_land	5.0000	faction_to_force_own_factionwide	historical
1975191987	3k_dlc05_ceo_factional_warrior_defeated_ze_rong_02	3k_main_effect_province_corruption	-10.0000	faction_to_province_own	
1975191988	3k_dlc05_ceo_factional_warrior_defeated_wu_jing_02	3k_main_skill_final_rush	1.0000	faction_to_faction_leader	
1975191989	3k_dlc05_ceo_factional_warrior_defeated_sun_jian_02	3k_main_skill_tenacity_of_steel	1.0000	faction_to_faction_leader	romance
1975191990	3k_dlc05_ceo_factional_warrior_defeated_sun_jian_02	3k_main_effect_unit_stats_charge_bonus_modifier_infantry	15.0000	faction_to_force_own_factionwide	historical
1975191991	3k_dlc05_ceo_factional_warrior_defeated_chunyu_qiong_02	3k_dlc04_effect_unit_stats_morale_abs_fire_units	5.0000	faction_to_force_own_factionwide	
1975191992	3k_dlc05_ceo_factional_warrior_defeated_wen_chou_02	3k_main_effect_unit_stats_armour_mod_wood_units	10.0000	faction_to_force_own_factionwide	
1975191993	3k_dlc05_ceo_factional_warrior_defeated_yan_liang_02	3k_main_effect_character_stat_mod_battle_movement_speed_fire_units	10.0000	faction_to_force_own_factionwide	
1975191994	3k_dlc05_ceo_factional_warrior_defeated_gao_lan_02	3k_main_effect_unit_stats_melee_damage_mod_wood_units	12.0000	faction_to_force_own_factionwide	
1975191995	3k_dlc05_ceo_factional_warrior_defeated_zu_mao_02	3k_main_effect_unit_attribute_disciplined	1.0000	faction_to_force_own_factionwide	
1975191996	3k_dlc05_ceo_factional_warrior_defeated_lu_meng_02	3k_main_effect_characters_experience_bonus	20.0000	faction_to_character_own_factionwide_all_characters	
1975191997	3k_dlc05_ceo_factional_warrior_defeated_dong_xi_02	3k_main_effect_unit_stats_charge_bonus_modifier_infantry	15.0000	faction_to_force_own_factionwide	
1975191998	3k_dlc05_ceo_factional_warrior_defeated_xu_sheng_02	3k_main_effect_force_army_all_damage_and_all_ap_damage_when_defending	10.0000	faction_to_force_own_factionwide	
1975191999	3k_dlc05_ceo_factional_warrior_defeated_chen_wu_02	3k_main_effect_character_stat_mod_melee_damage	15.0000	faction_to_force_own_factionwide	
1975192000	3k_dlc05_ceo_factional_warrior_defeated_han_dang_02	3k_main_effect_force_army_melee_damage	15.0000	faction_to_force_own_factionwide	
1975192001	3k_dlc05_ceo_factional_warrior_defeated_ding_feng_02	3k_main_effect_force_all_campaign_movement_range	15.0000	faction_to_force_own_factionwide	
1975192002	3k_dlc05_ceo_factional_warrior_defeated_jiang_qin_02	3k_ironic_effect_campaign_movement_sea_in_own_regions	25.0000	faction_to_force_own_factionwide	
1975192003	3k_dlc05_ceo_factional_warrior_defeated_ling_tong_02	3k_main_effect_character_stat_mod_melee_defence	10.0000	faction_to_force_own_factionwide	
1975192004	3k_dlc05_ceo_factional_warrior_defeated_cao_hong_02	3k_main_effect_character_stat_mod_health_records_bodyguard	15.0000	faction_to_faction_leader	historical
1975192005	3k_dlc05_ceo_factional_warrior_defeated_cao_hong_02	3k_main_effect_character_stat_mod_health_romance_personal	15.0000	faction_to_faction_leader	romance
1975192006	3k_dlc05_ceo_factional_warrior_defeated_meng_huo_02	3k_main_effect_character_captives_escape_chance	20.0000	faction_to_faction_leader	
1975192007	3k_dlc05_ceo_factional_warrior_defeated_zhurong_02	3k_main_effect_character_captives_capture_chance	25.0000	faction_to_faction_leader	
1975192008	3k_dlc05_ceo_factional_warrior_defeated_wutugu_02	3k_main_effect_character_stat_mod_missile_defence	15.0000	faction_to_faction_leader	
1975192009	3k_dlc05_ceo_factional_warrior_defeated_shamoke_02	3k_dlc07_effect_unit_stat_mod_missile_range	15.0000	faction_to_force_own_factionwide	
1975192010	3k_dlc05_ceo_factional_warrior_defeated_mulu_02	3k_dlc06_effect_unit_cap_fire_war_elephants	2.0000	faction_to_faction_own_unseen	
1975192011	3k_dlc05_ceo_factional_warrior_defeated_li_ru_02	3k_main_effect_undercover_character_maximum_cover_point_mod	10.0000	faction_to_faction_own_unseen	
1975192012	3k_dlc05_ceo_factional_warrior_defeated_chen_gui_02	3k_main_effect_progression_effect_undercover_characters	1.0000	faction_to_faction_own_unseen	
1975192013	3k_dlc05_ceo_factional_warrior_defeated_hucheer_02	3k_main_effect_character_stat_mod_ap_damage_melee	15.0000	faction_to_faction_leader	
1975192014	3k_dlc05_ceo_factional_warrior_defeated_mike_02	3k_main_skill_ammo	15.0000	faction_to_faction_leader	
1975192015	3k_dlc05_ceo_factional_warrior_defeated_pang_de_02	3k_main_effect_character_stat_mod_melee_damage	25.0000	faction_to_faction_leader	
1975192016	3k_dlc05_ceo_factional_warrior_defeated_song_jian_02	3k_main_effect_faction_trait_tigers_fury_sun_jian	15.0000	faction_to_force_own_factionwide	
1975192017	3k_dlc05_ceo_factional_warrior_defeated_liu_pi_02	3k_main_effect_province_public_order_faction	4.0000	faction_to_province_own	
1975192018	3k_dlc05_ceo_factional_warrior_defeated_wu_huan_02	3k_main_effect_skill_ambush_attack_chance	20.0000	faction_to_force_own_factionwide	
1975192019	3k_dlc05_ceo_factional_warrior_defeated_yuan_shang_02	3k_main_effect_unit_stats_morale_abs_earth_units	5.0000	faction_to_force_own_factionwide	
1975192020	3k_dlc05_ceo_factional_warrior_defeated_yuan_tan_02	3k_main_effect_unit_stats_melee_damage_mod_earth_units	15.0000	faction_to_force_own_factionwide	
1975192021	3k_dlc05_ceo_factional_warrior_defeated_yuan_yao_02	3k_main_effect_unit_stats_missile_block_mod_earth_units	15.0000	faction_to_force_own_factionwide	
1975192022	3k_dlc05_ceo_node_factional_warrior_defeated_dong_zhuo_02	3k_main_effect_force_all_campaign_post_battle_loot_income	50.0000	faction_to_force_own_factionwide	
