auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
375466588	3k_dlc04_item_set_factional_lu_zhi_authority_04	3k_main_effect_character_attribute_authority_mod	15.0000	faction_to_character_own	
377906413	3k_dlc04_ceo_factional_great_library_expertise_exceptional_01	3k_main_effect_economy_gdp_mod_industry	50.0000	faction_to_region_own	
434702725	3k_dlc04_ceo_factional_great_library_instinct_unique_01	3k_main_ancillary_circle_formation	1.0000	faction_to_force_own_factionwide	
454916208	3k_dlc04_ceo_factional_great_library_authority_refined_01	3k_main_effect_force_all_campaign_movement_range	25.0000	faction_to_force_own_factionwide	
551490763	3k_dlc04_ceo_factional_great_library_expertise_common_01	3k_main_effect_replenishment_faction	8.0000	faction_to_force_own_factionwide	
68180566	3k_dlc04_ceo_factional_great_library_authority_exceptional_01	3k_main_effect_province_public_order_faction	10.0000	faction_to_province_own	
713410114	3k_dlc04_ceo_factional_great_library_cunning_common_01	3k_main_effect_undercover_character_defence_against_action_cover_cost_bonus	15.0000	faction_to_faction_own	
68180569	3k_dlc04_ceo_factional_great_library_cunning_common_01	3k_main_effect_undercover_character_maximum_cover_point_mod	10.0000	faction_to_character_undercover_own_factionwide	
734647402	3k_dlc04_ceo_factional_great_library_cunning_refined_01	3k_main_effect_economy_trade_power	50.0000	faction_to_faction_own	
68180570	3k_dlc04_ceo_factional_great_library_cunning_refined_01	ironic_main_effect_economy_trade_agreement_mod	15.0000	faction_to_faction_own	
756228719	3k_dlc04_ceo_factional_great_library_resolve_unique_01	3k_main_effect_characters_satisfaction_bonus_faction	10.0000	faction_to_character_own_factionwide	
68180571	3k_dlc04_ceo_factional_great_library_resolve_unique_01	3k_main_effect_character_captives_capture_chance	25.0000	faction_to_character_own_factionwide	
784772644	3k_dlc04_item_set_factional_lu_zhi_expertise_02	3k_main_effect_character_attribute_expertise_mod	5.0000	faction_to_character_own	
800361621	3k_dlc04_item_set_factional_lu_zhi_resolve_02	3k_main_effect_character_attribute_resolve_mod	5.0000	faction_to_character_own	
817267418	3k_dlc04_item_set_factional_lu_zhi_instinct_03	3k_main_effect_character_attribute_instinct_mod	10.0000	faction_to_character_own	
828854853	3k_dlc04_ceo_factional_great_library_instinct_unique_01	3k_main_ancillary_hollow_square_formation	1.0000	faction_to_force_own_factionwide	
924634485	3k_dlc04_item_set_factional_lu_zhi_authority_02	3k_main_effect_character_attribute_authority_mod	5.0000	faction_to_character_own	
943510476	3k_dlc04_item_set_factional_lu_zhi_authority_03	3k_main_effect_character_attribute_authority_mod	10.0000	faction_to_character_own	
