auto_id	effect_list	effect	value	effect_scope	optional_only_in_game_mode
2147400041	ironic_ttl_spine_flying_swallow_general	3k_main_character_wealth	1.0000	character_to_character_own	
2147400042	ironic_ttl_spine_general_in_chief	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400043	ironic_ttl_spine_general_in_chief	3k_main_effect_ai_hint_governor	5.0000	character_to_character_own	
2147400044	ironic_ttl_spine_general_in_chief	3k_main_character_wealth	9.0000	character_to_character_own	
2147400045	ironic_ttl_spine_general_in_chief	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400046	ironic_ttl_spine_general_in_chief	3k_main_effect_characters_satisfaction_bonus_salary	50.0000	character_to_character_own	
2147400047	ironic_ttl_spine_general_of_a_hundred_victories	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400048	ironic_ttl_spine_general_of_a_hundred_victories	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400049	ironic_ttl_spine_general_of_a_hundred_victories	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400050	ironic_ttl_spine_general_of_a_hundred_victories	3k_main_character_wealth	2.0000	character_to_character_own	
2147400051	ironic_ttl_spine_general_of_chariots_and_cavalry	3k_main_character_wealth	1.0000	character_to_character_own	
2147400052	ironic_ttl_spine_general_of_chariots_and_cavalry	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400053	ironic_ttl_spine_general_of_chariots_and_cavalry	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400054	ironic_ttl_spine_general_of_chariots_and_cavalry	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400055	ironic_ttl_spine_general_of_flying_cavalry	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400056	ironic_ttl_spine_general_of_flying_cavalry	3k_main_effect_ai_hint_governor	5.0000	character_to_character_own	
2147400057	ironic_ttl_spine_general_of_flying_cavalry	3k_main_character_wealth	9.0000	character_to_character_own	
2147400058	ironic_ttl_spine_general_of_flying_cavalry	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400059	ironic_ttl_spine_general_of_flying_cavalry	3k_main_effect_characters_satisfaction_bonus_salary	50.0000	character_to_character_own	
2147400060	ironic_ttl_spine_general_of_heavenly_vision	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400061	ironic_ttl_spine_general_of_heavenly_vision	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400062	ironic_ttl_spine_general_of_heavenly_vision	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400063	ironic_ttl_spine_general_of_heavenly_vision	3k_main_character_wealth	2.0000	character_to_character_own	
2147400064	ironic_ttl_spine_general_of_the_front	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400065	ironic_ttl_spine_general_of_the_front	3k_main_character_wealth	2.0000	character_to_character_own	
2147400066	ironic_ttl_spine_general_of_the_front	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400067	ironic_ttl_spine_general_of_the_front	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400068	ironic_ttl_spine_general_of_the_guards	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400069	ironic_ttl_spine_general_of_the_guards	3k_main_character_wealth	2.0000	character_to_character_own	
2147400070	ironic_ttl_spine_general_of_the_guards	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400071	ironic_ttl_spine_general_of_the_guards	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400072	ironic_ttl_spine_general_of_the_left	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400073	ironic_ttl_spine_general_of_the_left	3k_main_character_wealth	1.0000	character_to_character_own	
2147400074	ironic_ttl_spine_general_of_the_left	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400075	ironic_ttl_spine_general_of_the_left	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400076	ironic_ttl_spine_general_of_the_right	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400077	ironic_ttl_spine_general_of_the_right	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400078	ironic_ttl_spine_general_of_the_right	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400079	ironic_ttl_spine_general_of_the_right	3k_main_character_wealth	1.0000	character_to_character_own	
2147400080	ironic_ttl_spine_general_of_the_standard	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400081	ironic_ttl_spine_general_of_the_standard	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400082	ironic_ttl_spine_general_of_the_standard	3k_main_character_wealth	1.0000	character_to_character_own	
2147400083	ironic_ttl_spine_general_of_the_standard	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400084	ironic_ttl_spine_general_who_brings_tranquillity_to_the_north	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400085	ironic_ttl_spine_general_who_brings_tranquillity_to_the_north	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400086	ironic_ttl_spine_general_who_brings_tranquillity_to_the_north	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400087	ironic_ttl_spine_general_who_brings_tranquillity_to_the_north	3k_main_character_wealth	2.0000	character_to_character_own	
2147400088	ironic_ttl_spine_general_who_calms_the_waves	3k_main_character_wealth	3.0000	character_to_character_own	
2147400089	ironic_ttl_spine_general_who_calms_the_waves	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400090	ironic_ttl_spine_general_who_calms_the_waves	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400091	ironic_ttl_spine_general_who_calms_the_waves	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400092	ironic_ttl_spine_general_who_pacifies_the_south	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400093	ironic_ttl_spine_general_who_pacifies_the_south	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400094	ironic_ttl_spine_general_who_pacifies_the_south	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400095	ironic_ttl_spine_general_who_pacifies_the_south	3k_main_character_wealth	2.0000	character_to_character_own	
2147400096	ironic_ttl_spine_general_who_smashes_the_caitiffs	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400097	ironic_ttl_spine_general_who_smashes_the_caitiffs	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400098	ironic_ttl_spine_general_who_smashes_the_caitiffs	3k_main_character_wealth	1.0000	character_to_character_own	
2147400099	ironic_ttl_spine_general_who_smashes_the_caitiffs	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400100	ironic_ttl_spine_general_who_stands_his_ground	3k_main_character_wealth	2.0000	character_to_character_own	
2147400101	ironic_ttl_spine_general_who_stands_his_ground	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400102	ironic_ttl_spine_general_who_stands_his_ground	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400103	ironic_ttl_spine_general_who_stands_his_ground	3k_main_effect_characters_satisfaction_bonus_salary	15.0000	character_to_character_own	
2147400104	ironic_ttl_spine_general_who_supports_the_han	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400105	ironic_ttl_spine_general_who_supports_the_han	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400106	ironic_ttl_spine_general_who_supports_the_han	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400107	ironic_ttl_spine_general_who_supports_the_han	3k_main_character_wealth	1.0000	character_to_character_own	
2147400108	ironic_ttl_spine_general_whom_expands_the_centre	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400109	ironic_ttl_spine_general_whom_expands_the_centre	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400110	ironic_ttl_spine_general_whom_expands_the_centre	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400111	ironic_ttl_spine_general_whom_expands_the_centre	3k_main_character_wealth	2.0000	character_to_character_own	
2147400112	ironic_ttl_spine_gold_spotted_leopard	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400113	ironic_ttl_spine_gold_spotted_leopard	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400114	ironic_ttl_spine_gold_spotted_leopard	3k_main_effect_characters_satisfaction_bonus_salary	10.0000	character_to_character_own	
2147400115	ironic_ttl_spine_gold_spotted_leopard	3k_main_character_wealth	1.0000	character_to_character_own	
2147400116	ironic_ttl_spine_guardian_of_three_mountains	3k_main_character_wealth	3.0000	character_to_character_own	
2147400117	ironic_ttl_spine_guardian_of_three_mountains	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400118	ironic_ttl_spine_guardian_of_three_mountains	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400119	ironic_ttl_spine_guardian_of_three_mountains	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400120	ironic_ttl_spine_iron_general	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400121	ironic_ttl_spine_iron_general	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400122	ironic_ttl_spine_iron_general	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400123	ironic_ttl_spine_iron_general	3k_main_character_wealth	3.0000	character_to_character_own	
2147400124	ironic_ttl_spine_lord_of_thunder	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400125	ironic_ttl_spine_lord_of_thunder	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400126	ironic_ttl_spine_lord_of_thunder	3k_main_character_wealth	3.0000	character_to_character_own	
2147400127	ironic_ttl_spine_lord_of_thunder	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400128	ironic_ttl_spine_master_of_the_hunt	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400129	ironic_ttl_spine_master_of_the_hunt	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400130	ironic_ttl_spine_master_of_the_hunt	3k_main_effect_character_job_satisfaction_ignored	-999.0000	character_to_character_own	
2147400131	ironic_ttl_spine_master_of_the_hunt	3k_main_character_wealth	3.0000	character_to_character_own	
2147400132	ironic_ttl_spine_master_of_writing	3k_main_character_wealth	1.0000	character_to_character_own	
2147400133	ironic_ttl_spine_master_of_writing	3k_main_effect_characters_satisfaction_bonus_salary	10.0000	character_to_character_own	
2147400134	ironic_ttl_spine_master_of_writing	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400135	ironic_ttl_spine_master_of_writing	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400136	ironic_ttl_spine_orator	3k_main_effect_characters_satisfaction_bonus_salary	20.0000	character_to_character_own	
2147400137	ironic_ttl_spine_orator	3k_main_effect_ai_hint_governor	5.0000	character_to_character_own	
2147400138	ironic_ttl_spine_orator	3k_main_character_wealth	2.0000	character_to_character_own	
2147400139	ironic_ttl_spine_orator	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400140	ironic_ttl_spine_orator	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400141	ironic_ttl_spine_ox_horn_general	3k_main_effect_characters_satisfaction_bonus_salary	10.0000	character_to_character_own	
2147400142	ironic_ttl_spine_ox_horn_general	3k_main_character_wealth	1.0000	character_to_character_own	
2147400143	ironic_ttl_spine_ox_horn_general	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400144	ironic_ttl_spine_ox_horn_general	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400145	ironic_ttl_spine_pacifier_of_the_han	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400146	ironic_ttl_spine_pacifier_of_the_han	3k_main_character_wealth	1.0000	character_to_character_own	
2147400147	ironic_ttl_spine_pacifier_of_the_han	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400148	ironic_ttl_spine_pacifier_of_the_han	3k_main_effect_characters_satisfaction_bonus_salary	10.0000	character_to_character_own	
2147400149	ironic_ttl_spine_patrol_commander	3k_main_effect_characters_satisfaction_bonus_salary	20.0000	character_to_character_own	
2147400150	ironic_ttl_spine_patrol_commander	3k_main_effect_ai_hint_governor	5.0000	character_to_character_own	
2147400151	ironic_ttl_spine_patrol_commander	3k_main_character_wealth	2.0000	character_to_character_own	
2147400152	ironic_ttl_spine_patrol_commander	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400153	ironic_ttl_spine_patrol_commander	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-25.0000	character_to_character_own	
2147400154	ironic_ttl_spine_protector_of_righteousness	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400155	ironic_ttl_spine_protector_of_righteousness	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400156	ironic_ttl_spine_protector_of_righteousness	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400157	ironic_ttl_spine_protector_of_righteousness	3k_main_character_wealth	3.0000	character_to_character_own	
2147400158	ironic_ttl_spine_senior_officer	3k_main_effect_salary_increase_on_character	150.0000	character_to_character_own	
2147400159	ironic_ttl_spine_senior_officer	3k_main_character_wealth	6.0000	character_to_character_own	
2147400160	ironic_ttl_spine_senior_officer	3k_main_effect_characters_satisfaction_bonus_salary	30.0000	character_to_character_own	
2147400161	ironic_ttl_spine_senior_officer	3k_main_effect_ai_hint_governor	5.0000	character_to_character_own	
2147400162	ironic_ttl_spine_senior_officer	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
2147400163	ironic_ttl_spine_steward_of_the_changle_palace	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15.0000	character_to_character_own	
2147400164	ironic_ttl_spine_steward_of_the_changle_palace	3k_main_effect_characters_satisfaction_bonus_salary	10.0000	character_to_character_own	
2147400165	ironic_ttl_spine_steward_of_the_changle_palace	3k_main_character_wealth	1.0000	character_to_character_own	
2147400166	ironic_ttl_spine_steward_of_the_changle_palace	3k_main_effect_salary_increase_on_character	100.0000	character_to_character_own	
2147400167	ironic_ttl_spine_yellow_dragon	3k_main_character_wealth	2.0000	character_to_character_own	
2147400168	ironic_ttl_spine_yellow_dragon	3k_main_effect_characters_satisfaction_bonus_salary	25.0000	character_to_character_own	
2147400169	ironic_ttl_spine_yellow_dragon	3k_main_effect_salary_increase_on_character	250.0000	character_to_character_own	
2147400170	ironic_ttl_spine_yellow_dragon	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-50.0000	character_to_character_own	
