child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
3k_main_skillset_historical_lady_cai_yan_2A_historical	3k_main_skillset_historical_lady_cai_yan_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_2A_romance	3k_main_skillset_historical_lady_cai_yan_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1A	3k_main_skillset_historical_lady_cai_yan_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_2B	3k_main_skillset_historical_lady_cai_yan_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1B	3k_main_skillset_historical_lady_cai_yan_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_2C_historical	3k_main_skillset_historical_lady_cai_yan_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_2C_romance	3k_main_skillset_historical_lady_cai_yan_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1C	3k_main_skillset_historical_lady_cai_yan_1D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_2D	3k_main_skillset_historical_lady_cai_yan_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1D	3k_main_skillset_historical_lady_cai_yan_1E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1E	3k_main_skillset_historical_lady_cai_yan_2E_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_cai_yan_1E	3k_main_skillset_historical_lady_cai_yan_2E_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_0B	3k_main_skillset_historical_jian_yong_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2A_historical	3k_main_skillset_historical_jian_yong_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2A_romance	3k_main_skillset_historical_jian_yong_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_0C	3k_main_skillset_historical_jian_yong_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2B	3k_main_skillset_historical_jian_yong_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_0D	3k_main_skillset_historical_jian_yong_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2C_historical	3k_main_skillset_historical_jian_yong_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2C_romance	3k_main_skillset_historical_jian_yong_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_0E	3k_main_skillset_historical_jian_yong_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2D	3k_main_skillset_historical_jian_yong_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2E_historical	3k_main_skillset_historical_jian_yong_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2E_romance	3k_main_skillset_historical_jian_yong_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1B	3k_main_skillset_historical_jian_yong_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1C	3k_main_skillset_historical_jian_yong_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2B	3k_main_skillset_historical_jian_yong_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1D	3k_main_skillset_historical_jian_yong_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2C_historical	3k_main_skillset_historical_jian_yong_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2C_romance	3k_main_skillset_historical_jian_yong_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1E	3k_main_skillset_historical_jian_yong_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2D	3k_main_skillset_historical_jian_yong_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2E_historical	3k_main_skillset_historical_jian_yong_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_2E_romance	3k_main_skillset_historical_jian_yong_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1A	3k_main_skillset_historical_jian_yong_2A_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_jian_yong_1A	3k_main_skillset_historical_jian_yong_2A_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
