child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
3k_mtu_skillset_historical_emperor_ling_1A	3k_mtu_skillset_historical_emperor_ling_2A_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_emperor_ling_1A	3k_mtu_skillset_historical_emperor_ling_2A_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2A_historical	3k_mtu_skillset_historical_empress_he_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2A_romance	3k_mtu_skillset_historical_empress_he_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_0A	3k_mtu_skillset_historical_empress_he_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2B	3k_mtu_skillset_historical_empress_he_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_0B	3k_mtu_skillset_historical_empress_he_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2C_historical	3k_mtu_skillset_historical_empress_he_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2C_romance	3k_mtu_skillset_historical_empress_he_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_0C	3k_mtu_skillset_historical_empress_he_0D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2D	3k_mtu_skillset_historical_empress_he_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_0D	3k_mtu_skillset_historical_empress_he_0E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2E_historical	3k_mtu_skillset_historical_empress_he_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2E_romance	3k_mtu_skillset_historical_empress_he_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2A_historical	3k_mtu_skillset_historical_empress_he_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2A_romance	3k_mtu_skillset_historical_empress_he_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1A	3k_mtu_skillset_historical_empress_he_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2B	3k_mtu_skillset_historical_empress_he_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1B	3k_mtu_skillset_historical_empress_he_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2C_historical	3k_mtu_skillset_historical_empress_he_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2C_romance	3k_mtu_skillset_historical_empress_he_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1C	3k_mtu_skillset_historical_empress_he_1D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_2D	3k_mtu_skillset_historical_empress_he_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1D	3k_mtu_skillset_historical_empress_he_1E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1E	3k_mtu_skillset_historical_empress_he_2E_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_mtu_skillset_historical_empress_he_1E	3k_mtu_skillset_historical_empress_he_2E_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
