child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
3k_dlc04_skillset_historical_he_jin_0C	3k_dlc04_skillset_historical_he_jin_0D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2D	3k_dlc04_skillset_historical_he_jin_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_0D	3k_dlc04_skillset_historical_he_jin_0E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2E_historical	3k_dlc04_skillset_historical_he_jin_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2E_romance	3k_dlc04_skillset_historical_he_jin_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2A_historical	3k_dlc04_skillset_historical_he_jin_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2A_romance	3k_dlc04_skillset_historical_he_jin_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1A	3k_dlc04_skillset_historical_he_jin_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2B	3k_dlc04_skillset_historical_he_jin_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1B	3k_dlc04_skillset_historical_he_jin_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2C_historical	3k_dlc04_skillset_historical_he_jin_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2C_romance	3k_dlc04_skillset_historical_he_jin_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1C	3k_dlc04_skillset_historical_he_jin_1D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_2D	3k_dlc04_skillset_historical_he_jin_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1D	3k_dlc04_skillset_historical_he_jin_1E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1E	3k_dlc04_skillset_historical_he_jin_2E_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_he_jin_1E	3k_dlc04_skillset_historical_he_jin_2E_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2A_historical	3k_dlc04_skillset_historical_huang_gai_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2A_romance	3k_dlc04_skillset_historical_huang_gai_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_0A	3k_dlc04_skillset_historical_huang_gai_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2B	3k_dlc04_skillset_historical_huang_gai_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_0B	3k_dlc04_skillset_historical_huang_gai_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_0D	3k_dlc04_skillset_historical_huang_gai_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2C_historical	3k_dlc04_skillset_historical_huang_gai_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2C_romance	3k_dlc04_skillset_historical_huang_gai_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_0E	3k_dlc04_skillset_historical_huang_gai_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2D	3k_dlc04_skillset_historical_huang_gai_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2E_historical	3k_dlc04_skillset_historical_huang_gai_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2E_romance	3k_dlc04_skillset_historical_huang_gai_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2A_historical	3k_dlc04_skillset_historical_huang_gai_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2A_romance	3k_dlc04_skillset_historical_huang_gai_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1A	3k_dlc04_skillset_historical_huang_gai_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2B	3k_dlc04_skillset_historical_huang_gai_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1B	3k_dlc04_skillset_historical_huang_gai_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1D	3k_dlc04_skillset_historical_huang_gai_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1E	3k_dlc04_skillset_historical_huang_gai_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2D	3k_dlc04_skillset_historical_huang_gai_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2E_historical	3k_dlc04_skillset_historical_huang_gai_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_2E_romance	3k_dlc04_skillset_historical_huang_gai_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1C	3k_dlc04_skillset_historical_huang_gai_2C_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huang_gai_1C	3k_dlc04_skillset_historical_huang_gai_2C_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_0B	3k_dlc04_skillset_historical_huangfu_song_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2A_historical	3k_dlc04_skillset_historical_huangfu_song_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2A_romance	3k_dlc04_skillset_historical_huangfu_song_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_0C	3k_dlc04_skillset_historical_huangfu_song_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2B	3k_dlc04_skillset_historical_huangfu_song_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_0D	3k_dlc04_skillset_historical_huangfu_song_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2C_historical	3k_dlc04_skillset_historical_huangfu_song_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2C_romance	3k_dlc04_skillset_historical_huangfu_song_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_0E	3k_dlc04_skillset_historical_huangfu_song_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2D	3k_dlc04_skillset_historical_huangfu_song_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2E_historical	3k_dlc04_skillset_historical_huangfu_song_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2E_romance	3k_dlc04_skillset_historical_huangfu_song_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1B	3k_dlc04_skillset_historical_huangfu_song_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1C	3k_dlc04_skillset_historical_huangfu_song_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2B	3k_dlc04_skillset_historical_huangfu_song_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1D	3k_dlc04_skillset_historical_huangfu_song_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2C_historical	3k_dlc04_skillset_historical_huangfu_song_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2C_romance	3k_dlc04_skillset_historical_huangfu_song_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1E	3k_dlc04_skillset_historical_huangfu_song_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2D	3k_dlc04_skillset_historical_huangfu_song_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2E_historical	3k_dlc04_skillset_historical_huangfu_song_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_2E_romance	3k_dlc04_skillset_historical_huangfu_song_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1A	3k_dlc04_skillset_historical_huangfu_song_2A_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_huangfu_song_1A	3k_dlc04_skillset_historical_huangfu_song_2A_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2A_historical	3k_dlc04_skillset_historical_jia_xu_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2A_romance	3k_dlc04_skillset_historical_jia_xu_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_0A	3k_dlc04_skillset_historical_jia_xu_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2B	3k_dlc04_skillset_historical_jia_xu_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_0B	3k_dlc04_skillset_historical_jia_xu_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2C_historical	3k_dlc04_skillset_historical_jia_xu_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2C_romance	3k_dlc04_skillset_historical_jia_xu_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_0C	3k_dlc04_skillset_historical_jia_xu_0D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2D	3k_dlc04_skillset_historical_jia_xu_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_0D	3k_dlc04_skillset_historical_jia_xu_0E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2E_historical	3k_dlc04_skillset_historical_jia_xu_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2E_romance	3k_dlc04_skillset_historical_jia_xu_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2A_historical	3k_dlc04_skillset_historical_jia_xu_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2A_romance	3k_dlc04_skillset_historical_jia_xu_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1A	3k_dlc04_skillset_historical_jia_xu_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2B	3k_dlc04_skillset_historical_jia_xu_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1B	3k_dlc04_skillset_historical_jia_xu_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2C_historical	3k_dlc04_skillset_historical_jia_xu_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2C_romance	3k_dlc04_skillset_historical_jia_xu_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1C	3k_dlc04_skillset_historical_jia_xu_1D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_2D	3k_dlc04_skillset_historical_jia_xu_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1D	3k_dlc04_skillset_historical_jia_xu_1E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1E	3k_dlc04_skillset_historical_jia_xu_2E_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_jia_xu_1E	3k_dlc04_skillset_historical_jia_xu_2E_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_2A_historical	3k_dlc04_skillset_historical_lu_zhi_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_2A_romance	3k_dlc04_skillset_historical_lu_zhi_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_0A	3k_dlc04_skillset_historical_lu_zhi_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_2B	3k_dlc04_skillset_historical_lu_zhi_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_0B	3k_dlc04_skillset_historical_lu_zhi_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_0D	3k_dlc04_skillset_historical_lu_zhi_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_0E	3k_dlc04_skillset_historical_lu_zhi_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_dlc04_skillset_historical_lu_zhi_2D	3k_dlc04_skillset_historical_lu_zhi_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
