child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
3k_main_skillset_historical_dong_min_1C	3k_main_skillset_historical_dong_min_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_1D	3k_main_skillset_historical_dong_min_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_1E	3k_main_skillset_historical_dong_min_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2A_historical	3k_main_skillset_historical_dong_min_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2A_romance	3k_main_skillset_historical_dong_min_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2B	3k_main_skillset_historical_dong_min_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2B	3k_main_skillset_historical_dong_min_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2C_historical	3k_main_skillset_historical_dong_min_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2C_historical	3k_main_skillset_historical_dong_min_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2C_romance	3k_main_skillset_historical_dong_min_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2C_romance	3k_main_skillset_historical_dong_min_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2D	3k_main_skillset_historical_dong_min_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2D	3k_main_skillset_historical_dong_min_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2E_historical	3k_main_skillset_historical_dong_min_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2E_historical	3k_main_skillset_historical_dong_min_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2E_romance	3k_main_skillset_historical_dong_min_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_dong_min_2E_romance	3k_main_skillset_historical_dong_min_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_0A	3k_main_skillset_historical_lady_wu_minyu_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_0B	3k_main_skillset_historical_lady_wu_minyu_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_0D	3k_main_skillset_historical_lady_wu_minyu_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_0E	3k_main_skillset_historical_lady_wu_minyu_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1A	3k_main_skillset_historical_lady_wu_minyu_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1B	3k_main_skillset_historical_lady_wu_minyu_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1C	3k_main_skillset_historical_lady_wu_minyu_2C_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1C	3k_main_skillset_historical_lady_wu_minyu_2C_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1D	3k_main_skillset_historical_lady_wu_minyu_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_1E	3k_main_skillset_historical_lady_wu_minyu_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2A_historical	3k_main_skillset_historical_lady_wu_minyu_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2A_historical	3k_main_skillset_historical_lady_wu_minyu_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2A_romance	3k_main_skillset_historical_lady_wu_minyu_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2A_romance	3k_main_skillset_historical_lady_wu_minyu_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2B	3k_main_skillset_historical_lady_wu_minyu_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2B	3k_main_skillset_historical_lady_wu_minyu_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2C_historical	3k_main_skillset_historical_lady_wu_minyu_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2C_romance	3k_main_skillset_historical_lady_wu_minyu_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2D	3k_main_skillset_historical_lady_wu_minyu_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2D	3k_main_skillset_historical_lady_wu_minyu_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2E_historical	3k_main_skillset_historical_lady_wu_minyu_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2E_historical	3k_main_skillset_historical_lady_wu_minyu_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2E_romance	3k_main_skillset_historical_lady_wu_minyu_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_wu_minyu_2E_romance	3k_main_skillset_historical_lady_wu_minyu_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_0B	3k_main_skillset_historical_shen_pei_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_0C	3k_main_skillset_historical_shen_pei_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_0D	3k_main_skillset_historical_shen_pei_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_0E	3k_main_skillset_historical_shen_pei_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1A	3k_main_skillset_historical_shen_pei_2A_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1A	3k_main_skillset_historical_shen_pei_2A_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1B	3k_main_skillset_historical_shen_pei_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1C	3k_main_skillset_historical_shen_pei_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1D	3k_main_skillset_historical_shen_pei_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_1E	3k_main_skillset_historical_shen_pei_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2A_historical	3k_main_skillset_historical_shen_pei_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2A_romance	3k_main_skillset_historical_shen_pei_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2B	3k_main_skillset_historical_shen_pei_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2B	3k_main_skillset_historical_shen_pei_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2C_historical	3k_main_skillset_historical_shen_pei_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2C_historical	3k_main_skillset_historical_shen_pei_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2C_romance	3k_main_skillset_historical_shen_pei_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2C_romance	3k_main_skillset_historical_shen_pei_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2D	3k_main_skillset_historical_shen_pei_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2D	3k_main_skillset_historical_shen_pei_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2E_historical	3k_main_skillset_historical_shen_pei_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2E_historical	3k_main_skillset_historical_shen_pei_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2E_romance	3k_main_skillset_historical_shen_pei_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_shen_pei_2E_romance	3k_main_skillset_historical_shen_pei_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_0A	3k_main_skillset_historical_chunyu_qiong_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_0B	3k_main_skillset_historical_chunyu_qiong_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_0D	3k_main_skillset_historical_chunyu_qiong_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_0E	3k_main_skillset_historical_chunyu_qiong_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1A	3k_main_skillset_historical_chunyu_qiong_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1B	3k_main_skillset_historical_chunyu_qiong_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1C	3k_main_skillset_historical_chunyu_qiong_2C_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1C	3k_main_skillset_historical_chunyu_qiong_2C_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1D	3k_main_skillset_historical_chunyu_qiong_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_1E	3k_main_skillset_historical_chunyu_qiong_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2A_historical	3k_main_skillset_historical_chunyu_qiong_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2A_historical	3k_main_skillset_historical_chunyu_qiong_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2A_romance	3k_main_skillset_historical_chunyu_qiong_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2A_romance	3k_main_skillset_historical_chunyu_qiong_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2B	3k_main_skillset_historical_chunyu_qiong_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2B	3k_main_skillset_historical_chunyu_qiong_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2C_historical	3k_main_skillset_historical_chunyu_qiong_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2C_romance	3k_main_skillset_historical_chunyu_qiong_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2D	3k_main_skillset_historical_chunyu_qiong_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2D	3k_main_skillset_historical_chunyu_qiong_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2E_historical	3k_main_skillset_historical_chunyu_qiong_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2E_historical	3k_main_skillset_historical_chunyu_qiong_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2E_romance	3k_main_skillset_historical_chunyu_qiong_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_chunyu_qiong_2E_romance	3k_main_skillset_historical_chunyu_qiong_1E	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_0A	3k_main_skillset_historical_lady_ma_lanli_0B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_0B	3k_main_skillset_historical_lady_ma_lanli_0C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_0C	3k_main_skillset_historical_lady_ma_lanli_0D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_0D	3k_main_skillset_historical_lady_ma_lanli_0E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1A	3k_main_skillset_historical_lady_ma_lanli_1B	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1B	3k_main_skillset_historical_lady_ma_lanli_1C	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1C	3k_main_skillset_historical_lady_ma_lanli_1D	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1D	3k_main_skillset_historical_lady_ma_lanli_1E	0	4	2	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1E	3k_main_skillset_historical_lady_ma_lanli_2E_historical	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_1E	3k_main_skillset_historical_lady_ma_lanli_2E_romance	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2A_historical	3k_main_skillset_historical_lady_ma_lanli_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2A_historical	3k_main_skillset_historical_lady_ma_lanli_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2A_romance	3k_main_skillset_historical_lady_ma_lanli_0A	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2A_romance	3k_main_skillset_historical_lady_ma_lanli_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2B	3k_main_skillset_historical_lady_ma_lanli_0B	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2B	3k_main_skillset_historical_lady_ma_lanli_1B	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2C_historical	3k_main_skillset_historical_lady_ma_lanli_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2C_historical	3k_main_skillset_historical_lady_ma_lanli_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2C_romance	3k_main_skillset_historical_lady_ma_lanli_0C	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2C_romance	3k_main_skillset_historical_lady_ma_lanli_1C	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2D	3k_main_skillset_historical_lady_ma_lanli_0D	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2D	3k_main_skillset_historical_lady_ma_lanli_1D	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2E_historical	3k_main_skillset_historical_lady_ma_lanli_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_ma_lanli_2E_romance	3k_main_skillset_historical_lady_ma_lanli_0E	0	1	3	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0A	3k_main_skillset_historical_lady_dong_peishan_2A_historical	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0A	3k_main_skillset_historical_lady_dong_peishan_2A_romance	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0B	3k_main_skillset_historical_lady_dong_peishan_0A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0C	3k_main_skillset_historical_lady_dong_peishan_0B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0D	3k_main_skillset_historical_lady_dong_peishan_0C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_0E	3k_main_skillset_historical_lady_dong_peishan_0D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_1B	3k_main_skillset_historical_lady_dong_peishan_1A	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_1C	3k_main_skillset_historical_lady_dong_peishan_1B	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_1D	3k_main_skillset_historical_lady_dong_peishan_1C	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_1E	3k_main_skillset_historical_lady_dong_peishan_1D	0	2	4	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_2A_historical	3k_main_skillset_historical_lady_dong_peishan_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
3k_main_skillset_historical_lady_dong_peishan_2A_romance	3k_main_skillset_historical_lady_dong_peishan_1A	0	3	1	0.0000	0.0000	SUBSET_REQUIRED
