key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_main_ceo_node_potential_legendary_early_01	3k_main_ceo_node_potential_legendary_early_01	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_early_02	3k_main_ceo_node_potential_legendary_early_02	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_early_03	3k_main_ceo_node_potential_legendary_early_03	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_late_01	3k_main_ceo_node_potential_legendary_late_01	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_late_02	3k_main_ceo_node_potential_legendary_late_02	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_late_03	3k_main_ceo_node_potential_legendary_late_03	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_mid_01	3k_main_ceo_node_potential_legendary_mid_01	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_mid_02	3k_main_ceo_node_potential_legendary_mid_02	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_potential_legendary_mid_03	3k_main_ceo_node_potential_legendary_mid_03	0	Legendary	Blessed or cursed, such is the will of heaven.	$ui_treatment$	
3k_main_ceo_node_protagonist_01	3k_main_ceo_node_protagonist_01	0	Protagonist	HIDDEN	$hidden$	
3k_main_ceo_node_protagonist_02	3k_main_ceo_node_protagonist_02	0	Proponent	HIDDEN	$hidden$	
3k_main_ceo_node_protagonist_03	3k_main_ceo_node_protagonist_03	0	Prime Mover	HIDDEN	$hidden$	
3k_main_ceo_node_trait_personality_undiscovered		0	Undiscovered Trait	This individual's destiny remains a mystery.		
3k_main_ceo_node_wealth_01	3k_korea_ceo_node_wealth_01	0	Clerk	Poverty keeps one honest.	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_02	3k_korea_ceo_node_wealth_02	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_03	3k_korea_ceo_node_wealth_03	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_04	3k_korea_ceo_node_wealth_04	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_05	3k_korea_ceo_node_wealth_05	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_06	3k_korea_ceo_node_wealth_06	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_07	3k_korea_ceo_node_wealth_07	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_08	3k_korea_ceo_node_wealth_08	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_09	3k_korea_ceo_node_wealth_09	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_main_ceo_node_wealth_10	3k_korea_ceo_node_wealth_10	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wealth_low.png	
3k_ytr_ceo_equipment_permissions_armour_metal	3k_ytr_ceo_equipment_permissions_armour_metal	0	HIDDEN	HIDDEN		
3k_ytr_ceo_equipment_permissions_armour_water	3k_ytr_ceo_equipment_permissions_armour_water	0	HIDDEN	HIDDEN		
3k_ytr_ceo_equipment_permissions_armour_wood	3k_ytr_ceo_equipment_permissions_armour_wood	0	HIDDEN	HIDDEN		
3k_ytr_ceo_equipment_permissions_weapons_metal	3k_ytr_ceo_equipment_permissions_weapons_metal	0	HIDDEN	HIDDEN		
3k_ytr_ceo_equipment_permissions_weapons_water	3k_ytr_ceo_equipment_permissions_weapons_water	0	HIDDEN	HIDDEN		
3k_ytr_ceo_equipment_permissions_weapons_wood	3k_ytr_ceo_equipment_permissions_weapons_wood	0	HIDDEN	HIDDEN		
3k_ytr_ceo_node_class_heaven	3k_ytr_ceo_node_class_heaven	0	Heaven	Heaven - this should not be shown		
3k_ytr_ceo_node_class_land	3k_ytr_ceo_node_class_land	0	Land	Land - this should not be shown		
3k_ytr_ceo_node_class_people	3k_ytr_ceo_node_class_people	0	People	People - this should not be shown		
3k_ytr_ceo_node_learning_student_01	3k_ytr_ceo_node_learning_student_01	0	Follower	This one sympathises with the Yellow Turban cause and does their best to adhere to its ideals.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_02	3k_ytr_ceo_node_learning_student_02	0	Pupil	This person has begun studying the Tao to educate themselves properly in the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_03	3k_ytr_ceo_node_learning_student_03	0	Student	This one has sought out a teacher to instruct them in the Tao and to help them reach enlightenment.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_04	3k_ytr_ceo_node_learning_student_04	0	Academic	This person has completed the preliminaries of the Tao and has moved onto more difficult interpretations.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_05	3k_ytr_ceo_node_learning_student_05	0	Attendant	This one has become an attendant to aid a Taoist teacher and to improve their own understanding of the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_06	3k_ytr_ceo_node_learning_student_06	0	Devoted Student	Realising that the Tao is all, this one has forsaken all else to give their life to following and preaching the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_07	3k_ytr_ceo_node_learning_student_07	0	Enlightened Student	Inspired by a great teacher, this person has decided to follow their path and become one themselves.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_08	3k_ytr_ceo_node_learning_student_08	0	Xian	Ultimate wisdom is accepting that, as your knowledge grows, deeper mysteries will open up before you.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_01	3k_ytr_ceo_node_learning_teacher_01	0	Speaker	A bold and charismatic voice can make even the smallest proclamation sound profound and inspiring.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_02	3k_ytr_ceo_node_learning_teacher_02	0	Teacher	This person introduces others to the Tao and helps them take their first steps with it.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_03	3k_ytr_ceo_node_learning_teacher_03	0	Great Teacher	One can educate without being a great teacher, but this one recognises that each pupil has different needs and addresses them.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_04	3k_ytr_ceo_node_learning_teacher_04	0	Master Teacher	Enlightenment is a never-ending journey, but this one is close enough to instruct other teachers.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_05	3k_ytr_ceo_node_learning_teacher_05	0	Wise Teacher	This one’s wisdom is such that many old pupils return to them for advice.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_06	3k_ytr_ceo_node_learning_teacher_06	0	All-knowing Teacher	"I have just what you need in a beautiful little volume… Now, where did I put it again?"	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_07	3k_ytr_ceo_node_learning_teacher_07	0	Taoist Priest	This one knows every ritual, song and practice written in the Tao and has the expertise to perform them.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_08	3k_ytr_ceo_node_learning_teacher_08	0	Xian	Ultimate wisdom is accepting that, as your knowledge grows, deeper mysteries will open up before you.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_teacher_ascended_emperor	3k_ytr_ceo_node_learning_teacher_ascended_emperor	0	Yellow Sky Emperor	Our leader declared themselves emperor. They have enacted many military reforms and made us significantly more powerful.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_main_ancillary_weapon_hook_sword_unique	3k_main_ancillary_weapon_hook_sword_unique	0	placeholder	placeholder	weapons/3k_main_ancillary_shuang_gu_jian.png	
