key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc04_ceo_node_career_historical_qiao_mao_yuanwei_01	3k_dlc04_ceo_node_career_historical_qiao_mao_yuanwei_01	0	Loyalist of the Han	Against all odds, to whatever end, they will defend the Han.		3k_main_opinion_topic_set_loyalty_dutiful
3k_dlc04_ceo_node_career_historical_qiao_xuan_gongzu_01	3k_dlc04_ceo_node_career_historical_qiao_xuan_gongzu_01	0	Harbinger of Chaos	This one has seen the way the world is going. Tumult is imminent.		3k_main_opinion_topic_set_intelligence_brilliant
3k_dlc04_ceo_node_career_historical_song_dian_01	3k_dlc04_ceo_node_career_historical_song_dian_01	0	Architect of the Jade Hall	Emperor Shun's hall was a thing of unbridled splendour, but has fallen into some disrepair. This man has been tasked with its maintenance.		3k_main_opinion_topic_set_perception_vigilant
3k_dlc04_ceo_node_career_historical_song_jian_01	3k_dlc04_ceo_node_career_historical_song_jian_01	0	Lord of the Sources	Like the river flows, so too does the blood of his enemies.		3k_main_opinion_topic_set_strength_formidable
3k_dlc04_ceo_node_career_historical_tang_zhou_01	3k_dlc04_ceo_node_career_historical_tang_zhou_01	0	Eyes & Ears	Amongst so many advisors, who would suspect one more…?		3k_main_opinion_topic_set_patience_enigmatic
3k_dlc04_ceo_node_career_historical_wang_guo_01	3k_dlc04_ceo_node_career_historical_wang_guo_01	0	Cruel Turncoat	Honour is nothing to those for whom gold and glory loom large over all.		3k_main_opinion_topic_set_intensity_fiery
3k_dlc04_ceo_node_career_historical_wu_qiong_deyu_01	3k_dlc04_ceo_node_career_historical_wu_qiong_deyu_01	0	Seeker of Talent	"I see in you the ability to…. Yes, yes! Something FAR greater…"		3k_main_opinion_topic_set_perception_perceptive
3k_dlc04_ceo_node_career_historical_xia_yun_01	3k_dlc04_ceo_node_career_historical_xia_yun_01	0	Financial Genius	Having mastered finance's decidedly black arts, this one is able to generate funds almost from thin air.		3k_main_opinion_topic_set_intelligence_cunning
3k_dlc04_ceo_node_career_historical_xue_zhou_01	3k_dlc04_ceo_node_career_historical_xue_zhou_01	0	Pirate of the Thousand Sails	This pirate rides with an armada at his back and the call to glory in his soul!		3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc04_ceo_node_career_historical_xun_shuang_ciming_01	3k_dlc04_ceo_node_career_historical_xun_shuang_ciming_01	0	Fighter Against Corruption	This one seeks unscrupulous dishonesty wherever it may lurk. It will be rooted out.		3k_main_opinion_topic_set_intelligence_scholarly
3k_dlc04_ceo_node_career_historical_ying_qu_xiulian_01	3k_dlc04_ceo_node_career_historical_ying_qu_xiulian_01	0	Bookish Scholar	The words of these tomes take the reader to another world, if only temporarily…		3k_main_opinion_topic_set_intelligence_scholarly
3k_dlc04_ceo_node_career_historical_ying_shao_zhongyuan_01	3k_dlc04_ceo_node_career_historical_ying_shao_zhongyuan_01	0	Master of Ceremonies	"My lords, my lords! Please attend carefully!"		3k_main_opinion_topic_set_intelligence_artful
3k_dlc04_ceo_node_career_historical_ying_yang_delian_01	3k_dlc04_ceo_node_career_historical_ying_yang_delian_01	0	Chess Grandmaster	"Typically, however, the winner is just the player who made the penultimate mistake."		3k_main_opinion_topic_set_intelligence_brilliant
3k_dlc04_ceo_node_career_historical_yuan_yi_boye_01	3k_dlc04_ceo_node_career_historical_yuan_yi_boye_01	0	Loyal Yuan	Loyalty to family above all.		3k_main_opinion_topic_set_loyalty_fraternal
3k_dlc04_ceo_node_career_historical_zhang_bao_01	3k_dlc04_ceo_node_career_historical_zhang_bao_01	0	General of the Land	Zhang Bao nourishes the land with the blood of the undeserving.	UI/Campaign UI/traits/icon_honourable_good.png	3k_main_opinion_topic_set_patience_tranquil
3k_dlc04_ceo_node_career_historical_zhang_jue_01	3k_dlc04_ceo_node_career_historical_zhang_jue_01	0	General of Heaven	Zhang Jue leads the Yellow Rebellion, driven by divine purpose!	UI/Campaign UI/traits/icon_honourable_good.png	3k_main_opinion_topic_set_patience_understanding
3k_dlc04_ceo_node_career_historical_zhang_liang_01	3k_dlc04_ceo_node_career_historical_zhang_liang_01	0	General of the People	Zhang Liang supports the people, driving them to war against an oppressive regime.	UI/Campaign UI/traits/icon_honourable_good.png	3k_main_opinion_topic_set_patience_tolerant
3k_dlc04_ceo_node_career_historical_zhang_mancheng_01	3k_dlc04_ceo_node_career_historical_zhang_mancheng_01	0	Scourge of Nanyang	Peasants speak of this one in hushed whispers, whilst those of Nanyang howl in anguish.		3k_main_opinion_topic_set_intimidation_vengeful
3k_dlc04_ceo_node_career_historical_zhang_rang_01	3k_dlc04_ceo_node_career_historical_zhang_rang_01	0	Imperial Father	Though they share no blood, this man has been like a father to the emperor.		3k_main_opinion_topic_set_patience_understanding
3k_dlc04_ceo_node_career_historical_zhang_wen_boshen_01	3k_dlc04_ceo_node_career_historical_zhang_wen_boshen_01	0	Peerless Protégé	If there is a task to perform, this one will see it done.		3k_main_opinion_topic_set_intelligence_clever
3k_dlc04_ceo_node_career_historical_zhao_hong_01	3k_dlc04_ceo_node_career_historical_zhao_hong_01	0	The Turtle	"Behold, you assault the Turtle! Nothing shall pierce my shell!"		3k_main_opinion_topic_set_intensity_fiery
3k_dlc04_ceo_node_career_historical_zhao_zhong_01	3k_dlc04_ceo_node_career_historical_zhao_zhong_01	0	Imperial Mother	Though they are unrelated, this man has been as a mother to the emperor.		3k_main_opinion_topic_set_patience_understanding
3k_dlc04_ceo_node_career_historical_zhou_bi_zhongyuan_01	3k_dlc04_ceo_node_career_historical_zhou_bi_zhongyuan_01	0	Nominator of Worth	Truly, this one can see if two people will fit together, and if they will not.		3k_main_opinion_topic_set_perception_perceptive
3k_dlc04_ceo_node_career_historical_zhou_xin_daming_01	3k_dlc04_ceo_node_career_historical_zhou_xin_daming_01	0	Frontline General	"I am one of you, I know your pain!"		3k_main_opinion_topic_set_strength_formidable
3k_dlc04_ceo_node_career_historical_zong_yuan_01	3k_dlc04_ceo_node_career_historical_zong_yuan_01	0	Auxiliary Leader	"I won't be the one to refuse good warriors, no matter where you hail from!"		3k_main_opinion_topic_set_intelligence_brilliant
3k_dlc05_ceo_node_career_generated_assassin_01	3k_dlc05_ceo_node_career_generated_assassin_01	0	Assassin	After a few kills, a degree of finesse is developed; after a few more, death is just routine.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_avenger_01	3k_dlc05_ceo_node_career_generated_avenger_01	0	Avenger	"You really shouldn't have killed my uncle."	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_intimidation_vengeful
3k_dlc05_ceo_node_career_generated_bandit_01	3k_dlc05_ceo_node_career_generated_bandit_01	0	Bandit	"Life isn't fair. It's just fairer than death, that's all."	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_brute_01	3k_dlc05_ceo_node_career_generated_brute_01	0	Brute	Niceties, wordplay, in fact, anything other than the coarsest violence is alien to this one.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_charlatan_01	3k_dlc05_ceo_node_career_generated_charlatan_01	0	Charlatan	Don’t believe a word! This person is not who they first appear to be…	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_demagogue_01	3k_dlc05_ceo_node_career_generated_demagogue_01	0	Demagogue	Rationality be damned! The ability to appeal to the rabble's basest views, no matter how wrong-headed, tends to get the desired result.	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_charisma_charismatic
3k_dlc05_ceo_node_career_generated_disgraced_noble_01	3k_dlc05_ceo_node_career_generated_disgraced_noble_01	0	Disgraced Noble	"I can never return, of course, not until I have redeemed myself."	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_vice_arrogant
3k_dlc05_ceo_node_career_generated_embezzler_01	3k_dlc05_ceo_node_career_generated_embezzler_01	0	Embezzler	Funds have been… misplaced, and this one is flagrantly, obviously, blatantly the guilty party.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_enforcer_01	3k_dlc05_ceo_node_career_generated_enforcer_01	0	Enforcer	You can get a lot further in life with a kind word and a visible blade than you can with just a kind word.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_escaped_convict_01	3k_dlc05_ceo_node_career_generated_escaped_convict_01	0	Escaped Convict	Having escaped custody and a punishment most-severe, this one is on the run, with little or nothing to lose.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_fugitive_officer_01	3k_dlc05_ceo_node_career_generated_fugitive_officer_01	0	Fugitive Officer	"I didn't kill my wife!"	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_hermit_01	3k_dlc05_ceo_node_career_generated_hermit_01	0	Hermit	To find one who does not wish to be found is an impressive, if not confounding, feat.	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_discretion_solitary
3k_dlc05_ceo_node_career_generated_magician_01	3k_dlc05_ceo_node_career_generated_magician_01	0	Magician	These scarcely believable feats are no mere acts of trickery, although such acts are themselves also surprisingly difficult.	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_folly_superstitious
3k_dlc05_ceo_node_career_generated_mastermind_01	3k_dlc05_ceo_node_career_generated_mastermind_01	0	Mastermind	"I've started, so I'll finish…"	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_murderer_01	3k_dlc05_ceo_node_career_generated_murderer_01	0	Murderer	When it comes to getting what they want, this person is not above the lowest, basest act one can commit…	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_pillager_01	3k_dlc05_ceo_node_career_generated_pillager_01	0	Pillager	"What's yours is mine. What's theirs is mine. It's all mine, essentially."	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_poacher_01	3k_dlc05_ceo_node_career_generated_poacher_01	0	Poacher	"Clever girl…"	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_ringleader_01	3k_dlc05_ceo_node_career_generated_ringleader_01	0	Ringleader	The ability to galvanise others to a cause can be both blessing and curse; regardless, when this one speaks, others listen keenly, and act.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_rogue_01	3k_dlc05_ceo_node_career_generated_rogue_01	0	Rogue	A flash of their wry smile is almost enough to forgive them their terrible deeds. Almost.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_saboteur_01	3k_dlc05_ceo_node_career_generated_saboteur_01	0	Saboteur	"What you do afterwards is not my concern. That is somebody else's job."	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_thief_01	3k_dlc05_ceo_node_career_generated_thief_01	0	Thief	This one is a bit… Put it this way: you'd best nail down what you want to hang on to.	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_town_drunk_01	3k_dlc05_ceo_node_career_generated_town_drunk_01	0	Town Drunk	This one can't leave the bottle alone, nor put it down once they've picked it up; not really a suitable candidate – for anything!	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_vice_drunk
3k_dlc05_ceo_node_career_generated_tribal_exile_01	3k_dlc05_ceo_node_career_generated_tribal_exile_01	0	Tribal Exile	Cast out by their own people, this one is has left their own lands by necessity as much as a sense of adventure.	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_discretion_solitary
3k_dlc05_ceo_node_career_generated_trickster_01	3k_dlc05_ceo_node_career_generated_trickster_01	0	Trickster	This person always has a hidden agenda; do not trust them any further than you can throw them!	UI/Campaign UI/traits/icon_greedy_good.png	3k_dlc05_opinion_topic_set_vice_criminal
3k_dlc05_ceo_node_career_generated_wanderer_01	3k_dlc05_ceo_node_career_generated_wanderer_01	0	Wanderer	"I have walked my way since the beginning. Sometimes I give, sometimes I take – it is mine to know which and when."	UI/Campaign UI/traits/icon_greedy_good.png	3k_main_opinion_topic_set_discretion_solitary
3k_dlc05_ceo_node_career_historical_cao_xing_01	3k_main_ceo_node_career_historical_cao_xing_01	0	Loyal Sharpshooter	Potential traitors should keep an eye out for Cao Xing... or risk losing it!	UI/Campaign UI/traits/icon_trustworthy_good.png	3k_main_opinion_topic_set_loyalty_loyal
3k_dlc05_ceo_node_career_historical_chen_ji_01	3k_dlc05_ceo_node_career_historical_chen_ji_01	0	Magistrate	An important cog of law administration, who is no stranger to the pressures of bureaucracy.	UI/Campaign UI/traits/icon_loyal_good.png	3k_main_opinion_topic_set_loyalty_loyal
3k_dlc05_ceo_node_career_historical_cheng_pu_elder_01	3k_dlc05_ceo_node_career_historical_cheng_pu_elder_01	0	Elder Cheng	Cheng Pu's experience and wisdom makes him a pillar of stability.	UI/Campaign UI/traits/icon_stern_good.png	3k_main_opinion_topic_set_loyalty_loyal
3k_dlc05_ceo_node_career_historical_cheng_yu_01	3k_dlc05_ceo_node_career_historical_cheng_yu_01	0	Ruthless Pragmatist	Cheng Yu knows that even the most unthinkable actions can become unavoidable in times of war.	UI/Campaign UI/traits/icon_cunning_good.png	3k_main_opinion_topic_set_cruelty_cruel
3k_dlc05_ceo_node_career_historical_chunyu_qiong_01	3k_dlc05_ceo_node_career_historical_chunyu_qiong_01	0	Drunken Incompetent	Whatever Chunyu Qiong suggests, do the opposite.	UI/Campaign UI/traits/icon_drunk_bad.png	3k_main_opinion_topic_set_intensity_reckless
