key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_main_ceo_liu_yu_00_tribal_character_recruit_tadun	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_character_recruit_wuyan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_character_yufuluo	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_canluan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_daijun_horse	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_guangyuan_iron	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_guzang	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_hanchang	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_hyunto_resource	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_jincheng	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_liaodong_xuantu	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_liaoxi_capital	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_liaoxi_tool	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_lingzhou	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_nanzheng	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_sanshui	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_shanggui	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_sheyan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_shuofang_captial	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_shuofang_horse_tamer	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_shuofang_horses	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_tianshui	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_wuyuan_capital	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_wuyuan_farm	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_xiabian	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_xihe_capital	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_xihe_fishing_port	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_xiutu	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_yinping	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_youbeiping_capital	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_youbeiping_trade_port	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_zhanyin	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_00_tribal_region_zitong	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_00_character_yan_rou	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_capital_changan	3k_main_ceo_liu_yu_han_capital_changan	0	Changan	[[tr:3k_main_ceo_liu_yu_han_capital_changan}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_capital_luoyang	3k_main_ceo_liu_yu_han_capital_luoyang	0	Luoyang	[[tr:3k_main_ceo_liu_yu_han_capital_luoyang}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_capital_penchang	3k_main_ceo_liu_yu_han_capital_penchang	0	Penchang	[[tr:3k_main_ceo_liu_yu_han_capital_penchang}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_capital_weijun	3k_main_ceo_liu_yu_han_capital_weijun	0	Wei	[[tr:3k_main_ceo_liu_yu_han_capital_weijun}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_capital_yingchuan	3k_main_ceo_liu_yu_han_capital_yingchuan	0	Yingchuan	[[tr:3k_main_ceo_liu_yu_han_capital_yingchuan}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_liu_he	3k_main_ceo_liu_yu_han_character_liu_he	0	Liu He	[[tr:3k_main_ceo_liu_yu_han_character_liu_he}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_liu_xie	3k_main_ceo_liu_yu_han_character_liu_xie	0	Liu Xie	[[tr:3k_main_ceo_liu_yu_han_character_liu_xie}}	ui/ancillaries/armours/3k_dlc07_ancillary_armour_emperor_xian_armour_unique.png	
3k_main_ceo_liu_yu_han_character_liu_yu	3k_main_ceo_liu_yu_han_character_liu_yu	0	Liu Yu	[[tr:3k_main_ceo_liu_yu_han_character_liu_yu}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_tian_chou	3k_main_ceo_liu_yu_han_character_tian_chou	0	Tian Chou	[[tr:3k_main_ceo_liu_yu_han_character_tian_chou}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_wei_you	3k_main_ceo_liu_yu_han_character_wei_you	0	Wei You	[[tr:3k_main_ceo_liu_yu_han_character_wei_you}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_xianyu_fu	3k_main_ceo_liu_yu_han_character_xianyu_fu	0	Xianyu Fu	[[tr:3k_main_ceo_liu_yu_han_character_xianyu_fu}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_xianyu_yin	3k_main_ceo_liu_yu_han_character_xianyu_yin	0	Xianyu Yin	[[tr:3k_main_ceo_liu_yu_han_character_xianyu_yin}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_han_character_yan_rou	3k_main_ceo_liu_yu_han_character_yan_rou	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_agui	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_dou_mao	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_fan_chou	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_guo_si	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_han_sui	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_kuitou	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_li_jue	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_ma_chao	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_ma_teng	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_qiang_duan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_qianman	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_song_jian	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_tufa_pigu	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_tuoba_jiefan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_tuoba_liwei	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_yang_qianwan	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_00_character_zhang_ji	empty_effects	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_agui	3k_main_ceo_liu_yu_tribal_character_agui	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_dou_mao	3k_main_ceo_liu_yu_tribal_character_dou_mao	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_fan_chou	3k_main_ceo_liu_yu_tribal_character_fan_chou	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_guo_si	3k_main_ceo_liu_yu_tribal_character_guo_si	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_han_sui	3k_main_ceo_liu_yu_tribal_character_han_sui	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_huchuquan	3k_main_ceo_liu_yu_tribal_character_huchuquan	0	Huchuquan	[[tr:3k_main_ceo_liu_yu_tribal_character_huchuquan}}	ui/ancillaries/armours/3k_puzzle_ancillary_high_skies.png	
3k_main_ceo_liu_yu_tribal_character_kuitou	3k_main_ceo_liu_yu_tribal_character_kuitou	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_li_jue	3k_main_ceo_liu_yu_tribal_character_li_jue	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_liu_bao	3k_main_ceo_liu_yu_tribal_character_liu_bao	0	Liu Bao	[[tr:3k_main_ceo_liu_yu_tribal_character_liu_bao}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_ma_chao	3k_main_ceo_liu_yu_tribal_character_ma_chao	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_ma_teng	3k_main_ceo_liu_yu_tribal_character_ma_teng	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_qiang_duan	3k_main_ceo_liu_yu_tribal_character_qiang_duan	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_qianman	3k_main_ceo_liu_yu_tribal_character_qianman	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_qubei	3k_main_ceo_liu_yu_tribal_character_qubei	0	Qubei	[[tr:3k_main_ceo_liu_yu_tribal_character_qubei}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	0	Nanlou	[[tr:3k_main_ceo_liu_yu_tribal_character_recruit_nanlou}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_recruit_qiulijiu	3k_main_ceo_liu_yu_tribal_character_recruit_qiulijiu	0	Qiulijiu	[[tr:3k_main_ceo_liu_yu_tribal_character_recruit_qiulijiu}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_recruit_supuyuan	3k_main_ceo_liu_yu_tribal_character_recruit_supuyuan	0	Supuyuan	[[tr:3k_main_ceo_liu_yu_tribal_character_recruit_supuyuan}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_recruit_tadun	3k_main_ceo_liu_yu_tribal_character_recruit_tadun	0	Tadun	[[tr:3k_main_ceo_liu_yu_tribal_character_recruit_tadun}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_recruit_wuyan	3k_main_ceo_liu_yu_tribal_character_recruit_wuyan	0	Wuyan	[[tr:3k_main_ceo_liu_yu_tribal_character_recruit_wuyan}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_song_jian	3k_main_ceo_liu_yu_tribal_character_song_jian	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_tufa_pigu	3k_main_ceo_liu_yu_tribal_character_tufa_pigu	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_yang_qianwan	3k_main_ceo_liu_yu_tribal_character_yang_qianwan	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_yufuluo	3k_main_ceo_liu_yu_tribal_character_yufuluo	0	Yufuluo	[[tr:3k_main_ceo_liu_yu_tribal_character_yufuluo}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_character_zhang_ji	3k_main_ceo_liu_yu_tribal_character_zhang_ji	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_canluan	3k_main_ceo_liu_yu_tribal_region_canluan	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_daijun_horse	3k_main_ceo_liu_yu_tribal_region_daijun_horse	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	0	Guangyuan	[[tr:3k_main_ceo_liu_yu_tribal_region_guangyuan_iron}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_guzang	3k_main_ceo_liu_yu_tribal_region_guzang	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_hanchang	3k_main_ceo_liu_yu_tribal_region_hanchang	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_hyunto_resource	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_jincheng	3k_main_ceo_liu_yu_tribal_region_jincheng	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_liaoxi_capital	3k_main_ceo_liu_yu_tribal_region_liaoxi_capital	0	Liaoxi	[[tr:3k_main_ceo_liu_yu_tribal_region_liaoxi_capital}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_liaoxi_tool	3k_main_ceo_liu_yu_tribal_region_liaoxi_tool	0	Liaoxi	[[tr:3k_main_ceo_liu_yu_tribal_region_liaoxi_tool}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_lingzhou	3k_main_ceo_liu_yu_tribal_region_lingzhou	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_nanzheng	3k_main_ceo_liu_yu_tribal_region_nanzheng	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_sanshui	3k_main_ceo_liu_yu_tribal_region_sanshui	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_shanggui	3k_main_ceo_liu_yu_tribal_region_shanggui	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_sheyan	3k_main_ceo_liu_yu_tribal_region_sheyan	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_shuofang_captial	3k_main_ceo_liu_yu_tribal_region_shuofang_captial	0	Shoufang	[[tr:3k_main_ceo_liu_yu_tribal_region_shuofang_captial}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer	3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer	0	Shoufang	[[tr:3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_shuofang_horses	3k_main_ceo_liu_yu_tribal_region_shuofang_horses	0	Shoufang	[[tr:3k_main_ceo_liu_yu_tribal_region_shuofang_horses}}	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_tianshui	3k_main_ceo_liu_yu_tribal_region_tianshui	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	0	placeholder	placeholder	UI/ancillaries/path_to_unity/liu_bei_faction_feature_custom_ceo_icon_city_2.png	
