key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_main_ceo_node_trait_personality_intimidating_01	3k_main_ceo_node_trait_personality_intimidating_01	0	Intimidating	A menacing individual, who stirs up awe and fear in all those in their presence.	UI/Campaign UI/traits/icon_feared_fire.png	3k_main_opinion_topic_set_intimidation_intimidating
3k_main_ceo_node_trait_personality_kind_01	3k_main_ceo_node_trait_personality_kind_01	0	Kind	A bit of fragrance always clings to the hand that gives roses.	UI/Campaign UI/traits/icon_selfless_earth.png	3k_main_opinion_topic_set_goodness_kind
3k_main_ceo_node_trait_personality_loyal_01	3k_main_ceo_node_trait_personality_loyal_01	0	Loyal	Like an unbreakable blade of grass in a tempest, this one’s loyalty has been proven in the most turbulent circumstances.	UI/Campaign UI/traits/icon_loyal_metal.png	3k_main_opinion_topic_set_loyalty_loyal
3k_main_ceo_node_trait_personality_modest_01	3k_main_ceo_node_trait_personality_modest_01	0	Modest	Deliberately unassuming in their words, actions, and manner.	UI/Campaign UI/traits/icon_humble_earth.png	3k_main_opinion_topic_set_honour_modest
3k_main_ceo_node_trait_personality_pacifist_01	3k_main_ceo_node_trait_personality_pacifist_01	0	Pacifist	The supreme art of war is to subdue an enemy without fighting.	UI/Campaign UI/traits/icon_friendly_water.png	3k_main_opinion_topic_set_diplomatic_pacifist
3k_main_ceo_node_trait_personality_patient_01	3k_main_ceo_node_trait_personality_patient_01	0	Patient	One who endeavours to move a mountain begins by carrying away the smallest stones.	UI/Campaign UI/traits/icon_calm_metal.png	3k_main_opinion_topic_set_patience_patient
3k_main_ceo_node_trait_personality_perceptive_01	3k_main_ceo_node_trait_personality_perceptive_01	0	Perceptive	With near-superhuman observation skills, this individual is highly attuned to reading both situations and people.	UI/Campaign UI/traits/icon_wise_water.png	3k_main_opinion_topic_set_perception_perceptive
3k_main_ceo_node_trait_personality_quiet_01	3k_main_ceo_node_trait_personality_quiet_01	0	Quiet	A conversation with this one is often a one-way affair. Frequently goes unnoticed in a room full of people.	UI/Campaign UI/traits/icon_anti-social_water.png	3k_main_opinion_topic_set_discretion_quiet
3k_main_ceo_node_trait_personality_reckless_01	3k_main_ceo_node_trait_personality_reckless_01	0	Reckless	Would be the first to volunteer to extract a tooth from a tiger’s mouth.	UI/Campaign UI/traits/icon_brave_wood.png	3k_main_opinion_topic_set_intensity_reckless
3k_main_ceo_node_trait_personality_resourceful_01	3k_main_ceo_node_trait_personality_resourceful_01	0	Resourceful	Willing to bend instead of break.	UI/Campaign UI/traits/icon_intelligent_water.png	3k_main_opinion_topic_set_virtue_resourceful
3k_main_ceo_node_trait_personality_scholarly_01	3k_main_ceo_node_trait_personality_scholarly_01	0	Scholarly	For this individual, to study and learn is to attain treasures that cannot be lost or stolen.	UI/Campaign UI/traits/icon_creative_metal.png	3k_main_opinion_topic_set_intelligence_scholarly
3k_main_ceo_node_trait_personality_sincere_01	3k_main_ceo_node_trait_personality_sincere_01	0	Sincere	For every good reason to lie, this one will always find a better one to be honest.	UI/Campaign UI/traits/icon_honest_earth.png	3k_main_opinion_topic_set_trust_sincere
3k_main_ceo_node_trait_personality_solitary_01	3k_main_ceo_node_trait_personality_solitary_01	0	Solitary	Totally at peace with themselves, they prefer their own company.	UI/Campaign UI/traits/icon_anti-social_metal.png	3k_main_opinion_topic_set_discretion_solitary
3k_main_ceo_node_trait_personality_stubborn_01	3k_main_ceo_node_trait_personality_stubborn_01	0	Stubborn	Whether or not they choose the correct path, little can detract them from it.	UI/Campaign UI/traits/icon_anti-social_wood.png	3k_main_opinion_topic_set_determination_stubborn
3k_main_ceo_node_trait_personality_superstitious_01	3k_main_ceo_node_trait_personality_superstitious_01	0	Superstitious	This one carries around a three-legged toad. Yes, really.	UI/Campaign UI/traits/icon_spiritual_wood.png	3k_main_opinion_topic_set_folly_superstitious
3k_main_ceo_node_trait_personality_suspicious_01	3k_main_ceo_node_trait_personality_suspicious_01	0	Suspicious	"The absence of evidence is not evidence of absence!"	UI/Campaign UI/traits/icon_anti-social_water.png	3k_main_opinion_topic_set_folly_suspicious
3k_main_ceo_node_trait_personality_trusting_01	3k_main_ceo_node_trait_personality_trusting_01	0	Trusting	This one sees the good in people, even when there is none.	UI/Campaign UI/traits/icon_social_metal.png	3k_main_opinion_topic_set_trust_trusting
3k_main_ceo_node_trait_personality_unobservant_01	3k_main_ceo_node_trait_personality_unobservant_01	0	Unobservant	This one may have eyes, but more often than not, they cannot see.	UI/Campaign UI/traits/icon_foolish_wood.png	3k_main_opinion_topic_set_folly_unobservant
3k_main_ceo_node_trait_personality_vain_01	3k_main_ceo_node_trait_personality_vain_01	0	Vain	The fly on the water buffalo’s back thinks itself better than the water buffalo himself.	UI/Campaign UI/traits/icon_bright_fire.png	3k_main_opinion_topic_set_vice_vain
3k_main_ceo_node_trait_personality_vengeful_01	3k_main_ceo_node_trait_personality_vengeful_01	0	Vengeful	Whenever wronged, this one emphatically repays their perceived injustices in kind, no matter how small.	UI/Campaign UI/traits/icon_feared_fire.png	3k_main_opinion_topic_set_intimidation_vengeful
3k_main_ceo_node_trait_physical_agile_01	3k_main_ceo_node_trait_physical_agile_01	0	Agile	A combination of speed, strength, and flexibility grants this individual the physical aptitude of an acrobat.	UI/Campaign UI/traits/icon_cowardly_good.png	3k_main_opinion_topic_set_ability_agile
3k_main_ceo_node_trait_physical_beautiful_01	3k_main_ceo_node_trait_physical_beautiful_01	0	Beautiful	Turning heads wherever they go, the heavens have gifted this one with stunning looks.	UI/Campaign UI/traits/icon_beautiful_good.png	3k_main_opinion_topic_set_attractive_beautiful
3k_main_ceo_node_trait_physical_blind_01	3k_main_ceo_node_trait_physical_blind_01	0	Blind	Their life’s path has led them to lose their eyesight, but they bear it without misery.	UI/Campaign UI/traits/icon_battle_wound_bad.png	3k_main_opinion_topic_set_debilitation_blind
3k_main_ceo_node_trait_physical_clumsy_01	3k_main_ceo_node_trait_physical_clumsy_01	0	Clumsy	Even when carrying out the most mundane tasks, they are like a bull in a china shop!	UI/Campaign UI/traits/icon_clumsy_bad.png	3k_main_opinion_topic_set_weakness_clumsy
3k_main_ceo_node_trait_physical_coordinated_01	3k_main_ceo_node_trait_physical_coordinated_01	0	Co-ordinated	This person has an uncanny control of their limbs!	UI/Campaign UI/traits/icon_dexterous_good.png	3k_main_opinion_topic_set_ability_coordinated
3k_main_ceo_node_trait_physical_decrepit_01	3k_main_ceo_node_trait_physical_decrepit_01	0	Decrepit	The years have not been kind to this individual, they are visibly the worse for wear.	UI/Campaign UI/traits/icon_weak_bad.png	3k_main_opinion_topic_set_debilitation_decrepit
3k_main_ceo_node_trait_physical_drunk_01	3k_main_ceo_node_trait_physical_drunk_01	0	Drunk	"He who drinks, dies. He who doesn't drink, dies as well."	UI/Campaign UI/traits/icon_drunk_bad.png	3k_main_opinion_topic_set_vice_drunk
3k_main_ceo_node_trait_physical_eunuch_01	3k_main_ceo_node_trait_physical_eunuch_01	0	Eunuch	Men without their manhood may still have a purpose.	UI/Campaign UI/traits/icon_weak_bad.png	3k_main_opinion_topic_set_debilitation_eunuch
3k_main_ceo_node_trait_physical_fat_01	3k_main_ceo_node_trait_physical_fat_01	0	Fat	Who ate all the rice?	UI/Campaign UI/traits/icon_clumsy_bad.png	3k_main_opinion_topic_set_vice_fat
3k_main_ceo_node_trait_physical_fertile_01	3k_main_ceo_node_trait_physical_fertile_01	0	Fertile	A most virile individual, this one’s bloodline is most definitely assured.	UI/Campaign UI/traits/icon_healthy_good.png	3k_main_opinion_topic_set_strength_fertile
3k_main_ceo_node_trait_physical_graceful_01	3k_main_ceo_node_trait_physical_graceful_01	0	Graceful	Moves with the balletic grace of a butterfly.	UI/Campaign UI/traits/icon_dexterous_good.png	3k_main_opinion_topic_set_ability_graceful
3k_main_ceo_node_trait_physical_handsome_01	3k_main_ceo_node_trait_physical_handsome_01	0	Handsome	When one possesses aesthetic features so agreeable to the eye, shortcomings in personality or wealth matter little.	UI/Campaign UI/traits/icon_beautiful_good.png	3k_main_opinion_topic_set_attractive_handsome
3k_main_ceo_node_trait_physical_healthy_01	3k_main_ceo_node_trait_physical_healthy_01	0	Healthy	A notable specimen of robust health and physical well-being.	UI/Campaign UI/traits/icon_healthy_good.png	3k_main_opinion_topic_set_strength_healthy
3k_main_ceo_node_trait_physical_heartbroken_01	3k_main_ceo_node_trait_physical_heartbroken_01	0	Heartbroken	"Yes, hearts can break, but I think it would be better if we died when they did…"	UI/Campaign UI/traits/icon_heartbroken_bad.png	3k_main_opinion_topic_set_weakness_heartbroken
3k_main_ceo_node_trait_physical_ill_01	3k_main_ceo_node_trait_physical_ill_01	-1	Physically Ill	Stay away… this one’s contagious.	UI/Campaign UI/traits/icon_sickly_bad.png	3k_main_opinion_topic_set_sickness_physically_ill
3k_main_ceo_node_trait_physical_infertile_01	3k_main_ceo_node_trait_physical_infertile_01	0	Infertile	This one has perhaps been kicked in the groin one too many times.	UI/Campaign UI/traits/icon_healthy_bad.png	3k_main_opinion_topic_set_weakness_infertile
3k_main_ceo_node_trait_physical_lovestruck_01	3k_main_ceo_node_trait_physical_lovestruck_01	0	Lovestruck	Having recently become enamoured with another, this person is distant, distracted, and constantly daydreaming.	UI/Campaign UI/traits/icon_love_good.png	
3k_main_ceo_node_trait_physical_lumbering_01	3k_main_ceo_node_trait_physical_lumbering_01	0	Lumbering	This one moves with the grace of an inebriated panda.	UI/Campaign UI/traits/icon_clumsy_bad.png	3k_main_opinion_topic_set_weakness_lumbering
3k_main_ceo_node_trait_physical_mad_01	3k_main_ceo_node_trait_physical_mad_01	0	Mad	The lanterns are lit, but no-one’s home.	UI/Campaign UI/traits/icon_mad_bad.png	3k_main_opinion_topic_set_folly_mad
3k_main_ceo_node_trait_physical_maimed_arm_01	3k_main_ceo_node_trait_physical_maimed_arm_01	0	Maimed	"Quick, take my good hand!"	UI/Campaign UI/traits/icon_battle_wound_bad.png	3k_main_opinion_topic_set_debilitation_maimed
3k_main_ceo_node_trait_physical_maimed_leg_01	3k_main_ceo_node_trait_physical_maimed_leg_01	0	Lame	"I used to be a warrior like you…"	UI/Campaign UI/traits/icon_battle_wound_bad.png	3k_main_opinion_topic_set_debilitation_lame_serious
3k_main_ceo_node_trait_physical_one-eyed_01	3k_main_ceo_node_trait_physical_one-eyed_01	0	One-eyed	It’s hard to tell whether this character is winking or blinking…	UI/Campaign UI/traits/icon_battle_wound_bad.png	3k_main_opinion_topic_set_debilitation_one_eyed
3k_main_ceo_node_trait_physical_poxxed_01	3k_main_ceo_node_trait_physical_poxxed_01	0	Poxed	Covered in boils and pustules, heaven has cursed this individual to the life of a leper.	UI/Campaign UI/traits/icon_scarred_bad.png	3k_main_opinion_topic_set_sickness_poxed
3k_main_ceo_node_trait_physical_scarred_01	3k_main_ceo_node_trait_physical_scarred_01	0	Scarred	These skin disfigurements are the remnants of a brutal and painful past.	UI/Campaign UI/traits/icon_scarred_bad.png	3k_main_opinion_topic_set_scarred
3k_main_ceo_node_trait_physical_shu_tiger_general_01	3k_main_ceo_node_trait_physical_shu_tiger_general_01	0	Tiger General	One of the 'Five Tiger Generals of Shu', the most meritorious war leaders in the kingdom.	UI/Campaign UI/traits/icon_tiger_tally_good.png	
3k_main_ceo_node_trait_physical_sickly_01	3k_main_ceo_node_trait_physical_sickly_01	-1	Sickly	The miracles of Hua Tuo himself could not heal this one of their constant afflictions.	UI/Campaign UI/traits/icon_sickly_bad.png	3k_main_opinion_topic_set_sickness_sickly
3k_main_ceo_node_trait_physical_strong_01	3k_main_ceo_node_trait_physical_strong_01	0	Strong	This one is as strong as an ox.	UI/Campaign UI/traits/icon_strong_good.png	3k_main_opinion_topic_set_strength_strong
3k_main_ceo_node_trait_physical_sui_knight_01	3k_main_ceo_node_trait_physical_sui_knight_01	0	Sui Knight	One of the formidable 'Knights of Han Sui', this warrior is not to be trifled with!	UI/Campaign UI/traits/icon_tiger_tally_good.png	
3k_main_ceo_node_trait_physical_tough_01	3k_main_ceo_node_trait_physical_tough_01	0	Tough	Tough times never last, but tough people generally do.	UI/Campaign UI/traits/icon_strong_good.png	3k_main_opinion_topic_set_strength_tough
3k_main_ceo_node_trait_physical_weak_01	3k_main_ceo_node_trait_physical_weak_01	0	Weak	A gust of wind would blow this one right over. They are unsuited to any vocation that requires heavy lifting.	UI/Campaign UI/traits/icon_weak_bad.png	3k_main_opinion_topic_set_weakness_weak
3k_main_ceo_node_trait_physical_wei_elite_general_01	3k_main_ceo_node_trait_physical_wei_elite_general_01	0	Elite General	One of the 'Five Elite Generals of Wei', the cream of all military commanders.	UI/Campaign UI/traits/icon_tiger_tally_good.png	
3k_ytr_ceo_node_learning_student_non_yt_01	3k_ytr_ceo_node_learning_student_non_yt_01	0	Follower	This one sympathises with the Yellow Turban cause and does their best to adhere to its ideals.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_02	3k_ytr_ceo_node_learning_student_non_yt_02	0	Pupil	This person has begun studying the Tao to educate themselves properly in the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_03	3k_ytr_ceo_node_learning_student_non_yt_03	0	Student	This one has sought out a teacher to instruct them in the Tao and to help them reach enlightenment.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_04	3k_ytr_ceo_node_learning_student_non_yt_04	0	Academic	This person has completed the preliminaries of the Tao and has moved onto more difficult interpretations.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_05	3k_ytr_ceo_node_learning_student_non_yt_05	0	Attendant	This one has become an attendant to aid a Taoist teacher and improve their own understanding of the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_06	3k_ytr_ceo_node_learning_student_non_yt_06	0	Enlightened Student	Realising that the Tao is all, this one has forsaken all else to give their life to following and preaching the Way.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_07	3k_ytr_ceo_node_learning_student_non_yt_07	0	Student Master	Inspired by a great teacher, this person has decided to follow their path and become one themselves.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_learning_student_non_yt_08	3k_ytr_ceo_node_learning_student_non_yt_08	0	Xian	Ultimate wisdom is accepting that, as your knowledge grows, deeper mysteries will open up before you.	UI/Campaign UI/traits/icon_leader_of_people_good.png	
3k_ytr_ceo_node_trait_personality_benevolent	3k_ytr_ceo_node_trait_personality_benevolent	0	Gracious	This person performs acts of compassion far beyond what is expected of mere etiquette, proving that their heart and deeds are genuine.	UI/Campaign UI/traits/icon_selfless_earth.png	3k_main_opinion_topic_set_charisma_gracious
3k_ytr_ceo_node_trait_personality_gentle_hearted	3k_ytr_ceo_node_trait_personality_gentle_hearted	0	Kind-hearted	Respect earned from kindness has deep roots, whereas that forced from fear lives on shifting sands.	UI/Campaign UI/traits/icon_selfless_wood.png	3k_main_opinion_topic_set_goodness_kind_hearted
3k_ytr_ceo_node_trait_personality_heaven_bright	3k_ytr_ceo_node_trait_personality_heaven_bright	0	Bright	This person can find a use for things others would discard without thinking, so nothing is wasted.	UI/Campaign UI/traits/icon_bright_water.png	3k_main_opinion_topic_set_intelligence_bright
3k_ytr_ceo_node_trait_personality_heaven_creative	3k_ytr_ceo_node_trait_personality_heaven_creative	0	Creative	When a problem confounds other more practically-minded people, this one applies imagination and innovation to find the answer.	UI/Campaign UI/traits/icon_creative_metal.png	3k_main_opinion_topic_set_charisma_creative
3k_ytr_ceo_node_trait_personality_heaven_honest	3k_ytr_ceo_node_trait_personality_heaven_honest	0	Honest	This one believes that to be rich and powerful at the expense of their soul is a fool’s deal, and unworthy of consideration.	UI/Campaign UI/traits/icon_honest_wood.png	3k_main_opinion_topic_set_trust_honest
3k_ytr_ceo_node_trait_personality_heaven_selfless	3k_ytr_ceo_node_trait_personality_heaven_selfless	0	Selfless	By putting others before themselves, this one achieves peace and humility, acting as an example to us all.	UI/Campaign UI/traits/icon_selfless_wood.png	3k_main_opinion_topic_set_goodness_selfless
3k_ytr_ceo_node_trait_personality_heaven_tolerant	3k_ytr_ceo_node_trait_personality_heaven_tolerant	0	Tolerant	This one affects ignorance to small misdemeanours, as a little dipping into the pot every now and then keeps the peace.	UI/Campaign UI/traits/icon_tolerant_earth.png	3k_main_opinion_topic_set_patience_tolerant
3k_ytr_ceo_node_trait_personality_heaven_tranquil	3k_ytr_ceo_node_trait_personality_heaven_tranquil	0	Tranquil	This one is as calm as a still lake; their thoughts possess a mindful clarity and they perform their tasks all the better for it.	UI/Campaign UI/traits/icon_calm_good.png	3k_main_opinion_topic_set_patience_tranquil
3k_ytr_ceo_node_trait_personality_heaven_wise	3k_ytr_ceo_node_trait_personality_heaven_wise	0	Wise	When others are lost, it is this one’s advice they seek out first.	UI/Campaign UI/traits/icon_wise_water.png	3k_main_opinion_topic_set_intelligence_wise
3k_ytr_ceo_node_trait_personality_land_alert	3k_ytr_ceo_node_trait_personality_land_alert	0	Vigilant	This one uncannily evades blows as if they are forewarned of each one.	UI/Campaign UI/traits/icon_stalwart_metal.png	3k_main_opinion_topic_set_perception_vigilant
3k_ytr_ceo_node_trait_personality_land_aspiring	3k_ytr_ceo_node_trait_personality_land_aspiring	0	Committed	Like an arrow, this one is ever-moving towards one goal, sweeping up many others in their wake.	UI/Campaign UI/traits/icon_honourable_earth.png	3k_main_opinion_topic_set_determination_committed
