key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc04_ceo_factional_great_library_cunning_refined_01	3k_dlc04_ceo_factional_great_library_cunning_refined_01	0	Classic of Poetry	"With volume vast, the waters flow, but still within their channel run."\n\n{{tr:3k_dlc04_great_library_cunning_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_cunning_02.png	
3k_dlc04_ceo_factional_great_library_cunning_unique_00	3k_dlc04_ceo_factional_great_library_cunning_unique_01	0	Book of Rites	{{tr:3k_dlc04_great_library_cunning_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_cunning_04.png	
3k_dlc04_ceo_factional_great_library_cunning_unique_01	3k_dlc04_ceo_factional_great_library_cunning_unique_01	0	Book of Rites	"When sitting by a person of rank, if he began to yawn and stretch himself, to turn round his tablet, to play with the head of his sword, to move his shoes about, or to ask about the time of day, one might ask leave to retire."\n\n{{tr:3k_dlc04_great_library_cunning_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_cunning_04.png	
3k_dlc04_ceo_factional_great_library_expertise_common_00	3k_dlc04_ceo_factional_great_library_expertise_common_01	0	Huangdi Neijing	{{tr:3k_dlc04_great_library_authority_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_01.png	
3k_dlc04_ceo_factional_great_library_expertise_common_01	3k_dlc04_ceo_factional_great_library_expertise_common_01	0	Huangdi Neijing	"One should use all five examinations and combine their results, then one will be able to decide upon the share of life and death."\n\n{{tr:3k_dlc04_great_library_authority_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_01.png	
3k_dlc04_ceo_factional_great_library_expertise_exceptional_00	3k_dlc04_ceo_factional_great_library_expertise_exceptional_01	0	Discourses on Salt & Iron	{{tr:3k_dlc04_great_library_expertise_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_03.png	
3k_dlc04_ceo_factional_great_library_expertise_exceptional_01	3k_dlc04_ceo_factional_great_library_expertise_exceptional_01	0	Discourses on Salt & Iron	"Our ancestors spurned avarice and honoured righteousness; they venerated integrity and cared not for wealth."\n\n{{tr:3k_dlc04_great_library_expertise_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_03.png	
3k_dlc04_ceo_factional_great_library_expertise_refined_00	3k_dlc04_ceo_factional_great_library_expertise_refined_01	0	Nan Jing	{{tr:3k_dlc04_great_library_expertise_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_02.png	
3k_dlc04_ceo_factional_great_library_expertise_refined_01	3k_dlc04_ceo_factional_great_library_expertise_refined_01	0	Nan Jing	While the Huangdi Neijing may be authoritative, this book aims to clarify some of the vaguer areas.\n\n{{tr:3k_dlc04_great_library_expertise_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_02.png	
3k_dlc04_ceo_factional_great_library_expertise_unique_00	3k_dlc04_ceo_factional_great_library_expertise_unique_01	0	Chu Ci	{{tr:3k_dlc04_great_library_expertise_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_04.png	
3k_dlc04_ceo_factional_great_library_expertise_unique_01	3k_dlc04_ceo_factional_great_library_expertise_unique_01	0	Chu Ci	"Long, long had been my road and far, far was the journey; I would go up and down to seek my heart's desire."\n\n{{tr:3k_dlc04_great_library_expertise_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_expertise_04.png	
3k_dlc04_ceo_factional_great_library_instinct_common_00	3k_dlc04_ceo_factional_great_library_instinct_common_01	0	Wei Liaozi	{{tr:3k_dlc04_great_library_instinct_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_01.png	
3k_dlc04_ceo_factional_great_library_instinct_common_01	3k_dlc04_ceo_factional_great_library_instinct_common_01	0	Wei Liaozi	"If the land is vast and properly used, then the realm is wealthy; if the population is large and properly controlled, then the realm is well-governed."\n\n{{tr:3k_dlc04_great_library_instinct_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_01.png	
3k_dlc04_ceo_factional_great_library_instinct_exceptional_00	3k_dlc04_ceo_factional_great_library_instinct_exceptional_01	0	The Six Secret Teachings	{{tr:3k_dlc04_great_library_instinct_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_03.png	
3k_dlc04_ceo_factional_great_library_instinct_exceptional_01	3k_dlc04_ceo_factional_great_library_instinct_exceptional_01	0	The Six Secret Teachings	"If you can attain complete victory without fighting, without the great army suffering any losses, you will have penetrated even the realm of ghosts and spirits."\n\n{{tr:3k_dlc04_great_library_instinct_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_03.png	
3k_dlc04_ceo_factional_great_library_instinct_refined_00	3k_dlc04_ceo_factional_great_library_instinct_refined_01	0	The Three Strategies of Huang Shigong	{{tr:3k_dlc04_great_library_instinct_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_02.png	
3k_dlc04_ceo_factional_great_library_instinct_refined_01	3k_dlc04_ceo_factional_great_library_instinct_refined_01	0	The Three Strategies of Huang Shigong	"If the general's plans are confidential, treacherous minds are prevented; if the troops are unified, morale is consolidated; if attacks are swift, their preparation will not be in time."\n\n{{tr:3k_dlc04_great_library_instinct_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_02.png	
3k_dlc04_ceo_factional_great_library_instinct_unique_00	3k_dlc04_ceo_factional_great_library_instinct_unique_01	0	The Art of War	{{tr:3k_dlc04_great_library_instinct_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_04.png	
3k_dlc04_ceo_factional_great_library_instinct_unique_01	3k_dlc04_ceo_factional_great_library_instinct_unique_01	0	The Art of War	"If in training soldiers' commands are habitually enforced, the army will be well-disciplined; if not, its discipline will be bad."\n\n{{tr:3k_dlc04_great_library_instinct_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_instinct_04.png	
3k_dlc04_ceo_factional_great_library_resolve_common_00	3k_dlc04_ceo_factional_great_library_resolve_common_01	0	Zuo Zhuan	{{tr:3k_dlc04_great_library_resolve_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_01.png	
3k_dlc04_ceo_factional_great_library_resolve_common_01	3k_dlc04_ceo_factional_great_library_resolve_common_01	0	Zuo Zhuan	"Xu Chen, having cloaked his horses in tiger skins, led the attack by striking directly at the troops of Chen and Cai."\n\n{{tr:3k_dlc04_great_library_resolve_common_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_01.png	
3k_dlc04_ceo_factional_great_library_resolve_exceptional_00	3k_dlc04_ceo_factional_great_library_resolve_exceptional_01	0	Classic of Mountains & Seas	{{tr:3k_dlc04_great_library_resolve_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_03.png	
3k_dlc04_ceo_factional_great_library_resolve_exceptional_01	3k_dlc04_ceo_factional_great_library_resolve_exceptional_01	0	Classic of Mountains & Seas	"There is a beast dwelling here, whose form resembles a horse but with a white body, black tail, a single horn and tiger's teeth and claws!"\n\n{{tr:3k_dlc04_great_library_resolve_exceptional_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_03.png	
3k_dlc04_ceo_factional_great_library_resolve_refined_00	3k_dlc04_ceo_factional_great_library_resolve_refined_01	0	Lüshi Chunqiu	{{tr:3k_dlc04_great_library_resolve_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_02.png	
3k_dlc04_ceo_factional_great_library_resolve_refined_01	3k_dlc04_ceo_factional_great_library_resolve_refined_01	0	Lüshi Chunqiu	An almanac of miscellaneous information, especially pertaining to agriculture.\n\n{{tr:3k_dlc04_great_library_resolve_refined_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_02.png	
3k_dlc04_ceo_factional_great_library_resolve_unique_00	3k_dlc04_ceo_factional_great_library_resolve_unique_01	0	Mencius	{{tr:3k_dlc04_great_library_resolve_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_04.png	
3k_dlc04_ceo_factional_great_library_resolve_unique_01	3k_dlc04_ceo_factional_great_library_resolve_unique_01	0	Mencius	"Men, for the most part, err and are afterwards able to reform."\n\n{{tr:3k_dlc04_great_library_resolve_unique_unlock}}	great_library/3k_dlc04_ancillary_factional_great_library_resolve_04.png	
