key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc07_ancillary_weapon_emperor_xian_weapon_unique	3k_dlc07_ancillary_weapon_emperor_xian_weapon_unique	0	Imperial Gold Inlaid Blade	A blade that is a beauty to behold. Inlaid with gold and embellished with shark skin, this blade is fit for an emperor.	weapons/3k_dlc07_ancillary_imperial_gold_inlayed_blade.png	
3k_dlc07_ancillary_weapon_fear_and_discipline	3k_dlc07_ancillary_weapon_fear_and_discipline	0	Fear & Discipline	If the men are disciplined they will not falter, if they are fearful they will obey without question.	weapons/3k_dlc07_ancillary_weapon_fear_and_discipline.png	
3k_dlc07_ancillary_weapon_the_rule	3k_dlc07_ancillary_weapon_the_rule	0	The Rule	It was always the Art of War that guided Zhang He, and it was he who guided me.	weapons/3k_dlc07_ancillary_weapon_the_rule.png	
3k_ironic_ancillary_weapon_hua_xiong_glaive_unique	3k_ironic_ancillary_weapon_hua_xiong_glaive_unique	0	placeholder	placeholder	weapons/3k_ironic_ancillary_weapon_hua_xiong_glaive_unique.png	
3k_ironic_ancillary_weapon_ma_dai_spear_unique	3k_ironic_ancillary_weapon_ma_dai_spear_unique	0	placeholder	placeholder	weapons/3k_ironic_ancillary_weapon_ma_dai_spear_unique.png	
3k_ironic_ancillary_weapon_pang_de_spear_unique	3k_ironic_ancillary_weapon_pang_de_spear_unique	0	placeholder	placeholder	weapons/3k_ironic_ancillary_weapon_pang_de_spear_unique.png	
3k_ironic_ancillary_weapon_two_handed_axe_unique	3k_ironic_ancillary_weapon_two_handed_axe_unique	0	placeholder	placeholder	weapons/3k_ironic_ancillary_weapon_two_handed_axe_unique.png	
3k_ironic_ancillary_weapon_two_handed_trident_unique	3k_ironic_ancillary_weapon_two_handed_trident_unique	0	placeholder	placeholder	weapons/3k_ironic_ancillary_weapon_two_handed_trident_unique.png	
3k_main_ancillary_axes_of_the_bandit_queen	3k_main_ancillary_weapon_axes_of_the_bandit_queen	0	The Red Sisters	"These axes will be an extension of my strength and will."	weapons/3k_main_ancillary_axes_of_the_bandit_queen.png	
3k_main_ancillary_battle_axe_unique	3k_main_ancillary_weapon_cleaver_of_mountains_unique	0	Cleaver of Mountains	Only the stoutest hearts dare oppose its wielder.	weapons/3k_main_ancillary_cleaver_of_mountains_unique.png	
3k_main_ancillary_blade_of_xiang_yu	3k_main_ancillary_weapon_blade_of_xiang_yu	0	Blade of Xiang Yu	"Slices through jade, like so much logging."	weapons/3k_main_ancillary_blade_of_xiang_yu.png	
3k_main_ancillary_ceremonial_sword_exceptional	3k_main_ancillary_weapon_ceremonial_sword_exceptional	0	Heavenly Sword	So perfect is its vaulting that this blade must have fallen from heaven.	weapons/3k_main_ancillary_ceremonial_sword_exceptional.png	
3k_main_ancillary_ceremonial_sword_refined	3k_main_ancillary_weapon_ceremonial_sword_refined	0	Noble's Sword	Your word is its command.	weapons/3k_main_ancillary_ceremonial_sword_refined.png	
3k_main_ancillary_ceremonial_sword_unique	3k_main_ancillary_weapon_ceremonial_sword_unique	0	Celestial Sword	Forged from the cosmos by the heavenly.	weapons/3k_main_ancillary_ceremonial_sword_unique.png	
3k_main_ancillary_double_edged_sword_common	3k_main_ancillary_weapon_double_edged_sword_common	0	Jian	The 'Gentleman of Weapons' requires skill and training to wield effectively.	weapons/3k_main_ancillary_double_edged_sword_common.png	
3k_main_ancillary_double_edged_sword_exceptional	3k_main_ancillary_weapon_double_edged_sword_exceptional	0	Warblade	Containing all knowledge of war within its steel, its smith must surely be revered.	weapons/3k_main_ancillary_double_edged_sword_exceptional.png	
3k_main_ancillary_double_edged_sword_refined	3k_main_ancillary_weapon_double_edged_sword_refined	0	Military Jian	A great sword for a great warrior.	weapons/3k_main_ancillary_double_edged_sword_refined.png	
3k_main_ancillary_double_edged_sword_unique	3k_main_ancillary_weapon_double_edged_sword_unique	0	Sovereign of Blades	The very best swordsmiths laboured day and night to make a blade fit for the emperor.	weapons/3k_main_ancillary_double_edged_sword_unique.png	
3k_main_ancillary_dual_axes_exceptional	3k_main_ancillary_weapon_dual_axes_exceptional	0	Dual War Axes	"If you see him coming, run as fast as you can!"	weapons/3k_main_ancillary_dual_axes_exceptional.png	
3k_main_ancillary_dual_short_ji_exceptional	3k_main_ancillary_weapon_dual_short_ji_exceptional	0	Twin Martial Ji	The 'Chicken-claw Sickle' is a deadly adversary, make no mistake.	weapons/3k_main_ancillary_dual_short_ji_exceptional.png	
3k_main_ancillary_dual_swords_common	3k_main_ancillary_weapon_dual_swords_common	0	Dual Jian	"Let me introduce you to two of my closest friends…"	weapons/3k_main_ancillary_dual_swords_common.png	
3k_main_ancillary_dual_swords_exceptional	3k_main_ancillary_weapon_dual_swords_exceptional	0	Kindred Jian	Kindred spirits stay together forever.	weapons/3k_main_ancillary_dual_swords_exceptional.png	
3k_main_ancillary_dual_swords_refined	3k_main_ancillary_weapon_dual_swords_refined	0	Matched Jian	A mother knows her sons.	weapons/3k_main_ancillary_dual_swords_refined.png	
3k_main_ancillary_dual_swords_unique	3k_main_ancillary_weapon_dual_swords_unique	0	Sworn Brothers	Nothing without each other, but together they are untouchable.	weapons/3k_main_ancillary_dual_swords_unique.png	
3k_main_ancillary_ganjiang	3k_main_ancillary_weapon_ganjiang	0	Gan Jiang	Mo Ye instilled her husband's skill and constancy into this exceptional blade.	weapons/3k_main_ancillary_ganjiang.png	
3k_main_ancillary_giant_mace_unique	3k_main_ancillary_weapon_giant_mace_unique	0	Giantbane	Devastating when it lands, ineffective if it misses.	weapons/3k_main_ancillary_giant_mace_unique.png	
3k_main_ancillary_green_dragon_crescent_blade	3k_main_ancillary_weapon_green_dragon_crescent_blade	0	Green Dragon Crescent Blade	Visited by a green dragon whilst forging this lethal glaive, its maker believes the creature itself was incorporated into the steel.	weapons/3k_main_ancillary_green_dragon_cresent_blade.png	
3k_main_ancillary_halberd_common	3k_main_ancillary_weapon_halberd_common	0	Ji	A common weapon in the army, the ji is spear, axe and dagger combined.	weapons/3k_main_ancillary_halberd_common.png	
3k_main_ancillary_halberd_exceptional	3k_main_ancillary_weapon_halberd_exceptional	0	Ji of the Imperial Guard	The emperor's guards are the best, so they must wield weapons of the same standard.	weapons/3k_main_ancillary_halberd_exceptional.png	
3k_main_ancillary_halberd_refined	3k_main_ancillary_weapon_halberd_refined	0	Military Ji	Superior materials and craftsmanship for a weapon built for war.	weapons/3k_main_ancillary_halberd_refined.png	
3k_main_ancillary_halberd_unique	3k_main_ancillary_weapon_halberd_unique	0	Ji of Heavenly Mandate	The Mandate of Heaven must be protected.	weapons/3k_main_ancillary_halberd_unique.png	
3k_main_ancillary_hook_sickle_sabre_common	3k_main_ancillary_weapon_hook_sickle_sabre_common	0	Glaive	The inventor of this 'sword on a stick' either had an extremely graphic imagination or none at all!	weapons/3k_main_ancillary_hook_sickle_sabre_common.png	
3k_main_ancillary_hook_sickle_sabre_exceptional	3k_main_ancillary_weapon_hook_sickle_sabre_exceptional	0	War Glaive	"Can't think of too many other uses, if I'm honest…"	weapons/3k_main_ancillary_hook_sickle_sabre_exceptional.png	
3k_main_ancillary_hook_sickle_sabre_refined	3k_main_ancillary_weapon_hook_sicle_sabre_refined	0	Great Glaive	Three things are required to wield this glaive effectively: two hands, a sturdy grip, and a strong stomach.	weapons/3k_main_ancillary_hook_sickle_sabre_refined.png	
3k_main_ancillary_ma_su	3k_main_ancillary_weapon_ma_su	0	Dread Bringer	Not even Gongsun Zan's white horses are as precious to him.	weapons/3k_main_ancillary_ma_su.png	
3k_main_ancillary_moye	3k_main_ancillary_weapon_moye	0	Mo Ye	Named for its creator's wife, who poured great love and skill into its making.	weapons/3k_main_ancillary_moye.png	
3k_main_ancillary_one_handed_axe_common	3k_main_ancillary_weapon_one_handed_axe_common	0	Axe	"Trees, heads... what's the difference?"	weapons/3k_main_ancillary_one_handed_axe_common.png	
3k_main_ancillary_one_handed_axe_exceptional	3k_main_ancillary_weapon_one_handed_axe_exceptional	0	War Axe	Well forged and balanced, only a few can resist it at full swing.	weapons/3k_main_ancillary_one_handed_axe_exceptional.png	
3k_main_ancillary_one_handed_axe_refined	3k_main_ancillary_weapon_one_handed_axe_refined	0	Military Axe	Refined to a higher degree to withstand war's rigour and tumult.	weapons/3k_main_ancillary_one_handed_axe_refined.png	
3k_main_ancillary_serpent_spear	3k_main_ancillary_weapon_serpent_spear	0	Serpent Spear	Coils of the serpent unwind.	weapons/3k_main_ancillary_serpent_spear.png	
3k_main_ancillary_short_ji_exceptional	3k_main_ancillary_weapon_short_ji_exceptional	0	Martial Ji	Smaller than its brother, but no less deadly.	weapons/3k_main_ancillary_short_ji_exceptional.png	
3k_main_ancillary_shuang_gu_jian	3k_main_ancillary_weapon_shuang_gu_jian	0	Shuang Gu Jian	Made especially for Liu Bei at the beginning of his quest, these two swords travel everywhere with him.	weapons/3k_main_ancillary_shuang_gu_jian.png	
3k_main_ancillary_single_edged_sword_common	3k_main_ancillary_weapon_single_edged_sword_common	0	Ceremonial Sword	More for duty than for combat.	weapons/3k_main_ancillary_ceremonial_sword_common.png	
3k_main_ancillary_the_blue_blade	3k_main_ancillary_weapon_the_blue_blade	0	The Blue Blade	No armour can resist this sword without equal.	weapons/3k_main_ancillary_the_blue_blade.png	
3k_main_ancillary_trident_halberd	3k_main_ancillary_weapon_trident_halberd	0	Sky Piercer	Lü Bu and his favoured weapon fight as if they were one.	weapons/3k_main_ancillary_trident_halberd.png	
3k_main_ancillary_trust_of_god	3k_main_ancillary_weapon_trust_of_god	0	Trust of God	One of the finest swords ever created, this is Cao Cao's personal weapon of choice.	weapons/3k_main_ancillary_trust_of_god.png	
3k_main_ancillary_two_handed_axe_common	3k_main_ancillary_weapon_two_handed_axe_common	0	Great Axe	If it takes two hands just to pick it up, you can imagine what it does to skulls.	weapons/3k_main_ancillary_two_handed_axe_common.png	
3k_main_ancillary_two_handed_axe_exceptional	3k_main_ancillary_weapon_two_handed_axe_exceptional	0	Battle Axe	"Believe me, you don't want to be on the receiving end."	weapons/3k_main_ancillary_two_handed_axe_exceptional.png	
3k_main_ancillary_two_handed_axe_refined	3k_main_ancillary_weapon_two_handed_axe_refined	0	Military Great Axe	To wield this mighty blade you need two hands, and the strength of the ox.	weapons/3k_main_ancillary_two_handed_axe_refined.png	
3k_main_ancillary_two_handed_spear_common	3k_main_ancillary_weapon_two_handed_spear_common	0	Spear	"No! Pointy end in the air."	weapons/3k_main_ancillary_two_handed_spear_common.png	
3k_main_ancillary_two_handed_spear_exceptional	3k_main_ancillary_weapon_two_handed_spear_exceptional	0	Heirloom Spear	"This weapon has seen regimes rise and fall. Not sure it's still fit for purpose, if I'm honest."	weapons/3k_main_ancillary_two_handed_spear_exceptional.png	
3k_main_ancillary_two_handed_spear_refined	3k_main_ancillary_weapon_two_handed_spear_refined	0	Family Spear	"Your grandfather used this against the bandits."	weapons/3k_main_ancillary_two_handed_spear_refined.png	
3k_main_ancillary_two_handed_spear_unique	3k_main_ancillary_weapon_two_handed_spear_unique	0	Ancestral Pledge	A magnificent weapon, this spear truly embodies the integrity of its bearer.	weapons/3k_main_ancillary_two_handed_spear_unique.png	
3k_main_ancillary_weapon_ancient_silver_sword	3k_main_ancillary_weapon_ancient_silver_sword	0	Ancient Silver Sword	Forged by the ancients with knowledge long since lost.	weapons/3k_main_ancillary_ancient_silver_sword.png	
3k_main_ancillary_weapon_sword_and_shield_common	3k_main_ancillary_weapon_sword_and_shield_common	0	Jian	The 'Gentleman of Weapons' requires skill and training to wield effectively.	weapons/3k_main_ancillary_sword_and_shield_common.png	
3k_main_ancillary_weapon_sword_and_shield_unique	3k_main_ancillary_weapon_sword_and_shield_unique	0	placeholder	placeholder	weapons/3k_main_ancillary_sword_and_shield_common.png	
3k_main_ancillary_weapon_two_handed_axe_unique	3k_main_ancillary_weapon_two_handed_axe_unique	0	Eater of Courage	So named as even the bravest have turned tail at the sight of it.	weapons/3k_main_ancillary_two_handed_axe_unique.png	
3k_main_ancillary_weapon_zhanmadao_unique	3k_main_ancillary_weapon_zhanmadao_unique	0	placeholder	placeholder	weapons/3k_dlc05_ancillary_weapon_sword_zhanmadao.png	
3k_main_threshold_ancillary_weapon_sword_and_shield_exceptional	3k_main_threshold_ancillary_weapon_sword_and_shield_exceptional	0	placeholder	placeholder	weapons/3k_main_ancillary_sword_and_shield_common.png	
3k_main_threshold_ancillary_weapon_sword_and_shield_refined	3k_main_threshold_ancillary_weapon_sword_and_shield_refined	0	placeholder	placeholder	weapons/3k_main_ancillary_sword_and_shield_common.png	
3k_mtu_ancillary_hidden_flow	3k_mtu_ancillary_weapon_hidden_flow	0	placeholder	placeholder	weapons/3k_mtu_ancillary_hidden_flow.png	
3k_mtu_ancillary_line_breaker	3k_mtu_ancillary_weapon_line_breaker	0	placeholder	placeholder	weapons/3k_mtu_ancillary_line_breaker.png	
3k_mtu_ancillary_phoenix_beak	3k_mtu_ancillary_weapon_phoenix_beak	0	placeholder	placeholder	weapons/3k_mtu_ancillary_phoenix_beak.png	
3k_mtu_ancillary_weapon_comet_spear	3k_mtu_ancillary_weapon_comet_spear	0	placeholder	placeholder	weapons/3k_mtu_ancillary_two_handed_spear_comet.png	
3k_mtu_ancillary_weapon_dachui	3k_mtu_ancillary_weapon_dachui	0	placeholder	placeholder	weapons/3k_mtu_ancillary_dachui.png	
3k_mtu_ancillary_weapon_diplomat	3k_mtu_ancillary_weapon_diplomat	0	placeholder	placeholder	weapons/3k_mtu_ancillary_blade_diplomat.png	
3k_mtu_ancillary_weapon_invincible	3k_mtu_ancillary_weapon_invincible	0	Invincible	By my one swing spear, your sprit reaches at heaven's door. Good bye.	weapons/3k_mtu_ancillary_two_handed_spear_invincible.png	
3k_mtu_ancillary_weapon_juque	3k_mtu_ancillary_weapon_juque	0	placeholder	placeholder	weapons/3k_mtu_ancillary_blade_juque.png	
3k_mtu_ancillary_weapon_point_piercer	3k_mtu_ancillary_weapon_point_piercer	0	placeholder	placeholder	weapons/3k_mtu_ancillary_two_handed_spear_point_piercer.png	
3k_mtu_ancillary_weapon_sharp_light	3k_mtu_ancillary_weapon_sharp_light	0	placeholder	placeholder	weapons/3k_mtu_ancillary_two_handed_sharp_light.png	
3k_mtu_ancillary_weapon_shengxie	3k_mtu_ancillary_weapon_shengxie	0	placeholder	placeholder	weapons/3k_mtu_ancillary_blade_sheng_xie.png	
3k_mtu_ancillary_weapon_young_dragon	3k_mtu_ancillary_weapon_young_dragon	0	placeholder	placeholder	weapons/3k_mtu_ancillary_two_handed_spear_young_dragon.png	
3k_ytr_ancillary_weapon_2h_ball_mace_common	3k_ytr_ancillary_weapon_dual_maces_common	0	Hammer Spear	Devastating when it lands, ineffective if it misses.	weapons/3k_ytr_ancillary_weapon_2h_ball_mace_common.png	
3k_ytr_ancillary_weapon_2h_ball_mace_exceptional	3k_ytr_ancillary_weapon_dual_maces_exceptional	0	Pole Mace	Imagine the force that can be generated by swinging a mace attached to a long pole.	weapons/3k_ytr_ancillary_weapon_2h_ball_mace_exceptional.png	
3k_ytr_ancillary_weapon_2h_ball_mace_refined	3k_ytr_ancillary_weapon_dual_maces_refined	0	Two-handed Mace	If you miss, you'll probably lose your footing; strike, and they are dead.	weapons/3k_ytr_ancillary_weapon_2h_ball_mace_refined.png	
3k_ytr_ancillary_weapon_2h_ball_mace_unique	3k_ytr_ancillary_weapon_dual_maces_unique	0	Headcrusher	"Death by the Headcrusher! Headcrusher!"	weapons/3k_ytr_ancillary_weapon_2h_ball_mace_unique.png	
3k_ytr_ancillary_weapon_dual_maces_common	3k_ytr_ancillary_weapon_staff_common	0	Chuí	To swing just one of these is a challenge, to carry both is a heroic feat.	weapons/3k_ytr_ancillary_weapon_dual_maces_common.png	
3k_ytr_ancillary_weapon_dual_maces_exceptional	3k_ytr_ancillary_weapon_staff_exceptional	0	Identical Chuí	Even their maker cannot tell them apart.	weapons/3k_ytr_ancillary_weapon_dual_maces_exceptional.png	
3k_ytr_ancillary_weapon_dual_maces_refined	3k_ytr_ancillary_weapon_staff_refined	0	Matched Chuí	These twin maces are evenly matched.	weapons/3k_ytr_ancillary_weapon_dual_maces_refined.png	
3k_ytr_ancillary_weapon_dual_maces_unique	3k_ytr_ancillary_weapon_staff_unique	0	Heavenly Bodies	Wrought from meteoric iron, these maces are as unstoppable as they are rare.	weapons/3k_ytr_ancillary_weapon_dual_maces_unique.png	
3k_ytr_ancillary_weapon_staff_common	3k_ytr_ancillary_weapon_2h_ball_mace_common	0	Gun	Even a traveller's walking staff can be a deadly weapon in the right hands.	weapons/3k_ytr_ancillary_weapon_staff_common.png	
3k_ytr_ancillary_weapon_staff_exceptional	3k_ytr_ancillary_weapon_2h_ball_mace_exceptional	0	Reinforced Gun	The wax-wood of this staff has been reinforced with metal, making a deadly weapon.	weapons/3k_ytr_ancillary_weapon_staff_exceptional.png	
3k_ytr_ancillary_weapon_staff_refined	3k_ytr_ancillary_weapon_2h_ball_mace_refined	0	Balanced Gun	Tapering towards the end, this staff is perfectly balanced for combat.	weapons/3k_ytr_ancillary_weapon_staff_refined.png	
3k_ytr_ancillary_weapon_staff_unique	3k_ytr_ancillary_weapon_2h_ball_mace_unique	0	Gun of Purity	Only a warrior untainted by corruption may wield a staff of such perfection.	weapons/3k_ytr_ancillary_weapon_staff_unique.png	
ep_dyn_ancillary_weapon_axes_of_the_bandit_queen	ep_dyn_ancillary_weapon_axes_of_the_bandit_queen	0	The Red Sisters	"These axes will be an extension of my strength and will."	weapons/3k_main_ancillary_axes_of_the_bandit_queen.png	
ep_dyn_ancillary_weapon_blade_of_xiang_yu	ep_dyn_ancillary_weapon_blade_of_xiang_yu	0	Blade of Xiang Yu	"Slices through jade, like so much logging."	weapons/3k_main_ancillary_blade_of_xiang_yu.png	
ep_dyn_ancillary_weapon_bow_huang_zhong	ep_dyn_ancillary_weapon_bow_huang_zhong	0	Heirloom Bow of Huang	Although a veteran of many battles, like its master Huang Zhong's bow retains much vigour and vitality.	weapons/3k_main_ancillary_bow_huang_zhong.png	
ep_dyn_ancillary_weapon_bow_taishi_ci	ep_dyn_ancillary_weapon_bow_taishi_ci	0	Breath & Wind	"His breath became the wind, his voice the thunder."	weapons/3k_main_ancillary_bow_taishi_ci.png	
ep_dyn_ancillary_weapon_ceremonial_sword_unique	ep_dyn_ancillary_weapon_ceremonial_sword_unique	0	Celestial Sword	Forged from the cosmos by the heavenly.	weapons/3k_main_ancillary_ceremonial_sword_unique.png	
ep_dyn_ancillary_weapon_cleaver_of_mountains_unique	ep_dyn_ancillary_weapon_cleaver_of_mountains_unique	0	Cleaver of Mountains	Only the stoutest hearts dare oppose its wielder.	weapons/3k_main_ancillary_cleaver_of_mountains_unique.png	
ep_dyn_ancillary_weapon_composite_bow_unique	ep_dyn_ancillary_weapon_composite_bow_unique	0	The Black Dragon	This bow is said to be enchanted, after an enormous dragon appeared before its maker.	weapons/3k_main_ancillary_composite_bow_unique.png	
ep_dyn_ancillary_weapon_double_edged_sword_unique	ep_dyn_ancillary_weapon_double_edged_sword_unique	0	Sovereign of Blades	The very best swordsmiths laboured day and night to make a blade fit for the emperor.	weapons/3k_main_ancillary_double_edged_sword_unique.png	
ep_dyn_ancillary_weapon_dual_axes_exceptional	ep_dyn_ancillary_weapon_dual_axes_exceptional	0	Dual War Axes	"If you see him coming, run as fast as you can!"	weapons/3k_main_ancillary_dual_axes_exceptional.png	
ep_dyn_ancillary_weapon_dual_short_ji_exceptional	ep_dyn_ancillary_weapon_dual_short_ji_exceptional	0	Twin Martial Ji	The 'Chicken-claw Sickle' is a deadly adversary, make no mistake.	weapons/3k_main_ancillary_dual_short_ji_exceptional.png	
ep_dyn_ancillary_weapon_giant_mace_unique	ep_dyn_ancillary_weapon_giant_mace_unique	0	Giantbane	Devastating when it lands, ineffective if it misses.	weapons/3k_main_ancillary_giant_mace_unique.png	
ep_dyn_ancillary_weapon_green_dragon_crescent_blade	ep_dyn_ancillary_weapon_green_dragon_crescent_blade	0	Green Dragon Crescent Blade	Visited by a green dragon whilst forging this lethal glaive, its maker believes the creature itself was incorporated into the steel.	weapons/3k_main_ancillary_green_dragon_cresent_blade.png	
ep_dyn_ancillary_weapon_ma_su	ep_dyn_ancillary_weapon_ma_su	0	Dread Bringer	Not even Gongsun Zan's white horses are as precious to him.	weapons/3k_main_ancillary_ma_su.png	
ep_dyn_ancillary_weapon_serpent_spear	ep_dyn_ancillary_weapon_serpent_spear	0	Serpent Spear	Coils of the serpent unwind.	weapons/3k_main_ancillary_serpent_spear.png	
ep_dyn_ancillary_weapon_short_ji_exceptional	ep_dyn_ancillary_weapon_short_ji_exceptional	0	Martial Ji	Smaller than its brother, but no less deadly.	weapons/3k_main_ancillary_short_ji_exceptional.png	
ep_dyn_ancillary_weapon_shuang_gu_jian	ep_dyn_ancillary_weapon_shuang_gu_jian	0	Shuang Gu Jian	Made especially for Liu Bei at the beginning of his quest, these two swords travel everywhere with him.	weapons/3k_main_ancillary_shuang_gu_jian.png	
ep_dyn_ancillary_weapon_the_blue_blade	ep_dyn_ancillary_weapon_the_blue_blade	0	The Blue Blade	No armour can resist this sword without equal.	weapons/3k_main_ancillary_the_blue_blade.png	
ep_dyn_ancillary_weapon_trident_halberd	ep_dyn_ancillary_weapon_trident_halberd	0	Sky Piercer	Lü Bu and his favoured weapon fight as if they were one.	weapons/3k_main_ancillary_trident_halberd.png	
ep_dyn_ancillary_weapon_trust_of_god	ep_dyn_ancillary_weapon_trust_of_god	0	Trust of God	One of the finest swords ever created, this is Cao Cao's personal weapon of choice.	weapons/3k_main_ancillary_trust_of_god.png	
ep_dyn_ancillary_weapon_two_handed_spear_unique	ep_dyn_ancillary_weapon_two_handed_spear_unique	0	Ancestral Pledge	A magnificent weapon, this spear truly embodies the integrity of its bearer.	weapons/3k_main_ancillary_two_handed_spear_unique.png	
ironic_ancillary_weapon_ling_tong_twin_jis_unique	ironic_ancillary_weapon_ling_tong_twin_jis_unique	0	placeholder	placeholder	ui/ancillaries/weapons/3k_puzzle_ancillary_swiftness.png	
ironic_ancillary_weapon_pan_zhang_axe_unique	ironic_ancillary_weapon_pan_zhang_axe_unique	0	placeholder	placeholder	ui/ancillaries/weapons/3k_puzzle_ancillary_axe_of_the_war_god.png	
ironic_ancillary_weapon_xu_sheng_dual_jian_unique	ironic_ancillary_weapon_xu_sheng_dual_jian_unique	0	placeholder	placeholder	ui/ancillaries/weapons/dw_chengyingjian.png	
ironic_ancillary_weapon_zhou_tai_ji_unique	ironic_ancillary_weapon_zhou_tai_ji_unique	0	placeholder	placeholder	ui/ancillaries/weapons/lianji.png	
3k_main_ancillary_hook_sword_exceptional	3k_main_ancillary_weapon_hook_sword_exceptional	0	Tiger Hooks	A matched pair of hook swords: the blade catches, the crescent guards, the tip bites. Whoever stands before them is pulled off balance before they know the fight has started.	weapons/ironic_ancillary_hook_sword_exceptional.png	
3k_main_ancillary_hook_sword_unique	3k_main_ancillary_weapon_hook_sword_unique	0	Lion of Yangping Hooks	Forged for Yue Jin, the Lion of Yangping, in blued steel and silver key-fret. Small of stature, fierce beyond measure - with these hooks linked he reaches further than any spear.	weapons/ironic_ancillary_hook_sword_unique.png	
