key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc06_ceo_character_nanman_skills_role_model_1	3k_dlc06_ceo_character_nanman_skills_role_model_1	0	Role Model	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_role_model_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_wood_role_model.png	
3k_dlc06_ceo_character_nanman_skills_shaman_rites_0	empty_effects	0	Shaman Rites	{{tr:dlc06_nanman_skills_shaman_rites_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_shaman_rites.png	
3k_dlc06_ceo_character_nanman_skills_shaman_rites_1	3k_dlc06_ceo_character_nanman_skills_shaman_rites_1	0	Shaman Rites	{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_shaman_rites_objective}}\n\n{{tr:dlc06_nanman_skills_shaman_rites_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_shaman_rites.png	
3k_dlc06_ceo_character_nanman_skills_shaman_rites_2	3k_dlc06_ceo_character_nanman_skills_shaman_rites_2	0	Shaman Rites	{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_shaman_rites_objective}}\n\n{{tr:dlc06_nanman_skills_shaman_rites_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_shaman_rites.png	
3k_dlc06_ceo_character_nanman_skills_shaman_rites_3	3k_dlc06_ceo_character_nanman_skills_shaman_rites_3	0	Shaman Rites	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_shaman_rites_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_shaman_rites.png	
3k_dlc06_ceo_character_nanman_skills_stalker_0	empty_effects	0	Stalker	{{tr:dlc06_nanman_skills_stalker_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_stalker.png	
3k_dlc06_ceo_character_nanman_skills_stalker_1	3k_dlc06_ceo_character_nanman_skills_stalker_1	0	Stalker	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_stalker_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_water_stalker.png	
3k_dlc06_ceo_character_nanman_skills_tireless_soul_0	empty_effects	0	Tireless Soul	{{tr:dlc06_nanman_skills_tireless_soul_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_earth_tireless_soul.png	
3k_dlc06_ceo_character_nanman_skills_tireless_soul_1	3k_dlc06_ceo_character_nanman_skills_tireless_soul_1	0	Tireless Soul	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_tireless_soul_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_earth_tireless_soul.png	
3k_dlc06_ceo_character_nanman_skills_tribal_hero_0	empty_effects	0	Tribal Hero	{{tr:dlc06_nanman_skills_tribal_hero_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png	
3k_dlc06_ceo_character_nanman_skills_tribal_hero_1	3k_dlc06_ceo_character_nanman_skills_tribal_hero_1	0	Tribal Hero	{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_tribal_hero_objective}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png	
3k_dlc06_ceo_character_nanman_skills_tribal_hero_2	3k_dlc06_ceo_character_nanman_skills_tribal_hero_2	0	Tribal Hero	{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_tribal_hero_objective}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png	
3k_dlc06_ceo_character_nanman_skills_tribal_hero_3	3k_dlc06_ceo_character_nanman_skills_tribal_hero_3	0	Tribal Hero	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png	
3k_dlc06_ceo_character_nanman_skills_warmonger_0	empty_effects	0	Warmonger	{{tr:dlc06_nanman_skills_warmonger_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_fire_warmonger.png	
3k_dlc06_ceo_character_nanman_skills_warmonger_1	3k_dlc06_ceo_character_nanman_skills_warmonger_1	0	Warmonger	{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_warmonger_flavour}}	UI/Campaign UI/Skills/3k_dlc06_skill_fire_warmonger.png	
3k_dlc06_ceo_factional_nanman_fealty_major_king_duosi_01	3k_dlc06_ceo_factional_nanman_fealty_major_king_duosi_01	0	The Sage's Fealty	If one does not know the way through these passes they will surely suffer misfortune.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_duosi_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo_01	3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo_01	0	Fealty of the Man	The tribes of the Man were always upfront and loyal to a fault.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_meng_huo_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_king_mulu_01	3k_dlc06_ceo_factional_nanman_fealty_major_king_mulu_01	0	Loyalty of the Beasts	Once one understands beasts, they can control them.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_mulu_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke_01	3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke_01	0	Lord of the Five Valleys	All that you see before you... this is the land of the five valleys.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_shamoke_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu_01	3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu_01	0	The Rattan Army	Never having been pierced, the rattan's armour can weather even the harshest of blows.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_wutugu_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01	3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01	0	Fealty of the Fire People	These are the flames not so easily doused.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_lady_zhurong_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng_01	3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng_01	0	Fealty of Yang Feng	A keen mind is more deadly than any blade.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yang_feng_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_ahuinan_01	3k_dlc06_ceo_factional_nanman_fealty_minor_ahuinan_01	0	Fealty of Ahuinan	Skill at arms is a valuable trait for any tribal chief.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_ahuinan_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01	3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01	0	Fealty of Dongtuna	A generous nature and a fierce martial prowess make for an excellent warrior.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_dongtuna_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_jiangyang_01	3k_dlc06_ceo_factional_nanman_fealty_minor_jiangyang_01	0	Fealty of Jiangyang	The land provides, maybe here more than anywhere else.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jiangyang_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_jianning_01	3k_dlc06_ceo_factional_nanman_fealty_minor_jianning_01	0	Fealty of Jianning	A stunning site to behold; proud and resplendent.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jianning_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_jiaozhi_01	3k_dlc06_ceo_factional_nanman_fealty_minor_jiaozhi_01	0	Fealty of Jiaozhi	To stack a stone, no matter how small, is its own defiant act of might.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jiaozhi_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie_01	3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie_01	0	Fealty of Jinhuansanjie	To fight despite hardship, and maintain a benevolent soul – this is true strength.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jinhuansanjie_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang_01	3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang_01	0	Fealty of Mangyachang	The charge of the Ox is beyond the power of any warrior.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_mangyachang_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an_01	3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an_01	0	Fealty of Tu An	A disordered mind is a ruinous thing; martial order is essential.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_tu_an_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01	3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01	0	Fealty of Xi Ni	When every path and bush are known to you, the land itself becomes your spear and shield.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_xi_ni_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang_01	3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang_01	0	Fealty of Yongchang	Let they who find their footing on this violent earth inherit it.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yongchang_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan_01	3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan_01	0	Fealty of Yunnan	May true leadership still the once-placid lakes of this patient land.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yunnan_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_fealty_minor_zangke_01	3k_dlc06_ceo_factional_nanman_fealty_minor_zangke_01	0	Fealty of Zangke	Treat the land with love and respect and it will return such kindnesses to you tenfold.	UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_zangke_faction_icon_gold.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon_01	0	Ritual of the Dragon	The dragon brings wealth, success and prosperity.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_dragon.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle_01	0	Ritual of the Eagle	From the glint of an eagle's eye it sees all the lands arrayed below it.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_eagle.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant_01	0	Ritual of the Elephant	Be like the elephant, who remembers all and learns from their past.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_elephant.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish_01	0	Ritual of the Fish	The water flows, and the fish flows with it, its destination never in doubt.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_fish.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat_01	0	Ritual of the Goat	The goat never loses balance, and is sure-footed on even the greatest precipice.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_goat.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey_01	0	Ritual of the Monkey	If it is intelligence you seek, you should observe the monkey, the most cunning of all creatures.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_monkey.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox_01	0	Ritual of the Ox	The ox toils hard in the field, and shows the value of dedication.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_ox.png	
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01	0	Ritual of the Tiger	Be invisible, like the tiger, who stalks its prey with practiced ease.	UI/skins/default/3k_dlc06_rituals_ritual_of_the_tiger.png	
