key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_zan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_zan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_sui	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_sui	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_rong	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_rong	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_bei	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_bei	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_biao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_biao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_lu_kang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_lu_kang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ma_teng	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ma_teng	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_sun_jian	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_sun_jian	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_tao_qian	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_tao_qian	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ying_shao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ying_shao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xiongnu_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xiongnu_tribes	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	0	placeholder	placeholder	UI/Campaign UI/traits/icon_wise_good.png	
