key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc05_ancillary_title_general_of_heavenly_vision_locked_00	empty_effects	0	General of Unfailing Aim	Win 10 battles with generals that have 6 archers units in their retinues	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_front_01	3k_main_ancillary_title_general_of_the_front	0	General of the Front	Win a battle where over 35 units participated (not counting generals)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_front_locked_00	empty_effects	0	General of the Front	Win a battle where over 35 units participated (not counting generals)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_guards_01	3k_main_ancillary_title_general_of_the_guards	0	General of the Guards	Win 10 battles with generals that has six infantry melee units in their retinue.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_guards_locked_00	empty_effects	0	General of the Guards	Win 10 battles with generals that has six infantry melee units in their retinue.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_left_01	3k_main_ancillary_title_general_of_the_left	0	General of the Left	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_left_locked_00	empty_effects	0	General of the Left	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_right_01	3k_main_ancillary_title_general_of_the_right	0	General of the Right	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_right_locked_00	empty_effects	0	General of the Right	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_of_the_standard_01	3k_main_ancillary_title_general_of_the_standard	0	General of the Standard	Win 10 decisive or heroic battles	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_of_the_standard_locked_00	empty_effects	0	General of the Standard	Win 10 decisive or heroic battles	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_who_brings_tranquillity_to_the_north_01	3k_main_ancillary_title_general_who_gives_tranquillity_to_the_north	0	General Who Gives Tranquillity to the North	Conquer 5 regions north of the Yellow River	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_general_who_brings_tranquillity_to_the_north_locked_00	empty_effects	0	General Who Gives Tranquillity to the North	Conquer 5 regions north of the Yellow River	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_general_who_calms_the_waves_01	3k_main_ancillary_title_general_who_calms_the_waves	0	General Who Calms the Waves	Win a battle where 60% or more of your army consists of ranged units (minimum 10 units in your army)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_general_who_calms_the_waves_locked_00	empty_effects	0	General Who Calms the Waves	Win a battle where 60% or more of your army consists of ranged units (minimum 10 units in your army)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_general_who_pacifies_the_south_01	3k_main_ancillary_title_general_who_pacifies_the_south	0	General Who Pacifies the South	Conquer 5 regions south of the Yangtze River	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_general_who_pacifies_the_south_locked_00	empty_effects	0	General Who Pacifies the South	Conquer 5 regions south of the Yangtze River	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_general_who_smashes_the_caitiffs_01	3k_main_ancillary_title_general_who_smashes_the_caitiffs	0	General Who Smashes the Caitiffs	Win 10 battles against factions belonging to the Bandit subculture	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_who_smashes_the_caitiffs_locked_00	empty_effects	0	General Who Smashes the Caitiffs	Win 10 battles against factions belonging to the Bandit subculture	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_who_stands_his_ground_01	3k_main_ancillary_title_general_who_stands_his_ground	0	General Who Stands His Ground	Win a defensive settlement battle	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_who_stands_his_ground_locked_00	empty_effects	0	General Who Stands His Ground	Win a defensive settlement battle	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_protectors_of_the_army.png	
3k_dlc05_ancillary_title_general_who_supports_the_han_01	3k_main_ancillary_title_general_who_supports_the_han	0	General Who Supports the Han	Win 10 battles against factions that belong to the Yellow Turban subculture.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_who_supports_the_han_locked_00	empty_effects	0	General Who Supports the Han	Win 10 battles against factions that belong to the Yellow Turban subculture.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_general_whom_expands_the_centre_01	3k_main_ancillary_title_general_whom_expands_the_centre	0	General Whom Expands the Centre	Colonise 5 regions	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_general_whom_expands_the_centre_locked_00	empty_effects	0	General Whom Expands the Centre	Colonise 5 regions	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_generals_who_subdue_the_world.png	
3k_dlc05_ancillary_title_gold_coin_spotted_leopard_01	3k_main_ancillary_title_gold_spotted_leopard	0	Gold-covered Thief	Gain 15,000 gold from capturing, raiding or sacking cities	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_gold_coin_spotted_leopard_locked_00	empty_effects	0	Gold-covered Thief	Gain 15,000 gold from capturing, raiding or sacking cities	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_grand_design_to_pacify_the_han_01	3k_main_ancillary_title_pacifier_of_the_han	0	Pacifier of the Han	Capture 20 settlements from factions that belong to Han Chinese subculture.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_grand_design_to_pacify_the_han_locked_00	empty_effects	0	Pacifier of the Han	Capture 20 settlements from factions that belong to Han Chinese subculture.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_guardian_of_three_mountains_01	3k_main_ancillary_title_guardian_of_three_mountains	0	Protector of the Three Realms	Win a battle with 3 generals of the same type present	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_guardian_of_three_mountains_locked_00	empty_effects	0	Protector of the Three Realms	Win a battle with 3 generals of the same type present	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_iron_general_01	3k_main_ancillary_title_iron_general	0	Iron General	Win a decisive or heroic defensive battle.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_iron_general_locked_00	empty_effects	0	Iron General	Win a decisive or heroic defensive battle.	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_lord_of_thunder_01	3k_main_ancillary_title_lord_of_thunder	0	Lord of Thunder	Win a battle where the enemy has twice as many units as you (enemy must have more than 8 units)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_lord_of_thunder_locked_00	empty_effects	0	Lord of Thunder	Win a battle where the enemy has twice as many units as you (enemy must have more than 8 units)	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_master_of_the_hunt_00	empty_effects	0	Master of the Hunt	Win a battle where one of your characters present has as a rival that were among the defeated characters	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_master_of_the_hunt_01	3k_main_ancillary_title_master_of_the_hunt	0	Master of the Hunt	Win a battle where one of your characters present has as a rival that were among the defeated characters	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_lords_of_the_elements.png	
3k_dlc05_ancillary_title_master_of_writing_01	3k_main_ancillary_title_master_of_writing	0	Master of Writing	At the start of your turn have 10 non-aggression, military access or trade agreements	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_incorrupt_officials.png	
3k_dlc05_ancillary_title_master_of_writing_locked_00	empty_effects	0	Master of Writing	At the start of your turn have 10 non-aggression, military access or trade agreements	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_incorrupt_officials.png	
3k_dlc05_ancillary_title_orator_01	3k_dlc05_ceo_node_wealth_01	0	Orator	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_men_of_merit.png	
3k_dlc05_ancillary_title_ox_horn_general_01	3k_main_ancillary_title_ox_horn_general	0	Ox-horn General	Win 10 battles with generals who have 6 pikemen units in their retinues	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_ox_horn_general_locked_00	empty_effects	0	Ox-horn General	Win 10 battles with generals who have 6 pikemen units in their retinues	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_infamous_bandits.png	
3k_dlc05_ancillary_title_patrol_commander_01	3k_dlc05_ceo_node_wealth_01	0	Patrol Commander	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_men_of_merit.png	
3k_dlc05_ancillary_title_protector_of_righteousness_01	3k_main_ancillary_title_protector_of_righteousness	0	General of Heavenly Benevolence	Occupy 15 settlements with a character present who has the 'Honourable', 'Gracious' or 'Humble' trait	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_protector_of_righteousness_locked_00	empty_effects	0	General of Heavenly Benevolence	Occupy 15 settlements with a present character who has the 'Honourable', 'Gracious' or 'Humble' trait	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_gennerals_who_supports_the_state.png	
3k_dlc05_ancillary_title_senior_officer_01	3k_dlc05_ceo_node_wealth_02	0	Senior Officer	Granted at campaign start	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_men_of_merit.png	
3k_dlc05_ancillary_title_steward_of_the_changle_palace_01	3k_main_ancillary_title_steward_of_the_changle_palace	0	Steward of the Changle Palace	Have a projected income of 3000 or more at the start of your turn	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_incorrupt_officials.png	
3k_dlc05_ancillary_title_steward_of_the_changle_palace_locked_00	empty_effects	0	Steward of the Changle Palace	Have a projected income of 3000 or more at the start of your turn	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_incorrupt_officials.png	
3k_dlc05_ancillary_title_yellow_dragon_01	3k_main_ancillary_title_yellow_dragon	0	Yellow Dragon	Kill 5 Yellow Turban characters in duels	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_dragon_warriors.png	
3k_dlc05_ancillary_title_yellow_dragon_locked_00	empty_effects	0	Yellow Dragon	Kill 5 Yellow Turban characters in duels	UI/skins/default/3k_dlc05_ranks_and_titles_item_set_dragon_warriors.png	
