key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc06_ancillary_accessory_tribute_chest_diplomacy_simple	3k_dlc06_ancillary_accessory_tribute_chest_diplomacy_simple	0	Trader's Chest	A chest for a trader, with coin scales and coins from various regions.	chests/3k_dlc06_basic_tribute_chest.png	
3k_dlc06_ancillary_accessory_tribute_chest_personal_extraordinary	3k_dlc06_ancillary_accessory_tribute_chest_personal_extraordinary	0	Commander's Chest	A chest for a commander, with martial treatises as well as exquisite military materials.	chests/3k_dlc06_warlord_tribute_chest.png	
3k_dlc06_ancillary_accessory_tribute_chest_personal_simple	3k_dlc06_ancillary_accessory_tribute_chest_personal_simple	0	Lord's Chest	A chest for a lord, containing the finest of luxuries, fit for a court member of the highest standing.	chests/3k_dlc06_warlord_tribute_chest.png	
3k_dlc06_ancillary_accessory_tribute_chest_regional_extraordinary	3k_dlc06_ancillary_accessory_tribute_chest_regional_extraordinary	0	Industrialist's Chest	A chest for an industrialist, filled with materials to help boost labour productivity in a region.	chests/3k_dlc06_governor_tribute_chest.png	
3k_dlc06_ancillary_accessory_tribute_chest_regional_simple	3k_dlc06_ancillary_accessory_tribute_chest_regional_simple	0	Economist's Chest	A chest for an economist, containing tools and guidelines to incentivise a region to generate more profit.	chests/3k_dlc06_governor_tribute_chest.png	
3k_dlc06_ancillary_weapon_bow_king_shamoke_unique	3k_dlc06_ancillary_weapon_bow_king_shamoke_unique	0	Red Wind	Gifted from King Duosi in friendship	weapons/3k_main_ancillary_bow_taishi_ci.png	
3k_dlc07_ancillary_weapon_honour_manifested	3k_dlc07_ancillary_weapon_honour_manifested	0	Honour Manifested	For all of his life Cao Ren honoured his family and never once strayed. This weapon is the manifestation of that dedication.	weapons/3k_dlc07_ancillary_weapon_honour_manifested.png	
3k_dlc07_ancillary_weapon_sequencer	3k_dlc07_ancillary_weapon_sequencer	0	Sequencer	Day before night, life before death. None can escape fundamental nature.	weapons/3k_dlc07_ancillary_weapon_sequencer.png	
3k_ironic_ancillary_accessory_commander_lu	3k_ironic_ancillary_accessory_commander_lu	0	placeholder	placeholder	accessories/commander_lu.png	
3k_ironic_ancillary_accessory_daoist_manual	3k_ironic_ancillary_accessory_daoist_manual	0	placeholder	placeholder	accessories/3k_puzzle_ancillary_footnote_collection.png	
3k_ironic_ancillary_accessory_drunken_bottle	3k_ironic_ancillary_accessory_drunken_bottle	0	placeholder	placeholder	accessories/3k_puzzle_ancillary_bronze_pot.png	
3k_ironic_ancillary_accessory_scripture_of_rice_pecks	3k_ironic_ancillary_accessory_scripture_of_rice_pecks	0	placeholder	placeholder	accessories/3k_ironic_ancillary_accessory_scripture_of_rice_pecks.png	
3k_main_ancillary_art_of_war	3k_main_ancillary_accessory_art_of_war	0	Art of War	"When near, appear to be far away."	accessories/3k_main_ancillary_art_of_war.png	
3k_main_ancillary_blade_of_seven_gems	3k_main_ancillary_accessory_blade_of_seven_gems	0	Blade of Seven Gems	With which Cao Cao shall slay the tyrant.	weapons/3k_main_ancillary_blade_of_seven_gems.png	
3k_main_ancillary_book_of_ceremonies	3k_main_ancillary_accessory_book_of_ceremonies	0	Book of Ceremonies	Social etiquette and ritual are closely linked.	accessories/3k_main_ancillary_book_of_ceremonies.png	
3k_main_ancillary_book_of_changes	3k_main_ancillary_accessory_book_of_changes	0	Book of Changes	"Why does it happen? Because it happens - roll the bones."	accessories/3k_main_ancillary_book_of_changes.png	
3k_main_ancillary_book_of_concealing_method	3k_main_ancillary_accessory_book_of_concealing_method	0	Book of Concealing Method	"Ascend to the clouds astride the wind, sail up into the great void itself."	accessories/3k_main_ancillary_book_of_concealing_method.png	
3k_main_ancillary_book_of_documents	3k_main_ancillary_accessory_book_of_documents	0	Book of Documents	A useful collection of texts detailing how principles of Confucian thought may be applied to the physical world.	accessories/3k_main_ancillary_book_of_documents.png	
3k_main_ancillary_book_of_earth	3k_main_ancillary_accessory_book_of_earth	0	Book of Earth	The legend of the Three Sovereigns has much to teach of moral correctness and fortitude.	accessories/3k_main_ancillary_book_of_earth.png	
3k_main_ancillary_book_of_heaven	3k_main_ancillary_accessory_book_of_heaven	0	Book of Heaven	The path to supreme purity can be found here.	accessories/3k_main_ancillary_book_of_heaven.png	
3k_main_ancillary_book_of_mountains_and_seas	3k_main_ancillary_accessory_book_of_mountains_and_seas	0	Book of Mountains & Seas	Know where you've come from and the future seems clearer.	accessories/3k_main_ancillary_book_of_mountains_and_seas.png	
3k_main_ancillary_book_of_people	3k_main_ancillary_accessory_book_of_people	0	Book of People	China's most sacred treasure is its people.	accessories/3k_main_ancillary_book_of_people.png	
3k_main_ancillary_book_of_rites	3k_main_ancillary_accessory_book_of_rites	0	Book of Rites	The Confucian way, collected for ease of reference.	accessories/3k_main_ancillary_book_of_rites.png	
3k_main_ancillary_book_of_songs	3k_main_ancillary_accessory_book_of_songs	0	Book of Songs	A verse for every occasion.	accessories/3k_main_ancillary_book_of_songs.png	
3k_main_ancillary_celestial_sphere	3k_main_ancillary_accessory_celestial_sphere	0	Celestial Sphere	Study of the heavens reveals the science of their motion.	accessories/3k_main_ancillary_celestial_sphere.png	
3k_main_ancillary_ceremonial_stone_axe	3k_main_ancillary_accessory_ceremonial_stone_axe	0	Ceremonial Stone Axe	"Crush, yes. Cut, not quite so easily."	accessories/3k_main_ancillary_ceremonial_stone_axe.png	
3k_main_ancillary_classic_of_filial_piety	3k_main_ancillary_accessory_classic_of_filial_piety	0	Classic of Filial Piety	Honour your parents, for their struggle has eased your path.	accessories/3k_main_ancillary_classic_of_filial_piety.png	
3k_main_ancillary_clay_axe	3k_main_ancillary_accessory_clay_axe	0	Clay Axe	Earth and trees trump man-made walls.	accessories/3k_main_ancillary_clay_axe.png	
3k_main_ancillary_clay_cup	3k_main_ancillary_accessory_clay_cup	0	Clay Cup	Offer tea and you offer respect.	accessories/3k_main_ancillary_clay_cup.png	
3k_main_ancillary_clay_dog	3k_main_ancillary_accessory_clay_dog	0	Clay Dog	Care of animals enriches the soul, bringing peace.	accessories/3k_main_ancillary_clay_dog.png	
3k_main_ancillary_clay_fish	3k_main_ancillary_accessory_clay_fish	0	Clay Fish	Drop a fish and a child starves.	accessories/3k_main_ancillary_clay_fish.png	
3k_main_ancillary_clay_ox	3k_main_ancillary_accessory_clay_ox	0	Clay Ox	Strength and obedience: a farmer needs no more.	accessories/3k_main_ancillary_clay_ox.png	
3k_main_ancillary_clay_pig	3k_main_ancillary_accessory_clay_pig	0	Clay Pig	A sharp mind is preferable to an agreeable countenance.	accessories/3k_main_ancillary_clay_pig.png	
3k_main_ancillary_clay_rat	3k_main_ancillary_accessory_clay_rat	0	Clay Rat	Rats survive. That's something.	accessories/3k_main_ancillary_clay_rat.png	
3k_main_ancillary_clay_warrior	3k_main_ancillary_accessory_clay_warrior	0	Clay Warrior	A statue to fill its owner's heart with bravery and courage.	accessories/3k_main_ancillary_clay_warrior.png	
3k_main_ancillary_composite_bow_common	3k_main_ancillary_weapon_composite_bow_common	0	Bow	"Twang!"	weapons/3k_main_ancillary_composite_bow_common.png	
3k_main_ancillary_composite_bow_exceptional	3k_main_ancillary_weapon_composite_bow_exceptional	0	Imperial Bow	A better class of bow for a better class of warrior.	weapons/3k_main_ancillary_composite_bow_exceptional.png	
3k_main_ancillary_composite_bow_refined	3k_main_ancillary_weapon_composite_bow_refined	0	Composite Bow	It moves and shifts with the weather and climate, remaining deadly at all times.	weapons/3k_main_ancillary_composite_bow_refined.png	
3k_main_ancillary_composite_bow_unique	3k_main_ancillary_weapon_composite_bow_unique	0	The Black Dragon	This bow is said to be enchanted, after an enormous dragon appeared before its maker.	weapons/3k_main_ancillary_composite_bow_unique.png	
3k_main_ancillary_crane_feather_fan	3k_main_ancillary_accessory_crane_feather_fan	0	Crane Feather Fan	Gifted by nature to ease the summer heat.	accessories/3k_main_ancillary_crane_feather_fan.png	
3k_main_ancillary_discourses_of_the_states	3k_main_ancillary_accessory_discourses_of_the_states	0	Discourses of the States	Read the words of the great and good who walked the world before you, and learn something of its ways.	accessories/3k_main_ancillary_discourses_of_the_states.png	
3k_main_ancillary_earthquake_watching_device	3k_main_ancillary_accessory_earthquake_watching_device	0	Seismograph	Sometimes, the Earth moves to shake men from their lethargy - this device warns of its destructive wave.	accessories/3k_main_ancillary_earthquake_watching_device.png	
3k_main_ancillary_erya	3k_main_ancillary_accessory_erya	0	Erya	Codifying a language such as this requires an elegant approach.	accessories/3k_main_ancillary_erya.png	
3k_main_ancillary_feather_fan	3k_main_ancillary_accessory_feather_fan	0	Feather Fan	It's hot on campaign.	accessories/3k_main_ancillary_feather_fan.png	
3k_main_ancillary_hua_tuos_manual	3k_main_ancillary_accessory_hua_tuos_manual	0	Hua Tuo's Manual	"Your kung-fu is weak, old man…"	accessories/3k_main_ancillary_hua_tuos_manual.png	
3k_main_ancillary_imperial_jade_seal	3k_main_ancillary_accessory_imperial_jade_seal	0	Imperial Jade Seal	The symbol of imperial strength and stability, but not its guarantor.	accessories/3k_main_ancillary_imperial_jade_seal.png	
3k_main_ancillary_iron_archer	3k_main_ancillary_accessory_iron_archer	0	Iron Archer	Marksmen are forged from time and toil.	accessories/3k_main_ancillary_iron_archer.png	
3k_main_ancillary_iron_sickle	3k_main_ancillary_accessory_iron_sickle	0	Iron Sickle	The best people give their time and talents freely, with no thought of reward.	accessories/3k_main_ancillary_iron_sickle.png	
3k_main_ancillary_iron_snake	3k_main_ancillary_accessory_iron_snake	0	Iron Snake	Moderation in all things.	accessories/3k_main_ancillary_iron_snake.png	
3k_main_ancillary_jade_archer	3k_main_ancillary_accessory_jade_archer	0	Jade Archer	Archer and bow can become one.	accessories/3k_main_ancillary_jade_archer.png	
3k_main_ancillary_jade_horse	3k_main_ancillary_accessory_jade_horse	0	Jade Horse	Dull, weak men know nothing of spirit; the horse on the plain knows all.	accessories/3k_main_ancillary_jade_horse.png	
3k_main_ancillary_jade_horseman	3k_main_ancillary_accessory_jade_horseman	0	Jade Horseman	Always be ready, poised to strike.	accessories/3k_main_ancillary_jade_horseman.png	
3k_main_ancillary_jade_monkey	3k_main_ancillary_accessory_jade_monkey	0	Jade Monkey	Wisdom is knowledge of men's true value.	accessories/3k_main_ancillary_jade_monkey.png	
3k_main_ancillary_jade_rooster	3k_main_ancillary_accessory_jade_rooster	0	Jade Rooster	Single-minded determination separates the exceptional from the rest.	accessories/3k_main_ancillary_jade_rooster.png	
3k_main_ancillary_jade_sickle	3k_main_ancillary_accessory_jade_sickle	0	Jade Sickle	Community maintained, like the farmer at harvest time.	accessories/3k_main_ancillary_jade_sickle.png	
3k_main_ancillary_jade_snake	3k_main_ancillary_accessory_jade_snake	0	Jade Snake	"Sssssssssss!"	accessories/3k_main_ancillary_jade_snake.png	
3k_main_ancillary_jade_statue_of_confucius	3k_main_ancillary_accessory_jade_statue_of_confucius	0	Jade Statue of Confucius	This heavenly immortalisation inspires honesty and correctness, even in the most corrupt.	accessories/3k_main_ancillary_jade_statue_of_confucius.png	
3k_main_ancillary_king_of_jade_ge	3k_main_ancillary_accessory_king_of_jade_ge	0	King of Jade Ge	Part-axe, part-ceremonial dagger, the king was expertly crafted from finest jade.	weapons/3k_main_ancillary_king_of_jade_ge.png	
3k_main_ancillary_mozi	3k_main_ancillary_accessory_mozi	0	Mozi	There is another way, should you choose to walk it.	accessories/3k_main_ancillary_mozi.png	
3k_main_ancillary_porcelain_cup	3k_main_ancillary_accessory_porcelain_cup	0	Porcelain Cup	Tea brings perfect balance to the mind; it is only right that its receptacle is perfect also.	accessories/3k_main_ancillary_porcelain_cup.png	
3k_main_ancillary_rites_of_zhou	3k_main_ancillary_accessory_rites_of_zhou	0	Rites of Zhou	"Bureaucracy, codified? The exquisite irony is not lost on me…"	accessories/3k_main_ancillary_rites_of_zhou.png	
3k_main_ancillary_six_secret_teachings	3k_main_ancillary_accessory_six_secret_teachings	0	Six Secret Teachings	Much in life requires strategy if success is to be wooed.	accessories/3k_main_ancillary_six_secret_teachings.png	
3k_main_ancillary_south_pointing_chariot	3k_main_ancillary_accessory_south_pointing_chariot	0	South-pointing Chariot	Wherever you may be, the way home will always be clear.	accessories/3k_main_ancillary_south_pointing_chariot.png	
3k_main_ancillary_stone_archer	3k_main_ancillary_accessory_stone_archer	0	Stone Archer	This archer may be made from common material, but his eye is uncommon indeed.	accessories/3k_main_ancillary_stone_archer.png	
3k_main_ancillary_stone_axe	3k_main_ancillary_accessory_stone_axe	0	Stone Axe	Preparing for a siege takes an astute individual with a will of granite.	accessories/3k_main_ancillary_stone_axe.png	
3k_main_ancillary_stone_horse	3k_main_ancillary_accessory_stone_horse	0	Stone Horse	Those riders who truly know their steeds remain in the saddle.	accessories/3k_main_ancillary_stone_horse.png	
3k_main_ancillary_stone_monkey	3k_main_ancillary_accessory_stone_monkey	0	Stone Monkey	Respect of hierarchy ensures that the future will be profitable.	accessories/3k_main_ancillary_stone_monkey.png	
3k_main_ancillary_stone_pig	3k_main_ancillary_accessory_stone_pig	0	Stone Pig	Foreign trade can be lucrative, if you can see the jade through the rubble.	accessories/3k_main_ancillary_stone_pig.png	
3k_main_ancillary_stone_rat	3k_main_ancillary_accessory_stone_rat	0	Stone Rat	The merchant aspires to the rat's innate talents.	accessories/3k_main_ancillary_stone_rat.png	
3k_main_ancillary_stone_rooster	3k_main_ancillary_accessory_stone_rooster	0	Stone Rooster	The rooster brings fortune to any who own him.	accessories/3k_main_ancillary_stone_rooster.png	
3k_main_ancillary_stone_statue_of_confucius	3k_main_ancillary_accessory_stone_statue_of_confucius	0	Stone Statue of Confucius	It may help to gaze upon one's moral guardian before making difficult decisions.	accessories/3k_main_ancillary_stone_statue_of_confucius.png	
3k_main_ancillary_strategies_of_the_warring_states	3k_main_ancillary_accessory_strategies_of_the_warring_states	0	Strategies of the Warring States	Not all strategy is concerned with arms - wars of the mind, or intrigues of the court, are just as crucial.	accessories/3k_main_ancillary_strategies_of_the_warring_states.png	
3k_main_ancillary_the_emperor	3k_main_ancillary_accessory_the_emperor	0	The Emperor	The Huangdi's company alone speaks volumes about his companion's importance.	followers/3k_main_ancillary_the_emperor.png	
3k_main_ancillary_the_methods_of_the_sima	3k_main_ancillary_accessory_the_methods_of_the_sima	0	The Methods of the Sima	The Marshal's Art of War' contains everything a general needs to know or reference.	accessories/3k_main_ancillary_the_methods_of_the_sima.png	
3k_main_ancillary_the_nine_chapters_on_the_mathematical_art	3k_main_ancillary_accessory_the_nine_chapters_on_the_mathematical_art	0	The Nine Chapters on the Mathematical Art	Understanding numbers is the first step towards their control.	accessories/3k_main_ancillary_the_nine_chapters_on_the_mathematical_art.png	
3k_main_ancillary_the_three_strategies_of_the_duke_of_the_yellow_rock	3k_main_ancillary_accessory_the_three_strategies_of_the_duke_of_the_yellow_rock	0	The Three Strategies of the Duke of the Yellow Rock	Master these 'three points' and victory will not just be in sight, but within reach.	accessories/3k_main_ancillary_the_three_strategies_of_the_duke_of_the_yellow.png	
3k_main_ancillary_water_clock	3k_main_ancillary_accessory_water_clock	0	Water Clock	Time's relentless progress can be measured by the flow of water.	accessories/3k_main_ancillary_water_clock.png	
3k_main_ancillary_weapon_bow_huang_zhong	3k_main_ancillary_weapon_bow_huang_zhong	0	Heirloom Bow of Huang	Although a veteran of many battles, like its master, Huang Zhong's bow retains much vigour and vitality.	weapons/3k_main_ancillary_bow_huang_zhong.png	
3k_main_ancillary_weapon_bow_lady_sun	3k_main_ancillary_weapon_bow_lady_sun	0	Cinnabar-red Bow	Able to strike down both man and monster.	weapons/3k_main_ancillary_bow_taishi_ci.png	
3k_main_ancillary_weapon_bow_taishi_ci	3k_main_ancillary_weapon_bow_taishi_ci	0	Breath & Wind	"His breath became the wind, his voice the thunder."	weapons/3k_main_ancillary_bow_taishi_ci.png	
3k_main_ancillary_weapon_crossbow_common	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	0	placeholder	placeholder	weapons/3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique.png	
3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0	placeholder	placeholder	weapons/3k_main_ancillary_tribal_recurve_bow_exceptional.png	
3k_main_ancillary_weapon_yue_jin_bow_unique	3k_main_ancillary_weapon_yue_jin_bow_unique	0	Yue Jin's Bow	placeholder	weapons/3k_main_ancillary_yue_jins_bow.png	
3k_main_ancillary_wei_liaozi	3k_main_ancillary_accessory_wei_liaozi	0	Wei Liaozi	War does not concern itself with battle alone - the council chamber can be just as much the battlefield, and words its weapons.	accessories/3k_main_ancillary_wei_liaozi.png	
3k_main_ancillary_wooden_dog	3k_main_ancillary_accessory_wooden_dog	0	Wooden Dog	Vermin must be controlled in the afterlife as it is on this mortal coil.	accessories/3k_main_ancillary_wooden_dog.png	
3k_main_ancillary_wooden_fish	3k_main_ancillary_accessory_wooden_fish	0	Wooden Fish	The dead have to eat, you know.	accessories/3k_main_ancillary_wooden_fish.png	
3k_main_ancillary_wooden_ox	3k_main_ancillary_accessory_wooden_ox	0	Wooden Ox	Such an object ensures the peasant has a means of income, even after death.	accessories/3k_main_ancillary_wooden_ox.png	
3k_main_ancillary_wuzi	3k_main_ancillary_accessory_wuzi	0	Wuzi	Let the unfolding situation guide your thoughts, and then your hand.	accessories/3k_main_ancillary_wuzi.png	
3k_main_ancillary_zhuangzi	3k_main_ancillary_accessory_zhuangzi	0	Zhuangzi	Simple tales belie great truths to live and die by.	accessories/3k_main_ancillary_zhuangzi.png	
3k_main_threshold_ancillary_weapon_crossbow_exceptional	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	0	placeholder	placeholder	weapons/3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique.png	
3k_main_threshold_ancillary_weapon_crossbow_refined	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	0	placeholder	placeholder	weapons/3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique.png	
3k_mtu_ancillary_accessory_eight_principles_of_yong	3k_mtu_ancillary_accessory_eight_principles_of_yong	0	placeholder	placeholder	accessories/3k_mtu_ancillary_accessory_ep_of_yong.png	
3k_mtu_ancillary_accessory_poem_of_sorrow_and_anger	3k_mtu_ancillary_accessory_poem_of_sorrow_and_anger	0	placeholder	placeholder	accessories/3k_mtu_ancillary_accessory_poem_of_sorrow.png	
3k_mtu_ancillary_empty_lunchpail	3k_mtu_ancillary_accessory_empty_lunchpail	0	placeholder	placeholder	accessories/3k_mtu_ancillary_empty_lunchpail.png	
3k_mtu_ancillary_weapon_goshawk	3k_mtu_ancillary_weapon_goshawk	0	placeholder	placeholder	weapons/3k_mtu_ancillary_bow_goshawk.png	
3k_mtu_ancillary_weapon_hawk	3k_mtu_ancillary_weapon_hawk	0	placeholder	placeholder	weapons/3k_mtu_ancillary_bow_huang_zhong.png	
3k_mtu_ancillary_weapon_hometowns_bow	3k_mtu_ancillary_weapon_hometowns_bow	0	placeholder	placeholder	weapons/3k_mtu_ancillary_bow_taishi_ci.png	
3k_mtu_ancillary_weapon_mothers_bow	3k_mtu_ancillary_weapon_mothers_bow	0	placeholder	placeholder	weapons/3k_mtu_ancillary_bow_mothers_bow.png	
3k_mtu_ancillary_weapon_wind_of_north	3k_mtu_ancillary_weapon_wind_of_north	0	placeholder	placeholder	weapons/3k_mtu_ancillary_composite_bow_exceptional.png	
3k_mtu_ancillary_weapon_wind_of_taiyuan	3k_mtu_ancillary_weapon_wind_of_taiyuan	0	placeholder	placeholder	weapons/3k_mtu_ancillary_bow_wind_of_taiyuan.png	
3k_ytr_ancillary_accessory_simple_carving_of_huang_lao	3k_ytr_ancillary_accessory_simple_carving_of_huang_lao	0	Old Master	In a tranquil state, one can rule with no need for action.	accessories/3k_ytr_ancillary_accessory_simple_carving_of_huang_lao.png	
3k_ytr_ancillary_accessory_stone_statue_of_zhang_bao	3k_ytr_ancillary_accessory_stone_statue_of_zhang_bao	0	General of Land	Zhang Bao, the 'General of Earth', is immortalised in this small statue.	accessories/3k_ytr_ancillary_accessory_stone_statue_of_zhang_bao.png	
3k_ytr_ancillary_accessory_stone_statue_of_zhang_jue	3k_ytr_ancillary_accessory_stone_statue_of_zhang_jue	0	Great Teacher	This small statue depicts Zhang Jue, the 'General of Heaven'.	accessories/3k_ytr_ancillary_accessory_stone_statue_of_zhang_jue.png	
3k_ytr_ancillary_accessory_stone_statue_of_zhang_liang	3k_ytr_ancillary_accessory_stone_statue_of_zhang_liang	0	General of the People	A small statue of Zhang Liang, the renowned strategist.	accessories/3k_ytr_ancillary_accessory_stone_statue_of_zhang_liang.png	
ironic_ancillary_accessory_gan_ning_bow_unique	ironic_ancillary_accessory_gan_ning_bow_unique	0	placeholder	placeholder	ui/ancillaries/weapons/3k_puzzle_ancillary_dragonhorn.png	
