key	ceo_effect_list	point_change_per_turn_if_active	title	description	icon_path	opinion_topic_modifier
3k_dlc04_ancillary_armour_zhang_jues_armour_unique	3k_dlc04_ancillary_armour_zhang_jues_armour_unique	0	Zhang Jue's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc04_ancillary_armour_zhang_jues_armour_unique.png	
3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	0	Zhang Liang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc04_ancillary_armour_zhang_liangs_armour_unique.png	
3k_dlc05_ancillary_yan_baihus_armour_unique	3k_dlc05_ancillary_armour_yan_baihus_armour_unique	0	Yan Baihu's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours\3k_dlc05_ancillary_armour_white_tiger_yan_armour_unique.png	
3k_dlc05_ancilliary_armour_chen_gong_armour_unique	3k_dlc05_ancilliary_armour_chen_gong_armour_unique	0	Chen Gong's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_chen_gong_armour_unique.png	
3k_dlc05_ancilliary_armour_cheng_pu_armour_unique	3k_dlc05_ancilliary_armour_cheng_pu_armour_unique	0	Cheng Pu's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_cheng_pu_armour_unique.png	
3k_dlc05_ancilliary_armour_da_qiao_armour_unique	3k_dlc05_ancilliary_armour_da_qiao_armour_unique	0	Da Qiao's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_da_qiao_unique.png	
3k_dlc05_ancilliary_armour_gao_shun_armour_unique	3k_dlc05_ancilliary_armour_gao_shun_armour_unique	0	Gao Shun's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_gao_shun_armour_unique.png	
3k_dlc05_ancilliary_armour_ji_ling_armour_unique	3k_dlc05_ancilliary_armour_ji_ling_armour_unique	0	Ji Ling's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_ji_ling_armour_unique.png	
3k_dlc05_ancilliary_armour_lady_bian_armour_unique	3k_dlc05_ancilliary_armour_lady_bian_armour_unique	0	Lady Bian's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_lady_bian_armour_unique.png	
3k_dlc05_ancilliary_armour_lady_mi_armour_unique	3k_dlc05_ancilliary_armour_lady_mi_armour_unique	0	Lady Mi's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_lady_mi_armour_unique.png	
3k_dlc05_ancilliary_armour_li_jue_armour_unique	3k_dlc05_ancilliary_armour_li_jue_armour_unique	0	Li Jue's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_li_jue_armour_unique.png	
3k_dlc05_ancilliary_armour_liu_yao_armour_unique	3k_dlc05_ancilliary_armour_liu_yao_armour_unique	0	Liu Yao's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_liu_yao_armour_unique.png	
3k_dlc05_ancilliary_armour_wang_lang_armour_unique	3k_dlc05_ancilliary_armour_wang_lang_armour_unique	0	Wang Lang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_wang_lang_armour_unique.png	
3k_dlc05_ancilliary_armour_xiao_qiao_armour_unique	3k_dlc05_ancilliary_armour_xiao_qiao_armour_unique	0	Xiao Qiao's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_xiao_qiao_armour_unique.png	
3k_dlc05_ancilliary_armour_xu_shu_armour_unique	3k_dlc05_ancilliary_armour_xu_shu_armour_unique	0	Xu Shu's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_xu_shu_armour_unique.png	
3k_dlc05_ancilliary_armour_yan_yu_armour_unique	3k_dlc05_ancilliary_armour_yan_yu_armour_unique	0	Yan Yu's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_yan_yu_armour_unique.png	
3k_dlc05_ancilliary_armour_zhang_hong_armour_unique	3k_dlc05_ancilliary_armour_zhang_hong_armour_unique	0	Zhang Hong's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_zhang_hong_armour_unique.png	
3k_dlc05_ancilliary_armour_zhang_zhao_armour_unique	3k_dlc05_ancilliary_armour_zhang_zhao_armour_unique	0	Zhang Zhao's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_zhang_zhao_armour_unique.png	
3k_dlc05_ancilliary_armour_zhou_tai_armour_unique	3k_dlc05_ancilliary_armour_zhou_tai_armour_unique	0	Zhou Tai's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc05_ancillary_armour_zhou_tai_armour_unique.png	
3k_dlc06_ancillary_armour_nanman_ahuinan_unique	3k_dlc06_ancillary_armour_nanman_ahuinan_unique	0	Ahuinan's Armour	The Marshal of the Third Cave shall not want for adequate defence.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	0	Dailai Dongzhu's Armour	Suitable protections for the bold brother, descended of fire.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_dongtuna_unique	3k_dlc06_ancillary_armour_nanman_dongtuna_unique	0	Dongtuna's Armour	Armour fitting for the Lord of the Second Cave.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_jinhuansanjie_unique	3k_dlc06_ancillary_armour_nanman_jinhuansanjie_unique	0	Jinhuansanjie's Armour	The brave and the bold could endure many blows in such armour!	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_king_duosi_unique	3k_dlc06_ancillary_armour_nanman_king_duosi_unique	0	King Duosi's Armour	Duosi; the wisest, and perhaps best protected of all the Nanman.	armours/3k_dlc06_ancillary_king_duosi.png	
3k_dlc06_ancillary_armour_nanman_king_meng_huo_unique	3k_dlc06_ancillary_armour_nanman_king_meng_huo_unique	0	King Meng Huo's Armour	For he who would be king of the tribes, only the most resplendent array.	armours/3k_dlc06_ancillary_meng_huo.png	
3k_dlc06_ancillary_armour_nanman_king_mulu_unique	3k_dlc06_ancillary_armour_nanman_king_mulu_unique	0	King Mulu's Armour	Mulu communes with nature, and is armoured through its benevolence.	armours/3k_dlc06_ancillary_king_mulu.png	
3k_dlc06_ancillary_armour_nanman_king_shamoke_unique	3k_dlc06_ancillary_armour_nanman_king_shamoke_unique	0	King Shamoke's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc06_ancillary_king_shamoke.png	
3k_dlc06_ancillary_armour_nanman_king_wutugu_unique	3k_dlc06_ancillary_armour_nanman_king_wutugu_unique	0	King Wutugu's Armour	The King of the Caves shall have armour as strong as the mountain walls.	armours/3k_dlc06_ancillary_king_wutugu.png	
3k_dlc06_ancillary_armour_nanman_lady_zhurong_unique	3k_dlc06_ancillary_armour_nanman_lady_zhurong_unique	0	Lady Zhurong's Armour	Zhurong is protected by fire, her armour being just as scorching to attackers.	armours/3k_dlc06_ancillary_lady_zhurong.png	
3k_dlc06_ancillary_armour_nanman_mangyachang_unique	3k_dlc06_ancillary_armour_nanman_mangyachang_unique	0	Mangyachang's Armour	A dependable lieutenant of the Nanman, clad in similarly dependable attire.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_medium_common	3k_dlc06_ancillary_armour_nanman_medium_common	0	Common Tribal Armour	Adequate protection for the many battles of the tribes.	armours/3k_dlc06_ancillary_generic_general_tier1.png	
3k_dlc06_ancillary_armour_nanman_medium_exceptional	3k_dlc06_ancillary_armour_nanman_medium_exceptional	0	Exceptional Tribal Armour	Uncommonly excellent armour, made to endure a war, and then beyond.	armours/3k_dlc06_ancillary_generic_general_tier2.png	
3k_dlc06_ancillary_armour_nanman_medium_refined	3k_dlc06_ancillary_armour_nanman_medium_refined	0	Refined Tribal Armour	Beyond what most warriors will ever see, this armour is a testament to its creator.	armours/3k_dlc06_ancillary_generic_general_tier3.png	
3k_dlc06_ancillary_armour_nanman_medium_unique	3k_dlc06_ancillary_armour_nanman_medium_unique	0	Unique Tribal Armour	To call this armour a work of art would be to do a disservice to its individual brilliance.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_meng_jie_unique	3k_dlc06_ancillary_armour_nanman_meng_jie_unique	0	Meng Jie's Armour	Armour of a more refined nature, for one who considers themselves more refined…	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_meng_you_unique	3k_dlc06_ancillary_armour_nanman_meng_you_unique	0	Meng You's Armour	These protections capture the boldness, the fire, and the naivety of youth.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_tu_an_unique	3k_dlc06_ancillary_armour_nanman_tu_an_unique	0	Tu An's Armour	To the eternal victor go the rightful armours of war!	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_xi_ni_unique	3k_dlc06_ancillary_armour_nanman_xi_ni_unique	0	Xi Ni's Armour	For the one who routs enemies beyond counting, only the best will do.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancillary_armour_nanman_yang_feng_unique	3k_dlc06_ancillary_armour_nanman_yang_feng_unique	0	Yang Feng's Armour	Good armour deceives as well as protects; hidden defences amongst the folds.	armours/3k_dlc06_ancillary_generic_general_tier4.png	
3k_dlc06_ancilliary_armour_li_ru_armour_unique	3k_dlc06_ancilliary_armour_li_ru_armour_unique	0	Li Ru's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc06_ancillary_li_ru.png	
3k_dlc06_ancilliary_armour_wei_yan_armour_unique	3k_dlc06_ancilliary_armour_wei_yan_armour_unique	0	Wei Yan's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc06_ancillary_wei_yan.png	
3k_dlc06_ancilliary_armour_xun_you_armour_unique	3k_dlc06_ancilliary_armour_xun_you_armour_unique	0	Xun You's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc06_ancillary_xun_you.png	
3k_dlc07_ancillary_armour_cao_pi_armour_unique	3k_dlc07_ancillary_armour_cao_pi_armour_unique	0	Cao Pi's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_cao_pi_armour_unique.png	
3k_dlc07_ancillary_armour_cao_ren_armour_unique	3k_dlc07_ancillary_armour_cao_ren_armour_unique	0	Cao Ren's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_cao_ren_armour_unique.png	
3k_dlc07_ancillary_armour_emperor_xian_armour_unique	3k_dlc07_ancillary_armour_emperor_xian_armour_unique	0	Emperor Xian's Armour	These grand robes were made with consummate skill, befitting the one who bears the burden of Heaven's Mandate.	armours/3k_dlc07_ancillary_armour_emperor_xian_armour_unique.png	
3k_dlc07_ancillary_armour_fa_zheng_armour_unique	3k_dlc07_ancillary_armour_fa_zheng_armour_unique	0	Fa Zheng's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_fa_zheng_armour_unique.png	
3k_dlc07_ancillary_armour_lady_zhen_armour_unique	3k_dlc07_ancillary_armour_lady_zhen_armour_unique	0	Lady Zhen's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_lady_zhen_armour_unique.png	
3k_dlc07_ancillary_armour_liu_yan_armour_unique	3k_dlc07_ancillary_armour_liu_yan_armour_unique	0	Liu Yan's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_liu_yan_armour_unique.png	
3k_dlc07_ancillary_armour_wen_chou_armour_unique	3k_dlc07_ancillary_armour_wen_chou_armour_unique	0	Wen Chou's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_wen_chou_armour_unique.png	
3k_dlc07_ancillary_armour_yan_liang_armour_unique	3k_dlc07_ancillary_armour_yan_liang_armour_unique	0	Yan Liang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_yan_liang_armour_unique.png	
3k_dlc07_ancillary_armour_yu_jin_armour_unique	3k_dlc07_ancillary_armour_yu_jin_armour_unique	0	Yu Jin's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_yu_jin_armour_unique.png	
3k_dlc07_ancillary_armour_yuan_shang_armour_unique	3k_dlc07_ancillary_armour_yuan_shang_armour_unique	0	Yuan Shang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_yuan_shang_armour_unique.png	
3k_dlc07_ancillary_armour_yuan_tan_armour_unique	3k_dlc07_ancillary_armour_yuan_tan_armour_unique	0	Yuan Tan's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_yuan_tan_armour_unique.png	
3k_dlc07_ancillary_armour_zhang_he_armour_unique	3k_dlc07_ancillary_armour_zhang_he_armour_unique	0	Zhang He's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_dlc07_ancillary_armour_zhang_he_armour_unique.png	
3k_ironic_ancilliary_armour_bi_jieyan_armour_unique	3k_ironic_ancilliary_armour_bi_jieyan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_chen_chao_armour_unique	3k_ironic_ancilliary_armour_chen_chao_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_fu_gan_armour_unique	3k_ironic_ancilliary_armour_fu_gan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_huang_quan_armour_unique	3k_ironic_ancilliary_armour_huang_quan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_lady_liu_mengan_armour_unique	3k_ironic_ancilliary_armour_lady_liu_mengan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_lady_liu_zhang_armour_unique	3k_ironic_ancilliary_armour_lady_liu_zhang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_lady_wu_xian_armour_unique	3k_ironic_ancilliary_armour_lady_wu_xian_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_lady_yang_armour_unique	3k_ironic_ancilliary_armour_lady_yang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_lei_tong_armour_unique	3k_ironic_ancilliary_armour_lei_tong_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_li_xiu_armour_unique	3k_ironic_ancilliary_armour_li_xiu_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_liu_dan_armour_unique	3k_ironic_ancilliary_armour_liu_dan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	
3k_ironic_ancilliary_armour_liu_fan_armour_unique	3k_ironic_ancilliary_armour_liu_fan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_liu_mao_armour_unique	3k_ironic_ancilliary_armour_liu_mao_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_liu_xun_armour_unique	3k_ironic_ancilliary_armour_liu_xun_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	
3k_ironic_ancilliary_armour_ma_tie_armour_unique	3k_ironic_ancilliary_armour_ma_tie_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_ma_xiu_armour_unique	3k_ironic_ancilliary_armour_ma_xiu_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_pang_xi_armour_unique	3k_ironic_ancilliary_armour_pang_xi_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_peng_yang_armour_unique	3k_ironic_ancilliary_armour_peng_yang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_ren_qi_armour_unique	3k_ironic_ancilliary_armour_ren_qi_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_wang_yun_armour_unique	3k_ironic_ancilliary_armour_wang_yun_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_wu_ban_armour_unique	3k_ironic_ancilliary_armour_wu_ban_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_wu_kuang_armour_unique	3k_ironic_ancilliary_armour_wu_kuang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	
3k_ironic_ancilliary_armour_wu_yi_armour_unique	3k_ironic_ancilliary_armour_wu_yi_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_yan_pu_armour_unique	3k_ironic_ancilliary_armour_yan_pu_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_yan_yan_armour_unique	3k_ironic_ancilliary_armour_yan_yan_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	
3k_ironic_ancilliary_armour_yang_ang_armour_unique	3k_ironic_ancilliary_armour_yang_ang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_yang_bo_armour_unique	3k_ironic_ancilliary_armour_yang_bo_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_metal_armour_unique.png	
3k_ironic_ancilliary_armour_yang_ren_armour_unique	3k_ironic_ancilliary_armour_yang_ren_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_yang_song_armour_unique	3k_ironic_ancilliary_armour_yang_song_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_yu_minxiang_armour_unique	3k_ironic_ancilliary_armour_yu_minxiang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_zhang_fu_armour_unique	3k_ironic_ancilliary_armour_zhang_fu_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	
3k_ironic_ancilliary_armour_zhang_guang_armour_unique	3k_ironic_ancilliary_armour_zhang_guang_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	
3k_ironic_ancilliary_armour_zhang_ren_armour_unique	3k_ironic_ancilliary_armour_zhang_ren_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_ironic_ancilliary_armour_zhang_wei_armour_unique	3k_ironic_ancilliary_armour_zhang_wei_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_ironic_ancilliary_armour_zhao_wei_armour_unique	3k_ironic_ancilliary_armour_zhao_wei_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_ironic_ancilliary_armour_zhu_gui_armour_unique	3k_ironic_ancilliary_armour_zhu_gui_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_water_armour_unique.png	
3k_main_ancillary_archer_light_armour_water_extraordinary	3k_main_ancillary_armour_archer_light_armour_water_extraordinary	0	Stalker's Raiment	Meticulously crafted to enhance the wearer on the battlefield.	armours/3k_main_ancillary_armour_archer_light_armour_water_extraordinary.png	
3k_main_ancillary_archer_light_armour_water_unique	3k_main_ancillary_armour_archer_light_armour_water_unique	0	Slayer's Skin	Stitched from war's very essence, its wearer embodies death.	armours/3k_main_ancillary_armour_archer_light_armour_water_unique.png	
3k_main_ancillary_armour_cao_chuns_armour_unique	3k_main_ancillary_armour_cao_chuns_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_main_ancillary_armour_cao_hongs_armour_unique	3k_main_ancillary_armour_cao_hongs_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_wood_armour_unique.png	
3k_main_ancillary_armour_cao_xius_armour_unique	3k_main_ancillary_armour_cao_xius_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_fire_armour_unique.png	
3k_main_ancillary_armour_cao_zhens_armour_unique	3k_main_ancillary_armour_cao_zhens_armour_unique	0	placeholder	placeholder	armours/3k_main_ancillary_earth_armour_unique.png	
3k_main_ancillary_armour_gao_gans_armour_unique	3k_main_ancillary_armour_gao_gans_armour_unique	0	Gao Gan's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_gao_gans_armour_unique.png	
3k_main_ancillary_armour_lu_sus_armour_unique	3k_main_ancillary_armour_lu_sus_armour_unique	0	Lu Su's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_water_armour_unique.png	
3k_main_ancillary_armour_wang_kuangs_armour_unique	3k_main_ancillary_armour_wang_kuangs_armour_unique	0	Wang Kuang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_water_armour_unique.png	
3k_main_ancillary_armour_ze_rongs_armour_unique	3k_main_ancillary_armour_ze_rongs_armour_unique	0	Ze Rong's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_fire_armour_unique.png	
3k_main_ancillary_armour_zhang_yangs_armour_unique	3k_main_ancillary_armour_zhang_yangs_armour_unique	0	Zhang Yang's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_fire_armour_unique.png	
3k_main_ancillary_cao_caos_armour_unique	3k_main_ancillary_armour_cao_caos_armour_unique	0	Cao Cao's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_cao_caos_armour_unique.png	
3k_main_ancillary_dian_weis_armour_unique	3k_main_ancillary_armour_dian_weis_armour_unique	0	Dian Wei's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_dian_weis_armour_unique.png	
3k_main_ancillary_dong_zhuos_armour_unique	3k_main_ancillary_armour_dong_zhuos_armour_unique	0	Dong Zhuo's Armour	The perfect weight and fit, tailored for this warrior of class and distinction.	armours/3k_main_ancillary_dong_zhuos_armour_unique.png	
