level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
ironic_nomad_goat_herders_4	ironic_nomad_goat_herders	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2400
ironic_nomad_goat_herders_5	ironic_nomad_goat_herders	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_goat_herders_hides_4	ironic_nomad_goat_herders	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2400
ironic_nomad_goat_herders_hides_5	ironic_nomad_goat_herders	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_shepherds_1	ironic_nomad_shepherds	0	1	600	0		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		600
ironic_nomad_shepherds_2	ironic_nomad_shepherds	1	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		1200
ironic_nomad_shepherds_3	ironic_nomad_shepherds	2	2	1800	0		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1800
ironic_nomad_shepherds_4	ironic_nomad_shepherds	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2400
ironic_nomad_shepherds_5	ironic_nomad_shepherds	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_government_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_campfires_1	ironic_nomad_campfires	0	1	600	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		600
ironic_nomad_campfires_2	ironic_nomad_campfires	1	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		1200
ironic_nomad_campfires_3	ironic_nomad_campfires	2	2	1800	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1800
ironic_nomad_campfires_4	ironic_nomad_campfires	3	3	2400	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2400
ironic_nomad_campfires_5	ironic_nomad_campfires	4	3	3000	0		false	0	0	0	0	false				true	3k_district_residential_market_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_wine_trader_1	ironic_nomad_wine_trader	0	2	1550	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		1550
ironic_nomad_wine_trader_2	ironic_nomad_wine_trader	1	4	1900	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	3	3k_cam_settlement_district_trade	true	0		1900
ironic_nomad_wine_trader_3	ironic_nomad_wine_trader	2	4	2350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2350
ironic_nomad_wine_trader_4	ironic_nomad_wine_trader	3	6	2750	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2750
ironic_nomad_wine_trader_5	ironic_nomad_wine_trader	4	6	3350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3350
ironic_nomad_bartering_1	ironic_nomad_bartering	0	1	1050	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		1050
ironic_nomad_bartering_2	ironic_nomad_bartering	1	2	1600	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	3	3k_cam_settlement_district_trade	true	0		1600
ironic_nomad_bartering_3	ironic_nomad_bartering	2	2	2100	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2100
ironic_nomad_bartering_4	ironic_nomad_bartering	3	3	2650	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2650
ironic_nomad_bartering_5	ironic_nomad_bartering	4	3	3200	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3200
ironic_nomad_bartering_horse_4	ironic_nomad_bartering	3	3	2650	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2650
ironic_nomad_bartering_horse_5	ironic_nomad_bartering	4	3	3200	0		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3200
ironic_nomad_storyteller_1	ironic_nomad_storyteller	0	1	900	10		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		900
ironic_nomad_storyteller_2	ironic_nomad_storyteller	1	2	1400	20		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	3	3k_cam_settlement_district_trade	true	0		1400
ironic_nomad_storyteller_3	ironic_nomad_storyteller	2	2	1900	30		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		1900
ironic_nomad_storyteller_4	ironic_nomad_storyteller	3	3	2400	40		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2400
ironic_nomad_storyteller_5	ironic_nomad_storyteller	4	3	2900	50		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		2900
ironic_nomad_warriors_1	ironic_nomad_warriors	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1000
ironic_nomad_warriors_2	ironic_nomad_warriors	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	3	3k_cam_settlement_district_army	true	0		2000
ironic_nomad_warriors_3	ironic_nomad_warriors	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	4	3k_cam_settlement_district_army	true	0		3000
ironic_nomad_warriors_4	ironic_nomad_warriors	3	3	4000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	4	3k_cam_settlement_district_army	true	0		4000
ironic_nomad_warriors_5	ironic_nomad_warriors	4	3	5000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	7	3k_cam_settlement_district_army	true	0		5000
ironic_nomad_blacksmith_1	ironic_nomad_blacksmith	0	1	1750	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		1750
ironic_nomad_blacksmith_2	ironic_nomad_blacksmith	1	2	2100	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	3	3k_cam_settlement_district_workshop_metal	true	0		2100
ironic_nomad_blacksmith_3	ironic_nomad_blacksmith	2	2	2400	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2400
ironic_nomad_blacksmith_weapons_4	ironic_nomad_blacksmith	3	4	2800	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2800
ironic_nomad_blacksmith_weapons_5	ironic_nomad_blacksmith	4	4	3800	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		3800
ironic_nomad_blacksmith_armour_4	ironic_nomad_blacksmith	3	4	2800	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2800
ironic_nomad_blacksmith_armour_5	ironic_nomad_blacksmith	4	4	3800	0		false	0	0	0	0	false				true	3k_district_military_equipment_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		3800
ironic_nomad_carpenter_1	ironic_nomad_carpenter	0	1	1750	0		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		1750
ironic_nomad_carpenter_2	ironic_nomad_carpenter	1	2	2100	0		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	3	3k_cam_settlement_district_workshop_metal	true	0		2100
ironic_nomad_carpenter_3	ironic_nomad_carpenter	2	2	2400	0		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2400
ironic_nomad_carpenter_4	ironic_nomad_carpenter	3	4	2800	0		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2800
ironic_nomad_carpenter_5	ironic_nomad_carpenter	4	4	3800	0		false	0	0	0	0	false				true	3k_district_military_security_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		3800
ironic_nomad_noblemen_1	ironic_nomad_noblemen	0	1	1000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1000
ironic_nomad_noblemen_2	ironic_nomad_noblemen	1	2	2000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		2000
ironic_nomad_noblemen_3	ironic_nomad_noblemen	2	2	3000	30		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_noblemen_4	ironic_nomad_noblemen	3	3	4000	40		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		4000
ironic_nomad_noblemen_5	ironic_nomad_noblemen	4	3	5000	50		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
ironic_nomad_treasurer_1	ironic_nomad_treasurer	0	1	1000	10		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1000
ironic_nomad_treasurer_2	ironic_nomad_treasurer	1	2	2000	20		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		2000
ironic_nomad_treasurer_3	ironic_nomad_treasurer	2	2	3000	30		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		3000
ironic_nomad_treasurer_4	ironic_nomad_treasurer	3	3	4000	40		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		4000
ironic_nomad_treasurer_5	ironic_nomad_treasurer	4	3	5000	50		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
ironic_nomad_shrine_1	ironic_nomad_shrine	0	1	900	10		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	1	3k_cam_settlement_district_religion	true	0		900
ironic_nomad_shrine_2	ironic_nomad_shrine	1	2	1400	20		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	3	3k_cam_settlement_district_religion	true	0		1400
ironic_nomad_shrine_3	ironic_nomad_shrine	2	2	2700	50		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		2700
ironic_nomad_shrine_4	ironic_nomad_shrine	3	3	3250	60		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		3250
ironic_nomad_shrine_5	ironic_nomad_shrine	4	3	3800	70		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		3800
ironic_nomad_shrine_shamans_4	ironic_nomad_shrine	3	3	3250	60		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		3250
ironic_nomad_shrine_shamans_5	ironic_nomad_shrine	4	3	3800	70		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		3800
ironic_nomad_cavalry_grounds_1	ironic_nomad_cavalry_grounds	0	1	1000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		1000
ironic_nomad_cavalry_grounds_2	ironic_nomad_cavalry_grounds	1	2	2000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		2000
ironic_nomad_cavalry_grounds_3	ironic_nomad_cavalry_grounds	2	2	3000	0		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		3000
ironic_nomad_herding_pastures_1	ironic_nomad_herding_pastures	0	1	600	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		600
ironic_nomad_herding_pastures_2	ironic_nomad_herding_pastures	1	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		1200
ironic_nomad_herding_pastures_3	ironic_nomad_herding_pastures	2	2	1800	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		1800
ironic_nomad_raiding_hub_1	ironic_nomad_raiding_hub	0	1	1000	10		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		1000
ironic_nomad_raiding_hub_2	ironic_nomad_raiding_hub	1	2	1600	20		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		1600
ironic_nomad_raiding_hub_3	ironic_nomad_raiding_hub	2	2	2400	30		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_resource_horses	true	0		2400
ironic_korea_hunters_den	ironic_korea_hunters_den	0	2	1200	0		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1200
ironic_korea_roads	ironic_korea_roads	0	2	1500	10		false	0	0	0	0	false				true	3k_district_residential_granary	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1500
ironic_korea_watch_tower	ironic_korea_watch_tower	0	2	1500	20		false	0	0	0	0	false				true	3k_district_military_conscription	true	0.0000	0	true	1	3k_cam_settlement_district_army	true	0		1500
