level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
3k_resource_wood_farms_grain_agricultural_garrison_2	3k_resource_wood_farms_grain_agricultural_garrison	2	2	1950	50		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_farms	1950
3k_resource_wood_farms_grain_agricultural_garrison_3	3k_resource_wood_farms_grain_agricultural_garrison	3	2	2650	70		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_farms	2650
3k_resource_wood_farms_grain_agricultural_garrison_4	3k_resource_wood_farms_grain_agricultural_garrison	4	3	4100	110		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_farms	4100
3k_resource_wood_farms_grain_agricultural_garrison_5	3k_resource_wood_farms_grain_agricultural_garrison	5	3	5550	160		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_farms	5550
3k_resource_wood_farms_rice_0	3k_resource_wood_farms_rice	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_farm	false	0	3k_main_settlement_panel_display_rice	0
3k_resource_wood_farms_rice_1	3k_resource_wood_farms_rice	1	1	1100	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_main_settlement_panel_display_rice	1100
3k_resource_wood_farms_rice_2	3k_resource_wood_farms_rice	2	2	1800	40		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	1800
3k_resource_wood_farms_rice_3	3k_resource_wood_farms_rice	3	2	2200	50		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	2200
3k_resource_wood_farms_rice_4	3k_resource_wood_farms_rice	4	3	3200	80		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	3200
3k_resource_wood_farms_rice_5	3k_resource_wood_farms_rice	5	3	4500	120		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	4500
3k_resource_wood_farms_rice_agricultural_garrison_0	3k_resource_wood_farms_rice_agricultural_garrison	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_farm	false	0	3k_main_settlement_panel_display_rice	0
3k_resource_wood_farms_rice_agricultural_garrison_1	3k_resource_wood_farms_rice_agricultural_garrison	1	1	1400	30		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	0	3k_main_settlement_panel_display_rice	1400
3k_resource_wood_farms_rice_agricultural_garrison_2	3k_resource_wood_farms_rice_agricultural_garrison	2	2	1950	50		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	1950
3k_resource_wood_farms_rice_agricultural_garrison_3	3k_resource_wood_farms_rice_agricultural_garrison	3	2	2650	70		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	2650
3k_resource_wood_farms_rice_agricultural_garrison_4	3k_resource_wood_farms_rice_agricultural_garrison	4	3	4100	110		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	4100
3k_resource_wood_farms_rice_agricultural_garrison_5	3k_resource_wood_farms_rice_agricultural_garrison	5	3	5550	160		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_farm	true	4	3k_main_settlement_panel_display_rice	5550
3k_resource_wood_fish_0	3k_resource_wood_fish	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_port	false	0	3k_main_settlement_panel_display_fish	0
3k_resource_wood_fish_1	3k_resource_wood_fish	1	1	1100	20		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	0	3k_main_settlement_panel_display_fish	1100
3k_resource_wood_fish_2	3k_resource_wood_fish	2	2	1800	40		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	6	3k_main_settlement_panel_display_fish	1800
3k_resource_wood_fish_3	3k_resource_wood_fish	3	2	2200	50		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	6	3k_main_settlement_panel_display_fish	2200
3k_resource_wood_fish_4	3k_resource_wood_fish	4	3	2600	60		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	6	3k_main_settlement_panel_display_fish	2600
3k_resource_wood_fish_5	3k_resource_wood_fish	5	3	3300	80		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	6	3k_main_settlement_panel_display_fish	3300
3k_resource_wood_fish_shipyard_5	3k_resource_wood_fish	5	6	3450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_port	true	6	3k_main_settlement_panel_display_fish	3450
3k_resource_wood_livestock_0	3k_resource_wood_livestock	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_cattle	false	0	3k_main_settlement_panel_display_livestock	0
3k_resource_wood_livestock_1	3k_resource_wood_livestock	1	2	1250	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	0	3k_main_settlement_panel_display_livestock	1250
3k_resource_wood_livestock_2	3k_resource_wood_livestock	2	3	1800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	4	3k_main_settlement_panel_display_livestock	1800
3k_resource_wood_livestock_3	3k_resource_wood_livestock	3	4	1450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	4	3k_main_settlement_panel_display_livestock	1450
3k_resource_wood_livestock_4	3k_resource_wood_livestock	4	5	1700	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	4	3k_main_settlement_panel_display_livestock	1700
3k_resource_wood_livestock_5	3k_resource_wood_livestock	5	6	1950	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	4	3k_main_settlement_panel_display_livestock	1950
3k_resource_wood_livestock_farmstead_5	3k_resource_wood_livestock	5	6	2050	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_cattle	true	4	3k_main_settlement_panel_display_livestock	2050
3k_resource_wood_lumber_bamboo_0	3k_resource_wood_lumber_bamboo	0	0	0	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	false	0	3k_cam_resource_lumber	false	0	3k_main_settlement_panel_display_lumber	0
3k_resource_wood_lumber_bamboo_1	3k_resource_wood_lumber_bamboo	1	2	800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	0	3k_main_settlement_panel_display_lumber	800
3k_resource_wood_lumber_bamboo_2	3k_resource_wood_lumber_bamboo	2	3	1150	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1150
3k_resource_wood_lumber_bamboo_3	3k_resource_wood_lumber_bamboo	3	3	1450	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1450
3k_resource_wood_lumber_bamboo_4	3k_resource_wood_lumber_bamboo	4	6	1800	0		false	0	0	0	0	false				true	3k_resource	true	0.0000	0	true	0	3k_cam_resource_lumber	true	4	3k_main_settlement_panel_display_lumber	1800
