level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	settlement_secondary_slot_unlock_points	settlement_ui_display	cost_to_construct_instantly
3k_city_9	3k_city	9	8	10000	0		false	0	0	0	0	false				true	3k_city	true	0.0000	0	true	8	3k_cam_settlement_land_layout_city	true	12	3k_main_settlement_panel_display_city_9	10000
3k_district_artisan_labour_1	3k_district_artisan_labour	0	1	700	0		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		700
3k_district_artisan_labour_2	3k_district_artisan_labour	1	2	1150	10		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		1150
3k_district_artisan_labour_3	3k_district_artisan_labour	2	2	1800	30		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		1800
3k_district_artisan_labour_4	3k_district_artisan_labour	3	3	3050	60		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		3050
3k_district_artisan_labour_5	3k_district_artisan_labour	4	3	5400	110		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		5400
3k_district_artisan_mines_4	3k_district_artisan_labour	3	4	2800	40		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	4	3k_cam_resource_mine	true	0		1950
3k_district_artisan_mines_5	3k_district_artisan_labour	4	4	3800	80		false	0	0	0	0	false				true	3k_district_artisan_labour_basic	true	0.0000	0	true	7	3k_cam_resource_mine	true	0		3200
3k_district_artisan_minting_3	3k_district_artisan_state_workshops	2	4	3000	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		3000
3k_district_artisan_minting_4	3k_district_artisan_state_workshops	3	6	3600	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		3600
3k_district_artisan_minting_5	3k_district_artisan_state_workshops	4	6	4350	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		4350
3k_district_artisan_sun_jian_fealty_1	3k_district_artisan_sun_jian_fealty	0	1	1150	20		false	0	0	0	0	false				true	3k_district_artisan_fealty	true	0.0000	0	true	1	3k_cam_settlement_district_generic	true	0		1150
3k_district_artisan_sun_jian_fealty_2	3k_district_artisan_sun_jian_fealty	1	2	1900	30		false	0	0	0	0	false				true	3k_district_artisan_fealty	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		1900
3k_district_artisan_sun_jian_fealty_3	3k_district_artisan_sun_jian_fealty	2	2	2650	50		false	0	0	0	0	false				true	3k_district_artisan_fealty	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		2650
3k_district_artisan_sun_jian_fealty_4	3k_district_artisan_sun_jian_fealty	3	3	3400	60		false	0	0	0	0	false				true	3k_district_artisan_fealty	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		3400
3k_district_artisan_sun_jian_fealty_5	3k_district_artisan_sun_jian_fealty	4	3	4150	80		false	0	0	0	0	false				true	3k_district_artisan_fealty	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		4150
3k_district_artisan_workshop_lacquer_5	3k_district_artisan_private_workshops	4	3	2000	30		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		2000
3k_district_artisan_workshop_private_1	3k_district_artisan_private_workshops	0	1	650	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		650
3k_district_artisan_workshop_private_2	3k_district_artisan_private_workshops	1	2	900	10		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		900
3k_district_artisan_workshop_private_3	3k_district_artisan_private_workshops	2	2	1100	10		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		1100
3k_district_artisan_workshop_private_4	3k_district_artisan_private_workshops	3	3	1350	10		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_wood	true	0		1350
3k_district_artisan_workshop_private_5	3k_district_artisan_private_workshops	4	3	1600	20		false	0	0	0	0	false				true	3k_district_artisan_workshops_private	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_wood	true	0		1600
3k_district_artisan_workshop_state_1	3k_district_artisan_state_workshops	0	2	1250	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		1250
3k_district_artisan_workshop_state_2	3k_district_artisan_state_workshops	1	5	2100	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	1	3k_cam_settlement_district_workshop_metal	true	0		2100
3k_district_artisan_workshop_state_3	3k_district_artisan_state_workshops	2	5	2950	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		2950
3k_district_artisan_workshop_state_4	3k_district_artisan_state_workshops	3	8	3800	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	4	3k_cam_settlement_district_workshop_metal	true	0		3800
3k_district_artisan_workshop_state_5	3k_district_artisan_state_workshops	4	8	4650	0		false	0	0	0	0	false				true	3k_district_artisan_workshops_state	true	0.0000	0	true	7	3k_cam_settlement_district_workshop_metal	true	0		4650
3k_district_government_administration_1	3k_district_government_administration_palace	0	1	1000	0		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		1000
3k_district_government_administration_2	3k_district_government_administration_palace	1	3	2000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2000
3k_district_government_administration_3	3k_district_government_administration_palace	2	3	3000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
3k_district_government_administration_4	3k_district_government_administration_palace	3	4	4000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	8	3k_cam_settlement_district_administration	true	0		4000
3k_district_government_administration_5	3k_district_government_administration_palace	4	10	5000	300		false	0	0	0	0	true				false	3k_district_government_law_basic	true	0.0000	0	true	10	3k_cam_settlement_district_administration	true	0		5000
3k_district_government_administration_6	3k_district_government_administration_palace	5	10	10000	300		false	0	0	0	0	true				false	3k_district_government_law_basic	true	0.0000	0	true	10	3k_cam_settlement_district_administration	true	0		10000
3k_district_government_administration_black_mountain_1	3k_district_government_black_mountain	0	1	1000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1000
3k_district_government_administration_black_mountain_2	3k_district_government_black_mountain	1	2	2000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		2000
3k_district_government_administration_black_mountain_3	3k_district_government_black_mountain	2	2	3000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		3000
3k_district_government_administration_black_mountain_4	3k_district_government_black_mountain	3	4	4000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		4000
3k_district_government_administration_black_mountain_5	3k_district_government_black_mountain	4	4	5000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
3k_district_government_administration_black_mountain_palace_3	3k_district_government_black_mountain	2	3	3000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		3000
3k_district_government_administration_black_mountain_palace_4	3k_district_government_black_mountain	3	3	4000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		4000
3k_district_government_administration_black_mountain_palace_5	3k_district_government_black_mountain	4	3	5000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
3k_district_government_administration_black_mountain_refuge_3	3k_district_government_black_mountain	2	2	3000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		3000
3k_district_government_administration_black_mountain_refuge_4	3k_district_government_black_mountain	3	3	4000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		4000
3k_district_government_administration_black_mountain_refuge_5	3k_district_government_black_mountain	4	3	5000	0		true	0	0	0	0	true				true	3k_district_government_black_mountain	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
3k_district_government_administration_decadence_1	3k_district_government_administration_decadence	0	1	700	0		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	3	3k_cam_settlement_district_administration	true	0		700
3k_district_government_administration_decadence_2	3k_district_government_administration_decadence	1	2	950	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		950
3k_district_government_administration_decadence_3	3k_district_government_administration_decadence	2	2	1250	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		1250
3k_district_government_administration_decadence_4	3k_district_government_administration_decadence	3	3	1550	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		1550
3k_district_government_administration_decadence_5	3k_district_government_administration_decadence	4	3	2000	30		false	0	0	0	0	true				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		2000
3k_district_government_administration_yuan_1	3k_district_government_administration_yuan	0	1	1000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1000
3k_district_government_administration_yuan_2	3k_district_government_administration_yuan	1	2	2000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		2000
3k_district_government_administration_yuan_3	3k_district_government_administration_yuan	2	2	3000	30		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		3000
3k_district_government_administration_yuan_4	3k_district_government_administration_yuan	3	3	4000	40		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		4000
3k_district_government_administration_yuan_5	3k_district_government_administration_yuan	4	3	5000	50		false	0	0	0	0	true				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_administration	true	0		5000
3k_district_government_gongsun_zan_1	3k_district_government_gongsun_zan	0	1	1000	10		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		1000
3k_district_government_gongsun_zan_2	3k_district_government_gongsun_zan	1	2	2000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		2000
3k_district_government_gongsun_zan_3	3k_district_government_gongsun_zan	2	2	3000	30		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	4	3k_cam_settlement_district_generic	true	0		3000
3k_district_government_gongsun_zan_4	3k_district_government_gongsun_zan	3	3	4000	30		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		4000
3k_district_government_gongsun_zan_5	3k_district_government_gongsun_zan	4	3	5000	40		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		5000
3k_district_government_gongsun_zan_hq_4	3k_district_government_gongsun_zan	3	3	4000	70		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		4000
3k_district_government_gongsun_zan_hq_5	3k_district_government_gongsun_zan	4	3	5000	110		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_generic	true	0		5000
3k_district_government_law_3	3k_district_government_administration_palace	2	2	3000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		3000
3k_district_government_law_4	3k_district_government_administration_palace	3	3	4000	20		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		4000
3k_district_government_law_5	3k_district_government_administration_palace	4	3	5000	40		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		5000
3k_district_government_law_jade_5	3k_district_government_administration_palace	4	3	5000	40		false	0	0	0	0	false				true	3k_district_government_law_basic	true	0.0000	0	true	7	3k_cam_settlement_district_security	true	0		5000
3k_district_government_religion_1	3k_district_government_religion	0	1	900	10		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		900
3k_district_government_religion_2	3k_district_government_religion	1	2	1400	20		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		1400
3k_district_government_religion_3	3k_district_government_religion	2	2	2700	50		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		2700
3k_district_government_religion_taoist_1	3k_district_government_religion_taoist	0	1	900	10		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		900
3k_district_government_religion_taoist_2	3k_district_government_religion_taoist	1	2	1400	20		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		1400
3k_district_government_religion_taoist_3	3k_district_government_religion_taoist	2	2	2700	50		false	0	0	0	0	false				true	3k_district_government_temple	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		2700
3k_district_government_rural_administration_1	3k_district_government_rural_administration	0	2	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		900
3k_district_government_rural_administration_2	3k_district_government_rural_administration	1	3	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1000
3k_district_government_rural_administration_3	3k_district_government_rural_administration	2	3	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1100
3k_district_government_rural_administration_4	3k_district_government_rural_administration	3	5	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1200
3k_district_government_rural_administration_5	3k_district_government_rural_administration	4	5	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1300
3k_district_government_rural_administration_han_1	3k_district_government_rural_administration_han	0	2	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		900
3k_district_government_rural_administration_han_2	3k_district_government_rural_administration_han	1	3	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	1	3k_cam_settlement_district_administration	true	0		1000
3k_district_government_rural_administration_han_3	3k_district_government_rural_administration_han	2	3	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1100
3k_district_government_rural_administration_han_4	3k_district_government_rural_administration_han	3	5	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1200
3k_district_government_rural_administration_han_5	3k_district_government_rural_administration_han	4	5	0	0		false	0	0	0	0	false				true	3k_district_government_rural	true	0.0000	0	true	4	3k_cam_settlement_district_administration	true	0		1300
3k_district_government_tribute_1	3k_district_government_zheng_jiang	0	1	1000	0		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	1	3k_cam_settlement_district_religion	true	0		1000
3k_district_government_tribute_2	3k_district_government_zheng_jiang	1	2	2000	0		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		2000
3k_district_government_tribute_3	3k_district_government_zheng_jiang	2	2	3000	0		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	4	3k_cam_settlement_district_religion	true	0		3000
3k_district_government_tribute_4	3k_district_government_zheng_jiang	3	3	4000	0		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		4000
3k_district_government_tribute_5	3k_district_government_zheng_jiang	4	3	5000	0		false	0	0	0	0	false				true	3k_district_government_tribute	true	0.0000	0	true	7	3k_cam_settlement_district_religion	true	0		5000
3k_district_market_harbour_fish_0	3k_district_market_harbour	0	0	0	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	false	0	3k_cam_settlement_district_trade	false	0		0
3k_district_market_harbour_fish_1	3k_district_market_harbour	1	2	1700	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		1700
3k_district_market_harbour_fish_2	3k_district_market_harbour	2	4	2500	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		2500
3k_district_market_harbour_fish_3	3k_district_market_harbour	3	4	3300	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	1	3k_cam_settlement_district_trade	true	0		3300
3k_district_market_harbour_fish_4	3k_district_market_harbour	4	6	4100	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		4100
3k_district_market_harbour_fish_5	3k_district_market_harbour	5	7	4900	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		4900
3k_district_market_harbour_spice_5	3k_district_market_harbour	5	7	5000	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		5000
3k_district_market_harbour_trade_3	3k_district_market_harbour	3	4	3100	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		3100
3k_district_market_harbour_trade_4	3k_district_market_harbour	4	6	3750	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		3750
3k_district_market_harbour_trade_5	3k_district_market_harbour	5	6	4450	0		false	0	0	0	0	false				true	3k_district_market_harbour_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		4450
3k_district_market_inn_1	3k_district_market_inn	0	2	1550	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	1	3k_cam_settlement_district_tavern	true	0		1550
3k_district_market_inn_2	3k_district_market_inn	1	4	1900	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	1	3k_cam_settlement_district_tavern	true	0		1900
3k_district_market_inn_3	3k_district_market_inn	2	4	2350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_tavern	true	0		2350
3k_district_market_inn_4	3k_district_market_inn	3	6	2750	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_tavern	true	0		2750
3k_district_market_inn_5	3k_district_market_inn	4	6	3350	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	7	3k_cam_settlement_district_tavern	true	0		3350
3k_district_market_inn_liu_biao_1	3k_district_market_inn_liu_biao	0	3	2150	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		2150
3k_district_market_inn_liu_biao_2	3k_district_market_inn_liu_biao	1	4	2700	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		2700
3k_district_market_inn_liu_biao_3	3k_district_market_inn_liu_biao	2	4	2550	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		2550
3k_district_market_inn_liu_biao_4	3k_district_market_inn_liu_biao	3	6	3150	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		3150
3k_district_market_inn_liu_biao_5	3k_district_market_inn_liu_biao	4	6	3750	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		3750
3k_district_market_inn_liu_biao_tea_3	3k_district_market_inn_liu_biao	2	4	2400	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		2400
3k_district_market_inn_liu_biao_tea_4	3k_district_market_inn_liu_biao	3	6	3250	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		3250
3k_district_market_inn_liu_biao_tea_5	3k_district_market_inn_liu_biao	4	6	4150	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	false	0.0000	0	true	0	3k_cam_settlement_district_tavern	true	0		4150
3k_district_market_school_1	3k_district_market_school	0	1	900	10		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_school	true	0		900
3k_district_market_school_2	3k_district_market_school	1	2	1400	20		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_school	true	0		1400
3k_district_market_school_3	3k_district_market_school	2	2	1900	30		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_school	true	0		1900
3k_district_market_school_4	3k_district_market_school	3	3	2400	40		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_school	true	0		2400
3k_district_market_school_5	3k_district_market_school	4	3	2900	50		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_school	true	0		2900
3k_district_market_school_kong_rong_1	3k_district_market_school_kong_rong	0	1	700	0		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	1	3k_cam_settlement_district_school	true	0		700
3k_district_market_school_kong_rong_2	3k_district_market_school_kong_rong	1	2	1150	10		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	1	3k_cam_settlement_district_school	true	0		1150
3k_district_market_school_kong_rong_3	3k_district_market_school_kong_rong	2	2	1800	30		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_school	true	0		1800
3k_district_market_school_kong_rong_4	3k_district_market_school_kong_rong	3	3	3350	60		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_school	true	0		3350
3k_district_market_school_kong_rong_5	3k_district_market_school_kong_rong	4	3	5950	130		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_school	true	0		5950
3k_district_market_school_kong_rong_poetry_4	3k_district_market_school_kong_rong	3	5	1900	0		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	4	3k_cam_settlement_district_school	true	0		1900
3k_district_market_school_kong_rong_poetry_5	3k_district_market_school_kong_rong	4	5	2000	0		false	0	0	0	0	false				true	3k_district_market_school	true	0.0000	0	true	7	3k_cam_settlement_district_school	true	0		2000
3k_district_market_silk_trade_5	3k_district_market_trade	4	3	3400	60		false	0	0	0	0	false				true	3k_district_market_land_trade_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3400
3k_district_market_tea_3	3k_district_market_inn	2	4	2500	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		2500
3k_district_market_tea_4	3k_district_market_inn	3	6	3050	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	4	3k_cam_settlement_district_trade	true	0		3050
3k_district_market_tea_5	3k_district_market_inn	4	6	3650	0		false	0	0	0	0	false				true	3k_district_market_inn_basic	true	0.0000	0	true	7	3k_cam_settlement_district_trade	true	0		3650
