auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
1142867635	3k_main_ancilliary_armour_wang_hong_armour_unique	3k_main_ancilliary_armour_wang_hong_armour_unique	1	false
1144897317	3k_main_ancilliary_armour_zhang_xian_armour_unique	3k_main_ancilliary_armour_zhang_xian_armour_unique	1	false
1150163931	3k_main_threshold_ancilliary_armour_huchuquan_armour_unique	3k_main_ancilliary_armour_huchuquan_armour_unique	1	false
1154871347	3k_ironic_ancilliary_armour_liu_fan_armour_unique	3k_ironic_ancilliary_armour_liu_fan_armour_unique	1	true
1155074640	3k_main_threshold_ancillary_medium_armour_wood_extraordinary	3k_main_ancillary_medium_armour_wood_extraordinary	1	false
1157010010	3k_main_threshold_ancilliary_armour_tian_chou_armour_unique	3k_main_ancilliary_armour_tian_chou_armour_unique	1	false
1157601116	3k_main_ancilliary_armour_zhang_miao_armour_unique	3k_main_ancilliary_armour_zhang_miao_armour_unique	1	false
1157953182	3k_main_threshold_ancilliary_armour_ju_shou_armour_unique	3k_main_ancilliary_armour_ju_shou_armour_unique	1	false
1160135559	3k_dlc07_threshold_ancillary_armour_liu_yan_armour_unique	3k_dlc07_ancillary_armour_liu_yan_armour_unique	1	false
1162100161	3k_main_threshold_ancilliary_zuozhi_zhulan_armour_unique	3k_main_threshold_ancilliary_zuozhi_zhulan_armour_unique	1	false
1162600669	3k_mtu_threshold_ancillary_lady_bian_huilans_armour_unique	3k_mtu_ancillary_lady_bian_huilans_armour_unique	1	false
1163242628	3k_ironic_ancilliary_armour_zhao_wei_armour_unique	3k_ironic_ancilliary_armour_zhao_wei_armour_unique	1	true
1168877913	3k_main_ancilliary_armour_xun_chen_armour_unique	3k_main_ancilliary_armour_xun_chen_armour_unique	1	false
1171054863	3k_main_ancilliary_armour_nanlou_armour_unique	3k_main_ancilliary_armour_nanlou_armour_unique	1	true
1174899839	3k_ytr_ceo_threshold_ancillary_armour_veteran_medium_yellow_turban_exceptional	3k_ytr_ancillary_armour_veteran_medium_yellow_turban_exceptional	1	false
1175037082	3k_main_ancilliary_armour_ma_ai_armour_unique	3k_main_ancilliary_armour_ma_ai_armour_unique	1	true
1183109286	ep_threshold_ancillary_armour_medium_armour_fire_unique	ep_ancillary_armour_medium_armour_fire_unique	1	false
1183799524	3k_main_threshold_ancilliary_armour_liu_bao_armour_unique	3k_main_ancilliary_armour_liu_bao_armour_unique	1	false
1184809420	ep_dyn_ceo_threshold_ancillary_armour_zhao_yuns_armour_unique	ep_dyn_ancillary_armour_zhao_yuns_armour_unique	1	true
1185641277	3k_main_ancilliary_armour_li_ying_armour_unique	3k_main_ancilliary_armour_li_ying_armour_unique	1	false
1186623047	3k_mtu_threshold_ancillary_zhao_yuns_armour_unique	3k_mtu_ancillary_armour_zhao_yuns_armour_unique	1	false
1190137096	3k_main_ancilliary_armour_agui_armour_unique	3k_main_ancilliary_armour_agui_armour_unique	1	false
1193887215	3k_main_ancilliary_armour_sun_qian_armour_unique	3k_main_ancilliary_armour_sun_qian_armour_unique	1	false
1205978719	3k_main_threshold_ancillary_lady_suns_armour_unique	3k_main_ancillary_lady_suns_armour_unique	1	false
1220369325	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	1	true
1226165059	3k_dlc06_ancillary_armour_nanman_king_wutugu_unique	3k_dlc06_ancillary_armour_nanman_king_wutugu_unique	1	true
1231926668	3k_mtu_threshold_ancillary_lady_trieus_armour_unique	3k_mtu_ancillary_lady_trieus_armour_unique	1	false
1232271432	3k_dlc07_threshold_ancillary_armour_yuan_tan_armour_unique	3k_dlc07_ancillary_armour_yuan_tan_armour_unique	1	false
1233017601	3k_main_threshold_ancillary_ze_rong_armour_unique	3k_main_ancillary_armour_ze_rongs_armour_unique	1	false
1235404316	3k_main_threshold_ancilliary_armour_lian_zhi_armour_unique	3k_main_ancilliary_armour_lian_zhi_armour_unique	1	false
1235537185	3k_main_ancilliary_armour_xin_pi_armour_unique	3k_main_ancilliary_armour_xin_pi_armour_unique	1	false
1240211202	3k_main_ancilliary_armour_Li_Dian_armour_unique	3k_main_ancilliary_armour_Li_Dian_armour_unique	1	false
1240904649	3k_main_threshold_ancillary_heavy_armour_wood_refined	3k_main_ancillary_heavy_armour_wood_and_fire_refined	1	false
1248866690	3k_main_threshold_ancilliary_armour_wang_lanlan_armour_unique	3k_main_ancilliary_armour_wang_lanlan_armour_unique	1	false
1252458664	3k_main_ancilliary_armour_yan_xing_armour_unique	3k_main_ancilliary_armour_yan_xing_armour_unique	1	true
1261915446	3k_main_threshold_ancilliary_armour_sui_gu_armour_unique	3k_main_ancilliary_armour_sui_gu_armour_unique	1	false
1263332403	3k_dlc05_ceo_threshold_ancilliary_xu_shu_armour_unique	3k_dlc05_ancilliary_armour_xu_shu_armour_unique	1	false
1264303268	3k_dlc05_threshold_ancillary_yan_baihus_armour_unique	3k_dlc05_ancillary_yan_baihus_armour_unique	1	false
1266083307	ep_dyn_ceo_threshold_ancillary_armour_huang_zhongs_armour_unique	ep_dyn_ancillary_armour_huang_zhongs_armour_unique	1	true
1267100943	3k_dlc06_ancilliary_armour_wei_yan_armour_unique	3k_dlc06_ancilliary_armour_wei_yan_armour_unique	1	true
126798610	3k_main_ancilliary_armour_liu_shang_armour_unique	3k_main_ancilliary_armour_liu_shang_armour_unique	1	false
1275833479	3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	1	true
1278372491	3k_main_threshold_ancillary_ma_tengs_armour_unique	3k_main_ancillary_ma_tengs_armour_unique	1	false
1287619451	3k_main_ancilliary_armour_guo_si_armour_unique	3k_main_ancilliary_armour_guo_si_armour_unique	1	false
1288385051	3k_main_ancilliary_armour_chen_ying_z_armour_unique	3k_main_ancilliary_armour_chen_ying_z_armour_unique	1	false
1291246456	3k_main_ancilliary_armour_zang_ba_armour_unique	3k_main_ancilliary_armour_zang_ba_armour_unique	1	false
1300281960	3k_main_ancilliary_armour_cai_xun_armour_unique	3k_main_ancilliary_armour_cai_xun_armour_unique	1	false
1303250357	ep_dyn_ceo_threshold_ancillary_armour_zhuge_liangs_armour_unique	ep_dyn_ancillary_armour_zhuge_liangs_armour_unique	1	true
1315175822	3k_main_threshold_ancillary_medium_armour_earth_unique	3k_main_ancillary_medium_armour_earth_unique	1	false
1321546289	3k_main_ancilliary_armour_huo_nu_armour_unique	3k_main_ancilliary_armour_huo_nu_armour_unique	1	false
1322480061	3k_dlc05_ceo_threshold_ancilliary_chen_gong_armour_unique	3k_dlc05_ancilliary_armour_chen_gong_armour_unique	1	false
1325398934	3k_ironic_ancilliary_armour_chen_chao_armour_unique	3k_ironic_ancilliary_armour_chen_chao_armour_unique	1	true
1327048252	3k_main_threshold_ancillary_light_armour_earth_refined	3k_main_ancillary_light_armour_earth_metal_and_water_refined	1	false
134473847	3k_main_ancilliary_armour_dou_mao_armour_unique	3k_main_ancilliary_armour_dou_mao_armour_unique	1	false
1352891044	ep_threshold_ancillary_sima_yong_armour_unique	ep_ancillary_sima_yong_armour_unique	1	false
1354132973	3k_main_ancilliary_armour_tuoba_jiefan_armour_unique	3k_main_ancilliary_armour_tuoba_jiefan_armour_unique	1	false
1356144460	3k_main_ancilliary_armour_liu_ye_armour_unique	3k_main_ancilliary_armour_liu_ye_armour_unique	1	false
1356887990	3k_main_threshold_ancilliary_armour_wang_fangyue_armour_unique	3k_main_ancilliary_armour_wang_fangyue_armour_unique	1	false
1357308205	3k_main_ancilliary_armour_tian_feng_armour_unique	3k_main_ancilliary_armour_tian_feng_armour_unique	1	true
1359917844	ep_dyn_ceo_threshold_ancillary_armour_sun_quans_armour_unique	ep_dyn_ancillary_armour_sun_quans_armour_unique	1	true
1373464018	3k_main_ancilliary_armour_handan_shang_armour_unique	3k_main_ancilliary_armour_handan_shang_armour_unique	1	true
1377015145	ep_threshold_ancillary_armour_light_armour_metal_unique	ep_ancillary_armour_light_armour_metal_unique	1	false
13879659	3k_main_ancilliary_armour_liu_ba_unique_ironic_armour_unique	3k_main_ancilliary_armour_liu_ba_unique_ironic_armour_unique	1	false
1391080980	3k_main_ancilliary_armour_Chen_Dao_armour_unique	3k_main_ancilliary_armour_Chen_Dao_armour_unique	1	false
1392134958	3k_main_threshold_ancillary_xu_chus_armour_unique	3k_main_ancillary_xu_chus_armour_unique	1	false
13936124	3k_main_ancilliary_armour_liu_du_unique_ironic_armour_unique	3k_main_ancilliary_armour_liu_du_unique_ironic_armour_unique	1	false
1397505086	3k_main_threshold_ancillary_taishi_cis_armour_unique	3k_main_ancillary_taishi_cis_armour_unique	1	false
1397639317	3k_main_threshold_ancilliary_qiujiliu_armour_unique	3k_main_threshold_ancilliary_qiujiliu_armour_unique	1	false
1398339807	3k_main_ancilliary_armour_wang_feng_armour_unique	3k_main_ancilliary_armour_wang_feng_armour_unique	1	false
1399078038	3k_mtu_threshold_ancillary_jian_yongs_armour_unique	3k_mtu_ancillary_armour_jian_yongs_armour_unique	1	false
140224	3k_main_ancilliary_armour_zhu_min_ironic_armour_unique	3k_main_ancilliary_armour_zhu_min_ironic_armour_unique	1	false
1406168209	3k_main_ancilliary_armour_cai_zhong_armour_unique	3k_main_ancilliary_armour_cai_zhong_armour_unique	1	false
141464411	3k_dlc06_ancillary_armour_nanman_medium_refined	3k_dlc06_ancillary_armour_nanman_medium_refined	1	true
1426360933	3k_main_threshold_ancilliary_guo_yuan_armour_unique	3k_main_threshold_ancilliary_guo_yuan_armour_unique	1	false
1431801119	3k_dlc06_ancillary_armour_nanman_tu_an_unique	3k_dlc06_ancillary_armour_nanman_tu_an_unique	1	true
1434835056	3k_dlc07_threshold_ancillary_armour_lady_zhen_armour_unique	3k_dlc07_ancillary_armour_lady_zhen_armour_unique	1	false
1436044082	3k_dlc07_threshold_ancillary_armour_fa_zheng_armour_unique	3k_dlc07_ancillary_armour_fa_zheng_armour_unique	1	false
1437712545	3k_main_ancilliary_armour_chen_su_armour_unique	3k_main_ancilliary_armour_chen_su_armour_unique	1	false
1441161016	3k_main_ancilliary_armour_huang_ang_armour_unique	3k_main_ancilliary_armour_huang_ang_armour_unique	1	true
1443346649	3k_main_ancilliary_armour_tuoba_liwei_armour_unique	3k_main_ancilliary_armour_tuoba_liwei_armour_unique	1	false
1451747871	3k_main_ancilliary_armour_lady_yang_di_armour_unique	3k_main_ancilliary_armour_lady_yang_di_armour_unique	1	false
1455824763	3k_main_ancilliary_armour_tao_shang_armour_unique	3k_main_ancilliary_armour_tao_shang_armour_unique	1	false
14561345	3k_main_ancilliary_armour_han_lian_armour_unique	3k_main_ancilliary_armour_han_lian_armour_unique	1	false
1470083053	ep_threshold_ancillary_armour_medium_armour_fire_extraordinary	ep_ancillary_armour_medium_armour_fire_extraordinary	1	false
1482293502	3k_main_ancilliary_armour_mi_fang_armour_unique	3k_main_ancilliary_armour_mi_fang_armour_unique	1	false
1485908898	3k_main_threshold_ancillary_gongsun_zans_armour_unique	3k_main_ancillary_gongsun_zans_armour_unique	1	false
1487201586	3k_main_threshold_ancillary_heavy_armour_wood_common	3k_main_ancillary_heavy_armour_wood_and_fire_common	1	false
1487534094	3k_main_threshold_ancillary_yuan_shaos_armour_unique	3k_main_ancillary_yuan_shaos_armour_unique	1	false
1487687536	3k_main_threshold_ancillary_light_armour_earth_extraordinary	3k_main_ancillary_light_armour_earth_extraordinary	1	false
1490072153	3k_main_ancilliary_armour_wei_kang_armour_unique	3k_main_ancilliary_armour_wei_kang_armour_unique	1	true
1494401390	3k_main_threshold_ancillary_heavy_armour_fire_unique	3k_main_ancillary_heavy_armour_fire_unique	1	false
1499187925	3k_main_threshold_ancillary_zhang_lus_armour_unique	3k_main_ancillary_zhang_lus_armour_unique	1	false
1504717971	3k_main_threshold_ancilliary_xia_zhao_armour_unique	3k_main_threshold_ancilliary_xia_zhao_armour_unique	1	false
1508512185	3k_dlc07_threshold_ancillary_armour_cao_ren_armour_unique	3k_dlc07_ancillary_armour_cao_ren_armour_unique	1	false
1509010056	3k_main_ancilliary_armour_lou_gui_armour_unique	3k_main_ancilliary_armour_lou_gui_armour_unique	1	false
1509183409	3k_main_threshold_ancilliary_deng_sheng_armour_unique	3k_main_threshold_ancilliary_deng_sheng_armour_unique	1	false
1511863497	3k_ytr_ceo_threshold_ancillary_armour_scholar_medium_yellow_turban_unique	3k_ytr_ancillary_armour_scholar_medium_yellow_turban_unique	1	false
15201436	3k_ironic_ancilliary_armour_zhu_gui_armour_unique	3k_ironic_ancilliary_armour_zhu_gui_armour_unique	1	true
152040	3k_main_ancilliary_armour_tong_zhi_armour_unique	3k_main_ancilliary_armour_tong_zhi_armour_unique	1	false
1521640239	3k_dlc06_ancillary_armour_nanman_ahuinan_unique	3k_dlc06_ancillary_armour_nanman_ahuinan_unique	1	true
1522096157	3k_main_threshold_ancilliary_cao_zhi_armour_unique	3k_main_ancilliary_armour_cao_zhi_armour_unique	1	false
1525055067	3k_mtu_threshold_ancillary_huang_zus_armour_unique	3k_mtu_ancillary_huang_zus_armour_unique	1	false
1534415757	3k_dlc05_ceo_threshold_ancilliary_zhang_hong_armour_unique	3k_dlc05_ancilliary_armour_zhang_hong_armour_unique	1	false
1535293283	3k_main_ancilliary_armour_shi_huang_sg_armour_unique	3k_main_ancilliary_armour_shi_huang_sg_armour_unique	1	false
1535805013	ep_threshold_ancillary_sima_yue_armour_unique	ep_ancillary_sima_yue_armour_unique	1	false
1536617356	3k_ytr_ceo_threshold_ancillary_armour_scholar_medium_yellow_turban_common	3k_ytr_ancillary_armour_scholar_medium_yellow_turban_common	1	false
1537893607	3k_mtu_threshold_ancillary_lady_lu_zhengs_armour_unique	3k_mtu_ancillary_lady_lu_zhengs_armour_unique	1	false
153975307	3k_main_ancilliary_armour_cai_he_armour_unique	3k_main_ancilliary_armour_cai_he_armour_unique	1	false
1541475754	3k_mtu_threshold_ancillary_lady_gongsun_jintings_armour_unique	3k_mtu_ancillary_lady_gongsun_jintings_armour_unique	1	false
1546369844	3k_main_ancilliary_armour_xue_li_armour_unique	3k_main_ancilliary_armour_xue_li_armour_unique	1	false
1548899292	3k_main_threshold_ancilliary_armour_han_fu_armour_unique	3k_main_ancilliary_armour_han_fu_armour_unique	1	false
1559149858	ep_dyn_ceo_threshold_ancillary_armour_tao_qians_armour_unique	ep_dyn_ancillary_armour_tao_qians_armour_unique	1	true
1561647843	3k_main_ancilliary_armour_lady_liu_armour_unique	3k_main_ancilliary_armour_lady_liu_armour_unique	1	false
157041855	3k_main_ancilliary_armour_Bao_Sanniang_armour_unique	3k_main_ancilliary_armour_Bao_Sanniang_armour_unique	1	false
1573763167	3k_main_ancilliary_armour_yuan_yao_armour_unique	3k_main_ancilliary_armour_yuan_yao_armour_unique	1	false
1574855780	3k_main_ancilliary_armour_zhang_ying_armour_unique	3k_main_ancilliary_armour_zhang_ying_armour_unique	1	false
1576039498	3k_main_ancilliary_armour_Jia_Chong_armour_unique	3k_main_ancilliary_armour_Jia_Chong_armour_unique	1	false
1577629104	3k_main_ancilliary_armour_li_damu_armour_unique	3k_main_ancilliary_armour_li_damu_armour_unique	1	true
158081031	3k_ironic_ancilliary_armour_zhang_fu_armour_unique	3k_ironic_ancilliary_armour_zhang_fu_armour_unique	1	true
1580927063	3k_ironic_ancilliary_armour_lady_wu_xian_armour_unique	3k_ironic_ancilliary_armour_lady_wu_xian_armour_unique	1	true
1582234696	3k_main_ancilliary_armour_Jiang_Wei_armour_unique	3k_main_ancilliary_armour_Jiang_Wei_armour_unique	1	false
158241	3k_main_ancilliary_armour_wang_su_ironic_armour_unique	3k_main_ancilliary_armour_wang_su_ironic_armour_unique	1	false
1586091660	ep_dyn_ceo_threshold_ancillary_armour_lady_suns_armour_unique	ep_dyn_ancillary_armour_lady_suns_armour_unique	1	true
1586875118	3k_main_ancilliary_armour_zhang_cheng_armour_unique	3k_main_ancilliary_armour_zhang_cheng_armour_unique	1	false
158823075	3k_ironic_ancilliary_armour_lady_yang_armour_unique	3k_ironic_ancilliary_armour_lady_yang_armour_unique	1	false
159031	3k_main_ancilliary_armour_zheng_mao_armour_unique	3k_main_ancilliary_armour_zheng_mao_armour_unique	1	false
1592886254	3k_main_ancilliary_armour_lady_zhang_zhumeng_armour_unique	3k_main_ancilliary_armour_lady_zhang_zhumeng_armour_unique	1	false
15932434	3k_main_ancilliary_armour_wang_shi_unique_armour_unique	3k_main_ancilliary_armour_wang_shi_unique_armour_unique	1	false
1597460718	3k_main_ancilliary_armour_mike_armour_unique	3k_main_ancilliary_armour_mike_armour_unique	1	false
1599645808	3k_main_threshold_ancillary_archer_light_armour_water_unique	3k_main_ancillary_archer_light_armour_water_unique	1	false
1601866779	3k_main_ancilliary_armour_yin_li_armour_unique	3k_main_ancilliary_armour_yin_li_armour_unique	1	false
1603244484	3k_dlc04_ceo_threshold_ancillary_armour_zhang_liangs_armour_unique	3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	1	false
1605872438	3k_main_ancilliary_armour_zhou_xin_armour_unique	3k_main_ancilliary_armour_zhou_xin_armour_unique	1	false
1606356130	3k_main_ancilliary_armour_xu_rong_armour_unique	3k_main_ancilliary_armour_xu_rong_armour_unique	1	false
1608206956	3k_main_ancilliary_armour_lai_gong_armour_unique	3k_main_ancilliary_armour_lai_gong_armour_unique	1	false
1610674588	3k_main_ancilliary_armour_yang_feng_armour_unique	3k_main_ancilliary_armour_yang_feng_armour_unique	1	true
1614442916	3k_main_ancilliary_armour_zhang_yun_armour_unique	3k_main_ancilliary_armour_zhang_yun_armour_unique	1	false
1615091630	3k_main_ancilliary_armour_liao_hua_ytr_armour_unique	3k_main_ancilliary_armour_liao_hua_ytr_armour_unique	1	false
1615706492	ep_threshold_ancillary_sima_ying_armour_unique	ep_ancillary_sima_ying_armour_unique	1	false
1616845660	3k_main_ancilliary_armour_huang_anbao_armour_unique	3k_main_ancilliary_armour_huang_anbao_armour_unique	1	false
1618460378	3k_mtu_threshold_ancillary_chunyu_qiongs_armour_unique	3k_mtu_ancillary_chunyu_qiongs_armour_unique	1	false
1626070135	3k_main_ancilliary_armour_han_anyue_armour_unique	3k_main_ancilliary_armour_han_anyue_armour_unique	1	true
1627696636	3k_main_threshold_ancillary_gan_nings_armour_unique	3k_main_ancillary_gan_nings_armour_unique	1	false
1628065299	3k_main_ancilliary_armour_gongsun_kang_armour_unique	3k_main_ancilliary_armour_gongsun_kang_armour_unique	1	false
1628270148	ep_threshold_ancillary_armour_heavy_armour_fire_extraordinary	ep_ancillary_armour_heavy_armour_fire_extraordinary	1	false
1629443521	3k_main_ancilliary_armour_cui_jun_armour_unique	3k_main_ancilliary_armour_cui_jun_armour_unique	1	true
1629728905	3k_mtu_threshold_ancillary_lady_feis_armour_unique	3k_mtu_ancillary_lady_feis_armour_unique	1	false
1632459129	3k_main_ancilliary_armour_pang_ji`_armour_unique	3k_main_ancilliary_armour_pang_ji`_armour_unique	1	false
1633130344	3k_main_ancilliary_armour_wang_dang_armour_unique	3k_main_ancilliary_armour_wang_dang_armour_unique	1	true
1634968192	ep_dyn_ceo_threshold_ancillary_armour_zhang_feis_armour_unique	ep_dyn_ancillary_armour_zhang_feis_armour_unique	1	true
1637835598	3k_main_ancilliary_armour_cheng_yin_armour_unique	3k_main_ancilliary_armour_cheng_yin_armour_unique	1	true
1643856189	3k_main_ancilliary_armour_Guan_Ping_armour_unique	3k_main_ancilliary_armour_Guan_Ping_armour_unique	1	false
1648417625	3k_main_ancilliary_armour_gongsun_xu_armour_unique	3k_main_ancilliary_armour_gongsun_xu_armour_unique	1	false
