auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
1333756380	3k_main_ceo_liu_yu_tribal_region_xiabian	3k_main_ceo_liu_yu_tribal_region_xiabian	2	false
1401221978	3k_main_ceo_liu_yu_tribal_region_zitong	3k_main_ceo_liu_yu_00_tribal_region_zitong	1	false
141672125	3k_main_ceo_liu_yu_tribal_region_sheyan	3k_main_ceo_liu_yu_00_tribal_region_sheyan	1	false
1421252677	3k_main_ceo_liu_yu_tribal_character_ma_teng	3k_main_ceo_liu_yu_tribal_00_character_ma_teng	1	true
1448006030	3k_main_ceo_liu_yu_tribal_character_kuitou	3k_main_ceo_liu_yu_tribal_character_kuitou	2	false
145582250	3k_main_ceo_liu_yu_tribal_character_guo_si	3k_main_ceo_liu_yu_tribal_00_character_guo_si	1	true
1473478330	3k_main_ceo_liu_yu_tribal_character_tufa_pigu	3k_main_ceo_liu_yu_tribal_00_character_tufa_pigu	1	true
1481728646	3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	3k_main_ceo_liu_yu_tribal_00_character_tuoba_jiefan	1	true
1489052427	3k_main_ceo_threshold_liu_yu_han_character_xianyu_yin	3k_main_ceo_liu_yu_00_han_character_xianyu_yin	1	false
1497066673	3k_main_ceo_threshold_liu_yu_tribal_region_guangyuan_iron	3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	2	false
1498966789	3k_main_ceo_liu_yu_tribal_character_song_jian	3k_main_ceo_liu_yu_tribal_00_character_song_jian	1	true
1501699782	3k_main_ceo_liu_yu_tribal_region_xiabian	3k_main_ceo_liu_yu_00_tribal_region_xiabian	1	false
1507480294	3k_main_ceo_threshold_liu_yu_tribal_character_huchuquan	3k_main_ceo_liu_yu_tribal_character_huchuquan	2	false
1514258157	3k_main_ceo_threshold_liu_yu_tribal_character_huchuquan	3k_main_ceo_liu_yu_00_tribal_character_huchuquan	1	false
1529369352	3k_main_ceo_threshold_liu_yu_han_capital_changan	3k_main_ceo_liu_yu_han_capital_changan	2	false
1557162034	3k_main_ceo_liu_yu_tribal_character_qiang_duan	3k_main_ceo_liu_yu_tribal_00_character_qiang_duan	1	true
1562214729	3k_main_ceo_liu_yu_tribal_character_ma_chao	3k_main_ceo_liu_yu_tribal_character_ma_chao	2	false
1569857015	3k_main_ceo_threshold_liu_yu_tribal_region_xihe_capital	3k_main_ceo_liu_yu_tribal_region_xihe_capital	2	false
1582289157	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horses	3k_main_ceo_liu_yu_00_tribal_region_shuofang_horses	1	false
1589402926	3k_main_ceo_liu_yu_tribal_character_agui	3k_main_ceo_liu_yu_tribal_00_character_agui	1	true
1605805417	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_tadun	3k_main_ceo_liu_yu_tribal_character_recruit_tadun	2	false
1615594094	3k_main_ceo_threshold_liu_yu_han_character_liu_yu	3k_main_ceo_liu_yu_han_character_liu_yu	2	false
1645789888	3k_main_ceo_threshold_liu_yu_han_capital_weijun	3k_main_ceo_liu_yu_han_capital_weijun	2	false
1653763500	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	3k_main_ceo_liu_yu_00_tribal_region_liaodong_xuantu	1	false
1670544436	3k_main_ceo_liu_yu_tribal_region_guzang	3k_main_ceo_liu_yu_tribal_region_guzang	2	false
1710506755	3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	3k_main_ceo_liu_yu_00_tribal_region_wuyuan_farm	1	false
1713667172	3k_main_ceo_liu_yu_tribal_character_yang_qianwan	3k_main_ceo_liu_yu_tribal_character_yang_qianwan	2	false
1733567436	3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	3k_main_ceo_liu_yu_tribal_character_tuoba_jiefan	2	false
1749961195	3k_main_ceo_threshold_liu_yu_han_capital_luoyang	3k_main_ceo_liu_yu_00_han_capital_luoyang	1	false
1750752980	3k_main_ceo_liu_yu_tribal_region_tianshui	3k_main_ceo_liu_yu_tribal_region_tianshui	2	false
1782147489	3k_main_ceo_liu_yu_tribal_character_han_sui	3k_main_ceo_liu_yu_tribal_character_han_sui	2	false
1794295247	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_wuyan	3k_main_ceo_liu_yu_tribal_character_recruit_wuyan	2	false
1801426763	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_captial	3k_main_ceo_liu_yu_tribal_region_shuofang_captial	2	false
1819438462	3k_main_ceo_liu_yu_tribal_character_agui	3k_main_ceo_liu_yu_tribal_character_agui	2	false
1833543266	3k_main_ceo_threshold_liu_yu_tribal_character_yufuluo	3k_main_ceo_liu_yu_tribal_character_yufuluo	2	false
1837127488	3k_main_ceo_threshold_liu_yu_han_character_tian_chou	3k_main_ceo_liu_yu_00_han_character_tian_chou	1	false
1840654683	3k_main_ceo_threshold_liu_yu_han_capital_penchang	3k_main_ceo_liu_yu_00_han_capital_penchang	1	false
1852620032	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horses	3k_main_ceo_liu_yu_tribal_region_shuofang_horses	2	false
1870647479	3k_main_ceo_liu_yu_tribal_region_nanzheng	3k_main_ceo_liu_yu_00_tribal_region_nanzheng	1	false
1872878727	3k_main_ceo_threshold_liu_yu_han_character_liu_he	3k_main_ceo_liu_yu_han_character_liu_he	2	false
1882508299	3k_main_ceo_threshold_liu_yu_tribal_character_liu_bao	3k_main_ceo_liu_yu_00_tribal_character_liu_bao	1	false
1903418678	3k_main_ceo_liu_yu_tribal_character_qianman	3k_main_ceo_liu_yu_tribal_00_character_qianman	1	true
1919846761	3k_main_ceo_liu_yu_tribal_region_canluan	3k_main_ceo_liu_yu_tribal_region_canluan	2	false
194683286	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_nanlou	3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	2	false
1948975115	3k_main_ceo_liu_yu_tribal_character_qiang_duan	3k_main_ceo_liu_yu_tribal_character_qiang_duan	2	false
1958687622	3k_main_ceo_threshold_liu_yu_han_capital_penchang	3k_main_ceo_liu_yu_han_capital_penchang	2	false
1958946085	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	2	false
1976758161	3k_main_ceo_threshold_liu_yu_tribal_region_xihe_capital	3k_main_ceo_liu_yu_00_tribal_region_xihe_capital	1	false
1986218798	3k_main_ceo_liu_yu_tribal_character_zhang_ji	3k_main_ceo_liu_yu_tribal_character_zhang_ji	2	false
2032276100	3k_main_ceo_threshold_liu_yu_tribal_character_liu_bao	3k_main_ceo_liu_yu_tribal_character_liu_bao	2	false
2034950339	3k_main_ceo_threshold_liu_yu_han_character_tian_chou	3k_main_ceo_liu_yu_han_character_tian_chou	2	false
2050099986	3k_main_ceo_liu_yu_tribal_region_canluan	3k_main_ceo_liu_yu_00_tribal_region_canluan	1	false
2060811889	3k_main_ceo_liu_yu_tribal_character_song_jian	3k_main_ceo_liu_yu_tribal_character_song_jian	2	false
206978226	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_wuyan	3k_main_ceo_liu_yu_00_tribal_character_recruit_wuyan	1	false
2076593452	3k_main_ceo_liu_yu_tribal_character_dou_mao	3k_main_ceo_liu_yu_tribal_00_character_dou_mao	1	true
2141220942	3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_tool	3k_main_ceo_liu_yu_tribal_region_liaoxi_tool	2	false
229796219	3k_main_ceo_liu_yu_tribal_region_jincheng	3k_main_ceo_liu_yu_00_tribal_region_jincheng	1	false
252372832	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_tadun	3k_main_ceo_liu_yu_00_tribal_character_recruit_tadun	1	false
257769910	3k_main_ceo_threshold_liu_yu_han_capital_weijun	3k_main_ceo_liu_yu_00_han_capital_weijun	1	false
258365519	3k_main_ceo_liu_yu_tribal_character_yang_qianwan	3k_main_ceo_liu_yu_tribal_00_character_yang_qianwan	1	true
264289995	3k_main_ceo_threshold_liu_yu_han_capital_changan	3k_main_ceo_liu_yu_00_han_capital_changan	1	false
27160695	3k_main_ceo_threshold_liu_yu_han_character_xianyu_fu	3k_main_ceo_liu_yu_00_han_character_xianyu_fu	1	false
283648097	3k_main_ceo_liu_yu_tribal_region_zitong	3k_main_ceo_liu_yu_tribal_region_zitong	2	false
287476038	3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	2	false
298005452	3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	3k_main_ceo_liu_yu_tribal_00_character_tuoba_liwei	1	true
302416588	3k_main_ceo_liu_yu_tribal_character_fan_chou	3k_main_ceo_liu_yu_tribal_00_character_fan_chou	1	true
310854755	3k_main_ceo_threshold_liu_yu_han_character_liu_xie	3k_main_ceo_liu_yu_han_character_liu_xie	2	false
315055041	3k_main_ceo_liu_yu_tribal_region_sheyan	3k_main_ceo_liu_yu_tribal_region_sheyan	2	false
321352559	3k_main_ceo_threshold_liu_yu_tribal_character_yufuluo	3k_main_ceo_liu_yu_00_tribal_character_yufuluo	1	false
328817547	3k_main_ceo_liu_yu_tribal_region_tianshui	3k_main_ceo_liu_yu_00_tribal_region_tianshui	1	false
332521078	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_qiulijiu	3k_main_ceo_liu_yu_00_tribal_character_recruit_qiulijiu	1	false
336141064	3k_main_ceo_threshold_liu_yu_tribal_region_guangyuan_iron	3k_main_ceo_liu_yu_00_tribal_region_guangyuan_iron	1	false
339410476	3k_main_ceo_liu_yu_tribal_region_hanchang	3k_main_ceo_liu_yu_tribal_region_hanchang	2	false
345137517	3k_main_ceo_liu_yu_tribal_region_xiutu	3k_main_ceo_liu_yu_00_tribal_region_xiutu	1	false
394020164	3k_main_ceo_liu_yu_tribal_character_fan_chou	3k_main_ceo_liu_yu_tribal_character_fan_chou	2	false
407520355	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horse_tamer	3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer	2	false
417829347	3k_main_ceo_threshold_liu_yu_tribal_character_recruit_nanlou	3k_main_ceo_liu_yu_00_tribal_character_recruit_nanlou	1	false
420594956	3k_main_ceo_liu_yu_tribal_character_ma_teng	3k_main_ceo_liu_yu_tribal_character_ma_teng	2	false
491440707	3k_main_ceo_liu_yu_tribal_region_lingzhou	3k_main_ceo_liu_yu_00_tribal_region_lingzhou	1	false
500001661	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	2	false
509925005	3k_main_ceo_liu_yu_tribal_region_zhanyin	3k_main_ceo_liu_yu_tribal_region_zhanyin	2	false
514044658	3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_capital	3k_main_ceo_liu_yu_tribal_region_liaoxi_capital	2	false
520518617	3k_main_ceo_liu_yu_tribal_region_xiutu	3k_main_ceo_liu_yu_tribal_region_xiutu	2	false
527523303	3k_main_ceo_threshold_liu_yu_han_character_wei_you	3k_main_ceo_liu_yu_00_han_character_wei_you	1	false
544747302	3k_main_ceo_threshold_liu_yu_tribal_character_qubei	3k_main_ceo_liu_yu_tribal_character_qubei	2	false
568793670	3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_tool	3k_main_ceo_liu_yu_00_tribal_region_liaoxi_tool	1	false
56900124	3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	3k_main_ceo_liu_yu_tribal_character_tuoba_liwei	2	false
604550653	3k_main_ceo_liu_yu_tribal_character_guo_si	3k_main_ceo_liu_yu_tribal_character_guo_si	2	false
612951155	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horse_tamer	3k_main_ceo_liu_yu_00_tribal_region_shuofang_horse_tamer	1	false
621117279	3k_main_ceo_liu_yu_tribal_character_li_jue	3k_main_ceo_liu_yu_tribal_00_character_li_jue	1	true
631168082	3k_main_ceo_liu_yu_tribal_character_tufa_pigu	3k_main_ceo_liu_yu_tribal_character_tufa_pigu	2	false
638953523	3k_main_ceo_liu_yu_han_character_yan_rou	3k_main_ceo_liu_yu_han_00_character_yan_rou	1	true
645476668	3k_main_ceo_liu_yu_tribal_region_jincheng	3k_main_ceo_liu_yu_tribal_region_jincheng	2	false
650863947	3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_capital	3k_main_ceo_liu_yu_00_tribal_region_liaoxi_capital	1	false
678411374	3k_main_ceo_threshold_liu_yu_han_character_liu_he	3k_main_ceo_liu_yu_00_han_character_liu_he	1	false
68928493	3k_main_ceo_liu_yu_tribal_region_hanchang	3k_main_ceo_liu_yu_00_tribal_region_hanchang	1	false
706484429	3k_main_ceo_liu_yu_tribal_region_yinping	3k_main_ceo_liu_yu_00_tribal_region_yinping	1	false
728869303	3k_main_ceo_liu_yu_tribal_character_kuitou	3k_main_ceo_liu_yu_tribal_00_character_kuitou	1	true
731769759	3k_main_ceo_liu_yu_tribal_region_sanshui	3k_main_ceo_liu_yu_tribal_region_sanshui	2	false
740797748	3k_main_ceo_threshold_liu_yu_han_character_liu_yu	3k_main_ceo_liu_yu_00_han_character_liu_yu_00	1	false
77343657	3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_captial	3k_main_ceo_liu_yu_00_tribal_region_shuofang_captial	1	false
774044962	3k_main_ceo_liu_yu_han_character_yan_rou	3k_main_ceo_liu_yu_han_character_yan_rou	2	false
812565343	3k_main_ceo_liu_yu_tribal_region_sanshui	3k_main_ceo_liu_yu_00_tribal_region_sanshui	1	false
81303773	3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	3k_main_ceo_liu_yu_00_tribal_region_wuyuan_capital	1	false
823310630	3k_main_ceo_threshold_liu_yu_tribal_region_xihe_fishing_port	3k_main_ceo_liu_yu_tribal_region_xihe_fishing_port	2	false
840037097	3k_main_ceo_threshold_liu_yu_han_character_xianyu_yin	3k_main_ceo_liu_yu_han_character_xianyu_yin	2	false
917487712	3k_main_ceo_threshold_liu_yu_han_capital_yingchuan	3k_main_ceo_liu_yu_00_han_capital_yingchuan	1	false
937327161	3k_main_ceo_liu_yu_tribal_region_daijun_horse	3k_main_ceo_liu_yu_00_tribal_region_daijun_horse	1	false
939269435	3k_main_ceo_liu_yu_tribal_region_lingzhou	3k_main_ceo_liu_yu_tribal_region_lingzhou	2	false
947729781	3k_main_ceo_threshold_liu_yu_tribal_region_youbeiping_capital	3k_main_ceo_liu_yu_00_tribal_region_youbeiping_capital	1	false
964027479	3k_main_ceo_threshold_liu_yu_tribal_region_xihe_fishing_port	3k_main_ceo_liu_yu_00_tribal_region_xihe_fishing_port	1	false
969122495	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	3k_main_ceo_liu_yu_00_tribal_region_hyunto_resource	1	false
973559765	3k_main_ceo_liu_yu_tribal_character_han_sui	3k_main_ceo_liu_yu_tribal_00_character_han_sui	1	true
981864294	3k_main_ceo_threshold_liu_yu_tribal_region_youbeiping_capital	3k_main_ceo_liu_yu_tribal_region_youbeiping_capital	2	false
