auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
1310713668	3k_dlc06_ancillary_accessory_mulus_bell_unique	3k_dlc06_ancillary_accessory_mulus_bell_unique	1	true
1313542717	3k_dlc06_threshold_ancillary_accessory_tribute_chest_diplomacy_simple	3k_dlc06_ancillary_accessory_tribute_chest_diplomacy_simple	1	true
1336260892	3k_main_threshold_ancillary_blade_of_seven_gems	3k_main_ancillary_blade_of_seven_gems	1	false
1344332745	3k_dlc06_threshold_ancillary_accessory_tribute_chest_diplomacy_extraordinary	3k_dlc06_ancillary_accessory_tribute_chest_diplomacy_extraordinary	1	true
136061218	3k_main_threshold_ancillary_stone_horse	3k_main_ancillary_stone_horse	1	false
1384245251	3k_main_threshold_ancillary_clay_rat	3k_main_ancillary_clay_rat	1	false
1387624523	3k_mtu_threshold_ancillary_weapon_hometowns_bow	3k_mtu_ancillary_weapon_hometowns_bow	1	false
1402415232	3k_main_threshold_ancillary_weapon_crossbow_exceptional	3k_main_threshold_ancillary_weapon_crossbow_exceptional	1	false
1436700008	3k_main_threshold_ancillary_clay_cup	3k_main_ancillary_clay_cup	1	false
1471409028	3k_main_threshold_ancillary_book_of_people	3k_main_ancillary_book_of_people	1	false
1485475144	3k_main_threshold_ancillary_composite_bow_refined	3k_main_ancillary_composite_bow_refined	1	false
1489503103	3k_ironic_ancillary_accessory_commander_lu	3k_ironic_ancillary_accessory_commander_lu	1	true
1514005530	3k_main_ancillary_weapon_yue_jin_bow_unique	3k_main_ancillary_weapon_yue_jin_bow_unique	1	true
151584542	3k_dlc04_ceo_threshold_ancillary_accessory_religious_bell_unique	3k_dlc04_ancillary_accessory_religious_bell_unique	1	false
1526162960	3k_main_threshold_ancillary_jade_horse	3k_main_ancillary_jade_horse	1	false
1527185909	3k_main_threshold_ancillary_wooden_fish	3k_main_ancillary_wooden_fish	1	false
154441432	3k_main_threshold_ancillary_clay_axe	3k_main_ancillary_clay_axe	1	false
1568152297	3k_main_threshold_ancillary_weapon_bow_taishi_ci_faction	3k_main_ancillary_weapon_bow_taishi_ci	1	true
157167611	3k_main_threshold_ancillary_iron_archer	3k_main_ancillary_iron_archer	1	false
1609833731	3k_main_threshold_ancillary_book_of_heaven	3k_main_ancillary_book_of_heaven	1	false
1612076131	3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_bao	3k_ytr_ancillary_accessory_stone_statue_of_zhang_bao	1	false
1613523560	3k_main_threshold_ancillary_jade_statue_of_confucius	3k_main_ancillary_jade_statue_of_confucius	1	false
1617138821	3k_dlc04_ceo_threshold_ancillary_weapon_crossbow_prince_liu_chong_unique	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	1	false
165225450	3k_main_threshold_ancillary_wooden_ox	3k_main_ancillary_wooden_ox	1	false
1674340009	3k_main_threshold_ancillary_book_of_concealing_method	3k_main_ancillary_book_of_concealing_method	1	false
1699877827	3k_mtu_threshold_ancillary_weapon_mothers_bow	3k_mtu_ancillary_weapon_mothers_bow	1	false
1740531451	3k_main_threshold_ancillary_crane_feather_fan	3k_main_ancillary_crane_feather_fan	1	false
1781514866	3k_mtu_threshold_ancillary_weapon_wind_of_taiyuan	3k_mtu_ancillary_weapon_wind_of_taiyuan	1	false
1820705698	3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_jue	3k_ytr_ancillary_accessory_stone_statue_of_zhang_jue	1	false
1834588533	3k_main_threshold_ancillary_art_of_war	3k_main_ancillary_art_of_war	1	false
1838335189	3k_mtu_threshold_ancillary_weapon_wind_of_north	3k_mtu_ancillary_weapon_wind_of_north	1	false
1838539050	3k_main_threshold_ancillary_book_of_songs	3k_main_ancillary_book_of_songs	1	false
1850080843	3k_main_threshold_ancillary_jade_archer	3k_main_ancillary_jade_archer	1	false
1852835730	3k_main_threshold_ancillary_iron_snake	3k_main_ancillary_iron_snake	1	false
1855529103	3k_dlc04_ceo_threshold_ancillary_accessory_zhang_liang_unique	3k_dlc04_ancillary_accessory_zhang_liang_unique	1	false
1869828246	3k_main_threshold_ancillary_stone_archer	3k_main_ancillary_stone_archer	1	false
187135332	3k_main_threshold_ancillary_weapon_crossbow_refined	3k_main_threshold_ancillary_weapon_crossbow_refined	1	false
1874360983	3k_main_threshold_ancillary_clay_dog	3k_main_ancillary_clay_dog	1	false
1897210459	3k_main_threshold_ancillary_stone_statue_of_confucius	3k_main_ancillary_stone_statue_of_confucius	1	false
1902342059	3k_main_threshold_ancillary_clay_pig	3k_main_ancillary_clay_pig	1	false
2009882355	3k_main_threshold_ancillary_jade_snake	3k_main_ancillary_jade_snake	1	false
2015242010	3k_main_threshold_ancillary_composite_bow_exceptional	3k_main_ancillary_composite_bow_exceptional	1	false
2016395622	3k_main_threshold_ancillary_six_secret_teachings	3k_main_ancillary_six_secret_teachings	1	false
2039339684	3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_liang	3k_ytr_ancillary_accessory_stone_statue_of_zhang_liang	1	false
2052480310	3k_dlc06_threshold_ancillary_weapon_bow_king_shamoke_unique	3k_dlc06_ancillary_weapon_bow_king_shamoke_unique	1	true
20560334	3k_main_threshold_ancillary_jade_horseman	3k_main_ancillary_jade_horseman	1	false
2067040241	3k_main_threshold_ancillary_clay_fish	3k_main_ancillary_clay_fish	1	false
2082276586	3k_main_threshold_ancillary_strategies_of_the_warring_states	3k_main_ancillary_strategies_of_the_warring_states	1	false
2086348827	3k_main_threshold_ancillary_weapon_bow_huang_zhong	3k_main_ancillary_weapon_bow_huang_zhong	1	true
2098402752	3k_main_threshold_ancillary_weapon_crossbow_common	3k_main_ancillary_weapon_crossbow_common	1	false
210517322	3k_main_threshold_ancillary_wuzi	3k_main_ancillary_wuzi	1	false
2120880238	3k_main_threshold_ancillary_stone_rooster	3k_main_ancillary_stone_rooster	1	false
2122178821	3k_main_threshold_ancillary_erya	3k_main_ancillary_erya	1	false
216893636	3k_dlc06_ancillary_accessory_flying_daggers	3k_dlc06_ancillary_accessory_flying_daggers	1	true
226175542	3k_main_threshold_ancillary_stone_axe	3k_main_ancillary_stone_axe	1	false
266401289	3k_main_threshold_ancillary_stone_rat	3k_main_ancillary_stone_rat	1	false
283160754	3k_main_threshold_ancillary_clay_warrior	3k_main_ancillary_clay_warrior	1	false
317263837	3k_ironic_ancillary_accessory_drunken_bottle	3k_ironic_ancillary_accessory_drunken_bottle	1	true
366393012	3k_main_threshold_ancillary_the_methods_of_the_sima	3k_main_ancillary_the_methods_of_the_sima	1	false
401581414	3k_dlc04_ceo_threshold_ancillary_accessory_nushe_bifa_unique	3k_dlc04_ancillary_accessory_nushe_bifa_unique	1	false
418315149	3k_main_threshold_ancillary_zhuangzi	3k_main_ancillary_zhuangzi	1	false
431871577	3k_main_threshold_ancillary_discourses_of_the_states	3k_main_ancillary_discourses_of_the_states	1	false
447885796	3k_dlc06_threshold_ancillary_accessory_tribute_chest_personal_simple	3k_dlc06_ancillary_accessory_tribute_chest_personal_simple	1	true
449270557	3k_main_threshold_ancillary_jade_sickle	3k_main_ancillary_jade_sickle	1	false
463497218	3k_main_threshold_ancillary_book_of_ceremonies	3k_main_ancillary_book_of_ceremonies	1	false
505991529	3k_main_threshold_ancillary_stone_monkey	3k_main_ancillary_stone_monkey	1	false
522638492	3k_main_threshold_ancillary_celestial_sphere	3k_main_ancillary_celestial_sphere	1	false
57846826	3k_ironic_ancillary_accessory_daoist_manual	3k_ironic_ancillary_accessory_daoist_manual	1	true
584687315	3k_main_threshold_ancillary_book_of_mountains_and_seas	3k_main_ancillary_book_of_mountains_and_seas	1	false
584783495	3k_main_threshold_ancillary_classic_of_filial_piety	3k_main_ancillary_classic_of_filial_piety	1	false
587752252	3k_main_threshold_ancillary_stone_pig	3k_main_ancillary_stone_pig	1	false
603536211	3k_main_threshold_ancillary_porcelain_cup	3k_main_ancillary_porcelain_cup	1	false
61112271	3k_main_threshold_ancillary_king_of_jade_ge	3k_main_ancillary_king_of_jade_ge	1	false
629905347	3k_main_threshold_ancillary_feather_fan	3k_main_ancillary_feather_fan	1	false
630263506	3k_mtu_threshold_ancillary_empty_lunchpail	3k_mtu_ancillary_empty_lunchpail	1	false
647825812	3k_main_threshold_ancillary_iron_sickle	3k_main_ancillary_iron_sickle	1	false
652284250	3k_mtu_threshold_ancillary_accessory_poem_of_sorrow_and_anger	3k_mtu_ancillary_accessory_poem_of_sorrow_and_anger	1	false
676785593	3k_main_threshold_ancillary_the_emperor	3k_main_ancillary_the_emperor	1	false
689981233	3k_main_threshold_ancillary_weapon_bow_taishi_ci	3k_main_ancillary_weapon_bow_taishi_ci	1	true
694508729	3k_main_threshold_ancillary_mozi	3k_main_ancillary_mozi	1	false
710365864	3k_main_threshold_ancillary_the_nine_chapters_on_the_mathematical_art	3k_main_ancillary_the_nine_chapters_on_the_mathematical_art	1	false
71384796	3k_main_threshold_ancillary_composite_bow_unique	3k_main_ancillary_composite_bow_unique	1	false
732851363	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	1	true
749142138	3k_main_threshold_ancillary_clay_ox	3k_main_ancillary_clay_ox	1	false
773947031	3k_main_threshold_ancillary_book_of_changes	3k_main_ancillary_book_of_changes	1	false
780455918	3k_dlc06_ancillary_accessory_malaria_cure	3k_dlc06_ancillary_accessory_malaria_cure	1	true
78200120	3k_main_threshold_ancillary_weapon_bow_lady_sun_faction	3k_main_ancillary_weapon_bow_lady_sun	1	true
794678533	3k_main_threshold_ancillary_wei_liaozi	3k_main_ancillary_wei_liaozi	1	false
800439049	3k_dlc06_threshold_ancillary_accessory_tribute_chest_personal_extraordinary	3k_dlc06_ancillary_accessory_tribute_chest_personal_extraordinary	1	true
806897983	3k_main_threshold_ancillary_jade_rooster	3k_main_ancillary_jade_rooster	1	false
812315894	3k_main_threshold_ancillary_composite_bow_common	3k_main_ancillary_composite_bow_common	1	false
849493308	3k_main_threshold_ancillary_south_pointing_chariot	3k_main_ancillary_south_pointing_chariot	1	false
852269778	3k_dlc07_threshold_ancillary_weapon_honour_manifested	3k_dlc07_ancillary_weapon_honour_manifested	1	false
877105776	3k_main_threshold_ancillary_weapon_bow_lady_sun	3k_main_ancillary_weapon_bow_lady_sun	1	true
88795552	3k_main_threshold_ancillary_weapon_bow_huang_zhong_faction	3k_main_ancillary_weapon_bow_huang_zhong	1	true
900721987	3k_dlc04_ceo_threshold_ancillary_weapon_bow_huangfu_song_unique	3k_dlc04_ancillary_weapon_bow_huangfu_song_unique	1	false
931741155	3k_dlc06_threshold_ancillary_accessory_tribute_chest_regional_simple	3k_dlc06_ancillary_accessory_tribute_chest_regional_simple	1	true
960885731	3k_mtu_threshold_ancillary_weapon_hawk	3k_mtu_ancillary_weapon_hawk	1	false
969466414	3k_main_threshold_ancillary_book_of_rites	3k_main_ancillary_book_of_rites	1	false
982363922	3k_main_threshold_ancillary_book_of_documents	3k_main_ancillary_book_of_documents	1	false
985237911	3k_ytr_ceo_threshold_ancillary_accessory_simple_carving_of_huang_lao	3k_ytr_ancillary_accessory_simple_carving_of_huang_lao	1	false
99291993	3k_main_threshold_ancillary_water_clock	3k_main_ancillary_water_clock	1	false
