auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
701000020	ironic_ceo_threshold_ptu_kong_rong_s5	ironic_ceo_ptu_kong_rong_s5_01	2	true
701000021	ironic_ceo_threshold_ptu_tao_qian_s1	ironic_ceo_ptu_tao_qian_s1_00	1	false
701000022	ironic_ceo_threshold_ptu_tao_qian_s1	ironic_ceo_ptu_tao_qian_s1_01	2	true
701000023	ironic_ceo_threshold_ptu_tao_qian_s2	ironic_ceo_ptu_tao_qian_s2_00	1	false
701000024	ironic_ceo_threshold_ptu_tao_qian_s2	ironic_ceo_ptu_tao_qian_s2_01	2	true
701000025	ironic_ceo_threshold_ptu_tao_qian_s3	ironic_ceo_ptu_tao_qian_s3_00	1	false
701000026	ironic_ceo_threshold_ptu_tao_qian_s3	ironic_ceo_ptu_tao_qian_s3_01	2	true
701000027	ironic_ceo_threshold_ptu_tao_qian_s4	ironic_ceo_ptu_tao_qian_s4_00	1	false
701000028	ironic_ceo_threshold_ptu_tao_qian_s4	ironic_ceo_ptu_tao_qian_s4_01	2	true
701000029	ironic_ceo_threshold_ptu_tao_qian_s5	ironic_ceo_ptu_tao_qian_s5_00	1	false
701000030	ironic_ceo_threshold_ptu_tao_qian_s5	ironic_ceo_ptu_tao_qian_s5_01	2	true
701000031	ironic_ceo_threshold_ptu_liu_biao_s1	ironic_ceo_ptu_liu_biao_s1_00	1	false
701000032	ironic_ceo_threshold_ptu_liu_biao_s1	ironic_ceo_ptu_liu_biao_s1_01	2	true
701000033	ironic_ceo_threshold_ptu_liu_biao_s2	ironic_ceo_ptu_liu_biao_s2_00	1	false
701000034	ironic_ceo_threshold_ptu_liu_biao_s2	ironic_ceo_ptu_liu_biao_s2_01	2	true
701000035	ironic_ceo_threshold_ptu_liu_biao_s3	ironic_ceo_ptu_liu_biao_s3_00	1	false
701000036	ironic_ceo_threshold_ptu_liu_biao_s3	ironic_ceo_ptu_liu_biao_s3_01	2	true
701000037	ironic_ceo_threshold_ptu_liu_biao_s4	ironic_ceo_ptu_liu_biao_s4_00	1	false
701000038	ironic_ceo_threshold_ptu_liu_biao_s4	ironic_ceo_ptu_liu_biao_s4_01	2	true
701000039	ironic_ceo_threshold_ptu_liu_biao_s5	ironic_ceo_ptu_liu_biao_s5_00	1	false
701000040	ironic_ceo_threshold_ptu_liu_biao_s5	ironic_ceo_ptu_liu_biao_s5_01	2	true
701000041	ironic_ceo_threshold_ptu_liu_yan_s1	ironic_ceo_ptu_liu_yan_s1_00	1	false
701000042	ironic_ceo_threshold_ptu_liu_yan_s1	ironic_ceo_ptu_liu_yan_s1_01	2	true
701000043	ironic_ceo_threshold_ptu_liu_yan_s2	ironic_ceo_ptu_liu_yan_s2_00	1	false
701000044	ironic_ceo_threshold_ptu_liu_yan_s2	ironic_ceo_ptu_liu_yan_s2_01	2	true
701000045	ironic_ceo_threshold_ptu_liu_yan_s3	ironic_ceo_ptu_liu_yan_s3_00	1	false
701000046	ironic_ceo_threshold_ptu_liu_yan_s3	ironic_ceo_ptu_liu_yan_s3_01	2	true
701000047	ironic_ceo_threshold_ptu_liu_yan_s4	ironic_ceo_ptu_liu_yan_s4_00	1	false
701000048	ironic_ceo_threshold_ptu_liu_yan_s4	ironic_ceo_ptu_liu_yan_s4_01	2	true
701000049	ironic_ceo_threshold_ptu_liu_yan_s5	ironic_ceo_ptu_liu_yan_s5_00	1	false
701000050	ironic_ceo_threshold_ptu_liu_yan_s5	ironic_ceo_ptu_liu_yan_s5_01	2	true
701000051	ironic_ceo_threshold_ptu_ma_teng_s1	ironic_ceo_ptu_ma_teng_s1_00	1	false
701000052	ironic_ceo_threshold_ptu_ma_teng_s1	ironic_ceo_ptu_ma_teng_s1_01	2	true
701000053	ironic_ceo_threshold_ptu_ma_teng_s2	ironic_ceo_ptu_ma_teng_s2_00	1	false
701000054	ironic_ceo_threshold_ptu_ma_teng_s2	ironic_ceo_ptu_ma_teng_s2_01	2	true
701000055	ironic_ceo_threshold_ptu_ma_teng_s3	ironic_ceo_ptu_ma_teng_s3_00	1	false
701000056	ironic_ceo_threshold_ptu_ma_teng_s3	ironic_ceo_ptu_ma_teng_s3_01	2	true
701000057	ironic_ceo_threshold_ptu_ma_teng_s4	ironic_ceo_ptu_ma_teng_s4_00	1	false
701000058	ironic_ceo_threshold_ptu_ma_teng_s4	ironic_ceo_ptu_ma_teng_s4_01	2	true
701000059	ironic_ceo_threshold_ptu_ma_teng_s5	ironic_ceo_ptu_ma_teng_s5_00	1	false
701000060	ironic_ceo_threshold_ptu_ma_teng_s5	ironic_ceo_ptu_ma_teng_s5_01	2	true
701000061	ironic_ceo_threshold_ptu_sun_s1	ironic_ceo_ptu_sun_s1_00	1	false
701000062	ironic_ceo_threshold_ptu_sun_s1	ironic_ceo_ptu_sun_s1_01	2	true
701000063	ironic_ceo_threshold_ptu_sun_s2	ironic_ceo_ptu_sun_s2_00	1	false
701000064	ironic_ceo_threshold_ptu_sun_s2	ironic_ceo_ptu_sun_s2_01	2	true
701000065	ironic_ceo_threshold_ptu_sun_s3	ironic_ceo_ptu_sun_s3_00	1	false
701000066	ironic_ceo_threshold_ptu_sun_s3	ironic_ceo_ptu_sun_s3_01	2	true
701000067	ironic_ceo_threshold_ptu_sun_s4	ironic_ceo_ptu_sun_s4_00	1	false
701000068	ironic_ceo_threshold_ptu_sun_s4	ironic_ceo_ptu_sun_s4_01	2	true
701000069	ironic_ceo_threshold_ptu_sun_s5	ironic_ceo_ptu_sun_s5_00	1	false
701000070	ironic_ceo_threshold_ptu_sun_s5	ironic_ceo_ptu_sun_s5_01	2	true
