auto_id	ceo_threshold	ceo_node	points_threshold_to_activate_node	can_downgrade_to_previous_node
2034697816	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant_01	1	false
2109373654	3k_dlc06_ceo_character_nanman_skills_tribal_hero	3k_dlc06_ceo_character_nanman_skills_tribal_hero_0	1	false
2113674777	3k_dlc06_ceo_character_nanman_skills_cavalry_chief	3k_dlc06_ceo_character_nanman_skills_cavalry_chief_1	16	false
216535118	3k_dlc06_ceo_character_nanman_skills_hit_and_run	3k_dlc06_ceo_character_nanman_skills_hit_and_run_1	6	false
233904259	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01	1	false
241084903	3k_dlc06_ceo_character_nanman_skills_shaman_rites	3k_dlc06_ceo_character_nanman_skills_shaman_rites_0	1	false
242119215	3k_dlc06_ceo_character_nanman_skills_butcher	3k_dlc06_ceo_character_nanman_skills_butcher_2	601	false
246727525	3k_dlc06_ceo_factional_nanman_fealty_xi_ni	3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01	1	true
281796365	3k_dlc06_ceo_character_nanman_skills_marshal	3k_dlc06_ceo_character_nanman_skills_marshal_1	16	false
308783819	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish_01	1	false
314137260	3k_dlc06_ceo_character_nanman_skills_missile_chief	3k_dlc06_ceo_character_nanman_skills_missile_chief_0	1	false
367996861	3k_dlc06_ceo_character_nanman_skills_warmonger	3k_dlc06_ceo_character_nanman_skills_warmonger_1	16	false
388810897	3k_dlc06_ceo_character_nanman_skills_stalker	3k_dlc06_ceo_character_nanman_skills_stalker_0	1	false
404553569	3k_dlc06_ceo_factional_nanman_fealty_mangyachang	3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang_01	1	true
429007311	3k_dlc06_ceo_character_nanman_skills_prudence	3k_dlc06_ceo_character_nanman_skills_prudence_1	6	false
429038854	3k_dlc06_ceo_character_nanman_skills_prudence	3k_dlc06_ceo_character_nanman_skills_prudence_0	1	false
430252962	3k_dlc06_ceo_character_nanman_skills_marshal	3k_dlc06_ceo_character_nanman_skills_marshal_2	31	false
433252858	3k_dlc06_ceo_character_nanman_skills_shaman_rites	3k_dlc06_ceo_character_nanman_skills_shaman_rites_2	11	false
52064971	3k_dlc06_ceo_character_nanman_skills_flurry	3k_dlc06_ceo_character_nanman_skills_flurry_0	1	false
527624070	3k_dlc06_ceo_character_nanman_skills_role_model	3k_dlc06_ceo_character_nanman_skills_role_model_1	11	false
607840658	3k_dlc06_ceo_character_nanman_skills_butcher	3k_dlc06_ceo_character_nanman_skills_butcher_0	1	false
628037492	3k_dlc06_ceo_factional_nanman_fealty_lady_zhurong	3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01	1	true
67648912	3k_dlc06_ceo_character_nanman_skills_tireless_soul	3k_dlc06_ceo_character_nanman_skills_tireless_soul_0	1	false
702168534	3k_dlc06_ceo_character_nanman_skills_role_model	3k_dlc06_ceo_character_nanman_skills_role_model_0	1	false
709307076	3k_dlc06_ceo_character_nanman_skills_warmonger	3k_dlc06_ceo_character_nanman_skills_warmonger_0	1	false
740834308	3k_dlc06_ceo_factional_nanman_fealty_jinhuansanjie	3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie_01	1	true
785204597	3k_dlc06_ceo_character_nanman_skills_infantry_chief	3k_dlc06_ceo_character_nanman_skills_infantry_chief_0	1	false
833927637	3k_dlc06_ceo_character_nanman_skills_tribal_hero	3k_dlc06_ceo_character_nanman_skills_tribal_hero_3	16	false
838133068	3k_dlc06_ceo_factional_nanman_fealty_dongtuna	3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01	1	true
838916686	3k_dlc06_ceo_character_nanman_skills_hit_and_run	3k_dlc06_ceo_character_nanman_skills_hit_and_run_3	16	false
843870489	3k_dlc06_ceo_character_nanman_skills_hit_and_run	3k_dlc06_ceo_character_nanman_skills_hit_and_run_2	11	false
87171859	3k_dlc06_ceo_factional_nanman_fealty_tu_an	3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an_01	1	true
902677697	3k_dlc06_ceo_character_nanman_skills_marshal	3k_dlc06_ceo_character_nanman_skills_marshal_0	1	false
909261760	3k_dlc06_ceo_factional_nanman_fealty_yunnan	3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan_01	1	true
911155070	3k_dlc06_ceo_factional_nanman_fealty_jianning	3k_dlc06_ceo_factional_nanman_fealty_minor_jianning_01	1	true
925083070	3k_dlc06_ceo_character_nanman_skills_tribal_hero	3k_dlc06_ceo_character_nanman_skills_tribal_hero_2	11	false
963379960	3k_dlc06_ceo_character_nanman_skills_tribal_hero	3k_dlc06_ceo_character_nanman_skills_tribal_hero_1	6	false
973813045	3k_dlc06_ceo_character_nanman_skills_marshal	3k_dlc06_ceo_character_nanman_skills_marshal_3	46	false
