id	group	priority
3k_dlc04_campaign_group_member_building_garrisons_city_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_2_han_chinese	3k_main_campaign_group_building_garrisons_city_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_3_han_chinese	3k_main_campaign_group_building_garrisons_city_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_4_han_chinese	3k_main_campaign_group_building_garrisons_city_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_5_han_chinese	3k_main_campaign_group_building_garrisons_city_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_6_han_chinese	3k_main_campaign_group_building_garrisons_city_6	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_6_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_6	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_7_han_chinese	3k_main_campaign_group_building_garrisons_city_7	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_7_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_7	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_8_han_chinese	3k_main_campaign_group_building_garrisons_city_8	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_8_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_8	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_9_han_chinese	3k_main_campaign_group_building_garrisons_city_9	0.0000
3k_dlc04_campaign_group_member_building_garrisons_city_9_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_city_9	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_1_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_2_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_capital_3_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_capital_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_capital_4_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_capital_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_capital_5_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_capital_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_province_3_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_province_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_province_4_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_province_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_province_5_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_province_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_district_military_security_province_northern_horses_5_han_chinese	3k_main_campaign_group_building_garrisons_district_military_security_province_northern_horses_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_earth_temple_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_earth_temple_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_earth_temple_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_earth_temple_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_earth_temple_taoist_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_earth_temple_taoist_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_earth_temple_taoist_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_earth_temple_taoist_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_artisans_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_artisans_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_artisans_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_artisans_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_artisans_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_artisans_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_artisans_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_artisans_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_military_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_military_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_military_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_military_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_military_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_iron_military_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_iron_military_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_iron_military_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_northern_horses_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_northern_horses_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_northern_horses_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_northern_horses_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_northern_horses_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_northern_horses_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_northern_horses_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_northern_horses_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_fire_northern_horses_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_fire_northern_horses_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_fire_northern_horses_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_minting_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_copper_minting_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_copper_minting_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_copper_minting_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_animal_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_animal_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_animal_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_animal_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_animal_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_animal_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_animal_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_armour_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_armour_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_armour_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_armour_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_armour_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_armour_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_armour_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_craftsmen_weapon_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_craftsmen_weapon_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_trade_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_trade_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_trade_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_trade_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_trade_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_jade_trade_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_jade_trade_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_jade_trade_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_artisan_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_artisan_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_artisan_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_artisan_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_artisan_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_artisan_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_artisan_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_artisan_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_industry_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_industry_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_industry_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_industry_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_industry_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_metal_tools_industry_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_metal_tools_industry_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_metal_tools_industry_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_salt_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_salt_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_salt_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_salt_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_salt_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_salt_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_salt_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_salt_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_salt_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_salt_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_salt_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_silk_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_silk_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_silk_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_silk_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_silk_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_silk_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_silk_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_silk_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_silk_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_silk_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_silk_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_spice_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_spice_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_spice_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_2_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_spice_2	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_3_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_spice_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_3_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_spice_3	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_4_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_spice_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_4_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_spice_4	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_5_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_spice_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_spice_5_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_spice_5	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_trading_port_1_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_trading_port_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_trading_port_1_yellow_turban	3k_yellow_turban_campaign_group_building_garrisons_resource_water_trading_port_1	0.0000
3k_dlc04_campaign_group_member_building_garrisons_resource_water_trading_port_2_han_chinese	3k_main_campaign_group_building_garrisons_resource_water_trading_port_2	0.0000
