key	accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	melee_attack	melee_defence	morale	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	officers	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	sync_locomotion	melee_attack_interval_reduction_percentage	reload_time_reduction_percentage	personalities_location	is_primarily_melee	secondary_melee_weapon
rew_iro_regional_you_metal_fierce_northern_axemen	0	3k_main_unit_iron_full	1950	inf_melee	205	inf_mel	0	0	none	0	38	44	3k_dlc05_unit_2h175_axe		10	none	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	rew_hide_forest_resist_cold_causes_fear	50	50	false	battle_vo_order_axes	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_ji_wood_cavalrybane_infantry	0	3k_main_unit_iron_partial	1950	inf_melee	45	inf_pik	0	0	none	0	20	30	3k_main_unit_2h250_polearm_ji	3k_main_unit_crossbow	10	none	none	3k_infantry_default	none	false	trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_halberds	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	6	0	0	0	0	0	3k_main_infantry_pike	false	false	0	0	random	true	
rew_iro_regional_ji_metal_jizhou_elite_swordguards	0	3k_main_unit_iron_full	1950	inf_melee	145	inf_mel	0	0	none	0	50	48	3k_main_unit_1h095_sword_double_edge_elite		10	3k_main_unit_infantry_large	none	3k_infantry_elite	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_disciplined_fatigue_resistant	50	50	false	battle_vo_order_jian	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_yan_wood_yellow_turban_remnants	0	3k_main_unit_leather_partial	1950	inf_melee	34	inf_spr	0	0	none	0	4	22	3k_main_unit_1h175_spear_militia		10	3k_main_unit_infantry_rattan	none	3k_infantry_militia	none	false	rabble	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_unruly_raider	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	0	0	0	0	0	0	3k_main_infantry_spear	false	false	0	0	random	false	
rew_iro_regional_yan_water_river_guards	0	3k_main_unit_leather_reinforced	1950	inf_ranged	20	inf_mis	0	0	none	0	20	40	3k_main_unit_1h095_sword_single_edge_militia	3k_main_unit_crossbow	10	3k_main_unit_infantry_rattan	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_crossbows	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	15	0	0	0	0	0	3k_main_infantry_ranged	true	false	0	0	random	false	
rew_iro_regional_qing_earth_bookish_cavaliers	0	3k_main_unit_tunic	2450	cavalry	175	cav_mel	58	0	none	0	30	56	3k_main_unit_1h095_sword_single_edge		5	3k_ytr_unit_infantry_dodging	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_encourage	50	50	false	battle_vo_order_swordsmen	battle_vo_order_cavalry	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	50	0	3k_main_cavalry_melee_support	false	false	0	0	random	false	
rew_iro_regional_qing_water_thunderous_repeaters	0	3k_main_unit_iron_lamellar	1950	inf_ranged	20	inf_mis	0	0	none	0	6	38	3k_main_unit_1h095_sword_single_edge	rew_iro_unit_crossbow_repeating_elite	10	none	none	3k_infantry_default	none	false	trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_crossbows	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	14	0	0	0	0	0	3k_main_infantry_ranged	true	false	0	0	random	false	
rew_iro_regional_yu_fire_firestarter_cavalry	0	3k_main_unit_iron_partial	2450	cavalry	215	cav_shk	72	0	none	0	6	36	3k_main_unit_2h250_spear		5	none	none	3k_cavalry_default	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_raider_causes_fear	50	50	false	battle_vo_order_spearmen	battle_vo_order_cavalry	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	0	0	random	false	
rew_iro_regional_yu_metal_yuzhou_assault_infantry	0	3k_main_unit_iron_lamellar	1950	inf_melee	195	inf_mel	0	0	none	0	30	42	3k_dlc04_unit_dw095_short_ji		10	none	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_axes	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_xu_water_coastal_homeguard	0	3k_main_unit_leather_heavy	1950	inf_ranged	25	inf_mis	0	0	none	0	28	30	3k_ytr_unit_1h095_club	3k_main_unit_bow_oil	10	none	none	3k_infantry_default	none	false	trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_archers	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	3	0	0	0	0	0	3k_main_infantry_ranged	true	false	0	0	random	false	
rew_iro_regional_xu_wood_valiant_vigilantes	0	3k_main_unit_iron_full	1950	inf_melee	20	inf_spr	0	0	none	0	30	48	3k_ytr_unit_1h175_spear_elite		10	3k_main_unit_infantry_large	none	3k_infantry_elite	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	0	0	0	0	0	0	3k_main_infantry_spear	false	false	0	0	random	false	
rew_iro_regional_jing_metal_sword_saints	0	3k_main_unit_tunic	1950	inf_melee	165	inf_mel	0	0	none	0	55	52	3k_ytr_unit_dw095_sword_single_edge_elite		10	3k_ytr_unit_infantry_dodging	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_swordsmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_jing_earth_northern_nobles	0	3k_main_unit_iron_full	2450	cavalry	220	cav_mel	73	0	none	0	50	58	3k_main_unit_1h095_sword_double_edge_elite		5	3k_main_unit_cavalry_side_jade	none	3k_cavalry_elite	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_encourage_disciplined	50	50	false	battle_vo_order_swordsmen	battle_vo_order_cavalry	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_heavy	0	0	0	0	0	50	0	3k_main_cavalry_melee	false	false	0	0	random	false	
rew_iro_regional_yang_metal_yangtze_patrollers	0	3k_main_unit_leather_partial	1950	inf_melee	90	inf_mel	0	0	none	0	35	30	3k_dlc07_unit_1h095_short_ji	3k_main_unit_bow_wooden_composite	10	3k_main_unit_infantry_rattan	none	3k_infantry_default	none	false	trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_resist_heat	50	50	false	battle_vo_order_axes	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	5	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	true	
rew_iro_regional_yang_wood_yang_guardians	0	3k_main_unit_iron_partial	1950	inf_melee	60	inf_spr	0	0	none	0	40	34	3k_main_unit_1h175_spear		10	3k_main_unit_infantry_oval	none	3k_infantry_elite	none	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_spear	false	false	0	0	random	false	
rew_iro_regional_jiao_wood_headcrushers	0	3k_main_unit_leather_reinforced	1950	inf_melee	225	inf_mel	0	0	none	0	12	38	3k_ytr_unit_2h175_giant_mace		10	none	none	3k_infantry_default	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_causes_fear	50	50	false	battle_vo_order_axes	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_jiao_metal_blades_of_the_south	0	3k_main_unit_leather_heavy	1950	inf_melee	160	inf_mel	0	0	none	0	40	44	3k_main_unit_1h095_sword_single_edge_elite	3k_dlc06_unit_javelin_precursor	10	3k_main_unit_infantry_rattan	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_resist_heat	50	50	false	battle_vo_order_swordsmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	2	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	true	
rew_iro_regional_yi_metal_forest_fighters	0	3k_main_unit_leather_reinforced	1950	inf_melee	185	inf_mel	0	0	none	0	30	40	3k_main_unit_dw095_axe		10	none	none	3k_infantry_elite	none	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_resist_heat	50	50	false	battle_vo_order_axes	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	unit_rew_iro_yizhou_forest_fighters	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	0	0	random	false	
rew_iro_regional_yi_water_yizhou_stalkers	0	3k_main_unit_leather_partial	1950	inf_ranged	25	inf_mis	0	0	none	0	10	32	3k_ytr_unit_1h095_club	3k_main_unit_bow_long_siyah_horn	10	none	none	3k_infantry_default	none	false	trained	A_blank_record	true	50.0000	800.0000	0.0000	rew_hide_forest_resist_heat_snipe	50	50	false	battle_vo_order_archers	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	unit_rew_iro_yizhou_forest_fighters	0	28	0	0	0	0	0	3k_main_infantry_ranged	true	false	0	0	random	false	
