key	accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	melee_attack	melee_defence	morale	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	officers	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	sync_locomotion	melee_attack_interval_reduction_percentage	reload_time_reduction_percentage	personalities_location	is_primarily_melee	secondary_melee_weapon
ironic_farmland_band_metal	0	3k_main_unit_tunic	1900	inf_melee	38	inf_mel	38	0	ironic_farmland_band_metal	0	24	28	3k_main_unit_1h095_axe_militia		10	3k_main_unit_infantry_oval	ironic_farmland_band_metal	3k_infantry_militia	placeholder	false	mob	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_axes	battle_vo_order_peasants	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	-50	0	random	false	
ironic_wudou_sabre_infantry_metal	0	3k_main_unit_leather_reinforced	1900	inf_melee	105	inf_mel	105	0	ironic_wudou_sabre_infantry_metal	0	35	44	3k_main_unit_1h095_sword_single_edge		10	3k_main_unit_cavalry_rattan	ironic_wudou_sabre_infantry_metal	3k_infantry_default	placeholder	false	poorly_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_swordsmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	-5	-5	random	false	
ironic_tianshi_ji_infantry_wood	0	3k_main_unit_iron_lamellar	1900	inf_melee	36	inf_pik	36	0	ironic_tianshi_ji_infantry_wood	0	16	50	3k_main_unit_2h250_polearm_ji		10	none	ironic_tianshi_ji_infantry_wood	3k_infantry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_charge_reflector_vs_large_disciplined_scare_immune	50	50	false	battle_vo_order_halberds	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_pike	false	false	5	5	random	false	
ironic_di_marauders_earth	0	3k_main_unit_iron_partial	2450	cavalry	235	cav_mel	75	0	ironic_di_marauders_earth	0	40	45	3k_main_unit_1h095_sword_single_edge_elite		5	3k_main_unit_cavalry_rattan	ironic_di_marauders_earth	3k_cavalry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_fatigue_immune_scare_immune_disciplined	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_light	0	0	0	0	0	50	0	3k_main_cavalry_melee	false	false	15	0	random	false	
ironic_wudou_sabre_cavalry_earth	0	3k_main_unit_leather_reinforced	2450	cavalry	172	cav_mel	43	0	ironic_wudou_sabre_cavalry_earth	0	23	48	3k_main_unit_1h095_sword_single_edge		5	3k_main_unit_cavalry_rattan	ironic_wudou_sabre_cavalry_earth	3k_cavalry_default	placeholder	false	poorly_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	50	0	3k_main_cavalry_melee	false	false	-5	-5	random	false	
ironic_wudou_vanguards_fire	0	3k_main_unit_leather_reinforced	2450	cavalry	212	cav_shk	53	0	ironic_wudou_vanguards_fire	0	5	40	3k_main_unit_2h250_polearm_ji		5	none	ironic_wudou_vanguards_fire	3k_cavalry_default	placeholder	false	poorly_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	-5	-5	random	false	
ironic_tianshi_swordguards_metal	0	3k_main_unit_iron_lamellar	1900	inf_melee	115	inf_mel	115	0	ironic_tianshi_swordguards_metal	0	40	52	3k_main_unit_1h095_sword_double_edge_elite		10	3k_main_unit_infantry_gourd	ironic_tianshi_swordguards_metal	3k_infantry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_disciplined_fatigue_resistant	50	50	false	battle_vo_order_jian	battle_vo_order_swordsmen	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	5	5	random	false	
ironic_militia_sabres_metal	0	3k_main_unit_leather_partial	1900	inf_melee	90	inf_mel	90	0	ironic_militia_sabres_metal	0	29	36	3k_main_unit_1h095_sword_single_edge_militia		10	3k_main_unit_infantry_rattan	ironic_militia_sabres_metal	3k_infantry_militia	placeholder	false	rabble	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_swordsmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	0	0	0	0	0	0	3k_main_infantry_melee	false	false	-10	0	random	false	
ironic_tao_penitents_wood	0	3k_main_unit_tunic	1900	inf_melee	15	inf_spr	15	0	ironic_tao_penitents_wood	0	8	45	3k_ytr_unit_2h175_staff	3k_main_unit_bow_wooden_composite_penitents	5	none	ironic_tao_penitents_wood	3k_infantry_militia	placeholder	false	poorly_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_encourage_disciplined	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	8	0	0	0	0	0	3k_main_infantry_melee_support	false	false	-10	-50	front	true	
ironic_tianshi_reclaimers_wood	0	3k_main_unit_leather_heavy	1900	inf_melee	25	inf_spr	25	0	ironic_tianshi_reclaimers_wood	0	11	48	3k_ytr_unit_1h175_spear_elite		10	3k_main_unit_infantry_tower	ironic_tianshi_reclaimers_wood	3k_infantry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_charge_reflector_vs_large_disciplined_scare_immune	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	0	0	0	0	0	0	3k_main_infantry_spear	false	false	5	5	random	false	
ironic_militia_mounted_lancer_fire	0	3k_main_unit_leather_partial	2450	cavalry	186	cav_shk	47	0	ironic_militia_mounted_lancer_fire	0	1	36	3k_main_unit_2h250_polearm_ji_militia		5	none	ironic_militia_mounted_lancer_fire	3k_cavalry_militia	placeholder	false	rabble	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	-10	0	random	false	
ironic_tianshi_melee_cavalry_earth	0	3k_main_unit_iron_lamellar	2450	cavalry	192	cav_mel	48	0	ironic_tianshi_melee_cavalry_earth	0	29	58	3k_main_unit_1h095_sword_double_edge_elite		5	3k_main_unit_cavalry_gourd	ironic_tianshi_melee_cavalry_earth	3k_cavalry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_disciplined_fatigue_resistant	50	50	false	battle_vo_order_noblemen	battle_vo_order_cavalry	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	0	0	0	0	50	0	3k_main_cavalry_melee	false	false	5	5	random	false	
ironic_wudou_horse_archers_water	0	3k_main_unit_leather_reinforced	2450	cavalry	43	cav_mis	11	0	ironic_wudou_horse_archers_water	0	4	35	3k_main_unit_1h095_sword_single_edge_weak	3k_main_unit_bow_long_siyah_horn	5	none	ironic_wudou_horse_archers_water	3k_cavalry_default	placeholder	false	poorly_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_mounted_fire_move_mounted_fire_parthian_guerilla_deploy	50	50	false	battle_vo_order_archers	battle_vo_order_cavalry	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_medium	0	44	0	0	0	0	0	3k_main_cavalry_ranged	true	false	-5	40	random	false	
ironic_zhenren_defenders_wood	0	3k_main_unit_iron_full	1900	inf_melee	54	inf_spr	54	0	ironic_zhenren_defenders_wood	0	50	100	3k_ytr_unit_1h175_spear_elite	3k_main_unit_bow_long_siyah_horn_elite	10	3k_main_unit_infantry_tower	ironic_zhenren_defenders_wood	3k_infantry_elite	placeholder	false	elite	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_charge_reflector_vs_large_unbreakable	50	50	false	battle_vo_order_spearmen	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_heavy	0	20	0	0	0	0	0	3k_main_infantry_spear	false	false	25	0	random	true	
ironic_militia_archers_water	0	3k_main_unit_leather_partial	1900	inf_ranged	8	inf_mis	8	0	ironic_militia_archers_water	0	2	29	3k_main_unit_1h095_sword_single_edge_weak	3k_main_unit_bow_wooden_composite_militia	10	none	ironic_militia_archers_water	3k_infantry_militia	placeholder	false	rabble	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_archers	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	17	0	0	0	0	0	3k_main_infantry_ranged	true	false	-10	-25	random	false	
ironic_wudou_archers_water	0	3k_main_unit_leather_reinforced	1900	inf_ranged	12	inf_mis	12	0	ironic_wudou_archers_water	0	4	35	3k_main_unit_1h095_sword_single_edge_weak	3k_main_unit_bow_wooden_composite	10	none	ironic_wudou_archers_water	3k_infantry_default	placeholder	false	poorly_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_archers	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	23	0	0	0	0	0	3k_main_infantry_ranged	true	false	-5	-5	random	false	
ironic_tianshi_archers_water	0	3k_main_unit_leather_reinforced	1900	inf_ranged	18	inf_mis	18	0	ironic_tianshi_archers_water	0	12	41	3k_main_unit_1h095_sword_single_edge	3k_main_unit_bow_long_siyah_horn	10	none	ironic_tianshi_archers_water	3k_infantry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest_disciplined_fatigue_resistant	50	50	false	battle_vo_order_archers	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_medium	0	30	0	0	0	0	0	3k_main_infantry_ranged	true	false	5	5	random	false	
ironic_di_horse_archers_water	0	3k_main_unit_leather_heavy	2450	cavalry	125	cav_mis	55	0	ironic_di_horse_archers_water	0	35	40	3k_main_unit_1h095_sword_single_edge_elite	3k_main_unit_bow_long_siyah_horn_elite	5	none	ironic_di_horse_archers_water	3k_cavalry_default	placeholder	false	well_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_mounted_fire_move_mounted_fire_parthian__fatigue_res_guerilla_deploy	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	60	0	0	0	0	0	3k_main_cavalry_ranged	true	false	15	60	random	false	
ironic_di_raiders_fire	0	3k_main_unit_iron_partial	2450	cavalry	260	cav_shk	75	0	ironic_di_raiders_fire	0	40	45	3k_main_unit_2h250_polearm_ji		5	none	ironic_di_raiders_fire	3k_cavalry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_raider_fatigue_immune	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_cavalry_light	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	15	0	random	false	
ironic_di_cataphracts_fire	0	3k_main_unit_iron_full	2450	cavalry	270	cav_shk	90	0	ironic_di_cataphracts_fire	0	50	50	3k_ytr_unit_1h175_spear_elite		5	3k_main_unit_cavalry_side	ironic_di_cataphracts_fire	3k_cavalry_elite	placeholder	false	elite	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_disciplined_fatigue_resistant_scare_immune_encourages	50	50	false	battle_vo_order_cataphract	battle_vo_order_cavalry	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_medium	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	20	0	random	false	
ironic_tianshi_vanguards_fire	0	3k_main_unit_iron_lamellar	2450	cavalry	240	cav_shk	60	0	ironic_tianshi_vanguards_fire	0	8	44	3k_ytr_unit_1h175_spear_elite		5	3k_main_unit_cavalry_side	ironic_tianshi_vanguards_fire	3k_cavalry_elite	placeholder	false	well_trained	A_blank_record	true	50.0000	1000.0000	0.0000	3k_hide_forest_scare_immune_disciplined	50	50	false	battle_vo_order_cavalry	battle_vo_order_select	battle_vo_order_select	1.0000	25.0000	3k_main_cavalry_heavy	0	0	0	0	0	0	0	3k_main_cavalry_shock	false	false	5	5	random	false	
ironic_trebuchet_water	0	3k_main_unit_tunic	1900	artillery	12	art_siege	12	0	ironic_trebuchet_water	0	5	30	3k_ytr_unit_1h095_club	3k_main_unit_water_catapult	10	none	ironic_trebuchet_water	3k_catapult	placeholder	false	rabble	A_blank_record	true	50.0000	500.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_artillery	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	10	0	0	0	0	0	3k_main_artillery	false	false	-10	-10	random	false	
ironic_trebuchet_bastion_water	0	3k_main_unit_tunic	1500	artillery	12	art_siege	12	0	ironic_trebuchet_water	0	5	35	3k_ytr_unit_1h095_club	3k_main_unit_water_catapult_bastion	1	none	ironic_trebuchet_water	3k_catapult	placeholder	false	rabble	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_artillery	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	13	0	0	0	0	0	3k_main_artillery	false	false	-10	-10	random	false	
ironic_multiple_bolt_crossbow_water	0	3k_main_unit_tunic	1900	artillery	12	art_siege	12	0	ironic_multiple_bolt_crossbow_water	0	5	30	3k_ytr_unit_1h095_club	3k_dlc04_unit_bolt_water_crossbow_multi	10	none	ironic_multiple_bolt_crossbow_water	3k_catapult	placeholder	false	rabble	A_blank_record	true	50.0000	500.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_crossbows	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	10	0	0	0	0	0	3k_main_artillery	false	false	0	-10	random	false	
ironic_multiple_bolt_crossbow_bastion_water	0	3k_main_unit_tunic	1500	artillery	12	art_siege	12	0	ironic_multiple_bolt_crossbow_water	0	5	35	3k_ytr_unit_1h095_club	3k_dlc04_unit_bolt_water_crossbow_multi_bastion	1	none	ironic_multiple_bolt_crossbow_water	3k_catapult	placeholder	false	rabble	A_blank_record	true	50.0000	800.0000	0.0000	3k_hide_forest	50	50	false	battle_vo_order_crossbows	battle_vo_order_select	battle_vo_order_select	1.0000	10.0000	3k_main_infantry_light	0	13	0	0	0	0	0	3k_main_artillery	false	false	0	-10	random	false	
