campaign	id	region	slot_template	slot_type
8p_start_pos	1190688265	3k_dlc06_san_pass	3k_dlc06_gate	primary
8p_start_pos	1202412510	ironic_region_jinbeongun_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	1207934821	3k_main_yu_resource_1	3k_resource_metal_tools	primary
8p_start_pos	1214124810	3k_main_youzhou_resource_1	3k_resource_bandit	secondary
8p_start_pos	1216725016	3k_main_cangwu_resource_3	3k_resource_bandit	secondary
8p_start_pos	1219192825	3k_main_anding_resource_2	3k_resource_metal_tools	primary
8p_start_pos	1223198311	3k_main_guangling_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1223951579	3k_main_fuling_capital	3k_city	primary
8p_start_pos	1224451899	3k_main_changsha_capital	3k_districts	secondary
8p_start_pos	122771488	3k_main_jingzhou_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	1230152783	3k_main_lujiang_capital	3k_districts	secondary
8p_start_pos	1230354735	ironic_region_baek_resource_2	3k_resource_wood_livestock	primary
8p_start_pos	1233396144	3k_main_nanhai_resource_2	3k_minor_port	port
8p_start_pos	1248681378	3k_main_changsha_resource_3	3k_resource_bandit	secondary
8p_start_pos	1267236746	3k_main_jianan_capital	3k_city	primary
8p_start_pos	1269851645	ironic_region_xi_resource_1	3k_resource_fire_iron	primary
8p_start_pos	1273886503	ironic_region_xiping_resource_2	3k_resource_bandit	secondary
8p_start_pos	1274524869	3k_main_donghai_resource_1	3k_resource_bandit	secondary
8p_start_pos	1274937144	3k_main_beihai_resource_1	3k_resource_bandit	secondary
8p_start_pos	1275766508	ironic_region_dongye_capital	3k_city	primary
8p_start_pos	1282411945	3k_main_changsha_resource_3	3k_resource_wood_tea	primary
8p_start_pos	1283444727	3k_main_zangke_resource_2	3k_minor_port	port
8p_start_pos	1289134484	ironic_region_hanseong_resource_1	3k_resource_bandit	secondary
8p_start_pos	1292633455	3k_main_shangyong_resource_2	3k_resource_bandit	secondary
8p_start_pos	1297413595	3k_main_jiangxia_capital	3k_districts	secondary
8p_start_pos	1301288506	3k_main_runan_resource_1	3k_resource_bandit	secondary
8p_start_pos	1302537802	3k_main_changan_capital	3k_city	primary
8p_start_pos	1303469266	3k_main_langye_capital	3k_city	primary
8p_start_pos	1304499708	3k_main_xindu_resource_1	3k_resource_bandit	secondary
8p_start_pos	130787696	3k_main_jiangyang_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1314458492	3k_main_poyang_resource_1	3k_resource_fire_iron	primary
8p_start_pos	1316651473	3k_main_weijun_resource_1	3k_resource_bandit	secondary
8p_start_pos	1323952470	3k_main_anping_resource_1	3k_resource_bandit	secondary
8p_start_pos	1333563811	3k_main_poyang_resource_2	3k_resource_metal_copper	primary
8p_start_pos	1338990311	3k_main_hedong_capital	3k_districts	secondary
8p_start_pos	1342117144	3k_main_bohai_resource_1	3k_minor_port	port
8p_start_pos	1345752108	3k_main_anding_capital	3k_city	primary
8p_start_pos	1347721880	3k_main_shoufang_capital	3k_districts_port	secondary
8p_start_pos	1348510272	ironic_region_baek_resource_3	3k_resource_fire_iron	primary
8p_start_pos	1351028506	3k_main_luoyang_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	1355999211	3k_main_lingling_resource_1	3k_resource_bandit	secondary
8p_start_pos	1356954055	3k_dlc06_yongchang_resource_1	3k_resource_water_spice	primary
8p_start_pos	1364230393	3k_main_jiangyang_capital	3k_districts_port	secondary
8p_start_pos	1370813545	3k_main_dongou_capital	3k_city	primary
8p_start_pos	1378003072	3k_main_baxi_capital	3k_city	primary
8p_start_pos	1381147196	3k_main_anding_resource_3	3k_resource_wood_livestock	primary
8p_start_pos	1388469828	3k_main_chenjun_resource_1	3k_city	primary
8p_start_pos	1393460606	3k_dlc06_jiameng_pass	ironic_gate_buildings	secondary
8p_start_pos	1395003606	3k_main_xiangyang_capital	3k_districts	secondary
8p_start_pos	1407200757	3k_main_daijun_capital	3k_districts	secondary
8p_start_pos	1407447929	3k_main_hepu_capital	3k_districts_port	secondary
8p_start_pos	1408681778	3k_dlc06_jiuzhen_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	1409176701	3k_main_taishan_resource_1	3k_resource_bandit	secondary
8p_start_pos	1412199930	3k_main_jianning_resource_2	3k_resource_bandit	secondary
8p_start_pos	1413702514	3k_main_hedong_resource_1	3k_resource_bandit	secondary
8p_start_pos	1415403354	3k_dlc06_jianning_resource_3	3k_resource_metal_copper	primary
8p_start_pos	1418928237	3k_main_cangwu_resource_2	3k_resource_wood_lumber_bamboo	primary
8p_start_pos	1429363557	3k_main_shoufang_resource_3	3k_resource_water_salt	primary
8p_start_pos	1439260134	3k_main_yizhou_island_capital	3k_city	primary
8p_start_pos	1448570305	3k_dlc06_jiuzhen_capital	3k_city	primary
8p_start_pos	1460534121	3k_main_zangke_capital	3k_districts	secondary
8p_start_pos	1460980738	3k_main_luoyang_resource_1	3k_resource_bandit	secondary
8p_start_pos	1461669063	3k_main_taishan_resource_1	3k_minor_port	port
8p_start_pos	146439146	3k_main_weijun_capital	3k_districts	secondary
8p_start_pos	147288212	ironic_region_hanyang_resource_1	3k_resource_bandit	secondary
8p_start_pos	147454844	3k_main_jianan_resource_1	3k_resource_bandit	secondary
8p_start_pos	1482702076	ironic_region_dongokjeo_capital	3k_city	primary
8p_start_pos	1483757854	3k_main_guangling_capital	3k_city	primary
8p_start_pos	1486230009	3k_main_taiyuan_resource_2	3k_resource_metal_tools	primary
8p_start_pos	1496189870	3k_main_zangke_resource_2	3k_resource_water_trading_port	primary
8p_start_pos	1498698193	3k_main_yu_capital	3k_city	primary
8p_start_pos	1505637283	3k_main_jiangxia_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1506681162	3k_main_yuzhang_resource_2	3k_resource_wood_livestock	primary
8p_start_pos	1508452818	3k_main_shangdang_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1513326323	3k_main_jiaozhi_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	1517651400	3k_dlc06_kui_pass	3k_dlc06_gate	primary
8p_start_pos	1521416065	3k_main_xindu_capital	3k_city	primary
8p_start_pos	1522409279	3k_main_jianning_capital	3k_city	primary
8p_start_pos	1527042177	3k_dlc06_liaodong_capital	3k_city	primary
8p_start_pos	1531198301	3k_dlc06_liaodong_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	154402765	3k_main_changan_resource_1	3k_resource_metal_jade	primary
8p_start_pos	1545104764	3k_main_chenjun_resource_2	3k_resource_bandit	secondary
8p_start_pos	1550742194	3k_main_anding_capital	3k_districts	secondary
8p_start_pos	1551200432	3k_main_shangdang_resource_1	3k_resource_bandit	secondary
8p_start_pos	1557550415	3k_dlc06_yongchang_resource_1	3k_resource_bandit	secondary
8p_start_pos	1558146982	3k_main_shoufang_resource_1	3k_resource_fire_northern_horses	primary
8p_start_pos	1559339552	3k_main_yulin_resource_1	3k_minor_port	port
8p_start_pos	1585080458	3k_main_hepu_resource_2	3k_resource_bandit	secondary
8p_start_pos	1586871336	3k_main_gaoliang_resource_1	3k_resource_water_salt	primary
8p_start_pos	1588666853	3k_dlc06_yongchang_capital	3k_city	primary
8p_start_pos	1597805248	3k_dlc06_yongchang_capital	3k_districts	secondary
8p_start_pos	1601258168	ironic_region_dongokjeo_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	1605284830	3k_main_xihe_resource_1	3k_resource_wood_fish	primary
8p_start_pos	1607107437	3k_dlc06_wu_pass	3k_dlc06_gate	primary
8p_start_pos	1615845094	3k_main_langye_resource_2	3k_minor_port	port
8p_start_pos	1616092409	3k_main_wuling_resource_2	3k_resource_bandit	secondary
8p_start_pos	1617690053	3k_main_cangwu_resource_1	3k_resource_bandit	secondary
8p_start_pos	1620304767	ironic_region_xi_resource_1	3k_resource_bandit	secondary
8p_start_pos	1622713383	ironic_region_ye_capital	3k_city	primary
8p_start_pos	1627965029	ironic_region_baek_resource_2	3k_resource_bandit	secondary
8p_start_pos	1632543099	3k_main_nanyang_capital	3k_districts	secondary
8p_start_pos	1634942333	3k_main_shangyong_resource_1	3k_resource_wood_lumber_pine	primary
8p_start_pos	1636180394	3k_dlc06_jiaozhi_resource_3	3k_resource_wood_lumber_pine	primary
8p_start_pos	1637567381	3k_main_jincheng_capital	3k_districts_port	secondary
8p_start_pos	1641300091	ironic_region_lelang_capital	3k_city	primary
8p_start_pos	1643906927	3k_main_yangzhou_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	1648544775	3k_main_taiyuan_resource_1	3k_resource_fire_iron	primary
8p_start_pos	166623759	ironic_region_dongye_resource_1	3k_resource_bandit	secondary
8p_start_pos	1667802273	3k_main_jincheng_resource_1	3k_resource_bandit	secondary
8p_start_pos	1671294446	3k_main_wuling_capital	3k_districts	secondary
8p_start_pos	1671501785	3k_main_hepu_resource_1	3k_resource_bandit	secondary
8p_start_pos	1671640227	3k_main_poyang_capital	3k_districts	secondary
8p_start_pos	1672001435	3k_main_pingyuan_resource_1	3k_resource_bandit	secondary
8p_start_pos	167935266	3k_main_henei_capital	3k_province_capital_port	port
8p_start_pos	1680707440	3k_main_jianning_resource_1	3k_resource_fire_iron	primary
8p_start_pos	1690343880	3k_main_zangke_resource_1	3k_resource_bandit	secondary
8p_start_pos	1693279982	3k_main_jiangyang_resource_3	3k_resource_metal_copper	primary
8p_start_pos	1693354513	3k_main_bohai_resource_1	3k_resource_wood_fish	primary
8p_start_pos	1701989329	3k_main_lingling_resource_1	3k_resource_metal_tools	primary
8p_start_pos	1703561120	3k_main_chenjun_resource_3	3k_resource_bandit	secondary
8p_start_pos	1714363656	3k_main_lujiang_resource_1	3k_minor_port	port
8p_start_pos	1717943421	3k_main_jiaozhi_capital	3k_districts	secondary
8p_start_pos	171808001	3k_main_yingchuan_capital	3k_city	primary
8p_start_pos	1718765692	3k_main_baxi_capital	3k_districts	secondary
8p_start_pos	1729533689	3k_main_badong_resource_1	3k_resource_bandit	secondary
8p_start_pos	1729852582	ironic_region_kimhae_capital	3k_city	primary
8p_start_pos	1731580980	3k_dlc06_jianning_resource_3	3k_resource_bandit	secondary
8p_start_pos	1734458444	3k_main_youbeiping_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	1735414193	3k_main_taishan_capital	3k_districts	secondary
8p_start_pos	1737731474	3k_main_shangyong_capital	3k_districts	secondary
8p_start_pos	175295673	3k_main_jiangyang_resource_3	3k_resource_bandit	secondary
8p_start_pos	1757715148	3k_main_yu_resource_1	3k_resource_bandit	secondary
8p_start_pos	1760565915	3k_main_yangzhou_resource_3	3k_resource_metal_tools	primary
8p_start_pos	1760983120	ironic_region_baek_resource_1	3k_resource_bandit	secondary
8p_start_pos	1761052719	3k_dlc06_san_pass	ironic_gate_buildings	secondary
8p_start_pos	1764339246	3k_main_zhongshan_resource_1	3k_resource_fire_northern_horses	primary
8p_start_pos	1764763631	3k_main_wudu_resource_1	3k_resource_water_silk	primary
8p_start_pos	1765061993	3k_main_jianan_resource_1	3k_resource_wood_farms_rice	primary
8p_start_pos	1768006861	3k_main_chengdu_resource_1	3k_resource_bandit	secondary
8p_start_pos	1772386141	3k_main_poyang_capital	3k_city	primary
8p_start_pos	1776698055	3k_main_kuaiji_resource_2	3k_resource_wood_livestock	primary
8p_start_pos	1779416356	3k_main_guangling_resource_2	3k_resource_water_trading_port	primary
8p_start_pos	1781546129	3k_main_henei_capital	3k_districts_port	secondary
8p_start_pos	1782289856	3k_main_anping_capital	3k_districts	secondary
8p_start_pos	178486828	3k_main_tongan_capital	3k_districts_port	secondary
8p_start_pos	1791887932	3k_main_taiyuan_capital	3k_city	primary
8p_start_pos	1798626227	3k_main_daijun_resource_1	3k_resource_bandit	secondary
8p_start_pos	1798696597	3k_main_nanhai_capital	3k_province_capital_port	port
8p_start_pos	1799851329	3k_main_cangwu_capital	3k_districts_port	secondary
8p_start_pos	1800650278	ironic_region_kimhae_resource_1	3k_minor_port	port
8p_start_pos	1804153020	3k_main_jianan_resource_2	3k_resource_bandit	secondary
8p_start_pos	180998452	3k_main_changsha_resource_2	3k_resource_metal_craftsmen_armour	primary
8p_start_pos	181030907	3k_main_xihe_capital	3k_districts	secondary
8p_start_pos	1815773124	3k_dlc06_tong_pass	3k_dlc06_gate	primary
8p_start_pos	1821878048	3k_dlc06_hulao_pass	3k_dlc06_gate	primary
8p_start_pos	1821897500	3k_main_yanmen_resource_1	3k_resource_bandit	secondary
8p_start_pos	1825167312	3k_dlc06_xiapi_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1830011819	3k_dlc06_hangu_pass	ironic_gate_buildings	secondary
8p_start_pos	1830654257	ironic_region_baek_capital	3k_province_capital_port	port
8p_start_pos	183189884	3k_main_shoufang_resource_2	3k_resource_metal_craftsmen_animal	primary
8p_start_pos	1842688543	3k_main_gaoliang_capital	3k_city	primary
8p_start_pos	1849433942	3k_main_xindu_resource_1	3k_resource_wood_lumber_bamboo	primary
8p_start_pos	1851991002	3k_main_zhongshan_resource_1	3k_resource_bandit	secondary
8p_start_pos	1854076241	3k_main_jiaozhi_resource_2	3k_resource_wood_tea	primary
8p_start_pos	1855512692	3k_main_hedong_capital	3k_city	primary
8p_start_pos	1862287694	3k_main_jianye_capital	3k_province_capital_port	port
8p_start_pos	186232690	3k_main_lujiang_resource_2	3k_resource_bandit	secondary
8p_start_pos	1864434089	ironic_region_ye_resource_1	3k_resource_wood_fish	primary
8p_start_pos	1879332760	3k_main_langye_capital	3k_districts	secondary
8p_start_pos	1892139447	ironic_region_kimhae_capital	3k_districts	secondary
8p_start_pos	1897232032	ironic_region_hanyang_capital	3k_city	primary
8p_start_pos	1902601901	3k_dlc06_liaodong_capital	3k_districts	secondary
8p_start_pos	1903272504	3k_main_bajun_resource_1	3k_resource_bandit	secondary
8p_start_pos	1905184234	3k_main_nanhai_capital	3k_districts_port	secondary
8p_start_pos	1908736378	3k_main_cangwu_capital	3k_province_capital_port	port
8p_start_pos	1919701910	3k_main_guangling_capital	3k_districts	secondary
8p_start_pos	192740879	3k_main_luling_capital	3k_city	primary
8p_start_pos	1929849065	ironic_region_ye_resource_1	3k_resource_bandit	secondary
8p_start_pos	1930210817	3k_main_jincheng_resource_2	3k_resource_water_silk	primary
8p_start_pos	1932334980	ironic_region_xiping_capital	3k_districts	secondary
8p_start_pos	1937532341	3k_main_hedong_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	1940437620	3k_main_dongou_resource_1	3k_resource_bandit	secondary
8p_start_pos	1941753232	3k_main_chengdu_resource_2	3k_resource_bandit	secondary
8p_start_pos	1944415559	ironic_region_wuyuan_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	1944583319	3k_main_yu_capital	3k_districts	secondary
8p_start_pos	1946821358	3k_main_jiangxia_resource_1	3k_resource_bandit	secondary
8p_start_pos	1947174601	3k_main_anding_resource_2	3k_resource_bandit	secondary
8p_start_pos	1950936322	3k_main_kuaiji_capital	3k_districts	secondary
8p_start_pos	1957003562	3k_main_jingzhou_capital	3k_districts_port	secondary
8p_start_pos	195866744	3k_main_wudu_resource_1	3k_resource_bandit	secondary
8p_start_pos	1960401103	3k_dlc06_shangdang_resource_2	3k_resource_bandit	secondary
8p_start_pos	196488832	ironic_region_gyeongju_capital	3k_districts	secondary
8p_start_pos	1965308726	3k_main_yangzhou_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	1966091564	3k_main_chengdu_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	1968906467	ironic_region_jinbeongun_resource_1	3k_resource_bandit	secondary
8p_start_pos	1972622094	3k_main_nanyang_capital	3k_city	primary
8p_start_pos	1972808626	3k_dlc06_gu_pass	3k_dlc06_gate	primary
8p_start_pos	1973820375	3k_main_changsha_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	1975144156	3k_dlc06_wu_pass	ironic_gate_buildings	secondary
8p_start_pos	1976916568	3k_main_anding_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	1978133218	3k_main_yizhou_island_resource_1	3k_minor_port	port
8p_start_pos	1985362346	3k_main_tongan_resource_1	3k_resource_bandit	secondary
8p_start_pos	1987575602	3k_main_penchang_resource_1	3k_resource_bandit	secondary
8p_start_pos	1993845472	3k_main_dongjun_resource_1	3k_resource_fire_iron	primary
8p_start_pos	1995714300	3k_main_taishan_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	2001228573	3k_main_runan_capital	3k_city	primary
8p_start_pos	200172811	3k_main_bohai_capital	3k_districts	secondary
8p_start_pos	2001890169	3k_main_fuling_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	2005488274	ironic_region_hanseong_capital	3k_districts	secondary
8p_start_pos	2008064234	ironic_region_kimhae_resource_1	3k_resource_wood_fish	primary
8p_start_pos	2009430274	ironic_region_dongokjeo_resource_1	3k_resource_bandit	secondary
8p_start_pos	2009828679	3k_main_wuwei_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	2017193608	ironic_region_gyeongju_resource_1	3k_resource_bandit	secondary
8p_start_pos	2022136257	3k_main_luoyang_capital	3k_city	primary
8p_start_pos	2026712031	3k_main_cangwu_resource_3	3k_resource_wood_livestock	primary
8p_start_pos	2043936361	3k_main_yuzhang_capital	3k_city	primary
8p_start_pos	204578958	3k_main_dongjun_resource_1	3k_resource_bandit	secondary
8p_start_pos	205586390	3k_main_changsha_resource_1	3k_minor_port	port
8p_start_pos	206068163	3k_main_jianye_capital	3k_city	primary
8p_start_pos	2071070213	3k_main_lingling_resource_2	3k_resource_bandit	secondary
8p_start_pos	2081968959	3k_main_nanhai_capital	3k_city	primary
8p_start_pos	2082140988	3k_main_fuling_capital	3k_districts	secondary
8p_start_pos	2085171004	3k_dlc06_yunnan_resource_1	3k_resource_fire_iron	primary
8p_start_pos	2088845886	3k_main_lingling_capital	3k_districts	secondary
8p_start_pos	2090310573	ironic_region_wuwei_resource_3	3k_resource_metal_tools	primary
8p_start_pos	2091497840	3k_main_penchang_resource_1	3k_resource_earth_temple	primary
8p_start_pos	2092097920	3k_main_yulin_capital	3k_city	primary
8p_start_pos	2093896522	3k_dlc06_yunnan_resource_2	3k_resource_bandit	secondary
8p_start_pos	209467418	3k_dlc06_xiapi_capital	3k_districts	secondary
8p_start_pos	209740923	3k_main_badong_capital	3k_districts_port	secondary
8p_start_pos	2129259973	3k_main_jianye_resource_2	3k_resource_bandit	secondary
8p_start_pos	2129879488	ironic_region_jinbeongun_resource_2	3k_resource_wood_farms_grain	primary
8p_start_pos	2138276488	ironic_region_jinbeongun_capital	3k_province_capital_port	port
8p_start_pos	217770514	ironic_region_wuyuan_capital	3k_districts	secondary
8p_start_pos	219310348	3k_dlc06_qi_pass	ironic_gate_buildings	secondary
8p_start_pos	221267099	ironic_region_hanseong_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	224688411	3k_main_youbeiping_resource_1	3k_resource_bandit	secondary
8p_start_pos	226033408	3k_main_nanyang_resource_1	3k_resource_metal_jade	primary
8p_start_pos	227570962	ironic_region_xi_capital	3k_city	primary
8p_start_pos	235431691	3k_main_donghai_resource_1	3k_resource_wood_fish	primary
8p_start_pos	237861532	3k_main_jincheng_resource_1	3k_resource_fire_northern_horses	primary
8p_start_pos	238117063	3k_main_hanzhong_resource_1	3k_resource_bandit	secondary
8p_start_pos	23904477	3k_main_anding_resource_3	3k_resource_bandit	secondary
8p_start_pos	243610498	3k_main_jiangyang_capital	3k_city	primary
8p_start_pos	243912366	ironic_region_jinbeongun_capital	3k_city	primary
8p_start_pos	245593294	3k_main_badong_resource_2	3k_resource_wood_lumber_bamboo	primary
8p_start_pos	247163135	ironic_region_wuyuan_capital	3k_city	primary
8p_start_pos	247850500	ironic_region_dongokjeo_resource_2	3k_resource_fire_iron	primary
8p_start_pos	248009040	3k_main_donglai_capital	3k_province_capital_port	port
8p_start_pos	251844631	3k_dlc06_gu_pass	ironic_gate_buildings	secondary
8p_start_pos	253264129	ironic_region_xiping_resource_2	3k_resource_fire_iron	primary
8p_start_pos	254636027	3k_main_luoyang_capital	3k_districts	secondary
8p_start_pos	255486940	3k_main_jiaozhi_capital	3k_city	primary
8p_start_pos	255576107	3k_main_poyang_resource_3	3k_resource_bandit	secondary
8p_start_pos	256615875	3k_main_donghai_resource_1	3k_minor_port	port
8p_start_pos	265831034	3k_main_yulin_resource_1	3k_resource_water_trading_port	primary
8p_start_pos	269439195	3k_dlc06_hedong_resource_2	3k_resource_bandit	secondary
8p_start_pos	269828750	3k_main_yangzhou_resource_1	3k_resource_bandit	secondary
8p_start_pos	272289803	3k_main_henei_resource_1	3k_resource_bandit	secondary
8p_start_pos	272914300	3k_main_jincheng_capital	3k_province_capital_port	port
8p_start_pos	280491651	ironic_region_xiping_resource_1	3k_resource_wood_livestock	primary
8p_start_pos	281020478	3k_main_jianan_resource_2	3k_resource_wood_lumber_bamboo	primary
8p_start_pos	284741797	3k_main_nanhai_resource_2	3k_resource_water_trading_port	primary
8p_start_pos	29441653	3k_main_jingzhou_resource_1	3k_resource_bandit	secondary
8p_start_pos	306965368	3k_main_wudu_resource_2	3k_resource_metal_copper	primary
8p_start_pos	311294575	ironic_region_lelang_resource_1	3k_resource_wood_fish	primary
8p_start_pos	311787676	3k_main_yulin_resource_2	3k_resource_water_spice	primary
8p_start_pos	325616920	ironic_region_kimhae_resource_1	3k_resource_bandit	secondary
8p_start_pos	328248	3k_main_chengdu_capital	3k_city	primary
8p_start_pos	330461276	3k_main_xindu_capital	3k_districts	secondary
8p_start_pos	331281408	3k_main_luoyang_resource_1	3k_minor_port	port
8p_start_pos	336403858	3k_main_tongan_capital	3k_city	primary
8p_start_pos	341556734	3k_main_wuwei_capital	3k_districts	secondary
8p_start_pos	345068929	ironic_region_baek_capital	3k_city	primary
8p_start_pos	348562000	3k_main_wuwei_resource_1	3k_resource_fire_northern_horses	primary
8p_start_pos	349208	3k_dlc06_hangu_pass	3k_dlc06_gate	primary
8p_start_pos	358285563	ironic_region_dongokjeo_resource_1	3k_minor_port	port
8p_start_pos	358489073	3k_main_weijun_resource_1	3k_resource_wood_farms_grain	primary
8p_start_pos	359481794	3k_dlc06_hulao_pass	ironic_gate_buildings	secondary
8p_start_pos	362724964	3k_main_wuwei_capital	3k_city	primary
8p_start_pos	36314912	3k_dlc06_qi_pass	3k_dlc06_gate	primary
8p_start_pos	364915546	3k_dlc06_jiameng_pass	3k_dlc06_gate	primary
8p_start_pos	367857946	3k_main_jiaozhi_resource_2	3k_resource_bandit	secondary
8p_start_pos	382998264	ironic_region_baekje_resource_1	3k_resource_bandit	secondary
8p_start_pos	389802143	3k_dlc06_yunnan_capital	3k_districts	secondary
8p_start_pos	408651451	3k_main_dongjun_capital	3k_province_capital_port	port
8p_start_pos	41207692	3k_main_jiangyang_capital	3k_province_capital_port	port
8p_start_pos	420124860	3k_main_penchang_capital	3k_districts	secondary
8p_start_pos	422204177	3k_dlc06_xiapi_capital	3k_city	primary
8p_start_pos	424386271	3k_main_yanmen_capital	3k_districts	secondary
8p_start_pos	427478937	3k_main_beihai_capital	3k_districts	secondary
8p_start_pos	429359373	3k_main_langye_resource_1	3k_resource_bandit	secondary
8p_start_pos	434594676	ironic_region_hanseong_resource_1	3k_minor_port	port
