campaign	id	region	slot_template	slot_type
3k_dlc05_start_pos	1158818606	3k_main_cangwu_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1167497569	3k_main_jianye_resource_1	3k_resource_water_salt	primary
3k_dlc05_start_pos	117074199	3k_main_luling_resource_1	3k_resource_metal_copper	primary
3k_dlc05_start_pos	117195499	3k_main_guangling_resource_2	3k_minor_port	port
3k_dlc05_start_pos	1176939584	3k_main_yizhou_island_capital	3k_districts	secondary
3k_dlc05_start_pos	1177198178	3k_main_shoufang_capital	3k_city	primary
3k_dlc05_start_pos	1182044613	3k_main_youzhou_capital	3k_city	primary
3k_dlc05_start_pos	1182724584	ironic_region_dongye_capital	3k_districts_port	secondary
3k_dlc05_start_pos	118398552	3k_main_lingling_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1188725587	3k_main_poyang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1206817004	ironic_region_baek_capital	3k_city	primary
3k_dlc05_start_pos	1206821618	3k_dlc06_wu_pass	3k_dlc06_gate	primary
3k_dlc05_start_pos	1208105319	3k_main_jianning_resource_2	3k_resource_water_spice	primary
3k_dlc05_start_pos	1213194331	3k_main_tongan_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1221531868	3k_main_kuaiji_capital	3k_city	primary
3k_dlc05_start_pos	1222376083	3k_main_daijun_resource_1	3k_resource_metal_craftsmen_animal	primary
3k_dlc05_start_pos	1223029769	3k_main_youbeiping_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1234043169	3k_main_xindu_resource_2	3k_resource_wood_fish	primary
3k_dlc05_start_pos	1234401146	3k_main_lujiang_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	123527262	3k_main_taiyuan_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1243106240	3k_main_lingling_capital	3k_city	primary
3k_dlc05_start_pos	1247328157	ironic_region_baek_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1248443770	3k_main_youzhou_capital	3k_districts	secondary
3k_dlc05_start_pos	1250786008	ironic_region_xi_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1251163479	ironic_region_jinbeongun_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1256675994	3k_main_shoufang_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1262573157	3k_main_youbeiping_capital	3k_city	primary
3k_dlc05_start_pos	1268669518	3k_main_henei_capital	3k_city	primary
3k_dlc05_start_pos	1270030656	3k_main_dongou_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1270092204	3k_main_zhongshan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1270934605	ironic_region_hanyang_capital	3k_districts	secondary
3k_dlc05_start_pos	1274686886	3k_main_yangzhou_capital	3k_districts	secondary
3k_dlc05_start_pos	1275166137	3k_dlc06_gu_pass	ironic_gate_buildings	secondary
3k_dlc05_start_pos	1283085159	3k_dlc06_qi_pass	3k_dlc06_gate	primary
3k_dlc05_start_pos	1286504587	ironic_region_baek_resource_2	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1287716444	3k_main_hepu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc05_start_pos	1287782044	3k_main_chenjun_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1289802890	ironic_region_jinbeongun_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1294360687	3k_main_guangling_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1299749371	3k_main_pingyuan_capital	3k_districts	secondary
3k_dlc05_start_pos	1306092850	3k_main_kuaiji_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc05_start_pos	1307706861	3k_main_jiaozhi_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1308356332	3k_main_henei_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1308602793	3k_main_wuwei_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1309865026	3k_main_shangdang_capital	3k_city	primary
3k_dlc05_start_pos	1315613610	3k_main_hanzhong_capital	3k_districts	secondary
3k_dlc05_start_pos	1321993774	3k_main_yu_resource_1	3k_resource_metal_tools	primary
3k_dlc05_start_pos	1322403582	3k_main_anding_resource_2	3k_resource_metal_tools	primary
3k_dlc05_start_pos	1327902166	3k_main_guangling_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1334865905	ironic_region_gyeongju_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1337715080	3k_main_fuling_capital	3k_dlc06_city_nanman	primary
3k_dlc05_start_pos	1339174298	3k_main_changsha_capital	3k_districts	secondary
3k_dlc05_start_pos	1344114541	3k_main_poyang_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1344952491	3k_dlc06_jiuzhen_capital	3k_districts	secondary
3k_dlc05_start_pos	1348092301	3k_main_lujiang_capital	3k_districts	secondary
3k_dlc05_start_pos	1348844362	3k_main_jianan_capital	3k_city	primary
3k_dlc05_start_pos	1349983363	3k_main_wuling_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1360272350	3k_main_changsha_resource_3	3k_resource_wood_tea	primary
3k_dlc05_start_pos	1362700127	3k_main_pingyuan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1365561634	3k_main_wudu_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1367132518	3k_main_zangke_resource_2	3k_minor_port	port
3k_dlc05_start_pos	137706327	3k_main_jingzhou_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1378354644	3k_main_anding_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1387528860	ironic_region_jinbeongun_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1399565249	3k_main_shoufang_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1399942401	3k_main_jiangxia_capital	3k_districts	secondary
3k_dlc05_start_pos	1407145764	ironic_region_hanseong_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1411515105	3k_main_changan_capital	3k_city	primary
3k_dlc05_start_pos	1412824094	3k_dlc06_yongchang_capital	3k_dlc06_city_nanman	primary
3k_dlc05_start_pos	1415961208	3k_main_langye_capital	3k_city	primary
3k_dlc05_start_pos	1418773505	3k_main_poyang_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1419779068	3k_dlc06_xiapi_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1420946351	3k_main_poyang_resource_2	3k_resource_metal_copper	primary
3k_dlc05_start_pos	14285114	3k_main_chengdu_capital	3k_city	primary
3k_dlc05_start_pos	1432079649	ironic_region_dongye_capital	3k_city	primary
3k_dlc05_start_pos	1433708826	3k_main_hedong_capital	3k_districts	secondary
3k_dlc05_start_pos	1440305526	3k_main_bohai_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1440893651	3k_main_anding_capital	3k_city	primary
3k_dlc05_start_pos	1442718105	3k_dlc06_san_pass	ironic_gate_buildings	secondary
3k_dlc05_start_pos	1444334466	3k_main_taiyuan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1449860060	3k_dlc06_xiapi_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	145517299	3k_main_jiangyang_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1455445725	ironic_region_kimhae_capital	3k_city	primary
3k_dlc05_start_pos	1457908476	3k_main_baxi_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1457938919	3k_main_jiangxia_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1461599631	3k_main_yuzhang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1465907324	3k_main_nanhai_resource_2	3k_minor_port	port
3k_dlc05_start_pos	1468384374	ironic_region_lelang_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	146925538	ironic_region_hyunto_capital	3k_city	primary
3k_dlc05_start_pos	1470074215	3k_main_shoufang_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1471742670	3k_dlc06_jianning_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1473474767	ironic_region_hanseong_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1477691251	3k_main_bohai_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1478278570	3k_main_jingzhou_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1482247960	3k_main_luoyang_resource_1	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	1485969957	3k_main_jiangyang_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1486159108	3k_main_dongou_capital	3k_city	primary
3k_dlc05_start_pos	1487264800	3k_main_baxi_capital	3k_city	primary
3k_dlc05_start_pos	14888393	ironic_region_hanyang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1489384372	3k_main_anding_resource_3	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1498436406	ironic_region_jinbeongun_capital	3k_city	primary
3k_dlc05_start_pos	149880552	3k_main_cangwu_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1503608460	3k_main_wuling_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1506696932	3k_main_daijun_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1507940967	3k_main_chenjun_resource_1	3k_city	primary
3k_dlc05_start_pos	1509989200	3k_main_xiangyang_capital	3k_districts	secondary
3k_dlc05_start_pos	1518193544	3k_main_youbeiping_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1519177484	3k_main_daijun_capital	3k_districts	secondary
3k_dlc05_start_pos	1520253848	3k_main_hepu_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1526339106	3k_main_shangdang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1527040102	ironic_region_kimhae_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	15281093	3k_main_bajun_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1528177577	3k_main_cangwu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc05_start_pos	15296347	3k_main_jiangyang_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1541737893	3k_dlc06_tong_pass	3k_dlc06_gate	primary
3k_dlc05_start_pos	1542233154	3k_main_shoufang_resource_3	3k_resource_water_salt	primary
3k_dlc05_start_pos	1549232017	3k_dlc06_jiaozhi_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1552656080	3k_main_yizhou_island_capital	3k_city	primary
3k_dlc05_start_pos	1557995082	3k_main_zangke_capital	3k_districts	secondary
3k_dlc05_start_pos	1559395932	3k_main_taishan_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1572084751	3k_main_hedong_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1574424234	3k_main_guangling_capital	3k_city	primary
3k_dlc05_start_pos	1577705745	3k_main_taiyuan_resource_2	3k_resource_metal_tools	primary
3k_dlc05_start_pos	1586753648	3k_main_zangke_resource_2	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	1587513804	3k_main_yu_capital	3k_city	primary
3k_dlc05_start_pos	1588668051	ironic_region_baekje_resource_2	3k_resource_water_salt	primary
3k_dlc05_start_pos	1598730546	3k_main_jiangxia_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1602782381	3k_main_yuzhang_resource_2	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1603878629	3k_main_shangdang_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	1605306632	3k_main_jiaozhi_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc05_start_pos	1612300351	3k_main_yanmen_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1614975527	3k_main_xindu_capital	3k_city	primary
3k_dlc05_start_pos	1631515919	3k_dlc06_tong_pass	ironic_gate_buildings	secondary
3k_dlc05_start_pos	1634208243	ironic_region_dongokjeo_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1636068469	ironic_region_lelang_capital	3k_districts	secondary
3k_dlc05_start_pos	1636618146	3k_main_chengdu_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1639019174	3k_dlc06_yunnan_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1639108911	3k_main_yangzhou_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	16431665	3k_main_badong_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1647816309	3k_main_anding_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1654941261	3k_main_poyang_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	166527495	3k_main_weijun_capital	3k_districts	secondary
3k_dlc05_start_pos	1667261218	3k_main_jianning_capital	3k_dlc06_city_nanman	primary
3k_dlc05_start_pos	1673007941	3k_main_anding_capital	3k_districts	secondary
3k_dlc05_start_pos	1673515584	3k_main_tongan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1673705677	3k_dlc06_yongchang_resource_1	3k_resource_water_spice	primary
3k_dlc05_start_pos	1689413579	3k_main_kuaiji_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	169487167	3k_main_changan_resource_1	3k_resource_metal_jade	primary
3k_dlc05_start_pos	1697674759	3k_main_shoufang_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc05_start_pos	1701073715	3k_main_yulin_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1704385012	3k_main_lingling_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1704982024	3k_main_gaoliang_resource_1	3k_resource_water_salt	primary
3k_dlc05_start_pos	1705179411	3k_main_xihe_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	1706774711	3k_main_langye_resource_2	3k_minor_port	port
3k_dlc05_start_pos	1715172605	3k_main_changsha_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1715702969	3k_main_nanyang_capital	3k_districts	secondary
3k_dlc05_start_pos	1716735316	3k_main_shangyong_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc05_start_pos	1722747736	3k_main_jincheng_capital	3k_districts_port	secondary
3k_dlc05_start_pos	172581537	3k_dlc06_yunnan_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1727332248	ironic_region_dongye_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1729341241	ironic_region_dongye_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1732562695	3k_main_yangzhou_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	17335671	3k_main_anping_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1735961427	ironic_region_kimhae_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1737391555	3k_main_yingchuan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1737494557	3k_main_changsha_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1739271176	3k_main_taiyuan_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1748928003	3k_main_changan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1751252106	3k_main_wuling_capital	3k_districts	secondary
3k_dlc05_start_pos	175661444	ironic_region_dongokjeo_capital	3k_city	primary
3k_dlc05_start_pos	1758515603	ironic_region_hyunto_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1763672420	ironic_region_wuyuan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1765388128	3k_main_poyang_capital	3k_districts	secondary
3k_dlc05_start_pos	1779026060	ironic_region_wuwei_resource_3	3k_resource_bandit	secondary
3k_dlc05_start_pos	1780423547	3k_main_jianning_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1784374178	3k_main_jiangyang_resource_3	3k_resource_metal_copper	primary
3k_dlc05_start_pos	1785976939	3k_main_badong_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1786285050	ironic_region_xiping_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1788973556	3k_main_bohai_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	1791898641	3k_dlc06_liaodong_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc05_start_pos	1792247486	3k_main_lingling_resource_1	3k_resource_metal_tools	primary
3k_dlc05_start_pos	1794171361	3k_main_lujiang_resource_1	3k_minor_port	port
3k_dlc05_start_pos	1795985963	3k_main_fuling_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1803547915	3k_main_jiaozhi_capital	3k_districts	secondary
3k_dlc05_start_pos	1810281230	3k_main_baxi_capital	3k_districts	secondary
3k_dlc05_start_pos	181092768	3k_main_henei_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1820419154	ironic_region_baek_resource_3	3k_resource_fire_iron	primary
3k_dlc05_start_pos	1828039546	ironic_region_ye_resource_1	3k_resource_wood_fish	primary
3k_dlc05_start_pos	1828642260	3k_main_youbeiping_resource_1	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	1833115213	3k_main_taishan_capital	3k_districts	secondary
3k_dlc05_start_pos	1839618413	3k_main_shangyong_capital	3k_districts	secondary
3k_dlc05_start_pos	1840021271	3k_main_donghai_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1861263218	3k_main_yangzhou_resource_3	3k_resource_metal_tools	primary
3k_dlc05_start_pos	1862353747	3k_main_shangyong_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1864025565	3k_main_zhongshan_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc05_start_pos	1866349927	3k_main_wudu_resource_1	3k_resource_water_silk	primary
3k_dlc05_start_pos	1869486609	ironic_region_hyunto_capital	3k_districts	secondary
3k_dlc05_start_pos	18713258	ironic_region_dongye_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1873950864	3k_main_jianan_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc05_start_pos	1879812643	3k_main_poyang_capital	3k_city	primary
3k_dlc05_start_pos	1880518241	3k_main_kuaiji_resource_2	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	1888153176	3k_main_guangling_resource_2	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	1895139157	3k_main_henei_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1895290037	3k_main_anping_capital	3k_districts	secondary
3k_dlc05_start_pos	1896062106	ironic_region_kimhae_capital	3k_districts	secondary
3k_dlc05_start_pos	1902294398	3k_main_taiyuan_capital	3k_city	primary
3k_dlc05_start_pos	1906709061	3k_main_nanhai_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1907601520	ironic_region_dongokjeo_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1910108695	3k_main_cangwu_capital	3k_districts_port	secondary
3k_dlc05_start_pos	191150473	3k_main_yingchuan_capital	3k_city	primary
3k_dlc05_start_pos	1920478904	3k_main_jianan_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1926592351	3k_main_gaoliang_capital	3k_city	primary
3k_dlc05_start_pos	1926702819	3k_main_xindu_resource_1	3k_resource_wood_lumber_bamboo	primary
3k_dlc05_start_pos	1928011691	3k_main_jiaozhi_resource_2	3k_resource_wood_tea	primary
3k_dlc05_start_pos	1930837302	3k_main_jianye_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1930992108	3k_main_hedong_capital	3k_city	primary
3k_dlc05_start_pos	1933504453	ironic_region_xiping_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	193548688	3k_main_tongan_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1939741616	3k_main_jianye_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1939796688	3k_main_langye_capital	3k_districts	secondary
3k_dlc05_start_pos	1944909373	3k_main_yuzhang_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1951662719	3k_main_shoufang_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1952068785	3k_main_baxi_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	195369043	3k_main_lujiang_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	19609674	3k_main_dongou_resource_1	3k_resource_water_salt	primary
3k_dlc05_start_pos	1961979708	3k_main_nanhai_capital	3k_districts_port	secondary
3k_dlc05_start_pos	1973655388	3k_main_nanhai_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1974597088	3k_main_dongou_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	1982109819	3k_main_hepu_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1982820869	3k_main_cangwu_capital	3k_province_capital_port	port
3k_dlc05_start_pos	1990016279	3k_main_guangling_capital	3k_districts	secondary
3k_dlc05_start_pos	1992985799	3k_dlc06_shangdang_resource_2	3k_resource_bandit	secondary
3k_dlc05_start_pos	1996247193	3k_main_jincheng_resource_2	3k_resource_water_silk	primary
3k_dlc05_start_pos	2003704082	ironic_region_jinbeongun_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	2008170036	3k_main_hedong_resource_1	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	2008594046	3k_main_yu_capital	3k_districts	secondary
3k_dlc05_start_pos	2009104360	3k_main_kuaiji_capital	3k_districts	secondary
3k_dlc05_start_pos	2010429277	3k_dlc06_hangu_pass	3k_dlc06_gate	primary
3k_dlc05_start_pos	2013054414	3k_dlc06_hulao_pass	ironic_gate_buildings	secondary
3k_dlc05_start_pos	2014725956	3k_main_gaoliang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2016213451	3k_main_jingzhou_capital	3k_districts_port	secondary
3k_dlc05_start_pos	2020002934	ironic_region_baekje_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2020841256	3k_main_yangzhou_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	2021198093	3k_main_chenjun_resource_1	3k_districts	secondary
3k_dlc05_start_pos	20235186	3k_main_taishan_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2025419450	3k_main_chengdu_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	2026898163	3k_main_nanyang_capital	3k_city	primary
3k_dlc05_start_pos	2027107149	3k_main_changsha_resource_1	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	2027512838	3k_dlc06_qi_pass	ironic_gate_buildings	secondary
3k_dlc05_start_pos	203529804	3k_main_changsha_resource_2	3k_resource_metal_craftsmen_armour	primary
3k_dlc05_start_pos	204134830	3k_main_donglai_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2042141072	3k_main_anding_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc05_start_pos	2042621541	3k_main_yizhou_island_resource_1	3k_minor_port	port
3k_dlc05_start_pos	204688011	3k_main_xihe_capital	3k_districts	secondary
3k_dlc05_start_pos	2047453194	3k_main_yu_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2055114411	3k_dlc06_hulao_pass	3k_dlc06_gate	primary
3k_dlc05_start_pos	2061810027	3k_main_youzhou_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2064824408	3k_main_dongjun_resource_1	3k_resource_fire_iron	primary
3k_dlc05_start_pos	2068298367	3k_dlc06_yongchang_capital	3k_districts	secondary
3k_dlc05_start_pos	2069425336	3k_main_taishan_resource_1	3k_resource_water_trading_port	primary
3k_dlc05_start_pos	2072244444	3k_main_nanhai_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2074088649	3k_main_jiangyang_resource_1	3k_resource_bandit	secondary
3k_dlc05_start_pos	2075253638	3k_main_runan_capital	3k_city	primary
3k_dlc05_start_pos	2076049334	3k_main_fuling_resource_1	3k_resource_wood_livestock	primary
3k_dlc05_start_pos	2085518241	3k_main_hedong_resource_1	3k_minor_port	port
3k_dlc05_start_pos	2087424528	ironic_region_hanseong_capital	3k_city	primary
3k_dlc05_start_pos	2087980409	3k_main_wuwei_resource_2	3k_resource_wood_farms_grain	primary
