campaign	id	region	slot_template	slot_type
3k_dlc07_start_pos	1158561570	3k_main_dongjun_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1161454837	3k_main_kuaiji_capital	3k_districts	secondary
3k_dlc07_start_pos	1161895046	ironic_region_ye_capital	3k_districts	secondary
3k_dlc07_start_pos	1162875062	3k_main_changsha_resource_3	3k_resource_wood_tea	primary
3k_dlc07_start_pos	1163680467	3k_main_zangke_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	1170029724	3k_main_jingzhou_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	1173685884	3k_main_cangwu_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1184223362	3k_dlc06_hedong_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1190386010	3k_dlc06_liaodong_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1198026384	3k_main_shangdang_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1200143179	3k_main_shangyong_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1204323737	3k_main_cangwu_capital	3k_city	primary
3k_dlc07_start_pos	120590830	ironic_region_hanyang_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	1219596937	ironic_region_baek_capital	3k_city	primary
3k_dlc07_start_pos	1225748738	ironic_region_dongokjeo_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1235584864	3k_main_cangwu_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1237920062	ironic_region_hyunto_resource_2	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1240545512	3k_main_yanmen_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1240672404	ironic_region_dongokjeo_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	1246401415	3k_main_jiangxia_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1254287878	3k_main_changsha_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1260018657	3k_main_kuaiji_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	1262830989	3k_main_jianye_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1265655865	3k_dlc06_qi_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	1267246338	3k_main_luoyang_capital	3k_districts	secondary
3k_dlc07_start_pos	1271045315	3k_main_henei_capital	3k_city	primary
3k_dlc07_start_pos	1276856269	3k_main_jiaozhi_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1277383743	3k_main_chenjun_resource_3	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1279151322	ironic_region_wuwei_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1299073731	3k_main_daijun_capital	3k_city	primary
3k_dlc07_start_pos	1301131169	3k_main_cangwu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1306704328	ironic_region_xiping_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	1311321003	ironic_region_hyunto_capital	3k_districts	secondary
3k_dlc07_start_pos	1313562397	ironic_region_kimhae_capital	3k_city	primary
3k_dlc07_start_pos	1314793101	3k_main_badong_capital	3k_city	primary
3k_dlc07_start_pos	1335126605	3k_main_shoufang_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc07_start_pos	13421885	3k_main_youbeiping_capital	3k_districts	secondary
3k_dlc07_start_pos	1348953220	ironic_region_xi_capital	3k_districts	secondary
3k_dlc07_start_pos	1353038071	3k_main_taishan_capital	3k_city	primary
3k_dlc07_start_pos	1353495005	3k_main_gaoliang_capital	3k_districts	secondary
3k_dlc07_start_pos	1358373659	ironic_region_dongokjeo_capital	3k_city	primary
3k_dlc07_start_pos	1360456420	3k_main_jiangxia_capital	3k_city	primary
3k_dlc07_start_pos	1366998172	3k_main_donglai_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1367735679	3k_dlc06_liaodong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1368221507	3k_main_kuaiji_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1370219196	ironic_region_gyeongju_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1371215736	ironic_region_wuyuan_capital	3k_city	primary
3k_dlc07_start_pos	1375712780	3k_main_xihe_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1380414021	3k_dlc06_yongchang_capital	3k_districts	secondary
3k_dlc07_start_pos	138382949	3k_main_shoufang_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1390676105	3k_main_shangyong_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1394282982	3k_main_donglai_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1394861489	3k_main_jianan_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	1396668438	3k_main_jianan_capital	3k_districts	secondary
3k_dlc07_start_pos	1397274102	3k_main_jianan_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	139776603	ironic_region_lelang_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	1406636857	3k_main_jiaozhi_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	1409921872	ironic_region_wuyuan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1428071101	3k_main_wudu_resource_1	3k_resource_water_silk	primary
3k_dlc07_start_pos	1429195009	3k_main_changan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1431785152	ironic_region_xiping_resource_2	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1434884437	3k_main_shangdang_capital	3k_districts	secondary
3k_dlc07_start_pos	1435062220	3k_main_poyang_capital	3k_city	primary
3k_dlc07_start_pos	1439211144	3k_main_yingchuan_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1443179743	3k_main_shoufang_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1443399667	3k_main_wuling_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	1444550300	3k_main_hepu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1444682321	3k_main_chenjun_capital	3k_districts	secondary
3k_dlc07_start_pos	14465135	3k_main_wuwei_capital	3k_city	primary
3k_dlc07_start_pos	1447245126	3k_main_jingzhou_capital	3k_city	primary
3k_dlc07_start_pos	1451854585	3k_main_chengdu_capital	3k_districts	secondary
3k_dlc07_start_pos	1459439173	3k_main_xihe_capital	3k_districts	secondary
3k_dlc07_start_pos	1460410790	3k_main_pingyuan_resource_1	3k_resource_water_salt	primary
3k_dlc07_start_pos	1462253767	3k_dlc06_hulao_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	1463783182	3k_dlc06_jiuzhen_capital	3k_districts	secondary
3k_dlc07_start_pos	1463832440	3k_main_taiyuan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1468555029	3k_main_taiyuan_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1468588588	3k_dlc06_kui_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	1469333911	3k_main_poyang_capital	3k_districts	secondary
3k_dlc07_start_pos	1470084344	3k_dlc06_tong_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	1470092257	3k_main_youbeiping_capital	3k_city	primary
3k_dlc07_start_pos	1479111420	3k_main_jianning_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	148087573	ironic_region_wuwei_resource_3	3k_resource_metal_tools	primary
3k_dlc07_start_pos	1481006109	3k_main_changsha_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1482115354	3k_main_donghai_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	1482748572	3k_main_pingyuan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1483489919	ironic_region_hanyang_capital	3k_city	primary
3k_dlc07_start_pos	1486345959	3k_main_pingyuan_capital	3k_districts	secondary
3k_dlc07_start_pos	1491392991	ironic_region_jinbeongun_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1515289738	ironic_region_hanseong_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1518459537	3k_main_penchang_capital	3k_districts	secondary
3k_dlc07_start_pos	1519981845	3k_main_nanhai_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1521336514	3k_main_cangwu_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1533782116	3k_dlc06_hedong_resource_2	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1537262373	3k_main_penchang_capital	3k_city	primary
3k_dlc07_start_pos	1538589575	3k_main_jiangyang_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1544053079	3k_main_wuling_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	1545267086	3k_main_changsha_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1550407256	3k_main_yuzhang_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	1556164484	3k_main_chengdu_resource_1	3k_resource_metal_craftsmen_armour	primary
3k_dlc07_start_pos	1556356959	3k_main_yangzhou_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1558409982	3k_main_hepu_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1559727215	3k_main_changsha_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1561288746	3k_dlc06_jiuzhen_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1567410463	3k_main_weijun_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1579371028	3k_main_anping_capital	3k_city	primary
3k_dlc07_start_pos	1579539263	ironic_region_hyunto_capital	3k_city	primary
3k_dlc07_start_pos	1579872584	3k_main_henei_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1580916211	3k_main_lujiang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1594070601	3k_main_luling_capital	3k_city	primary
3k_dlc07_start_pos	1596694082	3k_main_bohai_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1600829109	3k_main_yu_capital	3k_districts	secondary
3k_dlc07_start_pos	1602788827	3k_dlc06_yongchang_resource_1	3k_resource_water_spice	primary
3k_dlc07_start_pos	161713739	3k_main_hedong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1622493954	3k_main_hepu_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	1622703151	ironic_region_baekje_capital	3k_districts	secondary
3k_dlc07_start_pos	1623047947	3k_main_jianan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1625408949	ironic_region_xi_capital	3k_city	primary
3k_dlc07_start_pos	1626819343	3k_main_jiangyang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1630706294	3k_main_dongou_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1636728340	3k_main_hedong_capital	3k_city	primary
3k_dlc07_start_pos	1642129319	3k_main_jianning_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1645890358	3k_main_anping_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	165409273	3k_main_hedong_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	1659489707	3k_main_jianye_capital	3k_city	primary
3k_dlc07_start_pos	1660368424	3k_main_poyang_resource_3	3k_resource_metal_craftsmen_weapon	primary
3k_dlc07_start_pos	1662292881	3k_main_wuwei_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1665788963	3k_main_yuzhang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1666115791	3k_main_luoyang_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	1669344978	3k_main_taiyuan_capital	3k_city	primary
3k_dlc07_start_pos	1677091341	3k_dlc06_jianning_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1683146700	3k_main_luoyang_capital	3k_city	primary
3k_dlc07_start_pos	1684809873	3k_main_yulin_resource_2	3k_resource_water_spice	primary
3k_dlc07_start_pos	1691225841	3k_main_jianye_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1692054216	3k_main_yangzhou_capital	3k_city	primary
3k_dlc07_start_pos	1693942772	3k_dlc06_jiaozhi_resource_3	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1694865454	3k_main_anding_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1696517971	3k_main_yizhou_island_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1710505440	3k_main_anding_resource_2	3k_resource_metal_tools	primary
3k_dlc07_start_pos	1713411576	3k_main_zhongshan_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1719157112	3k_main_bajun_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1719822307	ironic_region_hanseong_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1720197815	3k_main_jiangyang_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1721887190	3k_main_jincheng_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1725574331	3k_main_jiangyang_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1727095627	3k_main_nanhai_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	173497109	3k_main_jiangyang_resource_3	3k_resource_metal_copper	primary
3k_dlc07_start_pos	1736283738	3k_main_daijun_capital	3k_districts	secondary
3k_dlc07_start_pos	1737166626	3k_main_penchang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1737658040	ironic_region_wuyuan_capital	3k_districts	secondary
3k_dlc07_start_pos	1739685699	ironic_region_hanseong_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1752363432	3k_dlc06_tong_pass	3k_dlc06_gate	primary
3k_dlc07_start_pos	1754330685	3k_main_zangke_resource_1	3k_resource_wood_tea	primary
3k_dlc07_start_pos	1766169326	ironic_region_baek_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1772577545	3k_main_wuwei_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1772874202	3k_main_yu_resource_1	3k_resource_metal_tools	primary
3k_dlc07_start_pos	1777563990	ironic_region_dongye_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1778791329	3k_main_dongjun_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	1779706394	3k_main_zangke_resource_2	3k_minor_port	port
3k_dlc07_start_pos	1782638207	3k_main_lingling_resource_2	3k_resource_wood_lumber_bamboo	primary
3k_dlc07_start_pos	1786753003	3k_main_hepu_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1787749501	ironic_region_baek_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1788179906	3k_main_bajun_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1790042634	3k_main_yizhou_island_capital	3k_city	primary
3k_dlc07_start_pos	1790396818	3k_main_langye_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1793262840	3k_main_taishan_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	1795897609	3k_main_youzhou_capital	3k_city	primary
3k_dlc07_start_pos	1796010456	3k_main_nanyang_capital	3k_districts	secondary
3k_dlc07_start_pos	1796192874	3k_main_yu_capital	3k_city	primary
3k_dlc07_start_pos	1803872302	3k_main_gaoliang_resource_1	3k_resource_water_salt	primary
3k_dlc07_start_pos	1804789041	3k_main_lingling_resource_1	3k_resource_metal_tools	primary
3k_dlc07_start_pos	1804853731	ironic_region_kimhae_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1805152332	3k_main_guangling_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1817361370	3k_main_taiyuan_capital	3k_districts	secondary
3k_dlc07_start_pos	183125076	3k_main_jiaozhi_capital	3k_city	primary
3k_dlc07_start_pos	1835459111	3k_main_anding_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	1836470692	3k_dlc06_liaodong_capital	3k_city	primary
3k_dlc07_start_pos	1838670134	3k_main_gaoliang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1841375938	3k_main_chengdu_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1843744180	3k_main_wuwei_capital	3k_districts	secondary
3k_dlc07_start_pos	1849601835	3k_main_wuling_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1849637344	3k_main_bajun_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	1852011934	3k_main_chengdu_resource_3	3k_resource_water_salt	primary
3k_dlc07_start_pos	1856219213	3k_main_xindu_resource_2	3k_resource_wood_fish	primary
3k_dlc07_start_pos	1858149483	3k_main_yulin_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1865014453	ironic_region_kimhae_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	186977144	3k_main_yulin_capital	3k_city	primary
3k_dlc07_start_pos	1879100249	3k_dlc06_san_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	1884077586	3k_main_shoufang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1886665028	ironic_region_dongokjeo_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1887162442	3k_main_wuling_resource_2	3k_resource_metal_tools	primary
3k_dlc07_start_pos	1888126593	ironic_region_hanseong_resource_1	3k_resource_water_trading_port	primary
3k_dlc07_start_pos	1888328895	3k_main_langye_resource_2	3k_minor_port	port
3k_dlc07_start_pos	1888453145	3k_main_poyang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	189047074	3k_dlc06_yunnan_capital	3k_districts	secondary
3k_dlc07_start_pos	1891576940	3k_main_fuling_resource_1	3k_resource_wood_livestock	primary
3k_dlc07_start_pos	1896066797	3k_main_jianning_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1898177302	ironic_region_jinbeongun_capital	3k_city	primary
3k_dlc07_start_pos	1905666414	3k_main_xindu_resource_2	3k_minor_port	port
3k_dlc07_start_pos	1911750852	3k_main_dongjun_capital	3k_province_capital_port	port
3k_dlc07_start_pos	1915594895	3k_main_chengdu_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	19168662	3k_main_nanhai_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1921367219	3k_dlc06_jianning_resource_3	3k_resource_metal_copper	primary
3k_dlc07_start_pos	1927652734	3k_main_poyang_resource_2	3k_resource_metal_copper	primary
3k_dlc07_start_pos	1928788470	3k_main_yanmen_capital	3k_city	primary
3k_dlc07_start_pos	1930670445	3k_main_jianye_resource_1	3k_resource_water_salt	primary
3k_dlc07_start_pos	1934339796	3k_main_jingzhou_capital	3k_districts_port	secondary
3k_dlc07_start_pos	1940318897	3k_main_wuwei_resource_2	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	194238718	ironic_region_hyunto_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	1948710787	3k_main_kuaiji_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1951629112	3k_main_lujiang_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	1954250684	3k_main_jiangyang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1954474500	3k_main_lujiang_resource_1	3k_resource_wood_fish	primary
3k_dlc07_start_pos	1957665848	ironic_region_baekje_resource_1	3k_resource_wood_farms_rice	primary
3k_dlc07_start_pos	1958408928	3k_main_yangzhou_capital	3k_districts	secondary
3k_dlc07_start_pos	1960876689	3k_main_jiaozhi_resource_2	3k_resource_wood_tea	primary
3k_dlc07_start_pos	1964733945	3k_dlc06_yongchang_capital	3k_dlc06_city_nanman	primary
3k_dlc07_start_pos	1971882200	3k_main_dongjun_capital	3k_city	primary
3k_dlc07_start_pos	197233795	3k_main_taishan_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1976701546	3k_main_weijun_capital	3k_city	primary
3k_dlc07_start_pos	1977006068	ironic_region_lelang_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1980513638	3k_main_hedong_resource_1	3k_minor_port	port
3k_dlc07_start_pos	1984617921	3k_dlc06_qi_pass	ironic_gate_buildings	secondary
3k_dlc07_start_pos	1985038772	3k_main_fuling_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1988001986	3k_main_dongou_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1989939755	3k_main_jingzhou_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	1993328019	ironic_region_dongye_capital	3k_districts_port	secondary
3k_dlc07_start_pos	2010268420	3k_main_tongan_capital	3k_province_capital_port	port
3k_dlc07_start_pos	2011718382	3k_dlc06_jiuzhen_capital	3k_city	primary
3k_dlc07_start_pos	2016178978	3k_main_donglai_capital	3k_province_capital_port	port
3k_dlc07_start_pos	2016631935	ironic_region_xiping_capital	3k_city	primary
3k_dlc07_start_pos	2017096470	3k_main_langye_capital	3k_city	primary
3k_dlc07_start_pos	202073467	3k_main_wudu_capital	3k_city	primary
3k_dlc07_start_pos	2033808120	3k_main_changsha_capital	3k_districts	secondary
3k_dlc07_start_pos	2037317124	ironic_region_hyunto_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	2038469766	ironic_region_kimhae_capital	3k_districts	secondary
3k_dlc07_start_pos	2040725264	3k_main_donglai_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	2049079717	3k_main_luoyang_resource_1	3k_minor_port	port
3k_dlc07_start_pos	2054850613	3k_main_yizhou_island_capital	3k_districts	secondary
3k_dlc07_start_pos	2060369006	3k_dlc06_yunnan_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	207157082	3k_main_xiangyang_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	2075009181	3k_main_lingling_capital	3k_city	primary
3k_dlc07_start_pos	2080887955	3k_main_donghai_capital	3k_city	primary
3k_dlc07_start_pos	2081276353	ironic_region_dongye_capital	3k_province_capital_port	port
3k_dlc07_start_pos	2083900700	3k_main_badong_resource_1	3k_resource_fire_iron	primary
3k_dlc07_start_pos	2084248355	3k_main_henei_capital	3k_districts_port	secondary
3k_dlc07_start_pos	2088194807	3k_main_penchang_resource_1	3k_resource_earth_temple	primary
3k_dlc07_start_pos	2089905529	3k_main_yulin_resource_1	3k_minor_port	port
3k_dlc07_start_pos	2092284709	3k_main_yulin_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	2098410489	3k_main_dongjun_capital	3k_districts_port	secondary
3k_dlc07_start_pos	2104942096	3k_main_zhongshan_resource_1	3k_resource_fire_northern_horses	primary
3k_dlc07_start_pos	2105158301	3k_main_zangke_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	214334782	3k_main_chenjun_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	2143886996	3k_main_changan_capital	3k_city	primary
3k_dlc07_start_pos	2145261758	3k_main_jianning_resource_2	3k_resource_water_spice	primary
3k_dlc07_start_pos	220043777	3k_main_jiangxia_capital	3k_districts	secondary
3k_dlc07_start_pos	229492486	ironic_region_hanseong_capital	3k_city	primary
3k_dlc07_start_pos	23184211	3k_main_donghai_resource_1	3k_minor_port	port
3k_dlc07_start_pos	233773853	3k_dlc06_xiapi_capital	3k_city	primary
3k_dlc07_start_pos	237749859	3k_main_beihai_resource_1	3k_resource_bandit	secondary
3k_dlc07_start_pos	245145804	3k_main_runan_capital	3k_districts	secondary
3k_dlc07_start_pos	245341647	3k_main_weijun_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	247308053	3k_main_zangke_resource_2	3k_resource_bandit	secondary
3k_dlc07_start_pos	253429350	3k_main_anding_resource_1	3k_resource_wood_farms_grain	primary
3k_dlc07_start_pos	259035852	3k_main_chenjun_resource_3	3k_resource_bandit	secondary
3k_dlc07_start_pos	261564800	ironic_region_ye_capital	3k_city	primary
3k_dlc07_start_pos	268570191	3k_main_jianning_capital	3k_districts	secondary
3k_dlc07_start_pos	268894644	3k_main_langye_resource_1	3k_resource_wood_lumber_pine	primary
3k_dlc07_start_pos	275052817	3k_main_yulin_capital	3k_districts	secondary
