key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
ironic_lady_mi_effect			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_sun_effect			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_ma_yunlu_effect			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_jiejie	3k_main_effect_politics_assignment_limit	1	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_pingming	3k_main_effect_province_food_mod	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_xiahou			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_syiyan	3k_dlc07_effect_unit_stat_mod_missile_range		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_yalu			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_wu_sun	3k_main_effect_faction_mercenary_pool_cost_mod_sun_jian	-15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_bu_lianshi	3k_main_effect_province_public_order_from_characters_minister	6	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_gan_mei			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_rong_fang			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_sun_shi			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_da_qiao	3k_dlc04_ceo_node_career_historical_lady_da_qiao_01		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_xiao_qiao	3k_dlc04_ceo_node_career_historical_lady_xiao_qiao_01		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_ke_ren	3k_main_ceo_career_historical_ke_ren		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_teng_ling	3k_main_effect_character_job_satisfaction_penalty_modifier_reduced	-15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_wang_song	3k_main_effect_replenishment_characters	5	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_ai	3k_main_effect_characters_satisfaction_bonus_character	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_puyang_lian	3k_main_effect_characters_satisfaction_bonus_minister_traits	10	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhu_lian			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhu_min			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhuang_zhen			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_kuang_gan			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_xie_mi			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_cao_qinghe	3k_main_ceo_career_historical_cao_qinghe_unique		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_dang_lianhua	3k_main_ceo_career_historical_dang_lianhua		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_fan_yufeng	3k_main_ceo_career_historical_fan_yufeng		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_han_lian	3k_main_ceo_career_historical_han_lian		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_kang_qinmeng_ironic	3k_main_ceo_career_historical_kang_qinmeng_ironic		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_ke_ren	3k_main_ceo_career_historical_ke_ren		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_zu_cui	3k_main_ceo_career_historical_zu_cui		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_zu_ting	3k_main_ceo_career_historical_zu_ting		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_wang_song	3k_main_ceo_career_historical_wang_song		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_teng_ling	3k_main_ceo_career_historical_teng_ling		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_shi_fen	3k_main_ceo_career_historical_shi_fen_unique		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_linghu_na	3k_main_ceo_career_historical_linghu_na_unique		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_li_shi	3k_main_ceo_career_historical_li_shi_unique		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_nangong_xinyu	3k_main_ceo_career_historical_nangong_xinyu_unique		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_ouhou_cai	3k_main_ceo_career_historical_ouhou_cai		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_pan_juan	3k_main_ceo_career_historical_pan_juan		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_qu_chuntao	3k_main_ceo_career_historical_qu_chuntao		ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_bian	3k_main_effect_character_salary	-15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_yuan	3k_main_effect_unit_stats_morale_abs	5	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhen	3k_main_effect_province_public_order_from_characters_minister	8	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liting	3k_main_effect_skill_ambush_attack_chance	25	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_gan_tao	3k_main_effect_province_public_order_from_characters_minister	5	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_yanglan	3k_main_effect_characters_satisfaction_bonus_character	10	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_liu_huimin	3k_main_effect_characters_satisfaction_bonus_character	5	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_gongsun_jinting	3k_main_effect_character_stat_mod_battle_movement_speed	10	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_gu_ruilian	3k_main_effect_economy_gdp_mod_peasantry	30	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_han_anyue	3k_main_effect_economy_gdp_mod_commerce	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_miao_wanwan	3k_main_effect_unit_stats_ranged_damage_water_units	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_tong_yurui	3k_main_effect_unit_stats_ammunition_archers	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_lian_zhi	3k_main_effect_economy_gdp_mod_peasantry	25	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_hua_lanli	3k_main_effect_character_stat_mod_missile_damage	15	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_wang_baolan	3k_main_effect_undercover_character_cover_points_per_turn_mod	5	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_wang_fangyue	3k_main_effect_characters_satisfaction_bonus_character	10	ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_wang_lanlan			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_fan_liyan			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhang_yanyan			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhang_xiangyang			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zhang_shangxiu			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zuozi_zhulan			ep_alignment_effect_icon_heart.png	character	positive	true
ironic_lady_zheng_lan			ep_alignment_effect_icon_heart.png	character	positive	true
