key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
ironic_vc_att_m45_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_dai			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_ding_yuan			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_dong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_dong_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_empress_he			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_liang_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_liu_hong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_liu_xun			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_lu_kang			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_lu_zhi			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_prince_liu_chong			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p10_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p15_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_p20_3k_dlc04_faction_qiao_mao			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
ironic_vc_att_m50_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m45_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m40_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m35_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m30_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m25_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m20_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m15_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m10_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_m5_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	negative	false
ironic_vc_att_p5_3k_dlc04_faction_rebels			ui/campaign ui/effect_bundles/vassals.png	faction	positive	false
