key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
3k_dlc04_campaign_group_pooled_resource_displaced_population_level_4	Many peasants flee war and seek refuge in our lands. Our people demand we do something before the situation worsens and the homeless outnumber the settled.	Displaced Population: Very High	3k_dlc04_pooled_resource_displaced_population.png	faction	neutral	true
3k_dlc04_campaign_group_pooled_resource_displaced_population_level_5	War has ravaged China. Vast swarms of peasants roam the streets, unable to find permanent residence. Divisions grow between your people and the vagrants, and unrest has greatly fallen. However, there is plenty of available labour should you require it.	Displaced Population: Overwhelming	3k_dlc04_pooled_resource_displaced_population.png	faction	neutral	true
3k_dlc04_cao_cao_mission_movement	Our efforts in the field have not gone unnoticed but we must do more the ensure the security of the empire!	Imperial Impetus	army.png	faction	positive	true
3k_dlc04_dummy_effect_bundle_character_action_unassign_from_post_empress_he	Duty may bestow, or deprive, one from office and post.	Unassign from Post	N/A	character	neutral	true
3k_dlc04_effect_bundle_allied_land_yellow_turban	These borders are guarded and the people welcoming, you may pass through peacefully.	In Friendly Territory	army.png	force	positive	true
3k_dlc04_effect_bundle_faction_effect_empress_he	The house of the Han shall endure all	Emperor	satisfaction.png	faction	positive	true
3k_dlc04_effect_bundle_foreign_land_at_war_easy_yellow_turban	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_dlc04_effect_bundle_foreign_land_at_war_normal_yellow_turban	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_dlc04_effect_bundle_foreign_land_at_war_yellow_turban	Within enemy territory your troops must be prepared for any and all hostile actions.	Spent Season in Hostile Lands	army.png	force	negative	true
3k_dlc04_effect_bundle_foreign_land_easy_yellow_turban	This landscape is unfamiliar to your troops, so caution should be exercised whilst passing through.	Spent Season on Foreign Soil	army.png	force	negative	true
3k_dlc04_effect_bundle_foreign_land_normal_yellow_turban	This landscape is unfamiliar to your troops, so caution should be exercised whilst passing through.	Spent Season on Foreign Soil	army.png	force	negative	true
3k_dlc04_effect_bundle_free_force	This faction is currently not controlling any {{tr:map_regions}}.	Regionless Faction	prestige.png	faction	positive	true
3k_dlc04_effect_bundle_liang_rebellion_economy	 	 	hidden	faction	neutral	true
3k_dlc04_effect_bundle_liu_biao_domain	Counties within your governance.	Domain	regional_faction_support.png	force	negative	true
3k_dlc04_effect_bundle_own_land_yellow_turban	The lay of the land is well known and those fighting to protect it know what is at stake.	Spent Season in Own Domain	army.png	force	positive	true
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_0	The court is free from the meddlings of the bureaucrats.	Government: Insignificant Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_1	The presence of bureaucrats in your court is minimal.	Government: Growing Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_2	The increased number of bureaucrats within your court is giving them a measurable level of influence on your domestic affairs.	Government: Significant Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_3	The bureaucrats occupy a number of influential positions within your court and posses a lot of clout. Their empowerment makes them bold.	Government: High Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_4	Through every level of imperial society the hands of the bureaucrats work and manipulate. Be cautious of how much power you grant to those who serve you.	Government: Dominant Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_bureaucracy_power_level_5	The bureaucrats have usurped an unprecedented level of control of the government.	Government: Overwhelming Bureaucracy Support	mh_political_parties_icon_eunuchs.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_1	The extent of your domain falls well within your governance. Just rule yields great rewards!	Domain: Focused	regional_faction_support.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_2	The extent of your domain is appropriate to your lawful governance. All is well.	Domain: Normal	regional_faction_support.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_3	Your domain has extended beyond your lawful governance. Your ability to maintain order is suffering slightly as a result.	Domain: Extended	regional_faction_support.png	faction	negative	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_4	Your governance is being pushed to its limits as your domain grows ever larger. It is becoming increasingly difficult to maintain order.	Domain: Over-extended	regional_faction_support.png	faction	negative	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_5	Your domain is far greater than that which the Han assigned you to govern. Your expansionist tendencies are getting out of hand.	Domain: Overwhelmed	regional_faction_support.png	faction	negative	true
3k_dlc04_effect_bundle_pooled_resource_domain_level_6	You have allowed your domain to grow far beyond your lawful governance; the Han will not be pleased.	Domain: In Chaos	regional_faction_support.png	faction	negative	true
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_0	The court of our empire is free from the meddlings of the your kin.	Government: Insignificant Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_1	The presence of imperial family in your court is minimal.	Government: Growing Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_2	The increased number of imperial family members within your court is having a measurable level of influence on your domestic affairs.	Government: Significant Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_3	Your family occupy a number of influential positions within your court and posses a lot of clout. Their empowerment makes them bold.	Government: High Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_4	Your kin are the body of the empire, you are it's head. Trust needs to be earned, it is not a birth right - be sure their loyalties lie with you.	Government: Dominant Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_dynasty_power_level_5	Your support within the Han has reached a harmonious level.	Government: Overwhelming Dynasty Support	mh_political_parties_icon_empress.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_1_zhang_bao	Our message is still quiet, and our growth is slow.	Simmering Sentiment	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_1_zhang_jue	Our message is still quiet, and our growth is slow.	Simmering Sentiment	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_1_zhang_liang	Our message is still quiet, and our growth is slow.	Simmering Sentiment	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_2_zhang_bao	They speak of our message, and some join us, but many remain wary and afraid.	Enkindled Passion	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_2_zhang_jue	They speak of our message, and some join us, but many remain wary and afraid.	Enkindled Passion	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_2_zhang_liang	They speak of our message, and some join us, but many remain wary and afraid.	Enkindled Passion	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_3_zhang_bao	They hear our words and understand. More have come to join us, and spread the word to others.	Burning Support	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_3_zhang_jue	They hear our words and understand. More have come to join us, and spread the word to others.	Burning Support	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_3_zhang_liang	They hear our words and understand. More have come to join us, and spread the word to others.	Burning Support	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_4_zhang_bao	Our reach is great and many come to follow us.	Fiery Determination	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_4_zhang_jue	Our reach is great and many come to follow us.	Fiery Determination	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_4_zhang_liang	Our reach is great and many come to follow us.	Fiery Determination	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_5_zhang_bao	The Yellow Sky looms large - followers flock to us in droves!	Explosive Fanaticism	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_5_zhang_jue	The Yellow Sky looms large - followers flock to us in droves!	Explosive Fanaticism	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_level_5_zhang_liang	The Yellow Sky looms large - followers flock to us in droves!	Explosive Fanaticism	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_1_han_chinese	The Yellow Turbans have little influence over this {{tr:map_region}}.	Docile Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	negative	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_1_yellow_turban	We have little support in this {{tr:map_region}}	Uncaring Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_2_han_chinese	The Yellow Turbans have some influence over this {{tr:map_region}},	Agitated Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	negative	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_2_yellow_turban	We have some supporters in this {{tr:map_region}}.	Awakening Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_3_han_chinese	This {{tr:map_region}} is becoming unstable due to the presence of Yellow Turbans.	Boisterous Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	negative	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_3_yellow_turban	The people begin to see the way - they will soon join us!	Mobilising Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_4_han_chinese	This {{tr:map_region}} is in crisis due to Yellow Turban support. It is beginning to spread to neighbouring {{tr:map_regions}}.	Dissenting Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	negative	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_4_yellow_turban	This {{tr:map_region}} is close to raising the yellow banner in rebellion and joining us!	Enlightened Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	positive	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_5_han_chinese	This {{tr:map_region}} is close to open rebellion – there are a huge number of Yellow Turban supporters, and it has started to affect neighbouring {{tr:map_regions}}.	Rebellious Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	negative	true
3k_dlc04_effect_bundle_pooled_resource_fervour_regional_level_5_yellow_turban	This {{tr:map_region}} is ready to rise up at any moment!	Prepared Populace	3k_dlc04_pooled_resource_fervour_regional.png	region	positive	true
3k_dlc04_effect_bundle_pooled_resource_fortitude_level_1	To inspire those under your command, you must first believe in your own abilities.	Fortitude: Unsure	3k_main_pooled_resource_heroism.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_fortitude_level_2	Steadfast and dependable, you are known as a capable warrior and general.	Fortitude: Steadfast 	3k_main_pooled_resource_heroism.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_fortitude_level_3	Throughout China your name is known on the lips of every traitor and evildoer, and it makes them tremble.	Fortitude: Devout	3k_main_pooled_resource_heroism.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_fortitude_level_4	Your are an undeniable force that no enemy can resist.	Fortitude: Undeniable	3k_main_pooled_resource_heroism.png	faction	positive	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_1	Despite your noble reputation, the accusations against you have stripped you of all authority; it is time to take matters in hand.	Governance: Insignificant	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_2	Your governance may be modest, but your increasing power is a promising sign of things to come.	Governance: Modest	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_3	Authority does not come easily; you have done well to grow beyond your humble desires and establish yourself as a respectable power.	Governance: Moderate	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_4	You have proven yourself a worthy leader, establishing substantial governance over the people.	Governance: Substantial	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_5	Your reputation precedes you as word of your humility and scholarly expertise spread throughout the nobility.	Governance: Great	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_6	Your governance is far-reaching; the people sing your praises, as those who would oppose you fear the repercussions of the Han.	Governance: Extreme	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_governance_level_7	Your authority is without question. You embody the filial piety of the Han!	Governance: Supreme	mh_political_influence.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_political_influence_level_0	There are those who say the blights upon this world are a divine sign of your failing Mandate of Heaven.	Political Influence: Disregarded	mh_political_influence.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_political_influence_level_1	Your word is beyond contestation, your will can shape the world.	Political Influence: Empowered	mh_political_influence.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_0	The court is free from the meddlings of the warlords.	Government: Insignificant Warlord Support	mh_political_parties_icon_warlords.png	faction	neutral	false
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_1	The presence of warlords in your court is minimal.	Government: Growing Warlord Support	mh_political_parties_icon_warlords.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_2	The increased number of warlords within your court is giving them a measurable level of influence over your domestic affairs.	Government: Significant Warlord Support	mh_political_parties_icon_warlords.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_3	The warlords occupy a number of influential positions within your court, and therefore possess a lot of clout; this empowerment makes them bold.	Government: High Warlords Support	mh_political_parties_icon_warlords.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_4	The emperor is the heavenly-appointed leader of the empire, but localised jurisdiction lies in the hands of warlords. These are people of ambition, so make sure you keep them firmly in check.	Government: Dominant Warlords Support	mh_political_parties_icon_warlords.png	faction	neutral	true
3k_dlc04_effect_bundle_pooled_resource_warlords_power_level_5	An enormous amount of power has been devolved to the warlords within the empire.	Government: Overwhelming Warlords Support	mh_political_parties_icon_warlords.png	faction	neutral	true
3k_dlc04_effect_bundle_rebel_force	This is a rebel force which has arisen to overthrow a {{tr:map_region}}.	Rebel Force	prestige.png	force	positive	true
3k_dlc04_effect_bundle_rebels_economy	 	 	hidden	faction	neutral	true
3k_dlc04_effect_bundle_yellow_turban_forces	As the Yellow Turbans move across the lands, their teachings spread to those around them.	Yellow Turbans	prestige.png	force	positive	true
3k_dlc04_effect_shift_investment_from_commerce_agriculture	We are diverting future infrastrucutre investment from commercial goals to agricultural development.	Agricultural development focus	food.png	faction	positive	true
3k_dlc04_frontend_leader_empress_he_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_empress_he_specialisation	[[b]]Political Influence[[/b]] is this faction's unique mechanic.\n\n[[i]][[col:flavour]]It is the right of those in power to rule, and the duty of those not in power to serve.[[/col]][[/i]]	Political Influence	mh_political_influence.png	faction	positive	true
3k_dlc04_frontend_leader_lu_zhi_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_lu_zhi_specialisation	[[b]]The Great Library[[/b]] is this faction's unique mechanic.\n\n[[i]][[col:flavour]]Knowledge, we are so often led to believe, is power. And power is everything.[[/col]][[/i]]	The Great Library	.	faction	positive	true
3k_dlc04_frontend_leader_prince_liu_chong_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_prince_liu_chong_specialisation	[[b]]Trophy Cabinet[[/b]] is this faction's unique mechanic.\n\n[[i]][[col:flavour]]What are the spoils of victory without somewhere to display them? Let all see, and know your brilliance![[/col]][[/i]]	Trophy Cabinet	.	faction	positive	true
3k_dlc04_frontend_leader_tao_qian_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_tao_qian_specialisation	[[b]]Displaced Population[[/b]] is a global resource that this faction can utilise for economic or military growth.\n\n[[i]][[col:flavour]]{{tr:3k_main_displaced_population_description}}[[/col]][[/i]]	Displaced Population	3k_dlc04_pooled_resource_displaced_population.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_bao_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_bao_specialisation	[[b]]Zeal[[/b]] is this faction's unique resource.\n\n[[i]][[col:flavour]]The light of the land shall be reignited by the incandescent zeal of those willing to fight for it![[/col]][[/i]]	Zeal	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_jue_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_jue_specialisation	[[b]]Zeal[[/b]] is this faction's unique resource.\n\n[[i]][[col:flavour]]The light of the land shall be reignited by the incandescent zeal of those willing to fight for it![[/col]][[/i]]	Zeal	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_liang_ruler	 	 	satisfaction.png	faction	positive	true
3k_dlc04_frontend_leader_zhang_liang_specialisation	[[b]]Zeal[[/b]] is this faction's unique resource.\n\n[[i]][[col:flavour]]The light of the land shall be reignited by the incandescent zeal of those willing to fight for it![[/col]][[/i]]	Zeal	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_garrison_effect_bundle_tao_qian_displaced_population	Population displaced by the ravages of war, seeking - against all odds - a new place to call home.	Displaced Population Resettlement	3k_dlc04_pooled_resource_displaced_population.png	force	negative	true
3k_dlc04_introduction_trophy_mission_payload_prince_liu_chong	With the imperial banner held aloft, you show all those around that you are the rightful Prince.	The Prince of Chen	regional_faction_support.png	faction	positive	true
3k_dlc04_mission_bundle_pooled_resource_liu_biao_positive	The Han are impressed – perhaps now is the time to expand your domain?	Your Governance Increases	ep_frontend_leader_prince_of_runan_specialisation.png	faction	positive	true
3k_dlc04_mission_payload_building_the_legend_05a	The land and the people sing your praises, never again will you be short of able volunteers for your armies.	The Land of Peace	army.png	faction	positive	true
3k_dlc04_mission_payload_building_the_legend_05b	The land and the people sing your praises; never again will your lands be short of labour.	The Land of Peace	craftsmen_ancillaries.png	faction	positive	true
3k_dlc04_mission_payload_campaign_victory_dummy	Completing this mission will grant you a campaign victory. Failing this mission will end your campaign in defeat.	Campaign Victory	flag.png	faction	positive	true
3k_dlc04_mission_payload_prepare_for_war_liu_chong	On the precipice you stand, the people wait on your command.	As the Prince Commands!	prestige.png	faction	positive	true
3k_dlc04_mission_payload_raising_forces_recruit_archers_liu_chong	With the bandits continuing to raid your lands, you call all able bodied men to fight!	A Call to Arms	army.png	faction	positive	true
3k_dlc04_mission_payload_zhang_bao_gong_du_dummy	 	Gong Du Joins the Rebellion	unlocks_legendary_characters.png	faction	positive	true
3k_dlc04_mission_payload_zhang_jue_he_yi_dummy	 	He Yi Joins the Rebellion	unlocks_legendary_characters.png	faction	positive	true
3k_dlc04_mission_payload_zhang_liang_huang_shao_dummy	 	Huang Shao Joins the Rebellion	unlocks_legendary_characters.png	faction	positive	true
3k_dlc04_mission_progression_yellow_turban_ceo_reward_dummy	 	Gain powerful equipment for the Yellow Turbans	craftsmen_ancillaries.png	faction	positive	true
3k_dlc04_mission_progression_zhang_bao_sack_settlement_payload	The population are leaving to join Zhang Bao and the Yellow Turban rebellion. These treacherous rebels must be destroyed!	Yellow Turban Sympathisers	3k_dlc04_pooled_resource_fervour.png	faction	negative	true
3k_dlc04_mission_progression_zhang_bao_sack_settlement_payload_dummy	The disenfranchised population will join your rebellion. This will greatly diminish the recruiting capabilities of your enemies!	Yellow Turban Sympathisers	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_mission_progression_zhang_jue_defeat_armies	Your armies have proven their worth to all. Your heavenly achievements are attracting an overwhelming number of followers to your cause!	Zhang Jue Defeats Armies	3k_dlc04_pooled_resource_fervour.png	faction	positive	true
3k_dlc04_mission_progression_zhang_liang_build_city_payload	Your glorious uprising has attracted great architects and engineers. The people will surely benefit from such talent.	Yellow Turban Engineers	construction_city_level.png	faction	positive	true
3k_dlc04_payload_character_yuan_shu_emperorship	Yuan Shu has declared his intentions to become emperor.	Aspiring Emperor	prestige.png	character	positive	true
3k_dlc04_payload_faction_commerce_gdp_mod_increase	This person's expertise has led to a commercial upturn within their commandery.	Commercial Genius	prestige.png	faction	positive	true
3k_dlc04_payload_faction_public_order_decrease_politics	Recent political events have caused the people to become unhappy.	Political Unrest	public_order.png	faction	negative	true
3k_dlc04_payload_faction_public_order_increase_lu_zhi	This person's way of governance has earned them the love of their subjects.	Beloved Lord	public_order.png	faction	positive	true
3k_dlc04_payload_faction_public_order_increase_politics	Recent political events have caused the people to become happy.	Political Support	public_order.png	faction	positive	true
3k_dlc04_payload_faction_support_granted_lands	Having been granted new lands, the government administration is being restructured.	Granted Lands	regional_faction_support.png	faction	positive	true
3k_dlc04_payload_force_movement_decreased	Misjudgement or misadventure has caused this force to move slower for a time.	Movement Decreased	army.png	force	negative	true
3k_dlc04_payload_force_movement_improved	This force is moving with increased pace due to recent events.	Movement Increased	army.png	force	positive	true
3k_dlc04_payload_force_movement_zeroed	Events have caused this force to remain where they are for a time.	Movement Depleted	army.png	force	negative	true
3k_dlc04_payload_force_supplies_negative	This force is suffering from a shortage of supplies.	Supply Shortage	military_supplies.png	force	negative	true
3k_dlc04_payload_global_disaster_drought	A disaster has struck your lands!	Drought	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_earthquake	A disaster has struck your lands!	Earthquake	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_eclipse	A disaster has struck your lands!	Eclipse	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_famine	A disaster has struck your lands!	Famine	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_flooding	A disaster has struck your lands!	Flooding	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_locust_plague	A disaster has struck your lands!	Locusts	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_mountain_collapse	A disaster has struck your lands!	The Mountain Falls	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_global_disaster_raiding	A disaster has struck your lands!	Silk Raids	stat_ranged_explosion_base.png	faction	negative	true
3k_dlc04_payload_province_peasantry_gdp_mod_increase	A time of hardship is passing for the families of the capital, all enjoy this time of bounty.	Heaven's Blessings	prestige.png	faction	positive	true
3k_dlc04_payload_region_province_city_of_scholars	Under your sound judgement your city prospers	City of Scholars	public_order.png	region	positive	true
3k_dlc04_unit_base_mod_imperial	 	 	.	faction	positive	false
3k_dlc05_bandits_faction_bundle	HIDDEN	HIDDEN	.	faction	negative	false
3k_dlc05_bundle_faction_rank_bandit_1	You are a mere outlaw, unknown and unwanted.	Outlaw	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_bandit_2	Word of your deeds has started to spread.	Bandit	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_bandit_3	You are feared and envied in equal measure.	Raider	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_bandit_4	One glance and the whole city falls. A second glance leaves the nation in ruins!	Bandit Kingdom	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_bandit_5	A new emperor for a new empire.	Emperor	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_han_chinese_general	Leading an army is the first step on the long road to power!	General	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_sun_ce_1	Your power is of little consequence to the world... yet!	Noble	prestige.png	faction	positive	false
3k_dlc05_bundle_faction_rank_sun_ce_2	You have established yourself as a worthy power.	Second Marquis	prestige.png	faction	positive	false
