key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
ironic_horde_tribute_4			armour_upgrade.png	force	positive	true
ironic_horde_tribute_5			armour_upgrade.png	force	positive	true
ironic_horde_shrine_1			army.png	force	positive	true
ironic_horde_shrine_2			army.png	force	positive	true
ironic_horde_shrine_3			army.png	force	positive	true
ironic_horde_shrine_4			army.png	force	positive	true
ironic_horde_shrine_5			army.png	force	positive	true
ironic_horde_pasture_1			replenishment.png	force	positive	true
ironic_horde_pasture_2			replenishment.png	force	positive	true
ironic_horde_pasture_3			replenishment.png	force	positive	true
ironic_horde_pasture_4			replenishment.png	force	positive	true
ironic_horde_pasture_5			replenishment.png	force	positive	true
ironic_horde_artisans_1			money.png	force	positive	true
ironic_horde_artisans_2			money.png	force	positive	true
ironic_horde_artisans_3			money.png	force	positive	true
ironic_horde_artisans_4			money.png	force	positive	true
ironic_horde_artisans_5			money.png	force	positive	true
ironic_horde_market_1			money.png	force	positive	true
ironic_horde_market_2			money.png	force	positive	true
ironic_horde_market_3			money.png	force	positive	true
ironic_horde_market_4			money.png	force	positive	true
ironic_horde_market_5			money.png	force	positive	true
ironic_horde_hunt_1			replenishment.png	force	positive	true
ironic_horde_hunt_2			replenishment.png	force	positive	true
ironic_horde_hunt_3			replenishment.png	force	positive	true
ironic_horde_hunt_4			replenishment.png	force	positive	true
ironic_horde_hunt_5			replenishment.png	force	positive	true
ironic_horde_wuhuan_herds_1			replenishment.png	force	positive	true
ironic_horde_wuhuan_herds_2			replenishment.png	force	positive	true
ironic_horde_wuhuan_herds_3			replenishment.png	force	positive	true
ironic_horde_wuhuan_herds_4			replenishment.png	force	positive	true
ironic_horde_wuhuan_herds_5			replenishment.png	force	positive	true
ironic_horde_tuoba_forges_1			armour_upgrade.png	force	positive	true
ironic_horde_tuoba_forges_2			armour_upgrade.png	force	positive	true
ironic_horde_tuoba_forges_3			armour_upgrade.png	force	positive	true
ironic_horde_tuoba_forges_4			armour_upgrade.png	force	positive	true
ironic_horde_tuoba_forges_5			armour_upgrade.png	force	positive	true
ironic_horde_kuitou_muster_1			replenishment.png	faction	positive	true
ironic_horde_kuitou_muster_2			replenishment.png	faction	positive	true
ironic_horde_kuitou_muster_3			replenishment.png	faction	positive	true
ironic_horde_kuitou_muster_4			replenishment.png	faction	positive	true
ironic_horde_kuitou_muster_5			replenishment.png	faction	positive	true
ironic_horde_xiongnu_yoke_1			sacking_income.png	force	positive	true
ironic_horde_xiongnu_yoke_2			sacking_income.png	force	positive	true
ironic_horde_xiongnu_yoke_3			sacking_income.png	force	positive	true
ironic_horde_xiongnu_yoke_4			sacking_income.png	force	positive	true
ironic_horde_xiongnu_yoke_5			sacking_income.png	force	positive	true
ironic_horde_di_granaries_1			icon_income_plus.png	force	positive	true
ironic_horde_di_granaries_2			icon_income_plus.png	force	positive	true
ironic_horde_di_granaries_3			icon_income_plus.png	force	positive	true
ironic_horde_di_granaries_4			icon_income_plus.png	force	positive	true
ironic_horde_di_granaries_5			icon_income_plus.png	force	positive	true
