key	localised_description	localised_title	ui_icon	bundle_target	icon_supplement_colour_type	show_in_generic_bundle_display
ironic_edict_resettlement_t1			population_growth.png	region	positive	true
ironic_edict_resettlement_t2			population_growth.png	region	positive	true
ironic_edict_resettlement_t3			population_growth.png	region	positive	true
ironic_edict_resettlement_t4			population_growth.png	region	positive	true
ironic_edict_resettlement_t5			population_growth.png	region	positive	true
ironic_edict_temples_t1			public_order.png	region	positive	true
ironic_edict_temples_t2			public_order.png	region	positive	true
ironic_edict_temples_t3			public_order.png	region	positive	true
ironic_edict_temples_t4			public_order.png	region	positive	true
ironic_edict_temples_t5			public_order.png	region	positive	true
ironic_edict_siegeworks_t1			replenishment.png	region	positive	true
ironic_edict_siegeworks_t2			replenishment.png	region	positive	true
ironic_edict_siegeworks_t3			replenishment.png	region	positive	true
ironic_edict_siegeworks_t4			replenishment.png	region	positive	true
ironic_edict_siegeworks_t5			replenishment.png	region	positive	true
ironic_edict_tax_relief_t1			money.png	region	positive	true
ironic_edict_tax_relief_t2			money.png	region	positive	true
ironic_edict_tax_relief_t3			money.png	region	positive	true
ironic_edict_tax_relief_t4			money.png	region	positive	true
ironic_edict_tax_relief_t5			money.png	region	positive	true
ironic_edict_tolls_t1			money.png	region	positive	true
ironic_edict_tolls_t2			money.png	region	positive	true
ironic_edict_tolls_t3			money.png	region	positive	true
ironic_edict_tolls_t4			money.png	region	positive	true
ironic_edict_tolls_t5			money.png	region	positive	true
ironic_edict_levies_t1			mustering_speed.png	region	positive	true
ironic_edict_levies_t2			mustering_speed.png	region	positive	true
ironic_edict_levies_t3			mustering_speed.png	region	positive	true
ironic_edict_levies_t4			mustering_speed.png	region	positive	true
ironic_edict_levies_t5			mustering_speed.png	region	positive	true
ironic_edict_taxfarm_t1			money.png	region	positive	true
ironic_edict_taxfarm_t2			money.png	region	positive	true
ironic_edict_taxfarm_t3			money.png	region	positive	true
ironic_edict_taxfarm_t4			money.png	region	positive	true
ironic_edict_taxfarm_t5			money.png	region	positive	true
ironic_edict_quarantine_t1			public_order.png	region	positive	true
ironic_edict_quarantine_t2			public_order.png	region	positive	true
ironic_edict_quarantine_t3			public_order.png	region	positive	true
ironic_edict_quarantine_t4			public_order.png	region	positive	true
ironic_edict_quarantine_t5			public_order.png	region	positive	true
ironic_edict_misrule_t1			construction_cost.png	region	positive	true
ironic_edict_misrule_t2			construction_cost.png	region	positive	true
ironic_edict_misrule_t3			construction_cost.png	region	positive	true
ironic_edict_misrule_t4			construction_cost.png	region	positive	true
ironic_edict_misrule_t5			construction_cost.png	region	positive	true
ironic_edict_war_economy_t1			money.png	region	positive	true
ironic_edict_war_economy_t2			money.png	region	positive	true
ironic_edict_war_economy_t3			money.png	region	positive	true
ironic_edict_war_economy_t4			money.png	region	positive	true
ironic_edict_war_economy_t5			money.png	region	positive	true
ironic_edict_vice_t1			money.png	region	positive	true
ironic_edict_vice_t2			money.png	region	positive	true
ironic_edict_vice_t3			money.png	region	positive	true
ironic_edict_vice_t4			money.png	region	positive	true
ironic_edict_vice_t5			money.png	region	positive	true
