effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
relationship_3k_dlc04_faction_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_wang_rui	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_wang_rui_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_wei	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_wei_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_xin_xuan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_xin_xuan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_ying_shao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_ying_shao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_yizhou_island	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_yizhou_island_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_yuan_yi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_yuan_yi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_bao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_bao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_jue	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_jue_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_liang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhang_liang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhou_xin	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc04_faction_zhou_xin_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_hua_xin	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_hua_xin_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_lu_bu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_sheng_xian	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_sheng_xian_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_huang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_huang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_wu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_wu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_yi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_shi_yi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_sun_ce	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_sun_ce_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_tian_kai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_tian_kai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_white_tiger_yan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_white_tiger_yan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_wu_jing	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_wu_jing_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xu_gong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xu_gong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xu_zhao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xu_zhao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xue_li	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_xue_li_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_yang_feng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_yang_feng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_yuan_tan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_yuan_tan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_zang_ba	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_zang_ba_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_zhu_fu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc05_faction_zhu_fu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_jiuzhen	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_jiuzhen_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_liaodong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_liaodong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_ahuinan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_ahuinan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_dongtuna	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_dongtuna_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jiangyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jiangyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jianning	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jianning_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jiaozhi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jiaozhi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jinhuansanjie	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_jinhuansanjie_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_duosi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_duosi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_meng_huo	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_meng_huo_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_mulu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_mulu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_shamoke	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_shamoke_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_wutugu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_king_wutugu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_lady_zhurong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_lady_zhurong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_mangyachang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_mangyachang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_tu_an	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_tu_an_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_xi_ni	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_xi_ni_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yang_feng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yang_feng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yongchang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yongchang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yunnan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_yunnan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_zangke	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_nanman_zangke_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_xiapi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_xiapi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_yongchang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_yongchang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_yunnan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc06_faction_yunnan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_chen_deng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_chen_deng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_li_shu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_li_shu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_shanyue_rebels	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_shanyue_rebels_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_shi_hui	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_shi_hui_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_yuan_xi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_yuan_xi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_lu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_lu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_meng	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_meng_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_xiu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_dlc07_faction_zhang_xiu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_anding	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_anding_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_anping	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_anping_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_ba	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_ba_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_badong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_badong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_baxi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_baxi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_beihai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_beihai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_bohai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_bohai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cai_mao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cai_mao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cangwu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cangwu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cao_cao	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_cao_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_changan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_changan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_changsha	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_changsha_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_chen	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_chen_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_chengdu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_chengdu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_daijun	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_daijun_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dong_zhuo	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_donghai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_donghai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dongjun	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dongjun_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_donglai	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_donglai_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dongou	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_dongou_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_fuling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_fuling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gao_gan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gao_gan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gaoliang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gaoliang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gongsun_du	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gongsun_du_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gongsun_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_gongsun_zan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_guangling	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_guangling_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_empire	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_empire_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_fu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_sui	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_han_sui_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hanzhong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hanzhong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hedong	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hedong_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_henei	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_henei_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hepu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_hepu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_huang_zu	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_huang_zu_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jia_long	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jia_long_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianan	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianan_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiangxia	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiangxia_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiangyang	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiangyang_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianning	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianning_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianye	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jianye_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiaozhi	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
relationship_3k_main_faction_jiaozhi_separatists	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
