effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
ironic_frontend_description_raiding_3	info.png	3	campaign		ironic_frontend_description_raiding_3	0.0000	positive_value_is_good	default
ironic_frontend_description_raiding_4	info.png	4	campaign		ironic_frontend_description_raiding_4	0.0000	positive_value_is_good	default
ironic_attribute_unlock_unit	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_unit_increase_ranged_cavalry_base_damage	ranged_weapon_upgrade.png	100	campaign			0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_lady_yan	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_lady_dong_peishan	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_standard_child_xp	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_lady_zou	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_family_estate_boost	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_building_upkeep_boost	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
3k_dummy_effect_assignment_unlock_teaching_global	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
ironic_dummy_effect_assignment_give_xp_to_all_children	child_chance.png	15	campaign			0.0000	positive_value_is_good	default
ironic_dummy_effect_assignment_give_xp_to_one_child	child_chance.png	15	campaign			0.0000	positive_value_is_good	default
ironic_dummy_effect_assignment_give_xp_to_spouse	marriage.png	15	campaign			0.0000	positive_value_is_good	default
ironic_effect_assignment_boost_faction_support	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
ironic_effect_assignment_boost_population_growth	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
ironic_effect_assignment_reduce_population_growth	assignment_limit.png	15	campaign		3k_main_effect_description_unlocks_assignment	0.0000	positive_value_is_good	default
ironic_effect_public_order_tax_barbarians	public_order.png	80	campaign	earth	3k_main_effect_description_buildings_provinces_public_order	0.0000	positive_value_is_good	default
ironic_effect_flame_resistance	3k_dlc06_icon_hud_wild_fire.png	201	battle			0.0000	positive_value_is_good	default
ironic_dummy_effect_chance_to_build_towers	military.png	201	campaign			0.0000	positive_value_is_good	default
ironic_dummy_effect_province_food_abs_characters	food.png	99	campaign	wood		0.0000	positive_value_is_good	default
3k_main_effect_economy_gdp_mod_commerce_and_culture	money.png	209	campaign			0.0000	positive_value_is_good	default
3k_main_effect_minister_scale_minister_rank	info.png	209	campaign			0.0000	positive_value_is_good	default
ironic_child_zhong_hui	child_chance.png	225	campaign			0.0000	positive_value_is_good	default
ironic_child_xin_xianying	child_chance.png	191	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_zhi	child_chance.png	192	campaign			0.0000	positive_value_is_good	default
ironic_child_liu_feng	child_chance.png	192	campaign			0.0000	positive_value_is_good	default
ironic_child_luo_tong	child_chance.png	193	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_biao	child_chance.png	195	campaign			0.0000	positive_value_is_good	default
ironic_child_wang_su	child_chance.png	195	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_jie	child_chance.png	197	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_shuang	child_chance.png	203	campaign			0.0000	positive_value_is_good	default
ironic_child_zhuge_ke	child_chance.png	203	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_rui	child_chance.png	205	campaign			0.0000	positive_value_is_good	default
ironic_child_sima_shi	child_chance.png	208	campaign			0.0000	positive_value_is_good	default
ironic_child_gongsun_yuan	child_chance.png	210	campaign			0.0000	positive_value_is_good	default
ironic_child_sima_zhao	child_chance.png	211	campaign			0.0000	positive_value_is_good	default
ironic_child_sun_deng	child_chance.png	209	campaign			0.0000	positive_value_is_good	default
ironic_child_cao_xi	child_chance.png	210	campaign			0.0000	positive_value_is_good	default
ironic_child_wang_yuanji	child_chance.png	217	campaign			0.0000	positive_value_is_good	default
ironic_child_jia_chong	child_chance.png	217	campaign			0.0000	positive_value_is_good	default
ironic_child_guan_suo	child_chance.png	207	campaign			0.0000	positive_value_is_good	default
ironic_child_liu_shan	child_chance.png	200	campaign			0.0000	positive_value_is_good	default
ironic_child_guan_yinping	child_chance.png	190	campaign			0.0000	positive_value_is_good	default
ironic_child_guan_xing	child_chance.png	193	campaign			0.0000	positive_value_is_good	default
ironic_child_zhang_xingcai	child_chance.png	190	campaign			0.0000	positive_value_is_good	default
ironic_child_zhang_bao	child_chance.png	192	campaign			0.0000	positive_value_is_good	default
ironic_hua_xin_effect_bundle_frontend_1	treasury.png	192	campaign		ironic_hua_xin_effect_bundle_frontend_1	0.0000	positive_value_is_good	default
ironic_hua_xin_effect_bundle_frontend_2	treasury.png	192	campaign		ironic_hua_xin_effect_bundle_frontend_2	0.0000	positive_value_is_good	default
ironic_hua_xin_effect_bundle_frontend_3	treasury.png	192	campaign		ironic_hua_xin_effect_bundle_frontend_3	0.0000	positive_value_is_good	default
ironic_hua_xin_effect_bundle_frontend_4	treasury.png	192	campaign		ironic_hua_xin_effect_bundle_frontend_4	0.0000	positive_value_is_good	default
ironic_minister_addon_prime_minister	unit_attributes.png	192	campaign			0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_earth_handmaid_guards	replenishment.png	150	battle	earth		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_fire_destroyers_of_treachery	replenishment.png	150	battle	fire		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_fire_qiang_marauders	replenishment.png	150	battle	fire		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_metal_imperial_guards	replenishment.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_metal_warriors_of_xu	replenishment.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_metal_xu_raiders	replenishment.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_water_archers_of_jing	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_water_dongzhoubing_marksmen	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_water_white_horse_fellows	replenishment.png	150	battle	water		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_wood_dongzhoubing_defenders	replenishment.png	150	battle	wood		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_wood_imperial_defenders	replenishment.png	150	battle	wood		0.0000	positive_value_is_good	default
3k_main_effect_unit_cap_wood_infantry_of_jing	replenishment.png	150	battle	wood		0.0000	positive_value_is_good	default
ironic_barbarian_decay	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_armies	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_rage_captives_post_battle	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_rage	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_garrisoned	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_vassalized	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_barbarian_rage_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_barbarian_rage_executed	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_tax	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_barbarian_rage_war	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_decay	melee_cavalry.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_armies	melee_cavalry.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_captives_post_battle	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_characters	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_garrisoned	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_vassalized	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_recruitment_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_recruitment_executed	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_assignments	melee_cavalry.png	100	campaign			0.0000	positive_value_is_good	default
ironic_recruitment_frontend_1	melee_cavalry.png	1	campaign		ironic_recruitment_frontend_1	0.0000	positive_value_is_good	default
ironic_recruitment_frontend_2	melee_cavalry.png	2	campaign		ironic_recruitment_frontend_2	0.0000	positive_value_is_good	default
ironic_recruitment_frontend_3	melee_cavalry.png	3	campaign		ironic_recruitment_frontend_3	0.0000	positive_value_is_good	default
ironic_recruitment_frontend_4	melee_cavalry.png	4	campaign		ironic_recruitment_frontend_4	0.0000	positive_value_is_good	default
ironic_cao_ren_decay	3k_skill_intuition_unpredictability.png	1	campaign	earth		0.0000	positive_value_is_good	default
ironic_cao_ren_stance	3k_skill_intuition_unpredictability.png	1	campaign	earth		0.0000	positive_value_is_good	
ironic_cao_ren_assignment	3k_skill_intuition_unpredictability.png	1	campaign	earth		0.0000	positive_value_is_good	
ironic_four_caos	3k_skill_intuition_unpredictability.png	1	campaign	earth		0.0000	positive_value_is_good	
ironic_faction_cao_ren_frontend_section_1	3k_skill_intuition_unpredictability.png	0	campaign	earth	ironic_faction_cao_ren_frontend_section_1	0.0000	positive_value_is_good	
ironic_faction_cao_ren_frontend_section_2	3k_skill_intuition_unpredictability.png	1	campaign	earth	ironic_faction_cao_ren_frontend_section_2	0.0000	positive_value_is_good	
ironic_faction_cao_ren_frontend_section_3	3k_skill_intuition_unpredictability.png	2	campaign	earth	ironic_faction_cao_ren_frontend_section_3	0.0000	positive_value_is_good	
ironic_faction_cao_ren_frontend_section_4	3k_skill_intuition_unpredictability.png	3	campaign	earth	ironic_faction_cao_ren_frontend_section_4	0.0000	positive_value_is_good	
ironic_coalition_of_the_plains_decay	flag.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_armies	flag.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_captives_post_battle	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_characters	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_garrisoned	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_buildings	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_coalition_of_the_plains_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_coalition_of_the_plains_executed	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_assignments	flag.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unique_effects	info.png	100	campaign			0.0000	positive_value_is_good	info
ironic_coalition_of_the_plains_unit_fire	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unit_wood	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unit_earth	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unit_metal	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unit_water	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_coalition_of_the_plains_unique_unit	info.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_coalition_of_the_plains_1	flag.png	100	campaign		ironic_frontend_description_coalition_of_the_plains_1	0.0000	positive_value_is_good	default
ironic_frontend_description_coalition_of_the_plains_2	flag.png	100	campaign		ironic_frontend_description_coalition_of_the_plains_2	0.0000	positive_value_is_good	default
ironic_frontend_description_coalition_of_the_plains_3	flag.png	100	campaign		ironic_frontend_description_coalition_of_the_plains_3	0.0000	positive_value_is_good	default
ironic_frontend_description_coalition_of_the_plains_4	flag.png	100	campaign		ironic_frontend_description_coalition_of_the_plains_4	0.0000	positive_value_is_good	default
ironic_trailblazing_decay	roads.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_armies	roads.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_captives_post_battle	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_characters	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_garrisoned	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_vassalized	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_trailblazing_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_trailblazing_executed	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_assignments	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_forced_to_fight	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_trailblazing_effect_bundle_frontend_1	roads.png	100	campaign		ironic_trailblazing_effect_bundle_frontend_1	0.0000	positive_value_is_good	default
ironic_trailblazing_effect_bundle_frontend_2	roads.png	100	campaign		ironic_trailblazing_effect_bundle_frontend_2	0.0000	positive_value_is_good	default
ironic_trailblazing_effect_bundle_frontend_3	roads.png	100	campaign		ironic_trailblazing_effect_bundle_frontend_3	0.0000	positive_value_is_good	default
ironic_trailblazing_effect_bundle_frontend_4	roads.png	100	campaign		ironic_trailblazing_effect_bundle_frontend_4	0.0000	positive_value_is_good	default
ironic_trailblazing_population	roads.png	100	campaign			0.0000	positive_value_is_good	default
ironic_cao_chun	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_cao_hong	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_cheng_yu	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_lu_meng	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_pang_degong	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_sima_hui	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_wang_lang_buff	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_wang_lang_death	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_zhu_zhi	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_decay	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_armies	mh_political_parties_icon_warlords.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_captives_post_battle	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_robin_hood	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_garrisoned	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_vassalized	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_robin_hood_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_robin_hood_executed	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_gain_spoils	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_loss_raid	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
ironic_robin_hood_effect_bundle_1	mh_political_parties_icon_warlords.png	100	campaign		ironic_robin_hood_effect_bundle_1	0.0000	positive_value_is_good	default
ironic_robin_hood_effect_bundle_2	mh_political_parties_icon_warlords.png	100	campaign		ironic_robin_hood_effect_bundle_2	0.0000	positive_value_is_good	default
ironic_robin_hood_effect_bundle_3	mh_political_parties_icon_warlords.png	100	campaign		ironic_robin_hood_effect_bundle_3	0.0000	positive_value_is_good	default
ironic_robin_hood_effect_bundle_4	mh_political_parties_icon_warlords.png	100	campaign		ironic_robin_hood_effect_bundle_4	0.0000	positive_value_is_good	default
ironic_defensive_gao_gan_decay	provides_garrison.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_defensive_gao_gan_armies	provides_garrison.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_defensive_captives_post_battle	provides_garrison.png	100	campaign			0.0000	positive_value_is_good	default
ironic_defensive_struggle_defensive	provides_garrison.png	100	campaign			0.0000	positive_value_is_good	default
ironic_defensive_struggle_garrisoned	provides_garrison.png	100	campaign			0.0000	positive_value_is_good	default
ironic_defensive_struggle_vassalized	provides_garrison.png	100	campaign			0.0000	positive_value_is_good	default
ironic_defensive_struggle_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_defensive_struggle_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_defensive_struggle_executed	provides_garrison.png	100	campaign			0.0000	positive_value_is_good	default
ironic_defensive_frontend_1	provides_garrison.png	100	campaign		ironic_defensive_frontend_1	0.0000	positive_value_is_good	info
ironic_defensive_frontend_2	provides_garrison.png	100	campaign		ironic_defensive_frontend_2	0.0000	positive_value_is_good	info
ironic_defensive_frontend_3	provides_garrison.png	100	campaign		ironic_defensive_frontend_3	0.0000	positive_value_is_good	info
3k_main_effect_unit_stats_attack_rate_ranged_units_defensive	unit_attributes.png	150	campaign	water		0.0000	positive_value_is_good	default
ironic_chen_wu	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ding_feng	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_dong_xi	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_han_dang	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_jiang_qin	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_ling_tong	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_pan_zhang	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_xu_sheng	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_decay	3k_dlc07_military_sanction.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_armies	3k_dlc07_military_sanction.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_captives_post_battle	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_characters	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_garrisoned	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_vassalized	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_military_conquest_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_military_conquest_executed	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_military_conquest_assignments	3k_dlc07_military_sanction.png	100	campaign			0.0000	positive_value_is_good	default
ironic_gongsun_du_han_units_upkeep	upkeep_cost.png	130	campaign			0.0000	negative_value_is_good	default
ironic_gongsun_du_foreign_units_upkeep	upkeep_cost.png	130	campaign			0.0000	negative_value_is_good	default
3k_dlc07_pooled_factor_resource_imperial_favour_affairs	3k_dlc07_imperial_favour.png	15	campaign			0.0000	positive_value_is_good	default
ironic_gongsun_du_diplomactic_relations_with_han_factions	diplomacy_attitude_effect.png	15	campaign			0.0000	positive_value_is_good	default
ironic_gongsun_du_diplomactic_relations_with_non_han_factions	diplomacy_attitude_effect.png	15	campaign			0.0000	positive_value_is_good	default
ironic_effect_nanman_animal_unit_cap	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_effect_nanman_infantry_unit_cap	replenishment.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_decay	3k_dlc07_imperial_decree.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_armies	3k_dlc07_imperial_decree.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_captives_post_battle	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_characters	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_garrisoned	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_armies_on_field	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_han_relations_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_han_relations_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_han_relations_executed	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_assignments	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_han_relations_1	info.png	1	campaign		ironic_frontend_description_liaodong_han_relations_1	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_han_relations_2	info.png	2	campaign		ironic_frontend_description_liaodong_han_relations_2	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_han_relations_3	info.png	3	campaign		ironic_frontend_description_liaodong_han_relations_3	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_han_relations_4	info.png	4	campaign		ironic_frontend_description_liaodong_han_relations_4	0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_negative_on_korea	3k_dlc07_imperial_decree.png	100	campaign			0.0000	neutral	default
ironic_liaodong_han_relations_positive_on_korea	3k_dlc07_imperial_decree.png	100	campaign			0.0000	neutral	default
ironic_liaodong_han_relations_buildings	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_han_relations_produces_follower	3k_dlc07_imperial_decree.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_decay	3k_dlc07_enemy_of_the_han.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_armies	3k_dlc07_enemy_of_the_han.png	10000	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_captives_post_battle	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_characters	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_garrisoned	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_armies_on_field	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_korea_relations_info_gain	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_korea_relations_info_loss	info.png	1000	campaign			0.0000	positive_value_is_good	info
ironic_liaodong_korea_relations_executed	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_assignments	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_korea_relations_1	info.png	1	campaign		ironic_frontend_description_liaodong_korea_relations_1	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_korea_relations_2	info.png	2	campaign		ironic_frontend_description_liaodong_korea_relations_2	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_korea_relations_3	info.png	3	campaign		ironic_frontend_description_liaodong_korea_relations_3	0.0000	positive_value_is_good	default
ironic_frontend_description_liaodong_korea_relations_4	info.png	4	campaign		ironic_frontend_description_liaodong_korea_relations_4	0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_positive_on_han	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	neutral	default
ironic_liaodong_korea_relations_negative_on_han	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	neutral	default
ironic_liaodong_korea_relations_building	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
ironic_liaodong_korea_relations_produce_follower	3k_dlc07_enemy_of_the_han.png	100	campaign			0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_1	army.png	15	campaign	wood	3k_main_faction_trait_he_yi_1	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_2_dummy	army.png	15	campaign		3k_main_faction_trait_he_yi_2	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_he_yi_3_dummy	army.png	17	campaign		3k_main_faction_trait_he_yi_3_recruitment	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_huang_shao_1	army.png	15	campaign	wood	3k_main_faction_trait_huang_shao_1	0.0000	positive_value_is_good	default
3k_ytr_faction_trait_huang_shao_2_dummy	army.png	15	campaign		3k_main_faction_trait_huang_shao_2	0.0000	positive_value_is_good	default
