effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
ironic_unit_unlock_ji_metal_jizhou_elite_swordguards	replenishment.png	44	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_ji_wood_cavalrybane_infantry	replenishment.png	45	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jiao_metal_blades_of_the_south	replenishment.png	46	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jiao_wood_headcrushers	replenishment.png	47	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jing_earth_northern_nobles	replenishment.png	48	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_jing_metal_sword_saints	replenishment.png	49	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_liang_metal_xiliang_macemen	replenishment.png	50	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_liang_wood_xiliang_spearmen	replenishment.png	51	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_qing_earth_bookish_cavaliers	replenishment.png	52	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_qing_water_thunderous_repeaters	replenishment.png	53	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_sili_wood_brave_protectors	replenishment.png	54	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_sili_wood_dynasty_warriors	replenishment.png	55	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_xu_water_coastal_homeguard	replenishment.png	56	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_xu_wood_valiant_vigilantes	replenishment.png	57	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yan_water_river_guards	replenishment.png	58	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yan_wood_yellow_turban_remnants	replenishment.png	59	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yang_metal_yangtze_patrollers	replenishment.png	60	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yang_wood_yang_guardians	replenishment.png	61	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yi_metal_forest_fighters	replenishment.png	62	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yi_water_yizhou_stalkers	replenishment.png	63	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yong_metal_defenders_of_capitals	replenishment.png	64	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yong_wood_downtrodden_refugees	replenishment.png	65	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_you_fire_auxiliary_wuhuan_raiders	replenishment.png	66	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_you_metal_fierce_northern_axemen	replenishment.png	67	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yu_fire_firestarter_cavalry	replenishment.png	68	campaign			0.0000	positive_value_is_good	default
ironic_unit_unlock_yu_metal_yuzhou_assault_infantry	replenishment.png	69	campaign			0.0000	positive_value_is_good	default
